freq_hz,bpm,raw_amp_norm,filtered_amp_norm,penalized_amp_norm,penalty_weight,is_penalty_band,nominal_penalty_band,actual_penalty_band,protection_band
0.50048828125,30.029296875,0.03999338448630762,0.04875029628631554,0.08563887174061677,1.0,0.0,0.0,0.0,0.0
0.506591796875,30.3955078125,0.04297836509978333,0.056813521182126944,0.09980341093875031,1.0,0.0,0.0,0.0,0.0
0.5126953125,30.76171875,0.04604663915184374,0.06516288421850094,0.11447060446693802,1.0,0.0,0.0,0.0,0.0
0.518798828125,31.1279296875,0.0491637139490982,0.07374316066472103,0.12954343991723538,1.0,0.0,0.0,0.0,0.0
0.52490234375,31.494140625,0.0522894047146661,0.08250128338951683,0.14492869510240042,1.0,0.0,0.0,0.0,0.0
0.531005859375,31.8603515625,0.055378270039706155,0.09138320958747065,0.16053143388390206,1.0,0.0,0.0,0.0,0.0
0.537109375,32.2265625,0.05838018122123582,0.1003322386310292,0.17625205116924755,1.0,0.0,0.0,0.0,0.0
0.543212890625,32.5927734375,0.0612410117595909,0.1092881773714418,0.1919848066093885,1.0,0.0,0.0,0.0,0.0
0.54931640625,32.958984375,0.06390343406959066,0.11818706286298307,0.20761733751276398,1.0,0.0,0.0,0.0,0.0
0.555419921875,33.3251953125,0.06630781103272763,0.12696129449224924,0.22303089095473794,1.0,0.0,0.0,0.0,0.0
0.5615234375,33.69140625,0.06839317039803261,0.13554009414580406,0.2381011321467993,1.0,0.0,0.0,0.0,0.0
0.567626953125,34.0576171875,0.07009825042180384,0.14385024508852232,0.2526994424124209,1.0,0.0,0.0,0.0,0.0
0.57373046875,34.423828125,0.07136260585853807,0.15181707584019427,0.2666946475474747,1.0,0.0,0.0,0.0,0.0
0.579833984375,34.7900390625,0.072127764976825,0.15936566306092737,0.2799551309099252,1.0,0.0,0.0,0.0,0.0
0.5859375,35.15625,0.07233843143938026,0.16642223146435933,0.2923512926251522,1.0,0.0,0.0,0.0,0.0
0.592041015625,35.5224609375,0.07194373092703177,0.17291573118563455,0.3037583205232394,1.0,0.0,0.0,0.0,0.0
0.59814453125,35.888671875,0.07089851359354829,0.17877957491913243,0.3140592417412507,1.0,0.0,0.0,0.0,0.0
0.604248046875,36.2548828125,0.06916474422521302,0.18395351902771287,0.32314822723798536,1.0,0.0,0.0,0.0,0.0
0.6103515625,36.62109375,0.06671305134590942,0.18838567486875216,0.3309341250585025,1.0,0.0,0.0,0.0,0.0
0.616455078125,36.9873046875,0.06352458384038612,0.19203463862975595,0.3373442017825383,1.0,0.0,0.0,0.0,0.0
0.62255859375,37.353515625,0.0595934832024913,0.19487172949476403,0.3423280742759062,1.0,0.0,0.0,0.0,0.0
0.628662109375,37.7197265625,0.054930628853155125,0.196883325912633,0.34586181377590847,1.0,0.0,0.0,0.0,0.0
0.634765625,38.0859375,0.04957013417613217,0.19807328622385958,0.34795219816805756,1.0,0.0,0.0,0.0,0.0
0.640869140625,38.4521484375,0.04358215559060769,0.19846542977757536,0.3486410705249216,1.0,0.0,0.0,0.0,0.0
0.64697265625,38.818359375,0.0371013472084998,0.1981060329597159,0.348009723839193,1.0,0.0,0.0,0.0,0.0
0.653076171875,39.1845703125,0.03039748637291856,0.1970662538713872,0.34618316041769126,1.0,0.0,0.0,0.0,0.0
0.6591796875,39.55078125,0.024064975832894086,0.19544432974121498,0.3433339520407604,1.0,0.0,0.0,0.0,0.0
0.665283203125,39.9169921875,0.019477619271061654,0.19336728102309655,0.3396852335237432,1.0,0.0,0.0,0.0,0.0
0.67138671875,40.283203125,0.01899981555659462,0.1909916968032382,0.3355120824290576,1.0,0.0,0.0,0.0,0.0
0.677490234375,40.6494140625,0.023605514769876695,0.188502972001706,0.3311401790702685,1.0,0.0,0.0,0.0,0.0
0.68359375,41.015625,0.03156994147485657,0.18611215435178427,0.3269402676507696,1.0,0.0,0.0,0.0,0.0
0.689697265625,41.3818359375,0.04125122678463047,0.184049432189858,0.3233167163676297,1.0,0.0,0.0,0.0,0.0
0.69580078125,41.748046875,0.051835090005428484,0.18255341953416052,0.3206886946794912,1.0,0.0,0.0,0.0,0.0
0.701904296875,42.1142578125,0.06291296033216942,0.18185597888316946,0.31946351175739923,1.0,0.0,0.0,0.0,0.0
0.7080078125,42.48046875,0.07423671457708364,0.18216347952564346,0.3200036932555039,1.0,0.0,0.0,0.0,0.0
0.714111328125,42.8466796875,0.08562489297821284,0.18363692789137068,0.3225920766135832,1.0,0.0,0.0,0.0,0.0
0.72021484375,43.212890625,0.09692670347413519,0.1863746913840028,0.3274014622883833,1.0,0.0,0.0,0.0,0.0
0.726318359375,43.5791015625,0.10800742663413458,0.19040170733258252,0.334475657290038,1.0,0.0,0.0,0.0,0.0
0.732421875,43.9453125,0.11874236710574516,0.19566766110948466,0.34372627471077205,1.0,0.0,0.0,0.0,0.0
0.738525390625,44.3115234375,0.12901451747957762,0.20205411132337167,0.35494525043827807,1.0,0.0,0.0,0.0,0.0
0.74462890625,44.677734375,0.13871395063172626,0.20938816299035906,0.36782886259848757,1.0,0.0,0.0,0.0,0.0
0.750732421875,45.0439453125,0.14773805254118394,0.21745913109483483,0.3820070041683847,1.0,0.0,0.0,0.0,0.0
0.7568359375,45.41015625,0.155992163934459,0.226034922713539,0.39707196119336624,1.0,0.0,0.0,0.0,0.0
0.762939453125,45.7763671875,0.16339040360421214,0.23487602939698204,0.4126029929815981,1.0,0.0,0.0,0.0,0.0
0.76904296875,46.142578125,0.16985654429082533,0.24374630261901975,0.42818526116525935,1.0,0.0,0.0,0.0,0.0
0.775146484375,46.5087890625,0.17532486218633875,0.2524206086209606,0.44342327684369126,1.0,0.0,0.0,0.0,0.0
