time_s,aligned_time_s,ppg_bandpassed,filtered_final,stage_1,stage_2,reference_1,reference_2
104.32,108.82,27.22883423918213,0.8074876565988411,0.7008730798617762,0.8074876565988411,-0.29531227489365863,-0.3208787775077212
104.34,108.84,38.246881037562545,1.1226114056030763,1.0016221501446239,1.1226114056030763,-0.1600954850236164,-0.15075763169422865
104.36,108.86,46.723623761167666,1.3738563890882538,1.2380813791240741,1.3738563890882538,0.018604307687008048,0.02775539719949597
104.38,108.88,51.82245464594482,1.531217507973787,1.3851793674907777,1.531217507973787,0.1812696123461338,0.1879422486353812
104.4,108.9,53.26799678330352,1.572929546981229,1.430457950286404,1.572929546981229,0.2760222878194391,0.302290869811114
104.42,108.92,51.29808235748386,1.4989054203550796,1.3773850585642375,1.4989054203550796,0.27488844567463844,0.3496328079938547
104.44,108.94,46.48979097048829,1.3351924184009736,1.2433239034947454,1.3351924184009736,0.181856227726735,0.32081833240394064
104.46,108.96,39.52863233221132,1.118707617163554,1.0503835752640855,1.118707617163554,0.030812557291302816,0.22168189998195262
104.48,108.98,31.009165603479815,0.87546033580359,0.8161813712264037,0.87546033580359,-0.12543436451068857,0.07273614299998686
104.5,109.0,21.337804891409657,0.6123168914633076,0.55141298316469,0.6123168914633076,-0.23135453253561353,-0.09434470356815966
104.52,109.02,10.759300390053358,0.3251005657459608,0.26306540640307047,0.3251005657459608,-0.24512558888079025,-0.24284368293638
104.54,109.04,-0.5290054310128031,0.011074456657447537,-0.04212664403878007,0.011074456657447537,-0.15052573150263424,-0.33865673030121063
104.56,109.06,-12.245231604190932,-0.32484364460480664,-0.3560595014413214,-0.32484364460480664,0.03886111297395532,-0.35804483852234426
104.58,109.08,-23.93701724263149,-0.6709546964825881,-0.6673677279549914,-0.6709546964825881,0.28385939637995966,-0.2937116820093716
104.6,109.1,-34.96821088474668,-1.0101042683679902,-0.9584679548025057,-1.0101042683679902,0.5306524052013065,-0.15727139937953954
104.62,109.12,-44.565526769230715,-1.3170894735251946,-1.2051319072987439,-1.3170894735251946,0.7251008261949186,0.02336760965001827
104.64,109.14,-51.895417900259915,-1.5569433311563607,-1.3820538933402908,-1.5569433311563607,0.8264235186877955,0.21165583952526354
104.66,109.16,-56.15065962852997,-1.6920232470607077,-1.4712971420921324,-1.6920232470607077,0.8166037392068711,0.37284786179562784
104.68,109.18,-56.64689398473217,-1.696512652179194,-1.4656951346424394,-1.696512652179194,0.7031566033423245,0.48348837117195265
104.7,109.2,-52.9408947426945,-1.566186770198962,-1.3646350475619449,-1.566186770198962,0.5148684729573743,0.5365790371197171
104.72,109.22,-44.97121664972395,-1.3150258229383844,-1.1691719723877532,-1.3150258229383844,0.29224673464675893,0.5411240056585527
104.74,109.24,-33.19103721978969,-0.9656542456033567,-0.8840157006982213,-0.9656542456033567,0.0759096463120533,0.5170591418558939
104.76,109.26,-18.632737764058305,-0.5461079541327182,-0.5253324462145492,-0.5461079541327182,-0.10354978607167771,0.48790376469023916
104.78,109.28,-2.8410973215998396,-0.09393961705259593,-0.12635466738536955,-0.09393961705259593,-0.23151423268133264,0.4736211400325303
104.8,109.3,12.349163576649866,0.3417891188200855,0.26566775179225544,0.3417891188200855,-0.3098177746487403,0.48558947746212056
104.82,109.32,25.148362427003313,0.7067928609187579,0.6003042729715393,0.7067928609187579,-0.3520021689951836,0.5246980948579592
104.84,109.34,34.1559348597885,0.9534153076165699,0.8363382953893614,0.9534153076165699,-0.37506074710234966,0.5825884075530278
104.86,109.36,38.59422597068116,1.052188137359866,0.9501509749205828,1.052188137359866,-0.3905317870170076,0.6451357546029703
104.88,109.38,38.35564167257007,0.9991139718087338,0.9381475730848065,0.9991139718087338,-0.3982902159556992,0.696705043277786
104.9,109.4,33.869126494427675,0.8159598541719008,0.8138724184678074,0.8159598541719008,-0.3858038599211692,0.723760919364724
104.92,109.42,25.86893496148736,0.5419650010909103,0.6015569475626295,0.5419650010909103,-0.3337763184174245,0.7170363272109355
104.94,109.44,15.178372541169054,0.21939335131873677,0.3283744864359017,0.21939335131873677,-0.2263848927635701,0.6722583416202605
104.96,109.46,2.5915310052935197,-0.11986711725414055,0.0180808016822195,-0.11986711725414055,-0.06192475326033758,0.5899150513784379
104.98,109.48,-11.129231787273605,-0.45919319659515584,-0.31128749974166436,-0.45919319659515584,0.14102068366386195,0.4745749532539192
105.0,109.5,-25.183073450625688,-0.7917492305073859,-0.6447356441112221,-0.7917492305073859,0.3451662636287481,0.33405616715292435
105.02,109.52,-38.657722712129484,-1.1100174023579457,-0.965457820166381,-1.1100174023579457,0.5039175743268063,0.17853985865713876
105.04,109.54,-50.51248534707406,-1.398621816364808,-1.252893433083977,-1.398621816364808,0.5752853591394985,0.019616618283192864
105.06,109.56,-59.640824973551126,-1.6346308867608337,-1.485638079943596,-1.6346308867608337,0.53520560454826,-0.13076415007408745
105.08,109.58,-64.9980747470008,-1.7920476420680367,-1.6448785700046642,-1.7920476420680367,0.38553731611339165,-0.26142819952885876
105.1,109.6,-65.75553408467665,-1.8447803040961246,-1.7131789405525586,-1.8447803040961246,0.1541446842288378,-0.3631290715640199
105.12,109.62,-61.43929262114115,-1.7681440423901769,-1.6708349350457323,-1.7681440423901769,-0.11273724120938819,-0.4296371370932481
105.14,109.64,-52.026509634111044,-1.5441319964283988,-1.497836579090367,-1.5441319964283988,-0.36322273673204436,-0.45867449127422366
105.16,109.66,-37.98983411870802,-1.171648428622546,-1.1847122683475912,-1.171648428622546,-0.553565974275988,-0.4525720786721898
105.18,109.68,-20.28933053041769,-0.6742104241231823,-0.7447831805647067,-0.6742104241231823,-0.6589424989541558,-0.4184587305226554
105.2,109.7,-0.3096216041173135,-0.096837820357486,-0.21662474430664302,-0.096837820357486,-0.6782801911905461,-0.3677235305535297
105.22,109.72,20.263068599999936,0.5056519350151216,0.34530982584865677,0.5056519350151216,-0.6321458934418599,-0.31454017227300235
105.24,109.74,39.62440411179279,1.0786261141146836,0.8831356421231897,1.0786261141146836,-0.5548159370611286,-0.2735017285243791
105.26,109.76,56.07977593909621,1.571256888066782,1.3436222884272722,1.571256888066782,-0.483198756014505,-0.2567903881717935
105.28,109.78,68.27629200116293,1.9386616037095912,1.6830688009285941,1.9386616037095912,-0.4458031120371149,-0.27157361758384096
105.3,109.8,75.38078153835615,2.1470017092507887,1.87247620759485,2.1470017092507887,-0.4546281187771891,-0.31833533425433125
105.32,109.82,77.15015287563166,2.1794605183674283,1.902200911182728,2.1794605183674283,-0.50208721164665,-0.39063727789095937
105.34,109.84,73.87346795588992,2.039545326071173,1.7829848154168704,2.039545326071173,-0.5639553476851299,-0.4764528702914475
105.36,109.86,66.21411276674945,1.751400770663819,1.5424354515034708,1.751400770663819,-0.6077361440643391,-0.5608081326618315
105.38,109.88,55.01975151608618,1.356886677476856,1.2179877722308503,1.356886677476856,-0.6040250433450379,-0.6290978073515439
105.4,109.9,41.17449656458589,0.906778528952027,0.8475999307216054,0.906778528952027,-0.5371317954251061,-0.6702467075378448
105.42,109.92,25.537025414440812,0.4466403961361018,0.46089152962625235,0.4466403961361018,-0.4112013411439626,-0.678942676056896
105.44,109.94,8.958097977714795,0.005298535365452078,0.0752706090162325,0.005298535365452078,-0.24962241778312977,-0.6564464172889564
105.46,109.96,-7.668909779681562,-0.40591517144756695,-0.30066077557405135,-0.40591517144756695,-0.08806475106920517,-0.6098533182845556
105.48,109.98,-23.378799056821563,-0.7840413506287669,-0.6595764649102568,-0.7840413506287669,0.036269549861214403,-0.5499894306757358
105.5,110.0,-37.158196475358885,-1.1236880828935059,-0.9894576478195598,-1.1236880828935059,0.095727872040286,-0.4883129952561358
105.52,110.02,-48.019009280548445,-1.411108698459216,-1.2720059466138374,-1.411108698459216,0.08061274346113272,-0.43339688769868373
105.54,110.04,-55.09377713360355,-1.623684761188525,-1.4838083846668901,-1.623684761188525,0.0028697460663842642,-0.3879083183500831
105.56,110.06,-57.72208847029001,-1.732483417265445,-1.5977968183744524,-1.732483417265445,-0.10595268804290549,-0.34725941128049037
105.58,110.08,-55.514441698786825,-1.7074438263472556,-1.5857887824154955,-1.7074438263472556,-0.2023382483483519,-0.30084222325461063
105.6,110.1,-48.4017275590377,-1.5259720191257662,-1.4247878751131098,-1.5259720191257662,-0.2425881345792825,-0.23585987971164452
105.62,110.12,-36.68477905090528,-1.1821495512042266,-1.1061914182147106,-1.1821495512042266,-0.1959987870752506,-0.142598986908463
105.64,110.14,-21.081568993442627,-0.6908366382234753,-0.6425354824903079,-0.6908366382234753,-0.055696899004841906,-0.019158924272325552
105.66,110.16,-2.7438171377435725,-0.0867208147515863,-0.06860188913186932,-0.0867208147515863,0.15667927249002392,0.12634906581743421
105.68,110.18,16.795704300418684,0.5742692282159745,0.5601518627115849,0.5742692282159745,0.39491686039090834,0.2771906720020052
105.7,110.2,35.766592316112316,1.2114142157569152,1.1705221232127438,1.2114142157569152,0.6006211734315019,0.41261129582790274
105.72,110.22,52.37966189725551,1.7298044277287692,1.6827122007366981,1.7298044277287692,0.7208918271720478,0.5140574414567044
105.74,110.24,65.0697614805994,2.0542639791290105,2.0332198332969957,2.0542639791290105,0.7258457945561176,0.5708959582419226
105.76,110.26,72.69549455869672,2.161764984235421,2.1951127180878456,2.161764984235421,0.6199857021257383,0.5837532377594522
105.78,110.28,74.64469865794379,2.0775816650354706,2.176953996300109,2.0775816650354706,0.44305052155377755,0.5644377150831753
105.8,110.3,70.83434365480088,1.841320311926867,2.004460447993804,1.841320311926867,0.2594742565633526,0.5325312171285791
105.82,110.32,61.63324797124317,1.4814294080997505,1.7060883136447471,1.4814294080997505,0.1395617624024175,0.5097065285365336
105.84,110.34,47.75466144655225,1.0159680039467311,1.3110862556860556,1.0159680039467311,0.13826790044846327,0.5133376764894724
105.86,110.36,30.159590710197985,0.46462923533206624,0.8502742622059724,0.46462923533206624,0.2780597425289627,0.5510319091507169
105.88,110.38,9.99061766130499,-0.14367324316161384,0.3523945285145171,-0.14367324316161384,0.5408967915053695,0.6175364987149844
105.9,110.4,-11.466687165313495,-0.7659166275772261,-0.15743885927249585,-0.7659166275772261,0.8716141229181338,0.6951430173763675
105.92,110.42,-32.81231803533204,-1.3405499489682324,-0.6512277992885166,-1.3405499489682324,1.191787225501151,0.7580697954616659
105.94,110.44,-52.572031426423784,-1.7972961139906274,-1.0928652526183722,-1.7972961139906274,1.4203945570902872,0.7801692286579641
105.96,110.46,-69.2666924094351,-2.090821414258099,-1.4480501009981552,-2.090821414258099,1.495882576848597,0.7438305576479891
105.98,110.48,-81.51949600709841,-2.231561285346955,-1.702953820846887,-2.231561285346955,1.3935801455827281,0.646794742772121
106.0,110.5,-88.19916915476806,-2.271957699068235,-1.866268081718752,-2.271957699068235,1.13284040455763,0.503696498025884
106.02,110.52,-88.58484027813388,-2.254772619486729,-1.9470395477728322,-2.254772619486729,0.770551537952937,0.3410004099567403
106.04,110.54,-82.5224765603177,-2.1758460129752693,-1.9331730028399967,-2.1758460129752693,0.3822008865907877,0.18703408764545515
106.06,110.56,-70.52606966143337,-1.993085384809344,-1.7951102246870592,-1.993085384809344,0.037005335734313444,0.06146369758816871
106.08,110.58,-53.770380844250745,-1.6684737719624256,-1.5123958919484903,-1.6684737719624256,-0.22332395492713558,-0.03090053979610992
106.1,110.6,-33.941185485790385,-1.2063688273078281,-1.0995355265777422,-1.2063688273078281,-0.3940253395459718,-0.09923104936392427
106.12,110.62,-12.957525260016723,-0.6589743334470338,-0.6088672964367042,-0.6589743334470338,-0.5020708805746239,-0.15965874709071892
106.14,110.64,7.360591634751403,-0.1023186896472017,-0.11077126521647648,-0.1023186896472017,-0.5896169561327593,-0.22596538777518346
106.16,110.66,25.57129128374881,0.3921560252103302,0.3306368525313681,0.3921560252103302,-0.6934293330711631,-0.3025102547143118
106.18,110.68,40.74414821582917,0.7743001412637929,0.672671036105986,0.7743001412637929,-0.8281437644186764,-0.38226260266418627
106.2,110.7,52.414340460898195,1.0208773166603213,0.8984693232419635,1.0208773166603213,-0.9790982320112612,-0.4501273407379515
106.22,110.72,60.398830921661926,1.1357253455739913,1.0141571501006952,1.1357253455739913,-1.1069450925616238,-0.48950737077293505
106.24,110.74,64.57286471051601,1.145972980600193,1.0420954386654078,1.145972980600193,-1.162239361568468,-0.489120272303428
106.26,110.76,64.719205140775,1.0910418577572796,1.0111582268268293,1.0910418577572796,-1.1046724504763996,-0.4475275425391038
106.28,110.78,60.525258056633064,1.0038227519540108,0.9440270478055477,1.0038227519540108,-0.9198986203217872,-0.3740863968031902
106.3,110.8,51.73204971706208,0.8925909826382084,0.8452085509316254,0.8925909826382084,-0.627873437253922,-0.2864131875563651
106.32,110.82,38.36945882674189,0.7354874548816751,0.6970421402098257,0.7354874548816751,-0.2798724208496921,-0.20550136534660082
106.34,110.84,20.97611364590571,0.4922869594710681,0.4683061367834246,0.4922869594710681,0.054613184571364805,-0.15014704341723323
106.36,110.86,0.7122467382251564,0.12891110875956005,0.13337879719821083,0.12891110875956005,0.3067073117818081,-0.13223443715836267
106.38,110.88,-20.68133823813733,-0.35771447892994906,-0.3075178091994444,-0.35771447892994906,0.42689370440280605,-0.15387360458687258
106.4,110.9,-41.071676829787826,-0.9297125556637224,-0.8201847070906554,-0.9297125556637224,0.3982823206663602,-0.20675676727052805
106.42,110.92,-58.22574697697981,-1.5166895733056727,-1.344346807917869,-1.5166895733056727,0.2407401136850538,-0.2737760754518374
106.44,110.94,-70.14841450407773,-2.030169910723704,-1.8063474597745084,-2.030169910723704,0.00474102530960731,-0.33284840132426036
106.46,110.96,-75.40740719656479,-2.377071474287999,-2.128033693895199,-2.377071474287999,-0.24332445109107284,-0.3625313612394755
106.48,110.98,-73.38812711827272,-2.480789107372058,-2.239608784356624,-2.480789107372058,-0.44001745468055486,-0.3481800456775117
106.5,111.0,-64.42466808096198,-2.31004690110814,-2.103263336197961,-2.31004690110814,-0.5421654486850347,-0.2866181588931252
106.52,111.02,-49.76565711768683,-1.893602910720826,-1.733640975091964,-1.893602910720826,-0.5375001905644515,-0.18737449155593786
106.54,111.04,-31.36083243785991,-1.3056610984069312,-1.1949890460312553,-1.3056610984069312,-0.4458106721559497,-0.06969982752532537
106.56,111.06,-11.496281144880728,-0.638175112941883,-0.5772536289414674,-0.638175112941883,-0.31072490186645146,0.043731341360069446
106.58,111.08,7.645905777979285,0.01778314306096716,0.02912522735831477,0.01778314306096716,-0.1847328485942204,0.13419431363042927
106.6,111.1,24.38994579684424,0.5833589790484569,0.5500867063949805,0.5833589790484569,-0.11173869798998151,0.19271024225518946
106.62,111.12,37.80996862527476,1.0065766973617445,0.940156643066904,1.0065766973617445,-0.11223330823364117,0.22216387771285892
106.64,111.14,47.735114947183185,1.2749271373314803,1.1900090459030082,1.2749271373314803,-0.17588734474921958,0.2348942190054455
106.66,111.16,54.51969008050942,1.4131192144281208,1.3233863525631355,1.4131192144281208,-0.26460512466313507,0.24653079649449552
106.68,111.18,58.67258640027164,1.46626930218192,1.3827275725030401,1.46626930218192,-0.3258313220790093,0.2683766748037455
106.7,111.2,60.494391262867936,1.4791209324190566,1.4100660596928214,1.4791209324190566,-0.3120375154909202,0.30140248707728073
106.72,111.22,59.86465601355201,1.4787385019247834,1.429578916100644,1.4787385019247834,-0.19951712086930204,0.3343947677647295
106.74,111.24,56.26183663371665,1.4639553970218213,1.4360228626524882,1.4639553970218213,0.0006296320595769681,0.3471468262240957
106.76,111.26,49.01070400676196,1.4052897340139945,1.3935965879655647,1.4052897340139945,0.24389136323348226,0.31759426884559805
106.78,111.28,37.667612306011236,1.2579793243824926,1.2493244565006218,1.2579793243824926,0.466265386248305,0.2303600768617686
106.8,111.3,22.399591609819137,0.98479498093587,0.9598762967016837,0.98479498093587,0.6060087210819224,0.08373959927992092
106.82,111.32,4.208686986310962,0.5774912310143523,0.5194920901708209,0.5774912310143523,0.6251582131578417,-0.1072875641186792
106.84,111.34,-15.09517918138893,0.0659832015217925,-0.029989767117033383,0.0659832015217925,0.5226439732984177,-0.3131581957443608
106.86,111.36,-33.17885766808549,-0.48389931939926983,-0.6118203727057927,-0.48389931939926983,0.334288180494507,-0.4964853005962187
106.88,111.38,-47.643834924428894,-0.9794082253175813,-1.134241972834452,-0.9794082253175813,0.12029267360641463,-0.6215533833000382
106.9,111.4,-56.52156904721693,-1.3235582114208813,-1.5067741596735027,-1.3235582114208813,-0.054603020908744096,-0.66369258714734
106.92,111.42,-58.67210588022685,-1.4521576261702283,-1.6584971782393083,-1.4521576261702283,-0.1410463358625937,-0.6156156082992074
106.94,111.44,-53.9925400185736,-1.35751741899946,-1.5591957259734242,-1.35751741899946,-0.11866212420736624,-0.4887524088929152
106.96,111.46,-43.397958236117404,-1.076175132285553,-1.229537622583829,-1.076175132285553,0.00016418811490888228,-0.3093508120408407
106.98,111.48,-28.592799174422854,-0.6612851459612983,-0.7323720810121711,-0.6612851459612983,0.1761913002908364,-0.11098943880624648
107.0,111.5,-11.698188571212091,-0.1721509060051247,-0.15469547912805529,-0.1721509060051247,0.3560251572761986,0.07367596952844459
107.02,111.52,5.166332313673087,0.32148565877038604,0.4099843820895762,0.32148565877038604,0.4875179413137133,0.2192597031885133
107.04,111.54,20.24106034808241,0.7462810056335148,0.8801304577599247,0.7462810056335148,0.5338726022106278,0.31076788608721356
107.06,111.56,32.34316315696492,1.0500555908977698,1.2050199997502933,1.0500555908977698,0.4832362424013006,0.3438260663281084
107.08,111.58,40.90910391837192,1.2212209145990187,1.3737337594122738,1.2212209145990187,0.3516040089501733,0.3232548434394833
107.1,111.6,45.88227651494474,1.2828027055670672,1.407600600585403,1.2828027055670672,0.17822219726861172,0.2610881663591966
107.12,111.62,47.50811585336151,1.2698466453343742,1.3435328071667716,1.2698466453343742,0.014519916168943542,0.17444403761537564
107.14,111.64,46.11973119508916,1.2107340517335248,1.2197684628530605,1.2107340517335248,-0.09039446354678499,0.08315615720185458
107.16,111.66,41.9894184463779,1.119812974886118,1.0672578361071592,1.119812974886118,-0.10331137866023342,0.007048876015743543
107.18,111.68,35.28758078234796,0.9967808735696282,0.9041507164856404,0.9967808735696282,-0.015415775857041028,-0.03700310624522311
107.2,111.7,26.146350638038527,0.8291143975017353,0.7331040956414615,0.8291143975017353,0.1565637588786507,-0.03784805299115366
107.22,111.72,14.79047571949518,0.5981645997816529,0.5440057862486956,0.5981645997816529,0.37604985521443807,0.007835304601433437
107.24,111.74,1.6819133927290322,0.2894012988958622,0.3228094892465718,0.2894012988958622,0.5964680568719412,0.09465389888618303
107.26,111.76,-12.37666461327571,-0.09562089697770111,0.06301059686778498,-0.09562089697770111,0.7720753950808841,0.20939401352128212
107.28,111.78,-26.226600734127214,-0.5306497923034514,-0.22619883842831112,-0.5306497923034514,0.8675224667461001,0.3339600043301715
107.3,111.8,-38.45679226211291,-0.9656178934639884,-0.5198211131276269,-0.9656178934639884,0.86483676740649,0.4498368873035527
107.32,111.82,-47.6258579861747,-1.3395270380955404,-0.7844037826730131,-1.3395270380955404,0.7665396494758383,0.5425509013452611
107.34,111.84,-52.55733296504915,-1.5992959857735327,-0.9871418316895845,-1.5992959857735327,0.5935806338072864,0.6042587151209742
107.36,111.86,-52.619149944943864,-1.7137132530438133,-1.1020960125806865,-1.7137132530438133,0.37806428960034744,0.6334943217683591
107.38,111.88,-47.887559334943326,-1.6773084140025891,-1.1142043742575884,-1.6773084140025891,0.1530892482372185,0.6326747380443912
107.4,111.9,-39.133466475269444,-1.507557543233442,-1.023336309761608,-1.507557543233442,-0.05644069747463374,0.6050111114499024
107.42,111.92,-27.63962551501222,-1.2398267841644066,-0.8470939897177001,-1.2398267841644066,-0.2387385308461165,0.5523851649359098
107.44,111.94,-14.92047639325994,-0.9203786679427082,-0.6188060818600648,-0.9203786679427082,-0.39462468380077603,0.47490027363056264
107.46,111.96,-2.440343007301985,-0.5970311954652042,-0.37984239106317863,-0.5970311954652042,-0.532612815624358,0.3719400799609263
107.48,111.98,8.593699450468147,-0.3099085290190379,-0.16947642423287043,-0.3099085290190379,-0.6618838491902527,0.24408897112309527
107.5,112.0,17.33166002420548,-0.0857379790975157,-0.016491228141299774,-0.0857379790975157,-0.7857514593380296,0.09511910585648309
107.52,112.02,23.285131577593383,0.06325345652911908,0.06529908320810063,0.06325345652911908,-0.8979261704852157,-0.06678940282569011
107.54,112.04,26.278021272687205,0.13757870357345026,0.07756029726470437,0.13757870357345026,-0.9831072069220094,-0.22933170021753843
107.56,112.06,26.39137031986762,0.1479823417022065,0.03464860447308671,0.1479823417022065,-1.0220490757084288,-0.37817555081730714
107.58,112.08,23.93117859302995,0.11248662236674506,-0.04180095995348432,0.11248662236674506,-0.9994273969665874,-0.5004260528207213
107.6,112.1,19.41337527003933,0.052033799194729446,-0.1296622355372421,0.052033799194729446,-0.9113727534141173,-0.5882496807558282
107.62,112.12,13.531843931156494,-0.01494595620056749,-0.21224138388369435,-0.01494595620056749,-0.7694076992515652,-0.6411463284198351
107.64,112.14,7.076201823180848,-0.07676077344174148,-0.281292289558486,-0.07676077344174148,-0.5989511417256399,-0.6657830138206866
107.66,112.16,0.7993554073107318,-0.12968654789708875,-0.33684657458243733,-0.12968654789708875,-0.43282535470562633,-0.6732965719600547
107.68,112.18,-4.7210852577208495,-0.1764966312379755,-0.3849199310285539,-0.1764966312379755,-0.30211467053951496,-0.6749963245619882
107.7,112.2,-9.16188548928648,-0.22329452434501673,-0.4338275118690747,-0.22329452434501673,-0.2273958443888442,-0.6779405696040661
107.72,112.22,-12.429274267548715,-0.2750762301663222,-0.48924387990116786,-0.2750762301663222,-0.21282562364705773,-0.6818482925223067
107.74,112.24,-14.540351267193595,-0.3307667607521465,-0.5488412899236099,-0.3307667607521465,-0.24459493848330927,-0.6784909960724824
107.76,112.26,-15.476291475820283,-0.3798787758284226,-0.5988041952877375,-0.3798787758284226,-0.2944187704498424,-0.6541706513032648
107.78,112.28,-15.093169609180977,-0.4034460682866783,-0.6150464744323212,-0.4034460682866783,-0.32783477788359705,-0.5949400735379385
107.8,112.3,-13.146623628674025,-0.3798540523212617,-0.5703873086490491,-0.3798540523212617,-0.3156516328048605,-0.4929269986114554
107.82,112.32,-9.42158887299833,-0.2926913231434577,-0.44549461554032316,-0.2926913231434577,-0.24512501075474447,-0.3511705063706832
107.84,112.34,-3.8964299795245974,-0.13685066835595605,-0.2385163222407169,-0.13685066835595605,-0.1264447617716925,-0.18461891783113255
107.86,112.36,3.1479517501127776,0.07776320454592608,0.031016354244100288,0.07776320454592608,0.008991789937951706,-0.016513753515423665
107.88,112.38,11.126828184588982,0.32438276271158134,0.3253379110894924,0.32438276271158134,0.11913262693534134,0.12854888814275828
107.9,112.4,19.2456273405929,0.5628579936600128,0.5980616845918408,0.5628579936600128,0.167436490551558,0.23218722252068913
107.92,112.42,26.628150111528697,0.7518894301135778,0.8078418099927601,0.7518894301135778,0.13852263896909514,0.2876032744880872
107.94,112.44,32.41716456014066,0.8636603287862099,0.9299946412166855,0.8636603287862099,0.04674178660075234,0.3008819241497111
107.96,112.46,35.82714479791448,0.8893367634510188,0.959827292726893,0.8893367634510188,-0.06643534792402493,0.28785293080777924
107.98,112.48,36.17784055066018,0.8340422797435076,0.9078957038332565,0.8340422797435076,-0.14598791063544095,0.26764431462806704
108.0,112.5,32.957224183438846,0.7096505343806654,0.7922342535531582,0.7096505343806654,-0.14331959036392258,0.2551493507892681
108.02,112.52,25.94102822129453,0.5301040512201409,0.6306706971441953,0.5301040512201409,-0.03541339935685951,0.2551039488676995
108.04,112.54,15.348874246509542,0.30838720791690105,0.43460762384379736,0.30838720791690105,0.16420134879016662,0.2601601134052354
108.06,112.56,1.972889122542286,0.05593819713578585,0.20771849900165792,0.05593819713578585,0.4075030923019263,0.25412066099175357
108.08,112.58,-12.800527069259571,-0.21372455904476392,-0.04773221547026574,-0.21372455904476392,0.6272274465977882,0.21955299927166505
108.1,112.6,-27.13049803462477,-0.48029199797644484,-0.32080104478799776,-0.48029199797644484,0.7602378961453561,0.1470196225374769
108.12,112.62,-39.02168010037837,-0.7168838692879109,-0.5867221748293601,-0.7168838692879109,0.7703738609173356,0.042120359124190716
108.14,112.64,-46.71968909531388,-0.8953906962362139,-0.8106313696283209,-0.8953906962362139,0.6620253436022638,-0.07290162993624279
108.16,112.66,-49.09361596556901,-0.9908012603028221,-0.9546356442374304,-0.9908012603028221,0.4791651438303175,-0.16420247708018035
108.18,112.68,-45.891621522846044,-0.9832235715756393,-0.9831430059346346,-0.9832235715756393,0.2901013288743027,-0.19660587093357815
108.2,112.7,-37.79094790369153,-0.8630895088841762,-0.8702317619362632,-0.8630895088841762,0.16350404010015815,-0.14559446527660252
108.22,112.72,-26.227098907856334,-0.63843026124032,-0.6120129240563195,-0.63843026124032,0.14431266366329032,-0.006837343991143108
108.24,112.74,-13.05393732119776,-0.3358743866490862,-0.23619827784966524,-0.3358743866490862,0.23800404326564054,0.20007483605208923
108.26,112.76,-0.13367228709089193,0.0033759742177342233,0.19999050090842072,0.0033759742177342233,0.40867179677782794,0.43507349607601403
108.28,112.78,11.029745206897207,0.32460670717386686,0.6218586164153682,0.32460670717386686,0.5914795827290666,0.6472734931574283
108.3,112.8,19.52094664210951,0.5665118163584703,0.9544935411202602,0.5665118163584703,0.7148751450894336,0.7878673026514182
108.32,112.82,25.06273855176123,0.6894833290360165,1.1443086376297642,0.6894833290360165,0.7245365940784472,0.8223675287474485
108.34,112.84,27.899019828153616,0.7049596059383962,1.1769089465574942,0.7049596059383962,0.600989996224133,0.738945078868138
108.36,112.86,28.572106873221585,0.6644996030651618,1.0767626939953945,0.6644996030651618,0.36588719574015516,0.5511929527478413
