time_s,ref_bpm,fft_bpm,final_bpm,is_motion,used_adaptive
72.5,84.09266844709848,69.3828125,94.482421875,1.0,1.0
73.5,87.68492906915688,67.3828125,96.3134765625,1.0,1.0
74.5,90.37849650066278,65.3828125,96.6796875,1.0,1.0
75.5,93.55020467153086,63.382812499999986,96.6796875,1.0,1.0
76.5,96.9943032979287,61.38281249999998,98.14453125,1.0,1.0
77.5,99.48786688744491,58.59375,100.341796875,1.0,1.0
78.5,101.41805022886732,57.12890625,102.1728515625,1.0,1.0
79.5,102.8851333081131,57.12890625,102.1728515625,1.0,1.0
80.5,104.15975109938985,56.396484375,102.1728515625,1.0,1.0
81.5,105.39422713685877,55.2978515625,102.1728515625,1.0,1.0
82.5,106.45402776859126,55.2978515625,109.130859375,1.0,1.0
83.5,107.99221223291394,55.2978515625,109.130859375,1.0,1.0
84.5,109.35679966111934,55.2978515625,109.130859375,1.0,1.0
85.5,109.90071936161667,55.2978515625,109.130859375,1.0,1.0
86.5,110.54871263955783,54.19921875,109.86328125,1.0,1.0
87.5,111.09068806097586,53.8330078125,109.86328125,1.0,1.0
88.5,111.70218646054283,53.8330078125,109.86328125,1.0,1.0
89.5,112.74441381660239,53.1005859375,116.0888671875,1.0,1.0
90.5,113.940323378848,52.734375,116.0888671875,1.0,1.0
91.5,115.42329646394191,52.734375,116.455078125,1.0,1.0
92.5,116.57902719941329,52.3681640625,116.8212890625,1.0,1.0
93.5,118.35962491127745,52.3681640625,117.5537109375,1.0,1.0
94.5,120.87021644596959,52.3681640625,117.5537109375,1.0,1.0
95.5,122.98192606716752,52.3681640625,119.7509765625,1.0,1.0
96.5,124.5643126118695,52.3681640625,119.7509765625,1.0,1.0
97.5,126.10592192200568,52.3681640625,126.708984375,1.0,1.0
98.5,127.7593695302707,53.466796875,126.708984375,1.0,1.0
99.5,129.89261889687646,55.2978515625,127.8076171875,1.0,1.0
100.5,132.2948216724408,55.6640625,129.2724609375,1.0,1.0
101.5,133.81006627900095,56.0302734375,130.37109375,1.0,1.0
102.5,135.17779859821405,56.396484375,132.9345703125,1.0,1.0
103.5,137.09529721590513,56.396484375,135.8642578125,1.0,1.0
104.5,138.57891296570932,57.861328125,136.962890625,1.0,1.0
