t_center_s,t_pred_s,ref_bpm,final_bpm,pure_fft_bpm,motion_flag,segment
111.0,117.5,108.28511140310394,106.75048828125,76.79785156249993,1,motion
112.0,118.5,109.07790786564412,107.2998046875,77.29785156249991,1,motion
113.0,119.5,109.7927964625402,107.2998046875,77.79785156249991,1,motion
114.0,120.5,110.2935185334668,107.84912109375,78.29785156249991,1,motion
115.0,121.5,110.79351853346678,108.7646484375,78.79785156249991,1,motion
116.0,122.5,111.29508737514341,110.04638671875,79.29785156249991,1,motion
117.0,123.5,111.79508737514341,110.2294921875,79.79785156249991,1,motion
118.0,124.5,112.0,110.2294921875,80.29785156249991,1,motion
119.0,125.5,112.28083716307803,111.328125,80.79785156249991,1,motion
120.0,126.5,112.78083716307803,111.87744140625,81.29785156249991,1,motion
121.0,127.5,113.0,112.060546875,81.7978515624999,1,motion
122.0,128.5,113.0,112.060546875,82.2978515624999,1,motion
123.0,129.5,113.0,112.060546875,82.7978515624999,1,motion
124.0,130.5,113.0,113.1591796875,83.2978515624999,1,motion
125.0,131.5,112.70457934274876,113.1591796875,83.7978515624999,1,motion
126.0,132.5,112.20457934274877,113.1591796875,84.2978515624999,1,motion
127.0,133.5,111.41401843473409,113.1591796875,84.7978515624999,1,motion
128.0,134.5,109.82403950460554,112.24365234375,85.29785156249989,1,motion
129.0,135.5,107.52987489706783,112.24365234375,85.79785156249989,1,motion
130.0,136.5,105.02205014318405,112.24365234375,86.29785156249989,1,motion
131.0,137.5,102.22192173925512,110.04638671875,86.79785156249989,1,motion
132.0,138.5,99.53435128061939,109.31396484375,87.29785156249989,1,motion
133.0,139.5,97.36201501195218,108.0322265625,87.79785156249989,1,motion
134.0,140.5,95.08584402575451,107.666015625,88.29785156249989,1,motion
135.0,141.5,92.8639213777719,104.18701171875,88.79785156249989,1,motion
136.0,142.5,91.12654888061311,100.666015625,88.79785156249989,1,motion
137.0,143.5,90.2010823739955,91.1865234375,88.79785156249989,1,motion
138.0,144.5,89.71891596392925,88.79785156249989,88.79785156249989,0,post_rest
139.0,145.5,88.62015623109481,88.58337752073331,88.58337752073331,0,post_rest
140.0,146.5,87.40124026716555,88.04241175255068,88.04241175255068,0,post_rest
141.0,147.5,86.4290624684254,87.46339773323072,87.46339773323072,0,post_rest
142.0,148.5,85.4290624684254,86.8894208379952,86.8894208379952,0,post_rest
143.0,149.5,84.70463387798253,86.3203566998074,86.3203566998074,0,post_rest
144.0,150.5,83.9191167110004,85.75608402226361,85.75608402226361,0,post_rest
145.0,151.5,83.21448283301788,85.19648450377899,85.19648450377899,0,post_rest
146.0,152.5,83.0,84.64144276364527,84.64144276364527,0,post_rest
147.0,153.5,82.72631171493977,84.09084626991405,84.09084626991405,0,post_rest
148.0,154.5,82.22631171493977,83.54458526906056,83.54458526906056,0,post_rest
149.0,155.5,82.0,83.00255271738428,83.00255271738428,0,post_rest
150.0,156.5,82.0,82.46464421410299,82.46464421410299,0,post_rest
151.0,157.5,82.29937290775642,81.93075793609906,81.93075793609906,0,post_rest
152.0,158.5,82.50431674756109,81.40079457427652,81.40079457427652,0,post_rest
153.0,159.5,81.6170296180652,80.8746572714898,80.8746572714898,0,post_rest
154.0,160.5,80.12162561024041,80.17244199169214,80.17244199169214,0,post_rest
155.0,161.5,78.63195928656002,79.75401753901671,79.75401753901671,0,post_rest
156.0,162.5,77.13712411566652,79.23880089081504,79.23880089081504,0,post_rest
157.0,163.5,75.92188975373683,78.72704620399257,78.72704620399257,0,post_rest
158.0,164.5,74.91225550856093,78.2186680024183,78.2186680024183,0,post_rest
159.0,165.5,74.2050704159105,77.71358292037436,77.71358292037436,0,post_rest
160.0,166.5,74.0,77.21170965044992,77.21170965044992,0,post_rest
161.0,167.5,74.0,76.71296889272116,76.71296889272116,0,post_rest
162.0,168.5,74.0,76.2172833051864,76.2172833051864,0,post_rest
163.0,169.5,74.2904403762552,75.72457745542478,75.72457745542478,0,post_rest
164.0,170.5,74.7904403762552,75.23477777344857,75.23477777344857,0,post_rest
165.0,171.5,74.72090174941891,74.74781250571947,74.74781250571947,0,post_rest
166.0,172.5,74.22090174941891,74.40606772498784,74.40606772498784,0,post_rest
167.0,173.5,73.71112225024936,74.02490486467681,74.02490486467681,0,post_rest
168.0,174.5,72.91727413365332,73.8206880199711,73.8206880199711,0,post_rest
169.0,175.5,72.20615188340395,73.34437765620939,73.34437765620939,0,post_rest
170.0,176.5,72.0,72.8705686542414,72.8705686542414,0,post_rest
171.0,177.5,72.28522434687082,72.39919925522439,72.39919925522439,0,post_rest
172.0,178.5,73.07811197356111,71.9302092251469,71.9302092251469,0,post_rest
173.0,179.5,73.49790526567995,71.46353981718046,71.46353981718046,0,post_rest
174.0,180.5,72.91171487947386,70.99913373496103,70.99913373496103,0,post_rest
175.0,181.5,72.2066972404842,70.5369350967768,70.5369350967768,0,post_rest
176.0,182.5,72.29517627903695,70.15599096314034,70.15599096314034,0,post_rest
177.0,183.5,72.50177068751591,69.99394349022312,69.99394349022312,0,post_rest
178.0,184.5,71.91662676966676,69.61714708413096,69.61714708413096,0,post_rest
179.0,185.5,71.2100323611878,69.45914493100011,69.45914493100011,0,post_rest
180.0,186.5,71.0,69.08629396539294,69.08629396539294,0,post_rest
181.0,187.5,70.13000483221792,68.63624140197436,68.63624140197436,0,post_rest
182.0,188.5,68.35744314753339,68.1880418929491,68.1880418929491,0,post_rest
183.0,189.5,67.22743831531548,67.74164968624115,67.74164968624115,0,post_rest
184.0,190.5,67.29912090421281,67.29702015939732,67.29702015939732,0,post_rest
185.0,191.5,67.79912090421281,66.85410979169667,66.85410979169667,0,post_rest
186.0,192.5,67.72916872900701,66.41287613694877,66.41287613694877,0,post_rest
187.0,193.5,67.22916872900701,65.97327779696325,65.97327779696325,0,post_rest
188.0,194.5,67.28690940008836,65.5352743956748,65.5352743956748,0,post_rest
189.0,195.5,67.51617445799093,65.24128260859416,65.24128260859416,0,post_rest
190.0,196.5,66.94300715821184,65.04402281788248,65.04402281788248,0,post_rest
191.0,197.5,66.21374210030928,64.71091361959557,64.71091361959557,0,post_rest
192.0,198.5,65.71453925730795,64.37924758152126,64.37924758152126,0,post_rest
193.0,199.5,64.93893276319785,63.948647275031924,63.948647275031924,0,post_rest
194.0,200.5,64.2243935058899,63.51941974500106,63.51941974500106,0,post_rest
195.0,201.5,63.72268700389223,63.091531097457136,63.091531097457136,0,post_rest
196.0,202.5,63.22268700389223,62.66494827527377,62.66494827527377,0,post_rest
197.0,203.5,63.0,62.239639037507935,62.239639037507935,0,post_rest
198.0,204.5,62.720970289590134,61.81557193924834,61.81557193924834,0,post_rest
199.0,205.5,62.220970289590134,61.39271631196129,61.39271631196129,0,post_rest
200.0,206.5,62.00000000000001,61.08713111150938,61.08713111150938,0,post_rest
201.0,207.5,62.00000000000001,60.96763482133099,60.96763482133099,0,post_rest
202.0,208.5,61.72429645908833,60.881122817018756,60.881122817018756,0,post_rest
203.0,209.5,61.224296459088315,60.57891012197334,60.57891012197334,0,post_rest
204.0,210.5,60.77570354091168,60.46270306974626,60.46270306974626,0,post_rest
205.0,211.5,60.327110622735006,60.120487958998474,60.120487958998474,0,post_rest
206.0,212.5,59.87851770455836,60.08031521668904,60.08031521668904,0,post_rest
207.0,213.5,59.42992478638171,59.85363434292129,59.85363434292129,0,post_rest
208.0,214.5,58.981331868205054,59.62792084837367,59.62792084837367,0,post_rest
209.0,215.5,58.5327389500284,59.40315084836814,59.40315084836814,0,post_rest
210.0,216.5,58.08414603185175,59.17930104794144,59.17930104794144,0,post_rest
