t_center_s,t_pred_s,ref_bpm,final_bpm,pure_fft_bpm,motion_flag,segment
57.0,64.5,70.09660380879244,59.87548828125,58.2275390625,1,motion
58.0,65.5,71.28248857740554,59.87548828125,58.2275390625,1,motion
59.0,66.5,73.08676313750048,59.87548828125,58.2275390625,1,motion
60.0,67.5,75.09567968986381,59.87548828125,58.2275390625,1,motion
61.0,68.5,76.29275712920354,59.87548828125,58.2275390625,1,motion
62.0,69.5,77.28856944702608,59.87548828125,58.2275390625,1,motion
63.0,70.5,78.2833043791567,59.87548828125,58.2275390625,1,motion
64.0,71.5,79.29008444753964,59.87548828125,58.2275390625,1,motion
65.0,72.5,79.8979061884977,59.87548828125,58.2275390625,1,motion
66.0,73.5,80.76997880480423,59.87548828125,58.2275390625,1,motion
67.0,74.5,82.55995503540697,59.87548828125,58.2275390625,1,motion
68.0,75.5,83.78997623060273,66.87548828125,58.2275390625,1,motion
69.0,76.5,84.0,73.87548828125,60.22753906250001,1,motion
70.0,77.5,84.77239160663362,80.87548828125,62.227539062500014,1,motion
71.0,78.5,86.57239410592548,86.42578125,64.22753906250001,1,motion
72.0,79.5,88.95459439338269,86.97509765625,66.22753906250003,1,motion
73.0,80.5,91.04898412580785,87.890625,68.22753906250003,1,motion
74.0,81.5,92.70052469271269,89.53857421875,70.22753906250004,1,motion
75.0,82.5,94.59698687896005,90.8203125,72.22753906250004,1,motion
76.0,83.5,96.18861687450664,92.46826171875,74.22753906250006,1,motion
77.0,84.5,97.70398457547786,93.75,74.22753906250006,1,motion
78.0,85.5,99.18042634018597,95.947265625,74.22753906250006,1,motion
79.0,86.5,100.26520652226813,97.412109375,74.22753906250006,1,motion
80.0,87.5,101.67343731122315,98.14453125,74.22753906250006,1,motion
81.0,88.5,103.16393276697157,98.14453125,74.22753906250006,1,motion
82.0,89.5,104.67177795642787,98.14453125,74.22753906250006,1,motion
83.0,90.5,106.18154663937659,98.14453125,74.22753906250006,1,motion
84.0,91.5,107.28352418741234,98.14453125,74.22753906250006,1,motion
85.0,92.5,108.27831673024696,98.14453125,74.22753906250006,1,motion
86.0,93.5,109.28614650944584,98.14453125,74.22753906250006,1,motion
87.0,94.5,110.29541642348518,98.14453125,74.22753906250006,1,motion
88.0,95.5,110.89532889658891,98.14453125,74.22753906250006,1,motion
89.0,96.5,111.0,98.14453125,74.22753906250006,1,motion
90.0,97.5,111.0,98.14453125,74.22753906250006,1,motion
91.0,98.5,111.0,105.14453125,74.22753906250006,1,motion
92.0,99.5,110.59681674039065,105.14453125,74.22753906250006,1,motion
93.0,100.5,110.09681674039064,105.14453125,74.22753906250006,1,motion
94.0,101.5,109.60526050091285,105.14453125,74.22753906250006,1,motion
95.0,102.5,109.10526050091285,108.94775390625,74.22753906250006,1,motion
96.0,103.5,109.0,108.94775390625,74.22753906250006,1,motion
97.0,104.5,109.0,108.94775390625,74.22753906250006,1,motion
98.0,105.5,109.40014267415098,109.68017578125,74.22753906250006,1,motion
99.0,106.5,109.90014267415098,110.04638671875,74.22753906250006,1,motion
100.0,107.5,110.0,110.04638671875,74.22753906250006,1,motion
101.0,108.5,110.0,110.04638671875,74.22753906250006,1,motion
102.0,109.5,110.39538409769419,110.04638671875,74.22753906250006,1,motion
103.0,110.5,110.89538409769419,110.04638671875,72.22753906250004,1,motion
104.0,111.5,111.40299449021887,110.2294921875,70.22753906250004,1,motion
105.0,112.5,112.28779932448157,110.2294921875,70.22753906250004,1,motion
106.0,113.5,113.27912120739407,110.2294921875,70.22753906250004,1,motion
107.0,114.5,113.89431637313136,110.41259765625,70.22753906250004,1,motion
108.0,115.5,114.0,110.9619140625,70.22753906250004,1,motion
109.0,116.5,114.0,110.9619140625,70.22753906250004,1,motion
110.0,117.5,114.0,111.51123046875,70.22753906250004,1,motion
111.0,118.5,114.0,112.79296875,70.22753906250004,1,motion
112.0,119.5,114.0,113.70849609375,70.22753906250004,1,motion
113.0,120.5,113.59690143148293,113.70849609375,72.22753906250004,1,motion
114.0,121.5,112.70084654516117,113.70849609375,74.22753906250006,1,motion
115.0,122.5,111.71753366243031,113.70849609375,76.22753906250006,1,motion
116.0,123.5,110.71342397913286,113.70849609375,78.22753906250006,1,motion
117.0,124.5,109.30837145212624,113.70849609375,80.22753906250007,1,motion
118.0,125.5,107.81150832664379,113.70849609375,82.22753906250007,1,motion
119.0,126.5,105.89436069012187,112.60986328125,84.22753906250009,1,motion
120.0,127.5,103.50029219308594,110.9619140625,86.22753906250009,1,motion
121.0,128.5,101.41489229844504,109.68017578125,88.2275390625001,1,motion
122.0,129.5,99.42430996191004,106.201171875,90.2275390625001,1,motion
123.0,130.5,97.45571642519047,105.28564453125,92.2275390625001,1,motion
124.0,131.5,96.23739495386306,105.1025390625,92.83447265625,1,motion
125.0,132.5,95.19393674415038,101.4404296875,92.83447265625,1,motion
126.0,133.5,93.8091653354178,99.06005859375,92.83447265625,1,motion
127.0,134.5,93.11522859126742,92.83447265625,92.83447265625,0,post_rest
128.0,135.5,93.0,92.62086059753516,92.62086059753516,0,post_rest
129.0,136.5,92.2088051915002,92.4125226393418,92.4125226393418,0,post_rest
130.0,137.5,90.8227113809177,92.20932856366409,92.20932856366409,0,post_rest
131.0,138.5,90.11390618941749,91.18717675821517,91.18717675821517,0,post_rest
132.0,139.5,90.0,90.3072470667338,90.3072470667338,0,post_rest
133.0,140.5,89.20604109583515,89.70674778187573,89.70674778187573,0,post_rest
134.0,141.5,87.80326995417538,89.38556107751678,89.38556107751678,0,post_rest
135.0,142.5,87.09722885834024,88.79425563042017,88.79425563042017,0,post_rest
136.0,143.5,86.60232991781935,88.07004846247202,88.07004846247202,0,post_rest
137.0,144.5,86.10232991781935,86.93817205812815,86.93817205812815,0,post_rest
138.0,145.5,86.0,86.08516531171504,86.08516531171504,0,post_rest
139.0,146.5,85.62839288952495,85.09893693735556,85.09893693735556,0,post_rest
140.0,147.5,85.12839288952495,84.25404372428979,84.25404372428979,0,post_rest
141.0,148.5,85.0,83.82504496567552,83.82504496567552,0,post_rest
142.0,149.5,84.22775542646308,83.53718599051638,83.53718599051638,0,post_rest
143.0,150.5,83.22775542646309,83.3903727127412,83.3903727127412,0,post_rest
144.0,151.5,83.0,83.10985516614721,83.10985516614721,0,post_rest
145.0,152.5,83.0,82.69554385329506,82.69554385329506,0,post_rest
146.0,153.5,82.2002284814523,82.0100223848826,82.0100223848826,0,post_rest
147.0,154.5,80.80430724513771,80.91587652674961,80.91587652674961,0,post_rest
148.0,155.5,79.70703046657542,80.09966875604223,80.09966875604223,0,post_rest
149.0,156.5,79.10295170289001,79.42398899056604,79.42398899056604,0,post_rest
150.0,157.5,79.0,78.47677094442054,78.47677094442054,0,post_rest
151.0,158.5,79.0,77.39526668800832,77.39526668800832,0,post_rest
152.0,159.5,79.0,76.86604659988812,76.86604659988812,0,post_rest
153.0,160.5,78.23737335621585,76.33972099950402,76.33972099950402,0,post_rest
154.0,161.5,76.84358409093456,75.95354752326172,75.95354752326172,0,post_rest
155.0,162.5,75.30070487318632,75.70745647048537,75.70745647048537,0,post_rest
156.0,163.5,73.80952731277522,74.64007615047746,74.64007615047746,0,post_rest
157.0,164.5,73.11503317430758,74.40990959784172,74.40990959784172,0,post_rest
158.0,165.5,73.0,74.29838628885518,74.29838628885518,0,post_rest
159.0,166.5,73.0,72.71059452292579,72.71059452292579,0,post_rest
160.0,167.5,73.0,72.0440557972355,72.0440557972355,0,post_rest
161.0,168.5,73.0,71.8131144167317,71.8131144167317,0,post_rest
162.0,169.5,72.20894070011727,70.92969917538015,70.92969917538015,0,post_rest
163.0,170.5,70.81204794497302,70.3968047649066,70.3968047649066,0,post_rest
164.0,171.5,69.7002752803525,69.76064017662843,69.76064017662843,0,post_rest
165.0,172.5,69.09716803549676,69.16910034635468,69.16910034635468,0,post_rest
166.0,173.5,69.0,68.6426401438951,68.6426401438951,0,post_rest
167.0,174.5,69.0,68.414118089969,68.414118089969,0,post_rest
168.0,175.5,69.0,68.3355346051815,68.3355346051815,0,post_rest
169.0,176.5,69.0,68.25889135354653,68.25889135354653,0,post_rest
170.0,177.5,69.0,67.08550761803686,67.08550761803686,0,post_rest
171.0,178.5,68.61533250369672,67.01260230189226,67.01260230189226,0,post_rest
172.0,179.5,67.73261596794548,66.68807905566686,66.68807905566686,0,post_rest
173.0,180.5,66.7174390712567,65.49885632687261,65.49885632687261,0,post_rest
174.0,181.5,66.10015560700793,65.05109194157572,65.05109194157572,0,post_rest
175.0,182.5,65.617301496106,64.67860592886686,64.67860592886686,0,post_rest
176.0,183.5,65.11730149610601,64.06495080693729,64.06495080693729,0,post_rest
177.0,184.5,65.0,63.04089690887036,63.04089690887036,0,post_rest
178.0,185.5,64.60315543282691,62.84236692781888,62.84236692781888,0,post_rest
179.0,186.5,64.10315543282691,62.78267710342842,62.78267710342842,0,post_rest
180.0,187.5,64.0,62.72446102605318,62.72446102605318,0,post_rest
181.0,188.5,64.0,62.667682308749704,62.667682308749704,0,post_rest
182.0,189.5,64.0,62.612305462971364,62.612305462971364,0,post_rest
183.0,190.5,63.6154009150058,62.42096677482438,62.42096677482438,0,post_rest
184.0,191.5,63.11540091500581,62.36829068968398,62.36829068968398,0,post_rest
185.0,192.5,62.59710989779978,62.316915181719715,62.316915181719715,0,post_rest
186.0,193.5,62.09710989779978,62.26680813956667,62.26680813956667,0,post_rest
187.0,194.5,62.00000000000001,62.217938244692384,62.217938244692384,0,post_rest
188.0,195.5,62.00000000000001,62.170274951821696,62.170274951821696,0,post_rest
189.0,196.5,62.00000000000001,62.12378846984501,62.12378846984501,0,post_rest
190.0,197.5,62.00000000000001,62.078449743197844,62.078449743197844,0,post_rest
191.0,198.5,62.39983692748896,62.308888636825095,62.308888636825095,0,post_rest
192.0,199.5,63.2843979196599,62.2657611059689,62.2657611059689,0,post_rest
193.0,200.5,64.67197916476673,62.223698397643545,62.223698397643545,0,post_rest
194.0,201.5,65.7874181725958,62.32000332284958,62.32000332284958,0,post_rest
195.0,202.5,65.60472398413205,63.5159539510788,63.5159539510788,0,post_rest
196.0,203.5,64.70725437245937,63.47693054741262,63.47693054741262,0,post_rest
197.0,204.5,63.69976803274729,63.4388706350159,63.4388706350159,0,post_rest
198.0,205.5,62.71268442411455,63.40175042520446,63.40175042520446,0,post_rest
199.0,206.5,62.1154467796946,63.36554671663878,63.36554671663878,0,post_rest
200.0,207.5,61.88455322030541,63.3302368808225,63.3302368808225,0,post_rest
201.0,208.5,61.65365966091625,63.295798847958785,63.295798847958785,0,post_rest
202.0,209.5,61.42276610152706,63.093387850968526,63.093387850968526,0,post_rest
203.0,210.5,61.1918725421379,62.31062938078664,62.31062938078664,0,post_rest
204.0,211.5,60.960978982748706,61.528679720115356,61.528679720115356,0,post_rest
205.0,212.5,60.73008542335955,60.747518899376715,60.747518899376715,0,post_rest
206.0,213.5,60.49919186397035,60.00393164126213,60.00393164126213,0,post_rest
207.0,214.5,60.268298304581194,59.26109475090271,59.26109475090271,0,post_rest
