time_s,aligned_time_s,ppg_bandpassed,filtered_final,stage_1,stage_2,reference_1,reference_2
102.42,106.92,-10.323504941388403,-0.09712277399628265,0.06935023165180021,-0.09712277399628265,1.3543722705497245,0.5148065227119262
102.44,106.94,-26.563105428392323,-0.5303726740131571,-0.33694670225975387,-0.5303726740131571,1.2694094093503439,0.40109777757331444
102.46,106.96,-42.043200210912026,-0.934491990321896,-0.7405121701977309,-0.934491990321896,1.0422086342187744,0.2568686426686598
102.48,106.98,-54.797411561426024,-1.286991464613778,-1.0999336565440805,-1.286991464613778,0.702733267935447,0.09043438777654193
102.5,107.0,-62.93018927459482,-1.5673137229091556,-1.381508593645857,-1.5673137229091556,0.29650699559567706,-0.08682727531934849
102.52,107.02,-65.00793485807768,-1.736639256058557,-1.5516951746814855,-1.736639256058557,-0.12469974526037914,-0.2610457657417681
102.54,107.04,-60.40132178671609,-1.7349720619950995,-1.5749560167666403,-1.7349720619950995,-0.5127233132531186,-0.4173621812151363
102.56,107.06,-49.484198050170875,-1.5099692209235123,-1.4261800910345466,-1.5099692209235123,-0.8312780475962657,-0.5422324087390111
102.58,107.08,-33.61323259406176,-1.0643627377288944,-1.1111183171738876,-1.0643627377288944,-1.0607735030832635,-0.6259710245572863
102.6,107.1,-14.870215810261778,-0.47995930552595634,-0.6767455063643124,-0.47995930552595634,-1.1986330268287497,-0.6648640037438225
102.62,107.12,4.36929027539127,0.11469452444887981,-0.1988596421086049,0.11469452444887981,-1.2553384642148673,-0.66230027807483
102.64,107.14,21.909682999386394,0.6099290472412207,0.2457460901709687,0.6099290472412207,-1.2475780253008912,-0.62846361314248
102.66,107.16,36.105224252145895,0.9559174901932831,0.602797826208836,0.9559174901932831,-1.190552044481653,-0.5782250392771269
102.68,107.18,46.02897241433442,1.1556782355186783,0.8482605025038716,1.1556782355186783,-1.0918086421649154,-0.5272838347251573
102.7,107.2,51.43052170269462,1.2358796569990556,0.9835703674014341,1.2358796569990556,-0.9489223251946761,-0.4873762038018735
102.72,107.22,52.55079895924107,1.2254133389465183,1.0265013041571978,1.2254133389465183,-0.7523959036747268,-0.46214746793726824
102.74,107.24,49.89655694797638,1.1485809526412094,1.001982921622178,1.1485809526412094,-0.4931427215017504,-0.4455484086442788
102.76,107.26,44.06110818692413,1.0254530394277928,0.9336544311123396,1.0254530394277928,-0.17163178963179304,-0.4239607226653093
102.78,107.28,35.63084347111891,0.8722523883987818,0.8369551928691794,0.8722523883987818,0.19534237486701578,-0.3817135082033888
102.8,107.3,25.169129541469704,0.6997102168335837,0.7157963117017478,0.6997102168335837,0.5734901259959742,-0.30793714672640937
102.82,107.32,13.243613526794082,0.5112922394171621,0.5647109888257831,0.5112922394171621,0.9163716450215527,-0.20183011412987878
102.84,107.34,0.46478511545886786,0.30473275787946935,0.3763065949408967,0.30473275787946935,1.175630894492607,-0.07394941457851133
102.86,107.36,-12.48085940576031,0.07811642868812736,0.15040344423128305,0.07811642868812736,1.3128636697634213,0.057139078896283405
102.88,107.38,-24.80972655273002,-0.1634282253575684,-0.10133225388248868,-0.1634282253575684,1.3094639991060582,0.17136951172472017
102.9,107.4,-35.64192024838859,-0.40622220539972037,-0.3586598365558491,-0.40622220539972037,1.1713952188097807,0.2538405282946662
102.92,107.42,-44.041204723099185,-0.6318441617637284,-0.5994669818571469,-0.6318441617637284,0.927331435346937,0.2986519702482455
102.94,107.44,-49.10857437499123,-0.820203638355672,-0.8023211042815958,-0.820203638355672,0.6208593178363307,0.30859960142639653
102.96,107.46,-50.12476169360607,-0.9484835743670608,-0.9441073566231353,-0.9484835743670608,0.29957565678616327,0.29168446881970356
102.98,107.48,-46.710630136600685,-0.990353335669894,-0.9992352901548416,-0.990353335669894,0.004724665156890061,0.2567816495662193
103.0,107.5,-38.95742779582516,-0.9217663576327894,-0.9456379131845496,-0.9217663576327894,-0.2359341312736765,0.2105968355179589
103.02,107.52,-27.482128017182156,-0.7329847968822216,-0.7756349114596457,-0.7329847968822216,-0.41109743767893997,0.15675890289561434
103.04,107.54,-13.38421978043581,-0.4388157057404684,-0.5041865291254266,-0.4388157057404684,-0.5249975029243861,0.09669272944969318
103.06,107.56,1.8924753304211486,-0.0790789724864789,-0.168282627749009,-0.0790789724864789,-0.5931328468529027,0.03142566238493364
103.08,107.58,16.766837024181168,0.2910281569983567,0.18217797345771075,0.2910281569983567,-0.6353510093003882,-0.03650560328662423
103.1,107.6,29.754987876599536,0.6146384803792033,0.4966167829199564,0.6146384803792033,-0.6677575632073369,-0.10178358403123408
103.12,107.62,39.68294898782126,0.8457194317801742,0.7343059259466681,0.8457194317801742,-0.6959374175956592,-0.15626428108468673
103.14,107.64,45.8316491009508,0.958958233650204,0.8715462047791702,0.958958233650204,-0.712128403427638,-0.1903660659239763
103.16,107.66,47.987652381167344,0.9562611742027051,0.905279057559939,0.9562611742027051,-0.697764336730534,-0.19553543938329235
103.18,107.68,46.40104070070461,0.8666944433257062,0.8524186552907513,0.8666944433257062,-0.6308084351209201,-0.16699034294729154
103.2,107.7,41.674626914744,0.7367174008883188,0.7439919198927765,0.7367174008883188,-0.4955278895878542,-0.10583599334501233
103.22,107.72,34.616476549532514,0.6129145898458774,0.6148036530670127,0.6129145898458774,-0.2914129156366796,-0.01983811751470864
103.24,107.74,26.083498339449612,0.5251623596192565,0.49203512906259383,0.5251623596192565,-0.03800949465263045,0.07749696711251915
103.26,107.76,16.83866151281599,0.47743643954723314,0.3872213895365128,0.47743643954723314,0.22643840799533557,0.16943985547803067
103.28,107.78,7.445956746119259,0.4480414410070783,0.29417209657710086,0.4480414410070783,0.4526757433629692,0.2396453431846893
103.3,107.8,-1.767748337286154,0.3979950124224126,0.1928969667980037,0.3979950124224126,0.5924862510087857,0.27606370227550603
103.32,107.82,-10.65962055039425,0.285722033448768,0.05833805484708576,0.285722033448768,0.6117317257286496,0.2742172833212002
103.34,107.84,-19.12961555371598,0.08332102755613688,-0.12861668498983658,0.08332102755613688,0.5006416596984331,0.23885996679260277
103.36,107.86,-26.94039634315371,-0.2124477597982099,-0.3717443506496253,-0.2124477597982099,0.27814648733655084,0.18323698911226588
103.38,107.88,-33.58617657570088,-0.5761681550239648,-0.6542451587463185,-0.5761681550239648,-0.011621284838533969,0.12576224085489135
103.4,107.9,-38.29526927656179,-0.9532106637304874,-0.9375796179210718,-0.9532106637304874,-0.3103923814937314,0.08482985621706121
103.42,107.92,-40.19526482908445,-1.2646594572081864,-1.1659329253861928,-1.2646594572081864,-0.5615180422866219,0.07330346460043445
103.44,107.94,-38.5878245961082,-1.4265206611514363,-1.280699087816609,-1.4265206611514363,-0.7254154085833492,0.09456093884174316
103.46,107.96,-33.221273982422204,-1.3819327596532793,-1.2434277933032913,-1.3819327596532793,-0.7892639836140204,0.141556391908269
103.48,107.98,-24.448725942349824,-1.1268658882383662,-1.0535916583267881,-1.1268658882383662,-0.7674185761363034,0.1992547580254004
103.5,108.0,-13.214366901738224,-0.7115543673226906,-0.7477467713330705,-0.7115543673226906,-0.6925904475033501,0.24948133287678928
103.52,108.02,-0.8857601736549504,-0.2210519036326159,-0.38326067299004873,-0.2210519036326159,-0.6014365107760885,0.2764023609052997
103.54,108.04,10.995873617769856,0.2509786915978715,-0.020633434673814566,0.2509786915978715,-0.520168820839315,0.27088340785301634
103.56,108.06,20.965686451319574,0.6263090045241995,0.2880321570103548,0.6263090045241995,-0.45552162669964524,0.23263422162863165
103.58,108.08,27.832608090577136,0.8583702209993318,0.50592104363928,0.8583702209993318,-0.39423468400017186,0.16986330841024885
103.6,108.1,30.811255572163407,0.9360675886922473,0.6157980191067784,0.9360675886922473,-0.3108964002500686,0.09684755488776778
103.62,108.12,29.599464036226,0.8770977021980876,0.6207531888189497,0.8770977021980876,-0.18063662826473237,0.03027456610304177
103.64,108.14,24.41126363388567,0.7176837618426328,0.540225488758945,0.7176837618426328,0.008733537269077924,-0.014639166042689576
103.66,108.16,15.959264453282575,0.5029153993427413,0.40255997797345305,0.5029153993427413,0.24991278094120645,-0.02740262687721146
103.68,108.18,5.369338165985307,0.2779733513374814,0.23750569970238108,0.2779733513374814,0.5167161672012898,-0.004325853888326739
103.7,108.2,-5.98148825009984,0.08073574678638724,0.07149012316874631,0.08073574678638724,0.77104668949614,0.050831222611740993
103.72,108.22,-16.685765644594873,-0.06292896934343606,-0.07449120672954807,-0.06292896934343606,0.9730683933642895,0.12765143272126786
103.74,108.24,-25.535574426192955,-0.141442610854034,-0.18652053250157802,-0.141442610854034,1.0909087551570211,0.2111755991606048
103.76,108.26,-31.69934561914386,-0.15851410303771615,-0.2596359095396169,-0.15851410303771615,1.1071700807133853,0.2851083706233322
103.78,108.28,-34.801496301365056,-0.13188829042320327,-0.29798866776943533,-0.13188829042320327,1.021275157767904,0.3356101693488151
103.8,108.3,-34.90055293502738,-0.08747341919873303,-0.31159455971937444,-0.08747341919873303,0.8482024897819144,0.35474066311734476
103.82,108.32,-32.39614944343376,-0.04951097292265311,-0.3110686100079174,-0.04951097292265311,0.6147765900998746,0.3424065393294417
103.84,108.34,-27.90465201391903,-0.03169676148053302,-0.30339288778805656,-0.03169676148053302,0.3545265389269817,0.3060586265037532
103.86,108.36,-22.130195629443374,-0.03377656131965434,-0.290296756268025,-0.03377656131965434,0.10184301857293539,0.25823280747264077
103.88,108.38,-15.743748638906421,-0.04377356869279153,-0.2688333929394343,-0.04377356869279153,-0.11390958694589172,0.21274587839706305
103.9,108.4,-9.283131944528986,-0.04329702384394021,-0.23326434568639517,-0.04329702384394021,-0.2735432214471916,0.18058236436750236
103.92,108.42,-3.0952437535972126,-0.014058818483893037,-0.17773187266239338,-0.014058818483893037,-0.37138413800383974,0.16641634251507756
103.94,108.44,2.659904163755978,0.055324791495403994,-0.09922799541091296,0.055324791495403994,-0.4154998205045416,0.16661466227159943
103.96,108.46,7.941846145904246,0.16365897971331322,-6.59590792655429e-05,0.16365897971331322,-0.4239420864461363,0.16946523447739684
103.98,108.48,12.721852174907637,0.2946560697051115,0.1109808925826159,0.2946560697051115,-0.41750452450573017,0.15800370056148164
104.0,108.5,16.874507336020148,0.4192135476716924,0.21939279085570257,0.4192135476716924,-0.4112257968568608,0.11504115350029867
104.02,108.52,20.111869047131155,0.5025040789681608,0.3075943162799289,0.5025040789681608,-0.4079310181032872,0.02906358327257414
104.04,108.54,21.992909948699555,0.5133149350552599,0.35923195627691873,0.5133149350552599,-0.39677821138638547,-0.1009601924748689
104.06,108.56,22.019220608111883,0.43204343427105585,0.36390508119069775,0.43204343427105585,-0.3580276761662328,-0.2637763601385382
104.08,108.58,19.799091300178098,0.25674068848245607,0.320604454070074,0.25674068848245607,-0.2727228985445581,-0.4381009664989616
104.1,108.6,15.232979732115092,0.008952564442628264,0.23824700034058677,0.008952564442628264,-0.1337082305605109,-0.5985103956285123
104.12,108.62,8.655006756573519,-0.2641628472337083,0.13292893139870235,-0.2641628472337083,0.04662155900842125,-0.7230011411115753
104.14,108.64,0.8697594983961724,-0.501508711980342,0.023300332666045434,-0.501508711980342,0.23568608855185838,-0.7993599561930133
104.16,108.66,-6.943981109897021,-0.6544807283030922,-0.07373609402018422,-0.6544807283030922,0.3885499413719603,-0.8278144963215569
104.18,108.68,-13.441973328573965,-0.7083603515189345,-0.14563167243855862,-0.7083603515189345,0.46217050121471326,-0.818955519191324
104.2,108.7,-17.374174773899437,-0.6790691325017421,-0.18473673955999226,-0.6790691325017421,0.43112264158215,-0.7879105429703506
104.22,108.72,-17.82354890768813,-0.5920830142508309,-0.18659001229348526,-0.5920830142508309,0.2987842296759278,-0.7472663831958769
104.24,108.74,-14.374058808798038,-0.4643613368966323,-0.1465264704985903,-0.4643613368966323,0.09924807393113932,-0.7016879810428714
104.26,108.76,-7.1899789089117725,-0.2991378940967141,-0.05720947261689552,-0.2991378940967141,-0.11155098334185687,-0.6464686760887598
104.28,108.78,2.9932303441689143,-0.0908450192132645,0.08964673225977438,-0.0908450192132645,-0.27299637492356094,-0.5706464143799214
104.3,108.8,14.965948989143765,0.1663365707709858,0.297045425188439,0.1663365707709858,-0.33944144297833756,-0.46338702270760884
104.32,108.82,27.22883423918213,0.4721493434940317,0.5560133477247893,0.4721493434940317,-0.29531227489365863,-0.3208787775077212
104.34,108.84,38.246881037562545,0.8173430684941593,0.843252480106197,0.8173430684941593,-0.1600954850236164,-0.15075763169422865
104.36,108.86,46.723623761167666,1.1791439891822335,1.1237079626614375,1.1791439891822335,0.018604307687008048,0.02775539719949597
104.38,108.88,51.82245464594482,1.513242633210941,1.3556052299536105,1.513242633210941,0.1812696123461338,0.1879422486353812
104.4,108.9,53.26799678330352,1.7542679268291315,1.497945028557954,1.7542679268291315,0.2760222878194391,0.302290869811114
104.42,108.92,51.29808235748386,1.8396593696385835,1.5213879077634078,1.8396593696385835,0.27488844567463844,0.3496328079938547
104.44,108.94,46.48979097048829,1.7462679921528081,1.4179036944307604,1.7462679921528081,0.181856227726735,0.32081833240394064
104.46,108.96,39.52863233221132,1.5025402582937957,1.2018003055509745,1.5025402582937957,0.030812557291302816,0.22168189998195262
104.48,108.98,31.009165603479815,1.1614371183722798,0.9023408128395751,1.1614371183722798,-0.12543436451068857,0.07273614299998686
104.5,109.0,21.337804891409657,0.7673753877326991,0.5555348540018046,0.7673753877326991,-0.23135453253561353,-0.09434470356815966
104.52,109.02,10.759300390053358,0.3502762935797764,0.19895385464112453,0.3502762935797764,-0.24512558888079025,-0.24284368293638
104.54,109.04,-0.5290054310128031,-0.06109190136927324,-0.13329648244152592,-0.06109190136927324,-0.15052573150263424,-0.33865673030121063
104.56,109.06,-12.245231604190932,-0.4333396731923187,-0.4167311499037132,-0.4333396731923187,0.03886111297395532,-0.35804483852234426
104.58,109.08,-23.93701724263149,-0.7399050887376316,-0.6397447243629842,-0.7399050887376316,0.28385939637995966,-0.2937116820093716
104.6,109.1,-34.96821088474668,-0.9734254496830502,-0.8012093012913255,-0.9734254496830502,0.5306524052013065,-0.15727139937953954
104.62,109.12,-44.565526769230715,-1.1406489931564687,-0.9055033336688187,-1.1406489931564687,0.7251008261949186,0.02336760965001827
104.64,109.14,-51.895417900259915,-1.2454178244443466,-0.9592507260964452,-1.2454178244443466,0.8264235186877955,0.21165583952526354
104.66,109.16,-56.15065962852997,-1.2794707845971074,-0.9697282786270678,-1.2794707845971074,0.8166037392068711,0.37284786179562784
104.68,109.18,-56.64689398473217,-1.2296442184397518,-0.9421543142207645,-1.2296442184397518,0.7031566033423245,0.48348837117195265
104.7,109.2,-52.9408947426945,-1.0922922297050346,-0.8757352807839562,-1.0922922297050346,0.5148684729573743,0.5365790371197171
104.72,109.22,-44.97121664972395,-0.8786713202616269,-0.7623399046791766,-0.8786713202616269,0.29224673464675893,0.5411240056585527
104.74,109.24,-33.19103721978969,-0.6067026122626841,-0.5912931748610506,-0.6067026122626841,0.0759096463120533,0.5170591418558939
104.76,109.26,-18.632737764058305,-0.2926485321015593,-0.35921310705892695,-0.2926485321015593,-0.10354978607167771,0.48790376469023916
104.78,109.28,-2.8410973215998396,0.04553975597231853,-0.07930916237296193,0.04553975597231853,-0.23151423268133264,0.4736211400325303
104.8,109.3,12.349163576649866,0.3789000682271206,0.21626471689226695,0.3789000682271206,-0.3098177746487403,0.48558947746212056
104.82,109.32,25.148362427003313,0.6646399930269612,0.48332753691215735,0.6646399930269612,-0.3520021689951836,0.5246980948579592
104.84,109.34,34.1559348597885,0.8543779641051934,0.6782083354267512,0.8543779641051934,-0.37506074710234966,0.5825884075530278
104.86,109.36,38.59422597068116,0.9094851493216283,0.7696935329118324,0.9094851493216283,-0.3905317870170076,0.6451357546029703
104.88,109.38,38.35564167257007,0.8169799623078492,0.7461963662977498,0.8169799623078492,-0.3982902159556992,0.696705043277786
104.9,109.4,33.869126494427675,0.5985660724872719,0.6170276199827783,0.5985660724872719,-0.3858038599211692,0.723760919364724
104.92,109.42,25.86893496148736,0.3052695197197921,0.40826148859306477,0.3052695197197921,-0.3337763184174245,0.7170363272109355
104.94,109.44,15.178372541169054,-0.003163442833528929,0.1544676027313992,-0.003163442833528929,-0.2263848927635701,0.6722583416202605
104.96,109.46,2.5915310052935197,-0.2826653600276683,-0.11123410501308562,-0.2826653600276683,-0.06192475326033758,0.5899150513784379
104.98,109.48,-11.129231787273605,-0.5174231897183164,-0.36506489919186413,-0.5174231897183164,0.14102068366386195,0.4745749532539192
105.0,109.5,-25.183073450625688,-0.7154003158387771,-0.5952612974135073,-0.7154003158387771,0.3451662636287481,0.33405616715292435
105.02,109.52,-38.657722712129484,-0.8944543447327048,-0.7995036572896199,-0.8944543447327048,0.5039175743268063,0.17853985865713876
105.04,109.54,-50.51248534707406,-1.06925927491345,-0.9800415867887414,-1.06925927491345,0.5752853591394985,0.019616618283192864
105.06,109.56,-59.640824973551126,-1.2433988853933127,-1.1391976434083204,-1.2433988853933127,0.53520560454826,-0.13076415007408745
105.08,109.58,-64.9980747470008,-1.4056566918616418,-1.2753535963091516,-1.4056566918616418,0.38553731611339165,-0.26142819952885876
105.1,109.6,-65.75553408467665,-1.529055004995929,-1.3784141383591018,-1.529055004995929,0.1541446842288378,-0.3631290715640199
105.12,109.62,-61.43929262114115,-1.5739364459607796,-1.4260180871287829,-1.5739364459607796,-0.11273724120938819,-0.4296371370932481
105.14,109.64,-52.026509634111044,-1.497739768698732,-1.3849452319590554,-1.497739768698732,-0.36322273673204436,-0.45867449127422366
105.16,109.66,-37.98983411870802,-1.2707023649382068,-1.221646874946609,-1.2707023649382068,-0.553565974275988,-0.4525720786721898
105.18,109.68,-20.28933053041769,-0.890295677559208,-0.919417746974807,-0.890295677559208,-0.6589424989541558,-0.4184587305226554
105.2,109.7,-0.3096216041173135,-0.38492397751865415,-0.49187533898730285,-0.38492397751865415,-0.6782801911905461,-0.3677235305535297
105.22,109.72,20.263068599999936,0.1949458090868867,0.01696284233312151,0.1949458090868867,-0.6321458934418599,-0.31454017227300235
105.24,109.74,39.62440411179279,0.7890625969882479,0.5445873907719398,0.7890625969882479,-0.5548159370611286,-0.2735017285243791
105.26,109.76,56.07977593909621,1.334039279010614,1.0242021931774183,1.334039279010614,-0.483198756014505,-0.2567903881717935
105.28,109.78,68.27629200116293,1.7662336661436568,1.3955125844501755,1.7662336661436568,-0.4458031120371149,-0.27157361758384096
105.3,109.8,75.38078153835615,2.028091392653002,1.61344501144611,2.028091392653002,-0.4546281187771891,-0.31833533425433125
105.32,109.82,77.15015287563166,2.0792795954072094,1.6560608055903294,2.0792795954072094,-0.50208721164665,-0.39063727789095937
105.34,109.84,73.87346795588992,1.9081373525122602,1.5291942086693946,1.9081373525122602,-0.5639553476851299,-0.4764528702914475
105.36,109.86,66.21411276674945,1.5397883992567027,1.2649019872910574,1.5397883992567027,-0.6077361440643391,-0.5608081326618315
105.38,109.88,55.01975151608618,1.0372935897211821,0.9131569847697216,1.0372935897211821,-0.6040250433450379,-0.6290978073515439
105.4,109.9,41.17449656458589,0.48881283432907,0.5283446265977856,0.48881283432907,-0.5371317954251061,-0.6702467075378448
105.42,109.92,25.537025414440812,-0.021204147188789407,0.1546114783808732,-0.021204147188789407,-0.4112013411439626,-0.678942676056896
105.44,109.94,8.958097977714795,-0.44220967577651893,-0.18357134409266118,-0.44220967577651893,-0.24962241778312977,-0.6564464172889564
105.46,109.96,-7.668909779681562,-0.7677363281786226,-0.48124613114847437,-0.7677363281786226,-0.08806475106920517,-0.6098533182845556
105.48,109.98,-23.378799056821563,-1.020899318572531,-0.7449522183239996,-1.020899318572531,0.036269549861214403,-0.5499894306757358
105.5,110.0,-37.158196475358885,-1.2303553721808902,-0.9826118846096918,-1.2303553721808902,0.095727872040286,-0.4883129952561358
105.52,110.02,-48.019009280548445,-1.412478772615684,-1.1957254618889332,-1.412478772615684,0.08061274346113272,-0.43339688769868373
105.54,110.04,-55.09377713360355,-1.5640139038830554,-1.374764976687396,-1.5640139038830554,0.0028697460663842642,-0.3879083183500831
105.56,110.06,-57.72208847029001,-1.6623453006345474,-1.4971143407983685,-1.6623453006345474,-0.10595268804290549,-0.34725941128049037
105.58,110.08,-55.514441698786825,-1.6711260275468267,-1.5282662882830709,-1.6711260275468267,-0.2023382483483519,-0.30084222325461063
105.6,110.1,-48.4017275590377,-1.5509628531779283,-1.4285838541498963,-1.5509628531779283,-0.2425881345792825,-0.23585987971164452
105.62,110.12,-36.68477905090528,-1.272678875259908,-1.1659811149619554,-1.272678875259908,-0.1959987870752506,-0.142598986908463
105.64,110.14,-21.081568993442627,-0.8269178590490143,-0.7297974921529214,-0.8269178590490143,-0.055696899004841906,-0.019158924272325552
105.66,110.16,-2.7438171377435725,-0.2277622168346971,-0.13951644583728365,-0.2277622168346971,0.15667927249002392,0.12634906581743421
105.68,110.18,16.795704300418684,0.48148953161079056,0.5528128617521295,0.48148953161079056,0.39491686039090834,0.2771906720020052
105.7,110.2,35.766592316112316,1.2153634590354778,1.2644665810090687,1.2153634590354778,0.6006211734315019,0.41261129582790274
105.72,110.22,52.37966189725551,1.8455046484956976,1.8925940698126764,1.8455046484956976,0.7208918271720478,0.5140574414567044
105.74,110.24,65.0697614805994,2.241124211311262,2.3404790327253164,2.241124211311262,0.7258457945561176,0.5708959582419226
105.76,110.26,72.69549455869672,2.3355375720763787,2.5506058606886803,2.3355375720763787,0.6199857021257383,0.5837532377594522
105.78,110.28,74.64469865794379,2.1534929013680895,2.519545607660025,2.1534929013680895,0.44305052155377755,0.5644377150831753
105.8,110.3,70.83434365480088,1.7699184979738893,2.284604414645948,1.7699184979738893,0.2594742565633526,0.5325312171285791
105.82,110.32,61.63324797124317,1.2529855097656664,1.9011216317728172,1.2529855097656664,0.1395617624024175,0.5097065285365336
105.84,110.34,47.75466144655225,0.6471535415463419,1.4295276074604322,0.6471535415463419,0.13826790044846327,0.5133376764894724
105.86,110.36,30.159590710197985,-0.009934954400600216,0.9292316384943523,-0.009934954400600216,0.2780597425289627,0.5510319091507169
105.88,110.38,9.99061766130499,-0.6693146526352763,0.4497391032195799,-0.6693146526352763,0.5408967915053695,0.6175364987149844
105.9,110.4,-11.466687165313495,-1.2647603298279704,0.02218419767295643,-1.2647603298279704,0.8716141229181338,0.6951430173763675
105.92,110.42,-32.81231803533204,-1.7195737897240875,-0.340109989242096,-1.7195737897240875,1.191787225501151,0.7580697954616659
105.94,110.44,-52.572031426423784,-1.972474367898271,-0.6344174062836545,-1.972474367898271,1.4203945570902872,0.7801692286579641
105.96,110.46,-69.2666924094351,-2.0178269974944243,-0.864777187494367,-2.0178269974944243,1.495882576848597,0.7438305576479891
105.98,110.48,-81.51949600709841,-1.9227301225536744,-1.0432287190063767,-1.9227301225536744,1.3935801455827281,0.646794742772121
106.0,110.5,-88.19916915476806,-1.789288600257388,-1.1864566581422618,-1.789288600257388,1.13284040455763,0.503696498025884
106.02,110.52,-88.58484027813388,-1.690425377994634,-1.3025750476276223,-1.690425377994634,0.770551537952937,0.3410004099567403
106.04,110.54,-82.5224765603177,-1.6331088079070084,-1.3775901477307257,-1.6331088079070084,0.3822008865907877,0.18703408764545515
106.06,110.56,-70.52606966143337,-1.5644718265584268,-1.3753011280026226,-1.5644718265584268,0.037005335734313444,0.06146369758816871
106.08,110.58,-53.770380844250745,-1.4078392008537,-1.2553655349357205,-1.4078392008537,-0.22332395492713558,-0.03090053979610992
106.1,110.6,-33.941185485790385,-1.1112728657170952,-1.0008811453981097,-1.1112728657170952,-0.3940253395459718,-0.09923104936392427
106.12,110.62,-12.957525260016723,-0.6815637539842796,-0.6363534500125951,-0.6815637539842796,-0.5020708805746239,-0.15965874709071892
106.14,110.64,7.360591634751403,-0.18191957818905213,-0.22211788448776834,-0.18191957818905213,-0.5896169561327593,-0.22596538777518346
106.16,110.66,25.57129128374881,0.29770984439439296,0.16889653527905157,0.29770984439439296,-0.6934293330711631,-0.3025102547143118
106.18,110.68,40.74414821582917,0.6726187015905187,0.4752244487548416,0.6726187015905187,-0.8281437644186764,-0.38226260266418627
106.2,110.7,52.414340460898195,0.88595398757085,0.6616891566946839,0.88595398757085,-0.9790982320112612,-0.4501273407379515
106.22,110.72,60.398830921661926,0.9237171782527914,0.7244339588238979,0.9237171782527914,-1.1069450925616238,-0.48950737077293505
106.24,110.74,64.57286471051601,0.8202891755146161,0.6879960160387306,0.8202891755146161,-1.162239361568468,-0.489120272303428
106.26,110.76,64.719205140775,0.644856374109553,0.5944937515087563,0.644856374109553,-1.1046724504763996,-0.4475275425391038
106.28,110.78,60.525258056633064,0.4678803840778608,0.48562126762393,0.4678803840778608,-0.9198986203217872,-0.3740863968031902
106.3,110.8,51.73204971706208,0.3273034302973655,0.3840249182906277,0.3273034302973655,-0.627873437253922,-0.2864131875563651
106.32,110.82,38.36945882674189,0.21613429292331154,0.2842489350756541,0.21613429292331154,-0.2798724208496921,-0.20550136534660082
106.34,110.84,20.97611364590571,0.09267683316903295,0.1574811219157024,0.09267683316903295,0.054613184571364805,-0.15014704341723323
106.36,110.86,0.7122467382251564,-0.09763190918186562,-0.03353246371230936,-0.09763190918186562,0.3067073117818081,-0.13223443715836267
