Time(s),SampleIndex,Seq,ValidFlag,InterpFlag,GapLen,MissingBefore,Uc1(mV),Uc2(mV),Ut1(mV),Ut2(mV),AccX(g),AccY(g),AccZ(g),GyroX(dps),GyroY(dps),GyroZ(dps),PPG_Green,PPG_Red,PPG_IR
0.0,0,12485,1,0,0,0,808.86841,874.63379,1564.78882,1687.39319,-0.03296,0.01489,1.0004,-2.17,0.525,0.35,6865,74671,110196
0.01,1,12486,1,0,0,0,808.86841,874.63379,1564.48364,1687.92725,-0.03088,0.01306,0.99918,-2.188,0.613,0.263,6865,74671,110196
0.02,2,12487,1,0,0,0,808.86841,874.63379,1564.71252,1687.69836,-0.03394,0.01123,1.00101,-2.118,0.648,0.105,6866,74671,110196
0.03,3,12488,1,0,0,0,808.86841,874.63379,1564.86511,1687.77466,-0.03504,0.01001,1.00235,-1.89,0.42,-0.053,6866,74671,110196
0.04,4,12489,1,0,0,0,808.86841,874.63379,1564.63623,1687.69836,-0.03516,0.00781,1.00198,-1.61,0.368,-0.14,6867,74671,110194
0.05,5,12490,1,0,0,0,808.9447,874.63379,1564.86511,1687.46948,-0.0343,0.00757,1.00186,-1.225,0.49,-0.175,6867,74671,110194
0.06,6,12491,1,0,0,0,808.9447,874.63379,1564.63623,1687.69836,-0.03711,0.00891,1.00443,-0.805,0.42,-0.385,6868,74670,110195
0.07,7,12492,1,0,0,0,808.9447,874.63379,1564.63623,1687.69836,-0.0365,0.01062,1.00125,-0.578,0.473,-0.7,6868,74670,110195
0.08,8,12493,1,0,0,0,808.9447,874.63379,1564.55994,1687.46948,-0.0354,0.01074,0.99966,-0.438,0.368,-0.91,6868,74665,110199
0.09,9,12494,1,0,0,0,808.9447,874.63379,1564.78882,1687.54578,-0.03601,0.01294,0.9982,-0.35,0.455,-0.788,6868,74665,110199
0.1,10,12495,1,0,0,0,808.9447,874.40491,1564.86511,1687.77466,-0.03516,0.01624,0.99796,-0.315,0.42,-0.84,6870,74664,110198
0.11,11,12496,1,0,0,0,808.9447,874.40491,1564.40735,1687.2406,-0.03174,0.01794,0.99551,-0.42,0.368,-0.98,6870,74664,110198
0.12,12,12497,1,0,0,0,808.9447,874.40491,1564.71252,1687.2406,-0.03088,0.02063,0.99649,-0.543,0.42,-1.085,6872,74664,110194
0.13,13,12498,1,0,0,0,808.9447,874.40491,1564.71252,1687.77466,-0.0282,0.02527,1.00015,-1.103,0.35,-0.963,6872,74664,110194
0.14,14,12499,1,0,0,0,808.9447,874.40491,1564.78882,1687.16431,-0.02527,0.02551,1.00003,-1.33,0.508,-0.665,6874,74664,110200
0.15,15,12500,1,0,0,0,809.09729,874.40491,1564.94141,1687.39319,-0.02258,0.02637,1.00015,-1.558,0.595,-0.56,6874,74664,110200
0.16,16,12501,1,0,0,0,809.09729,874.40491,1564.71252,1687.46948,-0.02332,0.02747,1.00186,-1.803,0.473,-0.315,6875,74663,110204
0.17,17,12502,1,0,0,0,809.09729,874.40491,1564.78882,1687.39319,-0.02319,0.02832,1.00052,-2.083,0.56,-0.263,6875,74663,110204
0.18,18,12503,1,0,0,0,809.09729,874.40491,1564.94141,1687.2406,-0.02417,0.0271,0.99771,-3.045,0.683,0.035,6874,74663,110207
0.19,19,12504,1,0,0,0,809.09729,874.40491,1564.86511,1687.39319,-0.02722,0.02564,0.99991,-3.063,0.718,0.245,6874,74663,110207
0.2,20,12505,1,0,0,0,809.09729,874.25232,1564.78882,1687.31689,-0.02942,0.02222,1.00052,-3.378,0.56,0.613,6876,74667,110215
0.21,21,12506,1,0,0,0,809.09729,874.25232,1564.71252,1687.31689,-0.03064,0.01819,1.00064,-3.483,0.595,0.525,6876,74667,110215
0.22,22,12507,1,0,0,0,809.09729,874.25232,1564.78882,1687.31689,-0.03064,0.01404,0.99918,-3.745,0.735,0.473,6879,74673,110223
0.23,23,12508,1,0,0,0,809.09729,874.25232,1564.78882,1687.2406,-0.03162,0.01343,1.00052,-3.325,0.683,0.35,6879,74673,110223
0.24,24,12509,1,0,0,0,809.09729,874.25232,1564.78882,1687.31689,-0.03223,0.0116,0.99979,-3.185,0.77,0.315,6881,74672,110226
0.25,25,12510,1,0,0,0,808.9447,874.25232,1564.78882,1687.54578,-0.03027,0.0116,0.9982,-3.378,0.578,0.158,6881,74672,110226
0.26,26,12511,1,0,0,0,808.9447,874.25232,1564.78882,1687.39319,-0.03223,0.01111,1.00052,-3.465,0.525,0.21,6883,74672,110229
0.27,27,12512,1,0,0,0,808.9447,874.25232,1564.94141,1687.62207,-0.03467,0.01172,1.00162,-2.993,0.648,0.053,6883,74672,110229
0.28,28,12513,1,0,0,0,808.9447,874.25232,1564.63623,1687.62207,-0.03491,0.01282,1.00101,-2.958,0.753,-0.123,6885,74672,110232
0.29,29,12514,1,0,0,0,808.9447,874.25232,1564.71252,1687.46948,-0.03455,0.01196,1.00247,-3.08,0.648,-0.403,6885,74672,110232
0.3,30,12515,1,0,0,0,808.9447,874.5575,1564.86511,1687.31689,-0.03552,0.00684,1.00064,-2.835,0.683,-0.49,6886,74672,110231
0.31,31,12516,1,0,0,0,808.9447,874.5575,1564.48364,1687.39319,-0.03613,0.00427,1.00089,-2.503,0.823,-0.56,6886,74672,110231
0.32,32,12517,1,0,0,0,808.9447,874.5575,1564.78882,1688.76648,-0.03516,0.00842,1.00443,-1.89,0.788,-0.77,6887,74671,110237
0.33,33,12518,1,0,0,0,808.9447,874.5575,1565.0177,1687.31689,-0.03162,0.01025,1.0015,-1.488,0.543,-0.875,6887,74671,110237
0.34,34,12519,1,0,0,0,808.9447,874.5575,1564.78882,1687.31689,-0.03259,0.00867,0.9982,-1.505,0.718,-1.155,6893,74668,110236
0.35,35,12520,1,0,0,0,808.9447,874.5575,1564.94141,1687.16431,-0.03479,0.01111,1.00003,-1.365,0.7,-1.12,6893,74668,110236
0.36,36,12521,1,0,0,0,808.9447,874.5575,1564.63623,1687.2406,-0.03211,0.0144,1.00003,-1.348,0.613,-1.313,6895,74666,110233
0.37,37,12522,1,0,0,0,808.9447,874.5575,1564.78882,1687.46948,-0.03394,0.01563,1.00003,-1.383,0.77,-1.488,6895,74666,110233
0.38,38,12523,1,0,0,0,808.9447,874.5575,1564.71252,1687.46948,-0.03259,0.01453,0.99942,-1.663,0.805,-1.505,6896,74670,110241
0.39,39,12524,1,0,0,0,808.9447,874.5575,1564.94141,1687.2406,-0.03186,0.01318,1.00052,-1.628,0.508,-1.365,6896,74670,110241
0.4,40,12525,1,0,0,0,808.9447,874.32861,1564.78882,1687.69836,-0.03125,0.01282,1.00064,-1.348,0.595,-1.47,6898,74672,110244
0.41,41,12526,1,0,0,0,808.9447,874.32861,1564.55994,1687.39319,-0.03162,0.01514,0.99905,-1.313,0.63,-1.558,6898,74672,110244
0.42,42,12527,1,0,0,0,808.9447,874.32861,1564.71252,1687.08801,-0.03027,0.01746,0.99698,-1.505,0.683,-1.54,6899,74671,110247
0.43,43,12528,1,0,0,0,808.9447,874.32861,1564.63623,1687.46948,-0.02942,0.02063,0.99796,-1.715,0.683,-1.523,6899,74671,110247
0.44,44,12529,1,0,0,0,808.9447,874.32861,1564.78882,1687.31689,-0.02649,0.02539,0.99991,-1.873,0.77,-0.998,6901,74672,110249
0.45,45,12530,1,0,0,0,808.9447,874.32861,1564.78882,1687.39319,-0.02649,0.02808,1.00186,-2.223,0.718,-0.875,6901,74672,110249
0.46,46,12531,1,0,0,0,808.9447,874.32861,1564.63623,1687.31689,-0.02625,0.02588,1.00027,-2.713,0.595,-0.718,6902,74673,110256
0.47,47,12532,1,0,0,0,808.9447,874.32861,1564.78882,1687.16431,-0.02747,0.02112,0.99942,-3.115,0.77,-0.403,6902,74673,110256
0.48,48,12533,1,0,0,0,808.9447,874.32861,1564.71252,1687.08801,-0.02869,0.01672,0.99771,-3.255,0.805,-0.228,6902,74673,110256
0.49,49,12534,1,0,0,0,808.9447,874.32861,1564.78882,1687.39319,-0.0304,0.01697,1.00003,-2.835,0.753,0.21,6903,74674,110258
0.5,50,12535,1,0,0,0,808.9447,874.4812,1564.71252,1687.2406,-0.02991,0.01428,0.99954,-2.975,0.84,0.14,6907,74673,110262
0.51,51,12536,1,0,0,0,808.9447,874.4812,1564.63623,1687.31689,-0.03137,0.01233,0.99966,-3.063,0.665,0.49,6907,74673,110262
0.52,52,12537,1,0,0,0,808.9447,874.4812,1564.86511,1687.39319,-0.03174,0.0116,1.00052,-3.028,0.665,0.42,6907,74673,110262
0.53,53,12538,1,0,0,0,808.9447,874.4812,1564.78882,1687.31689,-0.03088,0.01025,1.00211,-2.835,0.49,0.403,6906,74668,110246
0.54,54,12539,1,0,0,0,808.9447,874.4812,1565.17029,1687.39319,-0.03198,0.01025,1.00027,-2.555,0.49,0.403,6906,74668,110246
0.55,55,12540,1,0,0,0,808.9447,874.4812,1564.78882,1687.46948,-0.03247,0.00989,0.99857,-2.415,0.508,0.578,6904,74667,110230
0.56,56,12541,1,0,0,0,808.9447,874.4812,1564.63623,1687.39319,-0.03491,0.01099,1.00027,-2.38,0.49,0.455,6904,74667,110230
0.57,57,12542,1,0,0,0,808.9447,874.4812,1564.71252,1687.39319,-0.03491,0.01257,0.99783,-2.345,0.508,0.578,6905,74660,110224
0.58,58,12543,1,0,0,0,808.9447,874.4812,1564.63623,1687.69836,-0.03272,0.01209,0.99759,-2.293,0.543,0.438,6905,74660,110224
0.59,59,12544,1,0,0,0,808.9447,874.4812,1564.71252,1687.46948,-0.03418,0.0116,0.99722,-2.573,0.455,0.438,6900,74661,110212
0.6,60,12545,1,0,0,0,808.9447,874.4812,1564.86511,1687.31689,-0.0354,0.00903,1.00369,-2.555,0.438,0.333,6898,74658,110200
0.61,61,12546,1,0,0,0,808.9447,874.4812,1564.48364,1687.62207,-0.03467,0.00659,1.00516,-2.503,0.473,0.368,6898,74658,110200
0.62,62,12547,1,0,0,0,808.9447,874.4812,1564.71252,1687.39319,-0.03381,0.00427,1.00467,-2.31,0.42,0.21,6898,74658,110200
0.63,63,12548,1,0,0,0,808.9447,874.4812,1564.86511,1687.39319,-0.03284,0.00439,1.00198,-1.89,0.49,0.105,6894,74655,110197
0.64,64,12549,1,0,0,0,808.9447,874.4812,1564.63623,1687.54578,-0.03516,0.00525,1.0015,-1.488,0.525,-0.053,6894,74655,110197
0.65,65,12550,1,0,0,0,808.9447,874.4812,1564.78882,1687.31689,-0.03552,0.00769,1.00076,-1.208,0.438,-0.385,6891,74649,110190
0.66,66,12551,1,0,0,0,808.9447,874.4812,1564.63623,1687.46948,-0.03674,0.00537,0.99954,-1.068,0.578,-0.525,6891,74649,110190
0.67,67,12552,1,0,0,0,808.9447,874.4812,1564.71252,1687.62207,-0.03687,0.00659,0.99857,-1.033,0.543,-0.753,6888,74649,110183
0.68,68,12553,1,0,0,0,808.9447,874.4812,1564.78882,1687.31689,-0.03626,0.0094,0.99966,-0.875,0.438,-0.893,6888,74649,110183
0.69,69,12554,1,0,0,0,808.9447,874.4812,1564.94141,1687.54578,-0.03589,0.01099,1.00259,-0.84,0.455,-0.91,6884,74641,110178
0.7,70,12555,1,0,0,0,808.9447,874.4812,1564.94141,1687.62207,-0.03394,0.01038,1.00015,-0.805,0.455,-0.98,6883,74641,110167
0.71,71,12556,1,0,0,0,808.9447,874.4812,1564.63623,1687.31689,-0.03064,0.01135,1.00027,-0.893,0.438,-0.998,6883,74641,110167
0.72,72,12557,1,0,0,0,808.9447,874.4812,1564.86511,1687.31689,-0.03015,0.01392,1.00259,-0.753,0.403,-0.945,6883,74641,110167
0.73,73,12558,1,0,0,0,808.9447,874.4812,1564.86511,1687.46948,-0.02795,0.01538,1.00052,-0.63,0.385,-0.84,6881,74640,110160
0.74,74,12559,1,0,0,0,808.9447,874.4812,1564.94141,1687.39319,-0.02759,0.01672,1.00015,-0.7,0.455,-1.068,6881,74640,110160
0.75,75,12560,1,0,0,0,809.09729,874.4812,1564.86511,1687.39319,-0.02869,0.01611,1.00003,-1.19,0.525,-0.945,6877,74631,110157
0.76,76,12561,1,0,0,0,809.09729,874.4812,1564.71252,1687.46948,-0.02844,0.01526,1.00076,-1.225,0.56,-0.91,6877,74631,110157
0.77,77,12562,1,0,0,0,809.09729,874.4812,1564.86511,1687.31689,-0.03064,0.01514,1.00089,-1.138,0.525,-0.77,6875,74636,110155
0.78,78,12563,1,0,0,0,809.09729,874.4812,1565.09399,1687.31689,-0.03064,0.01575,1.00089,-0.805,0.543,-0.683,6875,74636,110155
0.79,79,12564,1,0,0,0,809.09729,874.4812,1564.78882,1687.46948,-0.03125,0.01733,0.99942,-0.805,0.63,-0.858,6869,74636,110153
0.8,80,12565,1,0,0,0,809.09729,874.4812,1564.78882,1687.2406,-0.03186,0.01636,1.00003,-1.12,0.473,-0.525,6869,74633,110150
0.81,81,12566,1,0,0,0,809.09729,874.4812,1564.78882,1687.39319,-0.03174,0.01404,0.99966,-1.295,0.368,-0.438,6869,74633,110150
0.82,82,12567,1,0,0,0,809.09729,874.4812,1564.78882,1687.46948,-0.02954,0.01233,0.99747,-1.295,0.385,-0.49,6869,74633,110150
0.83,83,12568,1,0,0,0,809.09729,874.4812,1564.86511,1687.31689,-0.02991,0.01489,0.99942,-1.12,0.455,-0.56,6871,74631,110145
0.84,84,12569,1,0,0,0,809.09729,874.4812,1565.09399,1687.69836,-0.03162,0.01465,0.99991,-1.068,0.508,-0.543,6871,74631,110145
0.85,85,12570,1,0,0,0,808.9447,874.4812,1564.86511,1687.39319,-0.03247,0.01526,1.0015,-1.19,0.438,-0.595,6866,74628,110144
0.86,86,12571,1,0,0,0,808.9447,874.4812,1564.63623,1687.31689,-0.0332,0.01599,1.00162,-1.068,0.35,-0.543,6866,74628,110144
0.87,87,12572,1,0,0,0,808.9447,874.4812,1564.86511,1687.54578,-0.03027,0.01697,0.99942,-0.98,0.333,-0.35,6866,74625,110139
0.88,88,12573,1,0,0,0,808.9447,874.4812,1564.78882,1687.54578,-0.03052,0.01904,1.00076,-1.033,0.403,-0.403,6866,74625,110139
0.89,89,12574,1,0,0,0,808.9447,874.4812,1564.71252,1687.31689,-0.03162,0.01782,0.99942,-1.19,0.42,-0.403,6865,74625,110138
0.9,90,12575,1,0,0,0,808.9447,874.4812,1565.09399,1687.08801,-0.03076,0.01599,0.99796,-1.348,0.403,-0.105,6865,74625,110138
0.91,91,12576,1,0,0,0,808.9447,874.4812,1564.63623,1687.62207,-0.03113,0.01611,0.99918,-1.278,0.315,-0.14,6866,74624,110138
0.92,92,12577,1,0,0,0,808.9447,874.4812,1564.71252,1687.39319,-0.03088,0.01685,1.00064,-1.348,0.49,-0.228,6866,74624,110138
0.93,93,12578,1,0,0,0,808.9447,874.4812,1564.86511,1687.39319,-0.03235,0.01489,1.00345,-1.383,0.473,-0.228,6863,74619,110134
0.94,94,12579,1,0,0,0,808.9447,874.4812,1564.78882,1687.54578,-0.03296,0.01306,1.00247,-1.435,0.438,-0.175,6863,74619,110134
0.95,95,12580,1,0,0,0,808.86841,874.4812,1564.86511,1687.2406,-0.03198,0.01453,1.00064,-1.313,0.403,-0.193,6860,74620,110135
0.96,96,12581,1,0,0,0,808.86841,874.4812,1564.71252,1687.31689,-0.03162,0.01575,0.9993,-1.278,0.403,-0.263,6860,74620,110135
0.97,97,12582,1,0,0,0,808.86841,874.4812,1564.78882,1687.46948,-0.03198,0.01831,0.9993,-1.26,0.508,-0.28,6861,74617,110135
0.98,98,12583,1,0,0,0,808.86841,874.4812,1564.78882,1687.31689,-0.0304,0.01685,0.99686,-1.418,0.63,-0.333,6861,74617,110135
0.99,99,12584,1,0,0,0,808.86841,874.4812,1564.86511,1687.31689,-0.03211,0.01892,0.99857,-1.663,0.578,-0.49,6861,74615,110135
1.0,100,12585,1,0,0,0,808.86841,874.32861,1564.86511,1687.62207,-0.03027,0.0188,1.00003,-2.013,0.613,-0.315,6861,74615,110135
1.01,101,12586,1,0,0,0,808.86841,874.32861,1564.86511,1687.16431,-0.02832,0.01648,0.99857,-2.31,0.525,-0.333,6859,74614,110141
1.02,102,12587,1,0,0,0,808.86841,874.32861,1565.09399,1687.2406,-0.02844,0.01672,0.99979,-2.205,0.578,-0.245,6859,74614,110141
1.03,103,12588,1,0,0,0,808.86841,874.32861,1564.86511,1687.31689,-0.0271,0.01416,0.99966,-2.223,0.595,-0.14,6861,74614,110143
1.04,104,12589,1,0,0,0,808.86841,874.32861,1565.0177,1687.01172,-0.02857,0.01489,1.00162,-2.118,0.665,-0.175,6861,74614,110143
1.05,105,12590,1,0,0,0,809.021,874.32861,1564.78882,1687.2406,-0.02966,0.01587,1.00064,-2.1,0.613,-0.07,6861,74620,110143
1.06,106,12591,1,0,0,0,809.021,874.32861,1564.71252,1687.31689,-0.03052,0.01672,1.00137,-1.978,0.56,-0.088,6861,74620,110143
1.07,107,12592,1,0,0,0,809.021,874.32861,1564.94141,1687.16431,-0.03064,0.02002,0.99966,-2.013,0.49,-0.07,6862,74617,110151
1.08,108,12593,1,0,0,0,809.021,874.32861,1565.09399,1687.39319,-0.03052,0.01794,0.99698,-2.03,0.473,-0.07,6862,74617,110151
1.09,109,12594,1,0,0,0,809.021,874.32861,1565.0177,1687.46948,-0.03272,0.01733,0.99796,-2.065,0.525,0.035,6863,74622,110152
1.1,110,12595,1,0,0,0,809.021,874.40491,1565.0177,1687.2406,-0.03259,0.01636,0.99979,-2.275,0.595,0.088,6863,74622,110152
1.11,111,12596,1,0,0,0,809.021,874.40491,1564.94141,1687.31689,-0.03211,0.01489,0.99991,-2.38,0.578,0.14,6864,74621,110156
1.12,112,12597,1,0,0,0,809.021,874.40491,1564.94141,1687.39319,-0.03345,0.00989,1.00223,-2.538,0.508,0.018,6864,74621,110156
1.13,113,12598,1,0,0,0,809.021,874.40491,1564.78882,1687.54578,-0.03418,0.00891,1.00345,-2.258,0.438,0.088,6863,74621,110159
1.14,114,12599,1,0,0,0,809.021,874.40491,1564.94141,1687.62207,-0.03308,0.00769,1.0004,-2.083,0.56,-0.053,6863,74621,110159
1.15,115,12600,1,0,0,0,808.86841,874.40491,1565.0177,1687.69836,-0.03381,0.00952,1.0004,-1.855,0.578,0.0,6866,74624,110164
1.16,116,12601,1,0,0,0,808.86841,874.40491,1564.48364,1687.39319,-0.0343,0.01111,1.00076,-1.593,0.543,-0.175,6866,74624,110164
1.17,117,12602,1,0,0,0,808.86841,874.40491,1564.71252,1687.39319,-0.03381,0.01221,1.00015,-1.698,0.543,-0.613,6867,74624,110171
1.18,118,12603,1,0,0,0,808.86841,874.40491,1564.71252,1687.54578,-0.0332,0.01221,0.99966,-1.75,0.56,-0.735,6867,74624,110171
1.19,119,12604,1,0,0,0,808.86841,874.40491,1564.78882,1687.2406,-0.03259,0.0127,1.00064,-1.68,0.63,-0.753,6869,74619,110166
1.2,120,12605,1,0,0,0,808.86841,874.4812,1564.94141,1687.2406,-0.03272,0.01404,0.99979,-1.505,0.613,-0.578,6869,74619,110166
1.21,121,12606,1,0,0,0,808.86841,874.4812,1564.55994,1687.46948,-0.03101,0.01575,0.99966,-1.505,0.648,-0.858,6871,74619,110170
1.22,122,12607,1,0,0,0,808.86841,874.4812,1564.55994,1687.2406,-0.0304,0.01563,0.99869,-1.768,0.595,-0.875,6871,74619,110170
1.23,123,12608,1,0,0,0,808.86841,874.4812,1564.71252,1687.31689,-0.03064,0.01575,1.00015,-2.135,0.718,-1.138,6872,74618,110176
1.24,124,12609,1,0,0,0,808.86841,874.4812,1564.63623,1687.46948,-0.03211,0.01502,1.00333,-2.31,0.718,-1.068,6872,74618,110176
1.25,125,12610,1,0,0,0,809.021,874.4812,1564.86511,1687.31689,-0.02905,0.01245,1.00198,-2.153,0.665,-1.015,6872,74624,110182
1.26,126,12611,1,0,0,0,809.021,874.4812,1564.78882,1687.39319,-0.02991,0.01404,1.00076,-1.995,0.648,-0.91,6872,74624,110182
1.27,127,12612,1,0,0,0,809.021,874.4812,1564.86511,1687.39319,-0.0293,0.01489,0.99966,-1.733,0.543,-0.788,6873,74625,110179
1.28,128,12613,1,0,0,0,809.021,874.4812,1564.78882,1687.46948,-0.03125,0.01782,0.99979,-1.453,0.56,-0.7,6873,74625,110179
1.29,129,12614,1,0,0,0,809.021,874.4812,1564.94141,1687.46948,-0.03308,0.01929,1.00003,-1.68,0.613,-0.63,6876,74618,110179
1.3,130,12615,1,0,0,0,809.021,874.32861,1564.86511,1687.54578,-0.03345,0.0188,1.00137,-1.75,0.578,-0.63,6876,74618,110179
1.31,131,12616,1,0,0,0,809.021,874.32861,1564.71252,1687.2406,-0.03333,0.01575,0.99942,-1.995,0.665,-0.63,6877,74620,110185
1.32,132,12617,1,0,0,0,809.021,874.32861,1565.09399,1687.39319,-0.03235,0.01318,0.99979,-2.083,0.648,-0.718,6877,74620,110185
1.33,133,12618,1,0,0,0,809.021,874.32861,1564.86511,1687.46948,-0.0343,0.01209,1.00076,-1.908,0.7,-0.683,6877,74626,110192
1.34,134,12619,1,0,0,0,809.021,874.32861,1564.94141,1687.16431,-0.03381,0.01331,1.00174,-1.943,0.77,-0.823,6877,74626,110192
1.35,135,12620,1,0,0,0,808.86841,874.32861,1564.78882,1687.2406,-0.03101,0.01282,0.99893,-1.768,0.63,-0.91,6882,74630,110198
1.36,136,12621,1,0,0,0,808.86841,874.32861,1564.63623,1687.54578,-0.03211,0.01477,1.00125,-1.698,0.56,-0.84,6882,74630,110198
1.37,137,12622,1,0,0,0,808.86841,874.32861,1564.86511,1687.2406,-0.03113,0.01563,0.99905,-1.75,0.543,-0.823,6885,74629,110201
1.38,138,12623,1,0,0,0,808.86841,874.32861,1564.86511,1687.31689,-0.03076,0.01648,0.99881,-1.89,0.735,-0.858,6885,74629,110201
1.39,139,12624,1,0,0,0,808.86841,874.32861,1564.78882,1687.62207,-0.03198,0.01709,0.99979,-2.205,0.7,-0.613,6887,74626,110200
1.4,140,12625,1,0,0,0,808.86841,874.40491,1564.78882,1687.31689,-0.0315,0.01611,0.9993,-2.24,0.63,-0.718,6887,74626,110200
1.41,141,12626,1,0,0,0,808.86841,874.40491,1564.71252,1687.46948,-0.03137,0.01587,1.00174,-2.048,0.595,-0.648,6885,74626,110199
1.42,142,12627,1,0,0,0,808.86841,874.40491,1564.71252,1687.62207,-0.03052,0.01526,1.00064,-1.873,0.595,-0.42,6885,74626,110199
1.43,143,12628,1,0,0,0,808.86841,874.40491,1564.71252,1687.39319,-0.03003,0.01648,1.0004,-1.925,0.35,-0.158,6887,74628,110204
1.44,144,12629,1,0,0,0,808.86841,874.40491,1564.94141,1687.54578,-0.03088,0.01648,1.00064,-1.89,0.403,-0.07,6887,74628,110204
1.45,145,12630,1,0,0,0,808.86841,874.40491,1564.86511,1687.46948,-0.03174,0.01599,0.99979,-2.048,0.403,0.105,6893,74628,110204
1.46,146,12631,1,0,0,0,808.86841,874.40491,1564.55994,1687.16431,-0.03357,0.0166,1.00052,-2.17,0.49,-0.018,6893,74628,110204
1.47,147,12632,1,0,0,0,808.86841,874.40491,1564.78882,1687.08801,-0.03369,0.01526,0.99966,-2.24,0.578,-0.088,6893,74624,110209
1.48,148,12633,1,0,0,0,808.86841,874.40491,1564.78882,1687.54578,-0.03491,0.01343,0.99869,-2.188,0.49,-0.053,6893,74624,110209
1.49,149,12634,1,0,0,0,808.86841,874.40491,1564.78882,1687.31689,-0.03357,0.01306,0.9993,-2.38,0.49,-0.105,6898,74627,110211
1.5,150,12635,1,0,0,0,808.86841,874.5575,1565.0177,1687.2406,-0.03211,0.01257,0.9993,-2.608,0.455,-0.07,6898,74627,110211
1.51,151,12636,1,0,0,0,808.86841,874.5575,1564.71252,1687.46948,-0.0293,0.01477,0.99808,-2.643,0.49,-0.07,6895,74626,110217
1.52,152,12637,1,0,0,0,808.86841,874.5575,1564.78882,1687.2406,-0.02954,0.0144,1.00027,-2.573,0.508,0.263,6895,74626,110217
1.53,153,12638,1,0,0,0,808.86841,874.5575,1564.86511,1687.31689,-0.03174,0.01379,1.00113,-2.8,0.665,0.07,6897,74624,110221
1.54,154,12639,1,0,0,0,808.86841,874.5575,1564.71252,1687.31689,-0.03345,0.01184,1.0015,-2.783,0.56,0.123,6897,74624,110221
1.55,155,12640,1,0,0,0,808.9447,874.5575,1564.78882,1687.2406,-0.03308,0.01318,1.0004,-2.66,0.455,0.14,6898,74626,110223
1.56,156,12641,1,0,0,0,808.9447,874.5575,1564.63623,1687.2406,-0.03406,0.01453,1.0004,-2.153,0.525,0.175,6898,74626,110223
1.57,157,12642,1,0,0,0,808.9447,874.5575,1564.78882,1687.46948,-0.03296,0.01587,0.99954,-2.013,0.525,0.105,6903,74627,110219
1.58,158,12643,1,0,0,0,808.9447,874.5575,1564.86511,1686.93542,-0.03235,0.0166,1.00015,-2.153,0.543,0.228,6903,74627,110219
1.59,159,12644,1,0,0,0,808.9447,874.5575,1564.86511,1687.31689,-0.02844,0.01245,0.99991,-2.608,0.35,0.385,6902,74623,110211
1.6,160,12645,1,0,0,0,808.9447,874.4812,1564.71252,1687.54578,-0.02844,0.01233,1.00052,-2.643,0.315,0.28,6902,74623,110211
1.61,161,12646,1,0,0,0,808.9447,874.4812,1564.78882,1687.01172,-0.02918,0.0105,1.00272,-2.345,0.368,0.298,6902,74621,110204
1.62,162,12647,1,0,0,0,808.9447,874.4812,1564.94141,1687.16431,-0.02954,0.00928,1.00076,-2.328,0.525,0.28,6902,74621,110204
1.63,163,12648,1,0,0,0,808.9447,874.4812,1564.86511,1687.46948,-0.03284,0.0072,1.00089,-2.398,0.403,0.298,6901,74622,110193
1.64,164,12649,1,0,0,0,808.9447,874.4812,1564.78882,1687.31689,-0.0332,0.00745,0.99881,-2.1,0.543,-0.14,6901,74622,110193
1.65,165,12650,1,0,0,0,809.24988,874.4812,1564.94141,1687.2406,-0.03455,0.00806,0.99979,-2.03,0.578,-0.158,6900,74620,110186
1.66,166,12651,1,0,0,0,809.24988,874.4812,1564.71252,1687.46948,-0.03613,0.00855,1.00015,-1.925,0.56,-0.14,6900,74620,110186
1.67,167,12652,1,0,0,0,809.24988,874.4812,1564.94141,1687.2406,-0.0365,0.00781,0.99991,-1.943,0.595,-0.14,6895,74619,110187
1.68,168,12653,1,0,0,0,809.24988,874.4812,1565.0177,1687.31689,-0.03613,0.00916,1.00052,-1.978,0.578,-0.053,6895,74619,110187
1.69,169,12654,1,0,0,0,809.24988,874.4812,1564.86511,1687.46948,-0.03662,0.01062,1.00223,-1.768,0.49,-0.35,6895,74616,110178
1.7,170,12655,1,0,0,0,809.24988,874.4812,1564.86511,1687.16431,-0.03418,0.00952,1.00015,-1.698,0.49,-0.28,6895,74616,110178
1.71,171,12656,1,0,0,0,809.24988,874.4812,1564.71252,1687.62207,-0.03259,0.00928,1.0015,-1.873,0.49,-0.403,6889,74613,110175
1.72,172,12657,1,0,0,0,809.24988,874.4812,1564.63623,1687.62207,-0.03076,0.01013,1.0004,-1.505,0.438,-0.543,6889,74613,110175
1.73,173,12658,1,0,0,0,809.24988,874.4812,1564.78882,1687.31689,-0.03052,0.01123,1.00247,-1.435,0.438,-0.368,6888,74611,110170
1.74,174,12659,1,0,0,0,809.24988,874.4812,1564.78882,1687.31689,-0.03064,0.01257,1.00162,-1.645,0.455,-0.525,6888,74611,110170
1.75,175,12660,1,0,0,0,808.79211,874.4812,1564.94141,1687.46948,-0.02918,0.01001,1.0004,-1.558,0.42,-0.788,6886,74610,110163
1.76,176,12661,1,0,0,0,808.79211,874.4812,1564.48364,1687.39319,-0.02991,0.01111,1.00015,-1.523,0.455,-0.49,6886,74610,110163
1.77,177,12662,1,0,0,0,808.79211,874.4812,1564.78882,1687.2406,-0.03064,0.00977,0.99869,-1.575,0.543,-0.648,6884,74606,110161
