timestamp_local,elapsed_seconds,hr_bpm
2026-05-17 11:41:26.534,179.697551,75
2026-05-17 11:41:27.524,180.687530,73
2026-05-17 11:41:28.514,181.677679,72
2026-05-17 11:41:29.536,182.699475,72
2026-05-17 11:41:30.524,183.687580,71
2026-05-17 11:41:31.514,184.677767,71
2026-05-17 11:41:32.533,185.697278,71
2026-05-17 11:41:33.584,186.747316,71
2026-05-17 11:41:34.514,187.677627,70
2026-05-17 11:41:35.534,188.697646,71
2026-05-17 11:41:36.524,189.687295,71
2026-05-17 11:41:37.514,190.677937,70
2026-05-17 11:41:38.534,191.697308,70
2026-05-17 11:41:39.524,192.687372,70
2026-05-17 11:41:40.546,193.709463,70
2026-05-17 11:41:41.534,194.697338,70
2026-05-17 11:41:42.524,195.687629,69
2026-05-17 11:41:43.514,196.677718,70
2026-05-17 11:41:44.536,197.699459,70
2026-05-17 11:41:45.524,198.687724,69
2026-05-17 11:41:46.514,199.677428,68
2026-05-17 11:41:47.536,200.699491,68
2026-05-17 11:41:48.556,201.719526,68
2026-05-17 11:41:49.514,202.677342,68
2026-05-17 11:41:50.534,203.697706,67
2026-05-17 11:41:51.524,204.687449,67
2026-05-17 11:41:52.514,205.677448,67
2026-05-17 11:41:53.624,206.787449,67
2026-05-17 11:41:54.524,207.687354,67
2026-05-17 11:41:55.546,208.709545,67
2026-05-17 11:41:56.534,209.697477,67
2026-05-17 11:41:57.556,210.720189,67
