timestamp_local,elapsed_seconds,hr_bpm
2026-05-17 11:33:05.530,91.528087,107
2026-05-17 11:33:06.520,92.517993,108
2026-05-17 11:33:07.571,93.568206,110
2026-05-17 11:33:08.590,94.588175,111
2026-05-17 11:33:09.553,95.550340,113
2026-05-17 11:33:10.541,96.538249,114
2026-05-17 11:33:11.560,97.558053,115
2026-05-17 11:33:12.520,98.518049,116
2026-05-17 11:33:13.540,99.537920,116
2026-05-17 11:33:14.530,100.527816,116
2026-05-17 11:33:15.521,101.518263,117
2026-05-17 11:33:16.540,102.537870,117
2026-05-17 11:33:17.560,103.558100,118
2026-05-17 11:33:18.552,104.549960,118
2026-05-17 11:33:19.540,105.537781,118
2026-05-17 11:33:20.531,106.528229,119
2026-05-17 11:33:21.520,107.517994,119
2026-05-17 11:33:22.600,108.597911,119
2026-05-17 11:33:23.530,109.527825,119
2026-05-17 11:33:24.521,110.518294,119
2026-05-17 11:33:25.541,111.539062,119
2026-05-17 11:33:26.561,112.558246,120
2026-05-17 11:33:27.520,113.517893,120
2026-05-17 11:33:28.541,114.538289,121
2026-05-17 11:33:29.530,115.527943,121
2026-05-17 11:33:30.520,116.518048,121
2026-05-17 11:33:31.541,117.539026,122
2026-05-17 11:33:32.530,118.528033,122
2026-05-17 11:33:33.552,119.550059,122
2026-05-17 11:33:34.541,120.538248,123
2026-05-17 11:33:35.531,121.528328,124
2026-05-17 11:33:36.520,122.517965,124
2026-05-17 11:33:37.542,123.539595,125
2026-05-17 11:33:38.531,124.528724,126
2026-05-17 11:33:39.520,125.518139,126
2026-05-17 11:33:40.600,126.598068,126
2026-05-17 11:33:41.590,127.588066,126
2026-05-17 11:33:42.550,128.547958,124
2026-05-17 11:33:43.541,129.538638,123
2026-05-17 11:33:44.530,130.528100,120
2026-05-17 11:33:45.521,131.518481,119
2026-05-17 11:33:46.541,132.538352,115
2026-05-17 11:33:47.531,133.528332,111
2026-05-17 11:33:48.553,134.550479,108
2026-05-17 11:33:49.571,135.568296,106
2026-05-17 11:33:50.531,136.528409,103
2026-05-17 11:33:51.553,137.550477,102
2026-05-17 11:33:52.541,138.538739,101
2026-05-17 11:33:53.531,139.528402,98
2026-05-17 11:33:54.521,140.518407,94
2026-05-17 11:33:55.542,141.539640,92
2026-05-17 11:33:56.560,142.558128,92
2026-05-17 11:33:57.521,143.518386,93
2026-05-17 11:33:58.541,144.538394,95
2026-05-17 11:33:59.531,145.528458,97
2026-05-17 11:34:00.521,146.518727,96
2026-05-17 11:34:01.541,147.539077,96
2026-05-17 11:34:02.531,148.528415,91
2026-05-17 11:34:03.551,149.548517,89
2026-05-17 11:34:04.601,150.598487,88
2026-05-17 11:34:05.531,151.528467,85
2026-05-17 11:34:06.521,152.518494,80
2026-05-17 11:34:07.541,153.538283,79
2026-05-17 11:34:08.531,154.528859,78
2026-05-17 11:34:09.521,155.518506,77
2026-05-17 11:34:10.542,156.539380,77
2026-05-17 11:34:11.561,157.558839,78
2026-05-17 11:34:12.521,158.518584,79
2026-05-17 11:34:13.571,159.568623,80
2026-05-17 11:34:14.561,160.558595,79
2026-05-17 11:34:15.581,161.579008,78
2026-05-17 11:34:16.541,162.538550,76
2026-05-17 11:34:17.531,163.528529,75
2026-05-17 11:34:18.553,164.550440,75
2026-05-17 11:34:19.571,165.568231,75
2026-05-17 11:34:20.531,166.528575,74
2026-05-17 11:34:21.551,167.548564,73
2026-05-17 11:34:22.542,168.539496,73
2026-05-17 11:34:23.531,169.528549,72
2026-05-17 11:34:24.521,170.518258,72
2026-05-17 11:34:25.542,171.539436,72
2026-05-17 11:34:26.561,172.558632,73
2026-05-17 11:34:27.521,173.518274,73
2026-05-17 11:34:28.541,174.538655,72
2026-05-17 11:34:29.531,175.528676,72
2026-05-17 11:34:30.521,176.518813,71
2026-05-17 11:34:31.541,177.538803,70
2026-05-17 11:34:32.531,178.528382,70
2026-05-17 11:34:33.553,179.550455,70
2026-05-17 11:34:34.571,180.568949,69
2026-05-17 11:34:35.560,181.558049,69
2026-05-17 11:34:36.521,182.518302,69
2026-05-17 11:34:37.542,183.539866,68
2026-05-17 11:34:38.531,184.528514,68
2026-05-17 11:34:39.521,185.518386,68
2026-05-17 11:34:40.541,186.538884,69
2026-05-17 11:34:41.531,187.528735,70
2026-05-17 11:34:42.521,188.518717,72
2026-05-17 11:34:43.541,189.538670,72
2026-05-17 11:34:44.531,190.528737,71
2026-05-17 11:34:45.521,191.519041,70
2026-05-17 11:34:46.601,192.598678,68
2026-05-17 11:34:47.561,193.558766,67
2026-05-17 11:34:48.551,194.548829,67
2026-05-17 11:34:49.571,195.568874,66
2026-05-17 11:34:50.561,196.558557,66
2026-05-17 11:34:51.521,197.518744,65
2026-05-17 11:34:52.542,198.539618,65
2026-05-17 11:34:53.561,199.558764,64
2026-05-17 11:34:54.521,200.518453,64
2026-05-17 11:34:55.542,201.540040,63
2026-05-17 11:34:56.561,202.558451,63
2026-05-17 11:34:57.521,203.518568,63
2026-05-17 11:34:58.601,204.598566,63
2026-05-17 11:34:59.591,205.588785,63
2026-05-17 11:35:00.521,206.518797,63
2026-05-17 11:35:01.542,207.539915,63
2026-05-17 11:35:02.531,208.528879,62
2026-05-17 11:35:03.553,209.550611,62
2026-05-17 11:35:04.571,210.568586,62
