Time(s),SampleIndex,Seq,ValidFlag,InterpFlag,GapLen,MissingBefore,Uc1(mV),Uc2(mV),Ut1(mV),Ut2(mV),AccX(g),AccY(g),AccZ(g),GyroX(dps),GyroY(dps),GyroZ(dps),PPG_Green,PPG_Red,PPG_IR
35.19,3519,13361,1,0,0,0,824.58496,903.01514,1595.15381,1742.78259,-0.07862,-0.06751,0.99673,-1.68,0.403,-0.263,6154,68954,100297
35.2,3520,13362,1,0,0,0,824.58496,903.01514,1595.38269,1742.78259,-0.07739,-0.06726,0.99637,-1.75,0.315,-0.088,6153,68947,100281
35.21,3521,13363,1,0,0,0,824.58496,903.01514,1595.3064,1742.85889,-0.07874,-0.06763,0.99551,-1.628,0.368,-0.245,6153,68947,100281
35.22,3522,13364,1,0,0,0,824.58496,903.01514,1595.38269,1742.7063,-0.07813,-0.06714,0.99429,-1.505,0.49,-0.403,6146,68944,100273
35.23,3523,13365,1,0,0,0,824.58496,903.09143,1595.2301,1742.7063,-0.08032,-0.06433,0.99368,-1.435,0.385,-0.158,6146,68944,100273
35.24,3524,13366,1,0,0,0,824.58496,903.09143,1595.2301,1742.78259,-0.08191,-0.06397,0.99539,-1.663,0.368,-0.21,6141,68943,100271
35.25,3525,13367,1,0,0,0,824.58496,903.09143,1595.38269,1742.63,-0.08142,-0.06629,0.99295,-1.785,0.438,-0.28,6141,68943,100271
35.26,3526,13368,1,0,0,0,824.58496,903.09143,1595.38269,1742.78259,-0.08081,-0.0669,0.99625,-1.925,0.385,-0.053,6135,68940,100264
35.27,3527,13369,1,0,0,0,824.58496,903.09143,1595.45898,1742.93518,-0.07935,-0.06763,0.9938,-1.873,0.42,-0.105,6135,68940,100264
35.28,3528,13370,1,0,0,0,824.66125,903.09143,1595.38269,1742.78259,-0.07801,-0.06861,0.99539,-1.488,0.35,-0.14,6134,68936,100256
35.29,3529,13371,1,0,0,0,824.66125,903.09143,1595.3064,1742.78259,-0.07825,-0.06665,0.99564,-1.575,0.315,-0.175,6134,68936,100256
35.3,3530,13372,1,0,0,0,824.66125,903.09143,1595.45898,1742.85889,-0.07788,-0.06677,0.99527,-1.54,0.333,-0.245,6129,68933,100253
35.31,3531,13373,1,0,0,0,824.66125,903.09143,1595.45898,1742.7063,-0.07862,-0.06763,0.99588,-1.61,0.245,-0.228,6129,68933,100253
35.32,3532,13374,1,0,0,0,824.66125,903.09143,1595.45898,1742.85889,-0.07935,-0.06726,0.99588,-1.698,0.403,-0.245,6127,68932,100253
35.33,3533,13375,1,0,0,0,824.66125,903.01514,1595.99304,1742.93518,-0.07996,-0.06653,0.99588,-1.628,0.49,-0.315,6127,68932,100253
35.34,3534,13376,1,0,0,0,824.66125,903.01514,1595.3064,1742.93518,-0.08057,-0.0669,0.99539,-1.645,0.595,-0.473,6122,68929,100246
35.35,3535,13377,1,0,0,0,824.66125,903.01514,1595.38269,1742.85889,-0.08008,-0.06909,0.99405,-1.733,0.56,-0.263,6122,68929,100246
35.36,3536,13378,1,0,0,0,824.66125,903.01514,1595.38269,1743.16406,-0.07959,-0.06751,0.99356,-1.698,0.403,-0.333,6118,68923,100238
35.37,3537,13379,1,0,0,0,824.66125,903.01514,1595.3064,1742.93518,-0.0802,-0.06592,0.99551,-1.54,0.42,-0.263,6118,68923,100238
35.38,3538,13380,1,0,0,0,824.58496,903.01514,1595.53528,1742.78259,-0.07984,-0.06775,0.996,-1.82,0.49,-0.315,6114,68919,100232
35.39,3539,13381,1,0,0,0,824.58496,903.01514,1595.07751,1742.93518,-0.08069,-0.06836,0.99612,-1.82,0.438,-0.298,6114,68919,100232
35.4,3540,13382,1,0,0,0,824.58496,903.01514,1595.2301,1742.85889,-0.08142,-0.06861,0.99722,-1.803,0.42,-0.298,6112,68925,100233
35.41,3541,13383,1,0,0,0,824.58496,903.01514,1595.38269,1742.85889,-0.07959,-0.06751,0.99466,-1.61,0.35,-0.455,6112,68925,100233
35.42,3542,13384,1,0,0,0,824.58496,903.01514,1595.3064,1742.93518,-0.08094,-0.06433,0.99661,-1.418,0.42,-0.35,6111,68916,100236
35.43,3543,13385,1,0,0,0,824.58496,902.86255,1595.45898,1742.78259,-0.07959,-0.06336,0.99515,-1.33,0.42,-0.438,6111,68916,100236
35.44,3544,13386,1,0,0,0,824.58496,902.86255,1595.3064,1742.78259,-0.08057,-0.06372,0.99686,-1.435,0.333,-0.123,6112,68916,100232
35.45,3545,13387,1,0,0,0,824.58496,902.86255,1595.45898,1742.85889,-0.07947,-0.06531,0.99466,-1.523,0.403,-0.158,6112,68916,100232
35.46,3546,13388,1,0,0,0,824.58496,902.86255,1595.38269,1742.78259,-0.07703,-0.06702,0.99368,-1.715,0.42,-0.158,6105,68914,100230
35.47,3547,13389,1,0,0,0,824.58496,902.86255,1595.61157,1742.78259,-0.07642,-0.06677,0.99417,-1.89,0.525,-0.385,6105,68914,100230
35.48,3548,13390,1,0,0,0,824.66125,902.86255,1595.76416,1742.93518,-0.07642,-0.06519,0.99649,-1.978,0.543,-0.298,6105,68911,100222
35.49,3549,13391,1,0,0,0,824.66125,902.86255,1595.15381,1742.85889,-0.07703,-0.06604,0.99442,-1.89,0.683,-0.123,6105,68911,100222
35.5,3550,13392,1,0,0,0,824.66125,902.86255,1595.45898,1742.85889,-0.07874,-0.06482,0.99698,-1.995,0.543,0.035,6107,68908,100218
35.51,3551,13393,1,0,0,0,824.66125,902.86255,1595.38269,1743.01147,-0.08081,-0.0647,0.99686,-1.925,0.56,0.018,6107,68908,100218
35.52,3552,13394,1,0,0,0,824.66125,902.86255,1595.45898,1742.78259,-0.07996,-0.06494,0.99478,-1.978,0.508,0.035,6100,68907,100216
35.53,3553,13395,1,0,0,0,824.66125,902.93884,1595.45898,1742.85889,-0.07935,-0.0658,0.99612,-2.1,0.473,0.018,6100,68907,100216
35.54,3554,13396,1,0,0,0,824.66125,902.93884,1595.38269,1742.85889,-0.08094,-0.06763,0.99564,-2.223,0.595,0.035,6100,68908,100221
35.55,3555,13397,1,0,0,0,824.66125,902.93884,1595.38269,1742.85889,-0.08032,-0.06946,0.99442,-1.978,0.525,0.123,6100,68908,100221
35.56,3556,13398,1,0,0,0,824.66125,902.93884,1595.45898,1742.78259,-0.08094,-0.06958,0.99771,-1.75,0.543,-0.035,6100,68910,100218
35.57,3557,13399,1,0,0,0,824.66125,902.93884,1595.45898,1743.31665,-0.08216,-0.06909,0.99771,-1.54,0.49,0.0,6100,68910,100218
35.58,3558,13400,1,0,0,0,824.66125,902.93884,1595.45898,1742.7063,-0.07984,-0.07031,0.99625,-1.4,0.368,-0.088,6097,68907,100218
35.59,3559,13401,1,0,0,0,824.66125,902.93884,1595.2301,1742.85889,-0.08057,-0.0697,0.99527,-1.225,0.368,-0.07,6097,68907,100218
35.6,3560,13402,1,0,0,0,824.66125,902.93884,1595.38269,1743.16406,-0.07923,-0.06726,0.9949,-1.453,0.35,-0.228,6101,68902,100212
35.61,3561,13403,1,0,0,0,824.66125,902.93884,1595.3064,1742.85889,-0.07862,-0.06775,0.99258,-1.68,0.508,-0.193,6101,68902,100212
35.62,3562,13404,1,0,0,0,824.66125,902.93884,1595.53528,1742.85889,-0.08203,-0.06629,0.99759,-1.733,0.438,-0.105,6095,68902,100215
35.63,3563,13405,1,0,0,0,824.66125,903.16772,1595.53528,1742.47742,-0.07984,-0.06702,0.99625,-1.453,0.403,0.0,6095,68902,100215
35.64,3564,13406,1,0,0,0,824.66125,903.16772,1595.2301,1742.7063,-0.07935,-0.06653,0.99429,-1.628,0.473,-0.053,6099,68907,100217
35.65,3565,13407,1,0,0,0,824.66125,903.16772,1595.38269,1742.93518,-0.07739,-0.06714,0.99234,-1.593,0.438,0.018,6099,68907,100217
35.66,3566,13408,1,0,0,0,824.66125,903.16772,1595.38269,1743.01147,-0.07935,-0.06616,0.99478,-1.68,0.543,-0.07,6102,68906,100221
35.67,3567,13409,1,0,0,0,824.66125,903.16772,1595.3064,1742.93518,-0.07923,-0.06812,0.99564,-1.803,0.525,0.158,6102,68906,100221
35.68,3568,13410,1,0,0,0,824.58496,903.16772,1595.53528,1742.7063,-0.08008,-0.06885,0.99673,-1.785,0.473,0.018,6103,68907,100220
35.69,3569,13411,1,0,0,0,824.58496,903.16772,1595.07751,1742.93518,-0.07984,-0.06885,0.99637,-1.575,0.35,-0.018,6103,68907,100220
35.7,3570,13412,1,0,0,0,824.58496,903.16772,1595.3064,1742.78259,-0.08069,-0.06787,0.9971,-1.365,0.385,-0.018,6100,68908,100224
35.71,3571,13413,1,0,0,0,824.58496,903.16772,1595.3064,1742.85889,-0.07935,-0.06665,0.99612,-1.628,0.473,-0.105,6100,68908,100224
35.72,3572,13414,1,0,0,0,824.58496,903.16772,1595.38269,1743.01147,-0.07971,-0.06787,0.9949,-1.523,0.525,-0.105,6100,68909,100230
35.73,3573,13415,1,0,0,0,824.58496,903.01514,1595.45898,1742.78259,-0.08203,-0.068,0.99649,-1.488,0.403,-0.053,6100,68909,100230
35.74,3574,13416,1,0,0,0,824.58496,903.01514,1595.3064,1742.63,-0.07971,-0.06763,0.99454,-1.4,0.543,-0.105,6102,68911,100226
35.75,3575,13417,1,0,0,0,824.58496,903.01514,1595.45898,1742.93518,-0.0791,-0.06738,0.99344,-1.435,0.56,-0.07,6102,68911,100226
35.76,3576,13418,1,0,0,0,824.58496,903.01514,1595.3064,1742.85889,-0.08069,-0.06885,0.99576,-1.715,0.385,-0.158,6103,68910,100229
35.77,3577,13419,1,0,0,0,824.58496,903.01514,1595.2301,1742.55371,-0.0802,-0.06836,0.99686,-1.645,0.49,-0.035,6103,68910,100229
35.78,3578,13420,1,0,0,0,824.66125,903.01514,1595.2301,1742.7063,-0.07935,-0.06726,0.99759,-1.558,0.49,-0.193,6105,68911,100228
35.79,3579,13421,1,0,0,0,824.66125,903.01514,1595.15381,1742.47742,-0.07947,-0.06738,0.99588,-1.435,0.42,-0.035,6105,68911,100228
35.8,3580,13422,1,0,0,0,824.66125,903.01514,1595.38269,1742.47742,-0.07935,-0.06738,0.99588,-1.505,0.438,-0.07,6105,68910,100229
35.81,3581,13423,1,0,0,0,824.66125,903.01514,1595.38269,1742.63,-0.07971,-0.06873,0.99588,-1.68,0.403,0.035,6105,68910,100229
35.82,3582,13424,1,0,0,0,824.66125,903.01514,1595.53528,1742.7063,-0.08057,-0.06848,0.99588,-1.61,0.508,-0.123,6104,68909,100229
35.83,3583,13425,1,0,0,0,824.66125,903.01514,1595.45898,1742.7063,-0.08142,-0.06751,0.99661,-1.575,0.56,-0.105,6104,68909,100229
35.84,3584,13426,1,0,0,0,824.66125,903.01514,1595.38269,1742.78259,-0.08118,-0.06738,0.99722,-1.558,0.508,-0.175,6107,68912,100235
35.85,3585,13427,1,0,0,0,824.66125,903.01514,1595.45898,1742.78259,-0.07947,-0.06751,0.99515,-1.628,0.42,-0.193,6107,68912,100235
35.86,3586,13428,1,0,0,0,824.66125,903.01514,1595.61157,1742.63,-0.07862,-0.06812,0.99478,-1.628,0.385,-0.298,6109,68912,100240
35.87,3587,13429,1,0,0,0,824.66125,903.01514,1595.38269,1742.78259,-0.07923,-0.06751,0.996,-1.418,0.473,-0.14,6109,68912,100240
35.88,3588,13430,1,0,0,0,824.58496,903.01514,1595.38269,1742.63,-0.08032,-0.06726,0.99454,-1.47,0.438,-0.228,6111,68916,100240
35.89,3589,13431,1,0,0,0,824.58496,903.01514,1595.07751,1742.63,-0.08142,-0.06763,0.99649,-1.523,0.385,-0.21,6111,68916,100240
35.9,3590,13432,1,0,0,0,824.58496,903.01514,1595.3064,1742.85889,-0.08032,-0.06775,0.99588,-1.575,0.385,-0.245,6111,68917,100244
35.91,3591,13433,1,0,0,0,824.58496,903.01514,1595.2301,1742.7063,-0.08118,-0.06677,0.99649,-1.54,0.543,-0.175,6111,68917,100244
35.92,3592,13434,1,0,0,0,824.58496,903.01514,1595.2301,1742.7063,-0.07923,-0.06714,0.9949,-1.488,0.473,-0.105,6112,68914,100245
35.93,3593,13435,1,0,0,0,824.58496,902.78625,1595.61157,1742.7063,-0.07862,-0.068,0.99527,-1.61,0.42,-0.105,6112,68914,100245
35.94,3594,13436,1,0,0,0,824.58496,902.78625,1595.07751,1742.7063,-0.07971,-0.06824,0.99332,-1.75,0.455,-0.14,6116,68915,100247
35.95,3595,13437,1,0,0,0,824.58496,902.78625,1595.2301,1742.55371,-0.07923,-0.06812,0.99588,-1.733,0.508,0.0,6116,68915,100247
35.96,3596,13438,1,0,0,0,824.58496,902.78625,1595.15381,1742.85889,-0.07971,-0.0669,0.99649,-1.733,0.525,-0.105,6116,68915,100255
35.97,3597,13439,1,0,0,0,824.58496,902.78625,1595.2301,1742.63,-0.08008,-0.06909,0.99539,-1.593,0.49,-0.21,6116,68915,100255
35.98,3598,13440,1,0,0,0,824.73755,902.78625,1595.38269,1743.16406,-0.08081,-0.06885,0.996,-1.628,0.455,-0.21,6119,68918,100258
35.99,3599,13441,1,0,0,0,824.73755,902.78625,1595.00122,1742.85889,-0.07959,-0.07044,0.99405,-1.575,0.315,-0.123,6119,68918,100258
36.0,3600,13442,1,0,0,0,824.73755,902.78625,1595.38269,1742.63,-0.08167,-0.06995,0.99576,-1.435,0.455,-0.228,6120,68919,100259
36.01,3601,13443,1,0,0,0,824.73755,902.78625,1595.3064,1742.7063,-0.08118,-0.06812,0.99564,-1.47,0.455,-0.298,6120,68919,100259
36.02,3602,13444,1,0,0,0,824.73755,902.78625,1595.38269,1742.78259,-0.08069,-0.06787,0.99588,-1.453,0.508,-0.473,6124,68916,100261
36.03,3603,13445,1,0,0,0,824.73755,902.86255,1595.38269,1742.63,-0.07996,-0.06677,0.99673,-1.453,0.508,-0.473,6124,68916,100261
36.04,3604,13446,1,0,0,0,824.73755,902.86255,1595.38269,1742.55371,-0.07837,-0.06836,0.99246,-1.4,0.368,-0.315,6124,68920,100260
36.05,3605,13447,1,0,0,0,824.73755,902.86255,1595.38269,1742.63,-0.07923,-0.06677,0.99503,-1.488,0.315,-0.21,6124,68920,100260
36.06,3606,13448,1,0,0,0,824.73755,902.86255,1595.38269,1742.78259,-0.07935,-0.0669,0.99612,-1.628,0.385,-0.175,6123,68920,100263
36.07,3607,13449,1,0,0,0,824.73755,902.86255,1595.45898,1742.55371,-0.07959,-0.06738,0.9949,-1.575,0.455,-0.298,6123,68920,100263
36.08,3608,13450,1,0,0,0,824.73755,902.86255,1595.61157,1742.7063,-0.07898,-0.06726,0.99478,-1.61,0.473,-0.438,6126,68918,100262
36.09,3609,13451,1,0,0,0,824.73755,902.86255,1595.15381,1742.78259,-0.07886,-0.06751,0.99454,-1.523,0.525,-0.35,6126,68918,100262
36.1,3610,13452,1,0,0,0,824.73755,902.86255,1595.45898,1742.85889,-0.08008,-0.0669,0.99661,-1.488,0.42,-0.175,6130,68918,100265
36.11,3611,13453,1,0,0,0,824.73755,902.86255,1595.3064,1742.93518,-0.08094,-0.06726,0.99588,-1.523,0.385,-0.315,6130,68918,100265
36.12,3612,13454,1,0,0,0,824.73755,902.86255,1595.38269,1742.55371,-0.08045,-0.06592,0.99625,-1.628,0.455,-0.333,6130,68919,100267
36.13,3613,13455,1,0,0,0,824.73755,902.93884,1595.45898,1742.63,-0.08008,-0.06677,0.99564,-1.523,0.385,0.035,6130,68919,100267
36.14,3614,13456,1,0,0,0,824.73755,902.93884,1595.3064,1742.93518,-0.07874,-0.06787,0.99515,-1.54,0.525,0.035,6131,68922,100272
36.15,3615,13457,1,0,0,0,824.73755,902.93884,1595.38269,1742.85889,-0.07801,-0.06775,0.99576,-1.715,0.473,-0.158,6131,68922,100272
36.16,3616,13458,1,0,0,0,824.73755,902.93884,1595.38269,1742.55371,-0.07959,-0.06787,0.99698,-1.663,0.455,-0.018,6134,68924,100276
36.17,3617,13459,1,0,0,0,824.73755,902.93884,1595.38269,1742.93518,-0.08032,-0.06861,0.99576,-1.733,0.543,-0.088,6134,68924,100276
36.18,3618,13460,1,0,0,0,824.73755,902.93884,1595.38269,1742.40112,-0.08142,-0.06861,0.99649,-1.435,0.403,-0.315,6139,68925,100284
36.19,3619,13461,1,0,0,0,824.73755,902.93884,1595.15381,1742.55371,-0.07959,-0.06885,0.9938,-1.47,0.42,-0.28,6139,68925,100284
36.2,3620,13462,1,0,0,0,824.73755,902.93884,1595.3064,1742.7063,-0.08081,-0.06616,0.99503,-1.383,0.455,-0.263,6141,68928,100281
36.21,3621,13463,1,0,0,0,824.73755,902.93884,1595.15381,1742.63,-0.07849,-0.06507,0.9938,-1.365,0.455,-0.158,6141,68928,100281
36.22,3622,13464,1,0,0,0,824.73755,902.93884,1595.38269,1742.7063,-0.07642,-0.06299,0.99686,-1.47,0.368,-0.123,6141,68930,100285
36.23,3623,13465,1,0,0,0,824.73755,902.93884,1595.61157,1742.63,-0.07996,-0.06531,0.99808,-2.153,0.613,-0.088,6141,68930,100285
36.24,3624,13466,1,0,0,0,824.73755,902.93884,1595.15381,1742.55371,-0.08081,-0.06873,0.996,-2.118,0.665,-0.193,6144,68928,100288
36.25,3625,13467,1,0,0,0,824.73755,902.93884,1595.3064,1742.47742,-0.08289,-0.0708,0.99576,-1.908,0.63,-0.053,6144,68928,100288
36.26,3626,13468,1,0,0,0,824.73755,902.93884,1595.15381,1743.24036,-0.08277,-0.07349,0.99612,-1.715,0.543,0.018,6145,68930,100297
36.27,3627,13469,1,0,0,0,824.73755,902.93884,1595.15381,1742.55371,-0.08399,-0.07215,0.99771,-1.505,0.438,-0.175,6145,68930,100297
36.28,3628,13470,1,0,0,0,824.58496,902.93884,1595.3064,1742.55371,-0.0835,-0.07105,0.996,-0.84,0.28,-0.105,6147,68931,100297
36.29,3629,13471,1,0,0,0,824.58496,902.93884,1595.15381,1742.78259,-0.08045,-0.06897,0.99393,-0.525,0.21,-0.333,6147,68931,100297
36.3,3630,13472,1,0,0,0,824.58496,902.93884,1595.38269,1742.63,-0.07739,-0.06616,0.9938,-0.735,0.245,-0.298,6147,68926,100283
36.31,3631,13473,1,0,0,0,824.58496,902.93884,1595.45898,1742.17224,-0.07642,-0.06543,0.99417,-0.998,0.21,-0.35,6147,68926,100283
36.32,3632,13474,1,0,0,0,824.58496,902.93884,1595.2301,1742.40112,-0.07642,-0.06543,0.99734,-1.138,0.315,-0.298,6142,68927,100275
36.33,3633,13475,1,0,0,0,824.58496,903.01514,1595.3064,1742.55371,-0.07923,-0.06568,0.99722,-1.295,0.438,-0.298,6142,68927,100275
36.34,3634,13476,1,0,0,0,824.58496,903.01514,1595.45898,1742.7063,-0.0791,-0.06641,0.99637,-1.26,0.333,-0.228,6139,68923,100269
36.35,3635,13477,1,0,0,0,824.58496,903.01514,1595.3064,1742.55371,-0.07935,-0.06714,0.99429,-1.155,0.28,-0.298,6139,68923,100269
36.36,3636,13478,1,0,0,0,824.58496,903.01514,1595.38269,1742.47742,-0.08032,-0.06641,0.99454,-1.278,0.298,-0.438,6136,68919,100257
36.37,3637,13479,1,0,0,0,824.58496,903.01514,1595.45898,1742.55371,-0.07935,-0.06629,0.99368,-1.365,0.49,-0.35,6136,68919,100257
36.38,3638,13480,1,0,0,0,824.73755,903.01514,1595.61157,1742.63,-0.08032,-0.06775,0.99539,-1.628,0.403,-0.105,6132,68920,100256
36.39,3639,13481,1,0,0,0,824.73755,903.01514,1595.07751,1742.47742,-0.08179,-0.06946,0.99649,-1.82,0.508,-0.333,6132,68920,100256
36.4,3640,13482,1,0,0,0,824.73755,903.01514,1595.45898,1742.55371,-0.08142,-0.07056,0.99637,-1.663,0.42,-0.333,6126,68915,100255
36.41,3641,13483,1,0,0,0,824.73755,903.01514,1595.3064,1742.93518,-0.07984,-0.06958,0.9949,-1.453,0.403,-0.35,6126,68915,100255
36.42,3642,13484,1,0,0,0,824.73755,903.01514,1595.3064,1742.7063,-0.07984,-0.06836,0.99539,-1.313,0.333,-0.193,6123,68916,100253
36.43,3643,13485,1,0,0,0,824.73755,902.78625,1595.45898,1742.55371,-0.07959,-0.06507,0.99661,-1.19,0.315,-0.28,6123,68916,100253
36.44,3644,13486,1,0,0,0,824.73755,902.78625,1595.2301,1742.63,-0.08081,-0.06592,0.99722,-1.33,0.403,-0.28,6121,68913,100249
36.45,3645,13487,1,0,0,0,824.73755,902.78625,1595.15381,1742.63,-0.07923,-0.06738,0.99625,-1.54,0.35,-0.35,6121,68913,100249
36.46,3646,13488,1,0,0,0,824.73755,902.78625,1595.3064,1742.55371,-0.07898,-0.06909,0.99564,-1.453,0.298,-0.368,6118,68908,100242
36.47,3647,13489,1,0,0,0,824.73755,902.78625,1595.15381,1742.55371,-0.07874,-0.06946,0.99429,-1.418,0.315,-0.263,6118,68908,100242
36.48,3648,13490,1,0,0,0,824.50867,902.78625,1595.38269,1742.40112,-0.07862,-0.06592,0.99344,-1.103,0.333,-0.228,6116,68905,100241
36.49,3649,13491,1,0,0,0,824.50867,902.78625,1594.92493,1742.55371,-0.07886,-0.0658,0.99564,-1.208,0.28,-0.21,6116,68905,100241
36.5,3650,13492,1,0,0,0,824.50867,902.78625,1595.15381,1742.78259,-0.07886,-0.06616,0.99673,-1.348,0.385,-0.315,6113,68907,100241
36.51,3651,13493,1,0,0,0,824.50867,902.78625,1595.2301,1742.55371,-0.0802,-0.06714,0.99722,-1.418,0.35,-0.403,6113,68907,100241
36.52,3652,13494,1,0,0,0,824.50867,902.78625,1595.3064,1742.63,-0.07971,-0.06836,0.99539,-1.54,0.438,-0.438,6110,68904,100240
36.53,3653,13495,1,0,0,0,824.50867,902.93884,1595.53528,1742.63,-0.07935,-0.06653,0.99307,-1.348,0.403,-0.403,6110,68904,100240
36.54,3654,13496,1,0,0,0,824.50867,902.93884,1595.07751,1742.47742,-0.07971,-0.06446,0.99454,-1.12,0.35,-0.228,6110,68906,100238
36.55,3655,13497,1,0,0,0,824.50867,902.93884,1595.2301,1742.55371,-0.08106,-0.06311,0.99649,-1.19,0.368,-0.42,6110,68906,100238
36.56,3656,13498,1,0,0,0,824.50867,902.93884,1595.2301,1742.47742,-0.08081,-0.06384,0.99649,-1.348,0.368,-0.298,6108,68907,100237
36.57,3657,13499,1,0,0,0,824.50867,902.93884,1595.15381,1743.39294,-0.07825,-0.0658,0.99673,-1.47,0.455,-0.193,6108,68907,100237
36.58,3658,13500,1,0,0,0,824.50867,902.93884,1595.3064,1742.55371,-0.07801,-0.06653,0.99527,-1.348,0.49,-0.403,6106,68901,100238
36.59,3659,13501,1,0,0,0,824.50867,902.93884,1595.00122,1743.01147,-0.07569,-0.06555,0.99527,-1.4,0.403,-0.21,6106,68901,100238
36.6,3660,13502,1,0,0,0,824.50867,902.93884,1595.38269,1742.32483,-0.07776,-0.0658,0.996,-1.68,0.35,-0.315,6107,68903,100235
36.61,3661,13503,1,0,0,0,824.50867,902.93884,1595.3064,1742.40112,-0.0791,-0.06629,0.996,-1.593,0.455,-0.263,6107,68903,100235
36.62,3662,13504,1,0,0,0,824.50867,902.93884,1595.3064,1742.85889,-0.07959,-0.0669,0.99612,-1.645,0.49,-0.455,6106,68902,100232
36.63,3663,13505,1,0,0,0,824.50867,902.93884,1595.2301,1742.55371,-0.08057,-0.06616,0.996,-1.68,0.49,-0.49,6106,68902,100232
36.64,3664,13506,1,0,0,0,824.50867,902.93884,1595.3064,1742.63,-0.08094,-0.06738,0.99612,-1.645,0.508,-0.315,6106,68903,100229
36.65,3665,13507,1,0,0,0,824.50867,902.93884,1595.2301,1742.63,-0.08155,-0.06592,0.99612,-1.523,0.455,-0.228,6106,68903,100229
36.66,3666,13508,1,0,0,0,824.50867,902.93884,1595.3064,1742.47742,-0.08106,-0.06738,0.99539,-1.575,0.473,-0.403,6105,68899,100229
36.67,3667,13509,1,0,0,0,824.50867,902.93884,1595.38269,1742.55371,-0.08142,-0.0669,0.99539,-1.61,0.455,-0.21,6105,68899,100229
36.68,3668,13510,1,0,0,0,824.58496,902.93884,1595.45898,1742.55371,-0.07764,-0.06909,0.99356,-1.33,0.473,-0.088,6102,68903,100232
36.69,3669,13511,1,0,0,0,824.58496,902.93884,1595.07751,1742.55371,-0.07959,-0.06812,0.996,-1.348,0.42,-0.245,6102,68903,100232
36.7,3670,13512,1,0,0,0,824.58496,902.93884,1595.15381,1742.55371,-0.07898,-0.06629,0.99612,-1.523,0.455,-0.368,6105,68902,100228
36.71,3671,13513,1,0,0,0,824.58496,902.93884,1595.2301,1742.78259,-0.07947,-0.06568,0.99698,-1.435,0.385,-0.403,6105,68902,100228
36.72,3672,13514,1,0,0,0,824.58496,902.93884,1595.2301,1742.47742,-0.07996,-0.06555,0.9949,-1.348,0.438,-0.333,6106,68904,100231
36.73,3673,13515,1,0,0,0,824.58496,902.86255,1595.38269,1742.47742,-0.0791,-0.06604,0.99503,-1.365,0.298,-0.228,6106,68904,100231
36.74,3674,13516,1,0,0,0,824.58496,902.86255,1595.15381,1742.7063,-0.07825,-0.06592,0.99503,-1.418,0.21,-0.298,6108,68905,100236
36.75,3675,13517,1,0,0,0,824.58496,902.86255,1595.2301,1742.63,-0.08081,-0.06629,0.99612,-1.418,0.368,-0.228,6108,68905,100236
36.76,3676,13518,1,0,0,0,824.58496,902.86255,1595.38269,1742.63,-0.08106,-0.06494,0.99649,-1.4,0.42,-0.35,6107,68906,100239
36.77,3677,13519,1,0,0,0,824.58496,902.86255,1595.15381,1742.78259,-0.07862,-0.06482,0.996,-1.33,0.333,-0.193,6107,68906,100239
36.78,3678,13520,1,0,0,0,824.50867,902.86255,1595.38269,1742.32483,-0.07752,-0.06592,0.99344,-1.365,0.333,-0.018,6106,68908,100241
36.79,3679,13521,1,0,0,0,824.50867,902.86255,1595.00122,1742.47742,-0.07801,-0.06641,0.99466,-1.505,0.368,-0.158,6106,68908,100241
36.8,3680,13522,1,0,0,0,824.50867,902.86255,1595.2301,1742.55371,-0.08081,-0.06738,0.996,-1.68,0.42,-0.158,6108,68906,100239
36.81,3681,13523,1,0,0,0,824.50867,902.86255,1595.07751,1742.40112,-0.08167,-0.06726,0.99686,-1.593,0.438,-0.158,6108,68906,100239
36.82,3682,13524,1,0,0,0,824.50867,902.86255,1595.3064,1742.47742,-0.07971,-0.06616,0.99576,-1.418,0.315,-0.193,6108,68907,100246
36.83,3683,13525,1,0,0,0,824.50867,902.93884,1595.15381,1742.55371,-0.08032,-0.06726,0.99527,-1.54,0.455,-0.28,6108,68907,100246
36.84,3684,13526,1,0,0,0,824.50867,902.93884,1595.15381,1742.32483,-0.08032,-0.06677,0.99429,-1.488,0.455,-0.14,6109,68909,100244
36.85,3685,13527,1,0,0,0,824.50867,902.93884,1595.3064,1742.40112,-0.07971,-0.06702,0.99686,-1.558,0.525,-0.088,6109,68909,100244
36.86,3686,13528,1,0,0,0,824.50867,902.93884,1595.2301,1742.7063,-0.07813,-0.06616,0.99332,-1.33,0.368,-0.018,6109,68909,100248
36.87,3687,13529,1,0,0,0,824.50867,902.93884,1595.2301,1742.32483,-0.07849,-0.06543,0.99539,-1.488,0.403,-0.193,6109,68909,100248
36.88,3688,13530,1,0,0,0,824.73755,902.93884,1595.15381,1742.40112,-0.07813,-0.0658,0.99539,-1.488,0.455,-0.14,6115,68913,100247
36.89,3689,13531,1,0,0,0,824.73755,902.93884,1595.00122,1742.55371,-0.07959,-0.0658,0.99673,-1.523,0.455,-0.14,6115,68913,100247
36.9,3690,13532,1,0,0,0,824.73755,902.93884,1595.3064,1742.32483,-0.08008,-0.06604,0.99686,-1.61,0.438,-0.263,6115,68913,100247
36.91,3691,13533,1,0,0,0,824.73755,902.93884,1595.38269,1742.32483,-0.07947,-0.06738,0.99295,-1.348,0.385,-0.263,6113,68910,100249
