acc_motion_aae,acc_motion_hit_rate_5bpm,acc_rest_aae,acc_rest_hit_rate_5bpm,acc_total_aae,acc_total_hit_rate_5bpm,adaptive_filter,analysis_scope,data_date,data_path,error_csv_rel,fft_motion_aae,fft_motion_hit_rate_5bpm,fft_rest_aae,fft_rest_hit_rate_5bpm,fft_total_aae,fft_total_hit_rate_5bpm,fs_target,hf_motion_aae,hf_motion_hit_rate_5bpm,hf_rest_aae,hf_rest_hit_rate_5bpm,hf_total_aae,hf_total_hit_rate_5bpm,hr_range_hz,hr_range_rest,klms_epsilon,klms_sigma,klms_step_size,lms_mu_base,max_order,motion_end_s,motion_label,motion_start_s,motion_type,raw_data_path,ref_path,reference_order_key,report_rel,research_bucket,sample,sample_stem,slew_limit_bpm,slew_limit_rest,slew_step_bpm,slew_step_rest,smooth_win_len,spec_penalty_width,subject,time_bias,unreliable_windows,used_adaptive_windows
63.334153510233406,0.08823529411764706,22.829012003942328,0.5259259259259259,36.39723674496595,0.3793103448275862,klms,full,20260519,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\multi_kaihe2.csv,20260512+19/20260519/20260519_230242_full_K-LMS+H/csv/multi_kaihe2-green-raw_bandpass-klms-full-HF-v2-error.csv,66.3215,0.072289,15.6364,0.725,36.3599,0.458128,25,2.4459,0.915663,1.1655,0.991667,1.689,0.960591,0.4166666666666667,0.8333333333333334,0.01,0.1,0.2,0.01,20,126.0,开合跳,61.0,kaihe,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\trynew2.0\multi_kaihe2.csv,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\multi_kaihe2_HR_ref.csv,HF,20260512+19/20260519/20260519_230242_full_K-LMS+H/json/multi_kaihe2-green-raw_bandpass-klms-full-HF-v2.json,20260512+19,multi_kaihe2.csv,multi_kaihe2,12,8.0,9,4.0,9,0.1,LYX,4,0,116
60.85551597745094,0.0625,22.783901299123265,0.4244604316546763,34.7867748922906,0.3103448275862069,lms,full,20260519,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\multi_bobi1.csv,20260512+19/20260519/20260614_204603_raw_bandpass_full_LMS+H/csv/multi_bobi1-green-raw_bandpass-lms-full-HF-v2-error.csv,55.8142,0.078125,19.9096,0.460432,31.2293,0.339901,50,11.5778,0.375,1.6583,0.94964,4.7856,0.768473,0.5833333333333334,0.3333333333333333,,,,0.01,20,123.0,波比跳,64.0,bobi,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\multi_bobi1.csv,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\multi_bobi1_HR_ref.csv,HF,20260512+19/20260519/20260614_204603_raw_bandpass_full_LMS+H/json/multi_bobi1-green-raw_bandpass-lms-full-HF-v2.json,20260512+19,multi_bobi1.csv,multi_bobi1,12,1.0,5,0.5,5,0.3,LYX,4,0,138
4.758550488521211,0.7534246575342466,3.2346882369437058,0.7769230769230769,3.782678110663695,0.7684729064039408,lms,full,20260519,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\multi_bobi2.csv,20260512+19/20260519/20260614_204603_raw_bandpass_full_LMS+H/csv/multi_bobi2-green-raw_bandpass-lms-full-HF-v2-error.csv,60.9583,0.040541,11.6239,0.806202,29.6079,0.527094,100,3.6285,0.716216,1.3674,1.0,2.1916,0.896552,0.5,1.0,,,,0.01,12,130.0,波比跳,60.0,bobi,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\multi_bobi2.csv,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\multi_bobi2_HR_ref.csv,HF,20260512+19/20260519/20260614_204603_raw_bandpass_full_LMS+H/json/multi_bobi2-green-raw_bandpass-lms-full-HF-v2.json,20260512+19,multi_bobi2.csv,multi_bobi2,12,5.0,7,4.0,7,0.2,LYX,4,0,100
52.27057710288305,0.08823529411764706,17.819177450150608,0.5447761194029851,29.416678323347668,0.3910891089108911,lms,full,20260519,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\multi_bobi3.csv,20260512+19/20260519/20260614_204603_raw_bandpass_full_LMS+H/csv/multi_bobi3-green-raw_bandpass-lms-full-HF-v2-error.csv,57.7053,0.055556,14.0806,0.638462,29.63,0.430693,50,19.7979,0.402778,1.7783,0.953846,8.2011,0.757426,0.3333333333333333,0.5,,,,0.01,20,124.0,波比跳,60.0,bobi,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\multi_bobi3.csv,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\multi_bobi3_HR_ref.csv,HF,20260512+19/20260519/20260614_204603_raw_bandpass_full_LMS+H/json/multi_bobi3-green-raw_bandpass-lms-full-HF-v2.json,20260512+19,multi_bobi3.csv,multi_bobi3,14,6.0,5,0.5,9,0.3,LYX,4,0,129
27.598182715730164,0.1076923076923077,3.123981501639231,0.7608695652173914,10.960548392850615,0.5517241379310345,lms,full,20260519,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\multi_bobi4.csv,20260512+19/20260519/20260614_204603_raw_bandpass_full_LMS+H/csv/multi_bobi4-green-raw_bandpass-lms-full-HF-v2-error.csv,55.2339,0.046154,11.7811,0.5,25.6946,0.35468,100,44.9098,0.046154,1.5236,0.92029,15.4158,0.640394,0.3333333333333333,1.3333333333333333,,,,0.008,12,123.0,波比跳,59.0,bobi,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\multi_bobi4.csv,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\multi_bobi4_HR_ref.csv,HF,20260512+19/20260519/20260614_204603_raw_bandpass_full_LMS+H/json/multi_bobi4-green-raw_bandpass-lms-full-HF-v2.json,20260512+19,multi_bobi4.csv,multi_bobi4,12,1.0,9,0.5,9,0.2,LYX,4,0,125
40.24344795168102,0.07547169811320754,5.243076519866445,0.6776859504132231,15.904109197373183,0.4942528735632184,lms,full,20260519,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\multi_fuwo1.csv,20260512+19/20260519/20260614_204603_raw_bandpass_full_LMS+H/csv/multi_fuwo1-green-raw_bandpass-lms-full-HF-v2-error.csv,2.049,0.854545,1.8954,0.983193,1.944,0.942529,25,2.46,0.854545,1.8954,0.983193,2.0739,0.942529,0.4166666666666667,0.5,,,,0.01,20,96.0,俯卧撑,89.0,fuwo,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\multi_fuwo1.csv,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\multi_fuwo1_HR_ref.csv,HF,20260512+19/20260519/20260614_204603_raw_bandpass_full_LMS+H/json/multi_fuwo1-green-raw_bandpass-lms-full-HF-v2.json,20260512+19,multi_fuwo1.csv,multi_fuwo1,8,5.0,7,2.0,9,0.2,LYX,4.5,0,18
3.162172791978664,0.7931034482758621,3.383087803642712,0.808695652173913,3.3090238112929153,0.8034682080924855,lms,full,20260519,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\multi_fuwo2.csv,20260512+19/20260519/20260614_204603_raw_bandpass_full_LMS+H/csv/multi_fuwo2-green-raw_bandpass-lms-full-HF-v2-error.csv,7.4648,0.433333,1.7824,1.0,3.7531,0.803468,50,1.2358,1.0,1.7473,1.0,1.5699,1.0,0.5,1.0,,,,0.01,20,113.0,俯卧撑,60.0,fuwo,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\multi_fuwo2.csv,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\multi_fuwo2_HR_ref.csv,HF,20260512+19/20260519/20260614_204603_raw_bandpass_full_LMS+H/json/multi_fuwo2-green-raw_bandpass-lms-full-HF-v2.json,20260512+19,multi_fuwo2.csv,multi_fuwo2,14,3.0,5,2.0,7,0.1,LYX,4.5,0,64
36.07316280096578,0.12727272727272726,6.126957508988088,0.775,15.538622029323937,0.5714285714285714,lms,full,20260519,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\multi_fuwo3.csv,20260512+19/20260519/20260614_204603_raw_bandpass_full_LMS+H/csv/multi_fuwo3-green-raw_bandpass-lms-full-HF-v2-error.csv,26.9184,0.145455,1.0067,1.0,9.1504,0.731429,25,6.8445,0.472727,1.0067,1.0,2.8414,0.834286,0.3333333333333333,0.5,,,,0.01,12,78.0,俯卧撑,69.0,fuwo,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\multi_fuwo3.csv,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\multi_fuwo3_HR_ref.csv,HF,20260512+19/20260519/20260614_204603_raw_bandpass_full_LMS+H/json/multi_fuwo3-green-raw_bandpass-lms-full-HF-v2.json,20260512+19,multi_fuwo3.csv,multi_fuwo3,10,6.0,5,8.0,9,0.3,LYX,6,0,46
56.76141599701546,0.10144927536231885,7.299420868751369,0.7803030303030303,24.27891173367785,0.5472636815920398,lms,full,20260519,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\multi_kaihe1.csv,20260512+19/20260519/20260614_204603_raw_bandpass_full_LMS+H/csv/multi_kaihe1-green-raw_bandpass-lms-full-HF-v2-error.csv,62.5118,0.054795,4.2427,0.90625,25.4051,0.597015,100,18.805,0.39726,1.3861,0.992188,7.7124,0.776119,0.5833333333333334,1.3333333333333333,,,,0.012,12,125.0,开合跳,59.0,kaihe,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\multi_kaihe1.csv,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\multi_kaihe1_HR_ref.csv,HF,20260512+19/20260519/20260614_204603_raw_bandpass_full_LMS+H/json/multi_kaihe1-green-raw_bandpass-lms-full-HF-v2.json,20260512+19,multi_kaihe1.csv,multi_kaihe1,12,6.0,7,5.0,9,0.2,LYX,4,0,89
3.1464726117550965,0.8235294117647058,2.490495343413368,0.837037037037037,2.710231571232273,0.8325123152709359,lms,full,20260519,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\multi_kaihe2.csv,20260512+19/20260519/20260614_204603_raw_bandpass_full_LMS+H/csv/multi_kaihe2-green-raw_bandpass-lms-full-HF-v2-error.csv,61.6534,0.060241,18.4612,0.641667,36.1211,0.403941,25,3.0009,0.879518,1.0515,0.991667,1.8485,0.945813,0.5,1.0,,,,0.008,8,126.0,开合跳,61.0,kaihe,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\multi_kaihe2.csv,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\multi_kaihe2_HR_ref.csv,HF,20260512+19/20260519/20260614_204603_raw_bandpass_full_LMS+H/json/multi_kaihe2-green-raw_bandpass-lms-full-HF-v2.json,20260512+19,multi_kaihe2.csv,multi_kaihe2,12,1.0,9,2.0,7,0.1,LYX,4,0,126
61.28178611201512,0.12857142857142856,24.39766808825984,0.5151515151515151,37.17929314599682,0.3811881188118812,lms,full,20260519,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\multi_kaihe3.csv,20260512+19/20260519/20260614_204603_raw_bandpass_full_LMS+H/csv/multi_kaihe3-green-raw_bandpass-lms-full-HF-v2-error.csv,65.9736,0.055556,21.6153,0.6,37.4262,0.405941,25,49.1386,0.055556,3.3392,0.869231,19.6638,0.579208,0.3333333333333333,0.3333333333333333,,,,0.012,12,125.0,开合跳,60.0,kaihe,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\multi_kaihe3.csv,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\multi_kaihe3_HR_ref.csv,HF,20260512+19/20260519/20260614_204603_raw_bandpass_full_LMS+H/json/multi_kaihe3-green-raw_bandpass-lms-full-HF-v2.json,20260512+19,multi_kaihe3.csv,multi_kaihe3,12,6.0,9,12.0,9,0.3,LYX,5.5,0,119
62.00096232698291,0.04285714285714286,9.386026396392236,0.696969696969697,27.61892498620088,0.47029702970297027,lms,full,20260519,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\multi_kaihe4.csv,20260512+19/20260519/20260614_204603_raw_bandpass_full_LMS+H/csv/multi_kaihe4-green-raw_bandpass-lms-full-HF-v2-error.csv,66.3794,0.042254,6.1921,0.847328,27.3471,0.564356,50,19.1596,0.197183,1.1429,0.969466,7.4755,0.69802,0.3333333333333333,1.3333333333333333,,,,0.01,16,127.0,开合跳,60.0,kaihe,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\multi_kaihe4.csv,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\multi_kaihe4_HR_ref.csv,HF,20260512+19/20260519/20260614_204603_raw_bandpass_full_LMS+H/json/multi_kaihe4-green-raw_bandpass-lms-full-HF-v2.json,20260512+19,multi_kaihe4.csv,multi_kaihe4,10,6.0,7,4.0,7,0.1,LYX,5.5,0,89
44.61534774972379,0.16901408450704225,8.18702845759016,0.7954545454545454,20.927967717400445,0.5763546798029556,lms,full,20260607,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260607\multi_tiaosheng10.csv,20260607+13/20260607/20260607_205954_raw_bandpass_full_LMS+H/csv/multi_tiaosheng10-green-raw_bandpass-lms-full-HF-v2-error.csv,28.3637,0.111111,1.8553,0.938931,11.2573,0.64532,25,0.9469,0.958333,1.0386,1.0,1.0061,0.985222,0.4166666666666667,0.8333333333333334,,,,0.012,12,126.0,跳绳,60.0,tiaosheng,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260607\4\multi_tiaosheng4.csv,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260607\multi_tiaosheng10_HR_ref.csv,HF,20260607+13/20260607/20260607_205954_raw_bandpass_full_LMS+H/json/multi_tiaosheng10-green-raw_bandpass-lms-full-HF-v2.json,20260607+13,multi_tiaosheng10.csv,multi_tiaosheng10,12,3.0,5,0.5,7,0.3,LYX,4.5,0,82
1.5084,0.915493,1.1887,0.969925,1.3,0.95098,lms,full,20260607,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260607\multi_tiaosheng11.csv,20260607+13/20260607/20260607_205954_raw_bandpass_full_LMS+H/csv/multi_tiaosheng11-green-raw_bandpass-lms-full-HF-v2-v2-error.csv,36.6076,0.056338,7.3483,0.699248,17.5317,0.47549,25,1.5683,0.915493,1.1887,0.969925,1.3208,0.95098,0.4166666666666667,0.3333333333333333,,,,0.012,8,126.0,跳绳,63.0,tiaosheng,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260607\tiaosheng\666\multi_tiaosheng11.csv,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260607\multi_tiaosheng11_HR_ref.csv,HF,20260607+13/20260607/20260607_205954_raw_bandpass_full_LMS+H/json/multi_tiaosheng11-green-raw_bandpass-lms-full-HF-v2.json,20260607+13,multi_tiaosheng11.csv,multi_tiaosheng11,8,1.0,9,0.5,7,0.3,LYX,5.5,0,119
