adaptive_filter,analysis_scope,candidate_report_rel,candidate_sample,data_date,data_path,independent_hf_total_aae,motion_end_s,motion_label,motion_start_s,motion_type,raw_data_path,ref_path,reference_order_key,report_rel,research_bucket,sample,sample_stem,shared_hf_motion_aae,shared_hf_motion_hit_rate_5bpm,shared_hf_rest_aae,shared_hf_rest_hit_rate_5bpm,shared_hf_total_aae,shared_hf_total_hit_rate_5bpm,shared_minus_independent_aae,subject,unreliable_windows,used_adaptive_windows
klms,full,20260512+19/20260519/20260519_230242_full_K-LMS+H/json/multi_bobi1-green-klms-full-HF-v2.json,multi_bobi1,20260519,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\multi_bobi1.csv,4.149555459443933,125.0,波比跳,63.0,bobi,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\try_2.0\klms\multi_bobi1.csv,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\multi_bobi1_HR_ref.csv,HF,20260512+19/20260519/20260519_230242_full_K-LMS+H/json/multi_bobi1-green-klms-full-HF-v2.json,20260512+19,multi_bobi1.csv,multi_bobi1,48.511735459872824,0.09375,18.046084779107115,0.539568345323741,27.65101898388054,0.39901477832512317,23.50146352443661,LYX,0,121
klms,full,20260512+19/20260519/20260519_230242_full_K-LMS+H/json/multi_bobi1-green-klms-full-HF-v2.json,multi_bobi1,20260519,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\multi_bobi2.csv,3.6234266372560526,127.0,波比跳,66.0,bobi,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\trynew2.0\multi_bobi2.csv,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\multi_bobi2_HR_ref.csv,HF,20260512+19/20260519/20260519_230242_full_K-LMS+H/json/multi_bobi2-green-raw_bandpass-klms-full-HF-v2.json,20260512+19,multi_bobi2.csv,multi_bobi2,42.77740216408334,0.1232876712328767,16.95417741368529,0.5153846153846153,26.24036168353286,0.37438423645320196,22.616935046276808,LYX,0,94
klms,full,20260512+19/20260519/20260519_230242_full_K-LMS+H/json/multi_bobi1-green-klms-full-HF-v2.json,multi_bobi1,20260519,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\multi_bobi3.csv,5.194062712127057,123.0,波比跳,61.0,bobi,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\trynew\multi_bobi3.csv,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\multi_bobi3_HR_ref.csv,HF,20260512+19/20260519/20260519_230242_full_K-LMS+H/json/multi_bobi3-green-raw_bandpass-klms-full-HF-v2.json,20260512+19,multi_bobi3.csv,multi_bobi3,56.88180469939041,0.10294117647058823,13.101827432746111,0.664179104477612,27.839641562111517,0.4752475247524752,22.64557884998446,LYX,0,125
klms,full,20260512+19/20260519/20260519_230242_full_K-LMS+H/json/multi_bobi1-green-klms-full-HF-v2.json,multi_bobi1,20260613,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_bobi1.csv,5.258130064054614,132.0,波比跳,62.0,bobi,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\bobi1-KLMS\multi_bobi1.csv,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_bobi1_HR_ref.csv,HF,20260607+13/20260613/20260613_162650_raw_bandpass_full_K-LMS+H/json/multi_bobi1-green-raw_bandpass-klms-full-HF-v2.json,20260607+13,multi_bobi1.csv,multi_bobi1,38.41133335767858,0.09333333333333334,10.925046057148402,0.6259541984732825,20.932189491807446,0.4320388349514563,15.674059427752832,LYX,0,81
klms,full,20260512+19/20260519/20260519_230242_full_K-LMS+H/json/multi_bobi1-green-klms-full-HF-v2.json,multi_bobi1,20260613,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_bobi2.csv,4.19650666958933,130.0,波比跳,62.0,bobi,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_bobi2.csv,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_bobi2_HR_ref.csv,HF,20260607+13/20260613/20260613_162650_raw_bandpass_full_K-LMS+H/json/multi_bobi2-green-raw_bandpass-klms-full-HF-v2.json,20260607+13,multi_bobi2.csv,multi_bobi2,40.321337947821064,0.09859154929577464,7.145630340011646,0.6285714285714286,18.309020103776902,0.45023696682464454,14.112513434187573,LYX,0,137
klms,full,20260512+19/20260519/20260519_230242_full_K-LMS+H/json/multi_bobi1-green-klms-full-HF-v2.json,multi_bobi1,20260615,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260615\multi_bobi2_TS.csv,2.698077445988626,132.0,波比跳,65.0,bobi,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260615\multi_bobi2_TS.csv,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260615\multi_bobi2_TS_HR_ref.csv,HF,20260615/20260615_171523_raw_bandpass_full_K-LMS+H/json/multi_bobi2_TS-green-raw_bandpass-klms-full-HF-v2.json,20260615,multi_bobi2_TS.csv,multi_bobi2_TS,45.27925327399761,0.09859154929577464,22.739361911444615,0.4166666666666667,29.789283879467803,0.31718061674008813,27.091206433479176,TS,0,167
lms,full,20260615/20260615_171438_raw_bandpass_full_LMS+H/json/multi_bobi2_TS-green-raw_bandpass-lms-full-HF-v2.json,multi_bobi2_TS,20260519,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\multi_bobi1.csv,5.304270509150712,123.0,波比跳,64.0,bobi,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\multi_bobi1.csv,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\multi_bobi1_HR_ref.csv,HF,20260512+19/20260519/20260614_204603_raw_bandpass_full_LMS+H/json/multi_bobi1-green-raw_bandpass-lms-full-HF-v2.json,20260512+19,multi_bobi1.csv,multi_bobi1,46.8871794570872,0.078125,10.945575737822036,0.5827338129496403,22.27691878231943,0.4236453201970443,16.97264827316872,LYX,0,138
lms,full,20260615/20260615_171438_raw_bandpass_full_LMS+H/json/multi_bobi2_TS-green-raw_bandpass-lms-full-HF-v2.json,multi_bobi2_TS,20260519,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\multi_bobi2.csv,3.6586691950090273,130.0,波比跳,60.0,bobi,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\multi_bobi2.csv,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\multi_bobi2_HR_ref.csv,HF,20260512+19/20260519/20260614_204603_raw_bandpass_full_LMS+H/json/multi_bobi2-green-raw_bandpass-lms-full-HF-v2.json,20260512+19,multi_bobi2.csv,multi_bobi2,49.78058201746201,0.1232876712328767,19.24755287448013,0.49230769230769234,30.22741064510908,0.35960591133004927,26.568741450100056,LYX,0,100
lms,full,20260615/20260615_171438_raw_bandpass_full_LMS+H/json/multi_bobi2_TS-green-raw_bandpass-lms-full-HF-v2.json,multi_bobi2_TS,20260519,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\multi_bobi3.csv,8.026154708840837,124.0,波比跳,60.0,bobi,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\multi_bobi3.csv,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\multi_bobi3_HR_ref.csv,HF,20260512+19/20260519/20260614_204603_raw_bandpass_full_LMS+H/json/multi_bobi3-green-raw_bandpass-lms-full-HF-v2.json,20260512+19,multi_bobi3.csv,multi_bobi3,49.83280604815394,0.08823529411764706,15.693361218807333,0.417910447761194,27.185847597003217,0.3069306930693069,19.159692888162382,LYX,0,129
lms,full,20260615/20260615_171438_raw_bandpass_full_LMS+H/json/multi_bobi2_TS-green-raw_bandpass-lms-full-HF-v2.json,multi_bobi2_TS,20260519,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\multi_bobi4.csv,15.37554574796703,123.0,波比跳,59.0,bobi,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\multi_bobi4.csv,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\multi_bobi4_HR_ref.csv,HF,20260512+19/20260519/20260614_204603_raw_bandpass_full_LMS+H/json/multi_bobi4-green-raw_bandpass-lms-full-HF-v2.json,20260512+19,multi_bobi4.csv,multi_bobi4,45.57236903128924,0.1076923076923077,28.013864073686065,0.391304347826087,33.63604546405161,0.30049261083743845,18.26049971608458,LYX,0,125
lms,full,20260615/20260615_171438_raw_bandpass_full_LMS+H/json/multi_bobi2_TS-green-raw_bandpass-lms-full-HF-v2.json,multi_bobi2_TS,20260613,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_bobi1.csv,5.649371542757036,134.0,波比跳,62.0,bobi,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_bobi1.csv,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_bobi1_HR_ref.csv,HF,20260607+13/20260613/20260614_195723_raw_bandpass_full_LMS+H/json/multi_bobi1-green-raw_bandpass-lms-full-HF-v2.json,20260607+13,multi_bobi1.csv,multi_bobi1,43.92186250343146,0.06666666666666667,12.96952453207814,0.3816793893129771,24.238579618735905,0.2669902912621359,18.589208075978867,LYX,0,108
lms,full,20260615/20260615_171438_raw_bandpass_full_LMS+H/json/multi_bobi2_TS-green-raw_bandpass-lms-full-HF-v2.json,multi_bobi2_TS,20260613,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_bobi2.csv,4.617353322247644,130.0,波比跳,62.0,bobi,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_bobi2.csv,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_bobi2_HR_ref.csv,HF,20260607+13/20260613/20260614_195723_raw_bandpass_full_LMS+H/json/multi_bobi2-green-raw_bandpass-lms-full-HF-v2.json,20260607+13,multi_bobi2.csv,multi_bobi2,5.3408759364319875,0.6056338028169014,4.82556177713658,0.6071428571428571,4.998961328368685,0.6066350710900474,0.3816080061210405,LYX,0,117
lms,full,20260615/20260615_171438_raw_bandpass_full_LMS+H/json/multi_bobi2_TS-green-raw_bandpass-lms-full-HF-v2.json,multi_bobi2_TS,20260615,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260615\multi_bobi2_TS.csv,2.1195203508186076,132.0,波比跳,64.0,bobi,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260615\multi_bobi2_TS.csv,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260615\multi_bobi2_TS_HR_ref.csv,HF,20260615/20260615_171438_raw_bandpass_full_LMS+H/json/multi_bobi2_TS-green-raw_bandpass-lms-full-HF-v2.json,20260615,multi_bobi2_TS.csv,multi_bobi2_TS,2.206505380438447,0.9014084507042254,2.079931010414706,0.9102564102564102,2.1195203508186076,0.9074889867841409,0.0,TS,0,168
klms,full,20260615/20260615_171523_raw_bandpass_full_K-LMS+H/json/multi_fuwo2_TS-green-raw_bandpass-klms-full-HF-v2.json,multi_fuwo2_TS,20260519,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\multi_fuwo1.csv,4.457576955746761,111.0,俯卧撑,59.0,fuwo,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\nextday\multi_fuwo1.csv,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\multi_fuwo1_HR_ref.csv,HF,20260512+19/20260519/20260519_230242_full_K-LMS+H/json/multi_fuwo1-green-klms-full-HF-v2.json,20260512+19,multi_fuwo1.csv,multi_fuwo1,3.725077873327414,0.8301886792452831,2.8901100664684622,0.8429752066115702,3.144439340971476,0.8390804597701149,-1.3131376147752851,LYX,0,67
klms,full,20260615/20260615_171523_raw_bandpass_full_K-LMS+H/json/multi_fuwo2_TS-green-raw_bandpass-klms-full-HF-v2.json,multi_fuwo2_TS,20260519,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\multi_fuwo2.csv,2.064847530557388,113.0,俯卧撑,60.0,fuwo,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\nextday\multi_fuwo2.csv,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\multi_fuwo2_HR_ref.csv,HF,20260512+19/20260519/20260519_230242_full_K-LMS+H/json/multi_fuwo2-green-klms-full-HF-v2.json,20260512+19,multi_fuwo2.csv,multi_fuwo2,2.533035012734141,0.8793103448275862,4.1051312128681,0.6608695652173913,3.578070059065964,0.7341040462427746,1.5132225285085759,LYX,0,65
klms,full,20260615/20260615_171523_raw_bandpass_full_K-LMS+H/json/multi_fuwo2_TS-green-raw_bandpass-klms-full-HF-v2.json,multi_fuwo2_TS,20260613,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_fuwo1.csv,4.12301592794354,109.0,俯卧撑,62.0,fuwo,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_fuwo1.csv,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_fuwo1_HR_ref.csv,HF,20260607+13/20260613/20260613_162650_raw_bandpass_full_K-LMS+H/json/multi_fuwo1-green-raw_bandpass-klms-full-HF-v2.json,20260607+13,multi_fuwo1.csv,multi_fuwo1,18.582766873191684,0.03773584905660377,6.673710034253398,0.5934959349593496,10.259960105070043,0.42613636363636365,6.1369441771265025,LYX,0,58
klms,full,20260615/20260615_171523_raw_bandpass_full_K-LMS+H/json/multi_fuwo2_TS-green-raw_bandpass-klms-full-HF-v2.json,multi_fuwo2_TS,20260613,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_fuwo2.csv,5.78810056161011,120.0,俯卧撑,59.0,fuwo,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_fuwo2.csv,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_fuwo2_HR_ref.csv,HF,20260607+13/20260613/20260613_162650_raw_bandpass_full_K-LMS+H/json/multi_fuwo2-green-raw_bandpass-klms-full-HF-v2.json,20260607+13,multi_fuwo2.csv,multi_fuwo2,22.49261692868854,0.20967741935483872,5.113361591477264,0.5,11.305969815081282,0.39655172413793105,5.517869253471171,LYX,0,68
klms,full,20260615/20260615_171523_raw_bandpass_full_K-LMS+H/json/multi_fuwo2_TS-green-raw_bandpass-klms-full-HF-v2.json,multi_fuwo2_TS,20260615,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260615\multi_fuwo1_TS.csv,2.590377891952182,85.0,俯卧撑,67.0,fuwo,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260615\multi_fuwo1_TS.csv,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260615\multi_fuwo1_TS_HR_ref.csv,HF,20260615/20260615_171523_raw_bandpass_full_K-LMS+H/json/multi_fuwo1_TS-green-raw_bandpass-klms-full-HF-v2.json,20260615,multi_fuwo1_TS.csv,multi_fuwo1_TS,19.12063087925328,0.19318181818181818,4.156716249042065,0.7947019867549668,9.666442137990128,0.5732217573221757,7.076064246037946,TS,0,29
klms,full,20260615/20260615_171523_raw_bandpass_full_K-LMS+H/json/multi_fuwo2_TS-green-raw_bandpass-klms-full-HF-v2.json,multi_fuwo2_TS,20260615,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260615\multi_fuwo2_TS.csv,2.8508418503171913,144.0,俯卧撑,60.0,fuwo,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260615\multi_fuwo2_TS.csv,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260615\multi_fuwo2_TS_HR_ref.csv,HF,20260615/20260615_171523_raw_bandpass_full_K-LMS+H/json/multi_fuwo2_TS-green-raw_bandpass-klms-full-HF-v2.json,20260615,multi_fuwo2_TS.csv,multi_fuwo2_TS,3.9622840879646715,0.7674418604651163,2.1864252563196853,0.9291338582677166,2.903438681303107,0.863849765258216,0.0525968309859155,TS,0,120
lms,full,20260512+19/20260519/20260614_204603_raw_bandpass_full_LMS+H/json/multi_fuwo2-green-raw_bandpass-lms-full-HF-v2.json,multi_fuwo2,20260519,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\multi_fuwo1.csv,4.153440163712537,96.0,俯卧撑,89.0,fuwo,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\multi_fuwo1.csv,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\multi_fuwo1_HR_ref.csv,HF,20260512+19/20260519/20260614_204603_raw_bandpass_full_LMS+H/json/multi_fuwo1-green-raw_bandpass-lms-full-HF-v2.json,20260512+19,multi_fuwo1.csv,multi_fuwo1,5.015790586857203,0.6415094339622641,4.4063474953776645,0.6363636363636364,4.591982460023731,0.6379310344827587,0.43854229631119424,LYX,0,18
lms,full,20260512+19/20260519/20260614_204603_raw_bandpass_full_LMS+H/json/multi_fuwo2-green-raw_bandpass-lms-full-HF-v2.json,multi_fuwo2,20260519,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\multi_fuwo2.csv,2.965550732000901,113.0,俯卧撑,60.0,fuwo,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\multi_fuwo2.csv,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\multi_fuwo2_HR_ref.csv,HF,20260512+19/20260519/20260614_204603_raw_bandpass_full_LMS+H/json/multi_fuwo2-green-raw_bandpass-lms-full-HF-v2.json,20260512+19,multi_fuwo2.csv,multi_fuwo2,8.543847675647731,0.5862068965517241,3.289635018316625,0.8173913043478261,5.051162961236881,0.7398843930635838,2.0856122292359798,LYX,0,64
lms,full,20260512+19/20260519/20260614_204603_raw_bandpass_full_LMS+H/json/multi_fuwo2-green-raw_bandpass-lms-full-HF-v2.json,multi_fuwo2,20260519,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\multi_fuwo3.csv,5.230279843056324,78.0,俯卧撑,69.0,fuwo,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\multi_fuwo3.csv,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\multi_fuwo3_HR_ref.csv,HF,20260512+19/20260519/20260614_204603_raw_bandpass_full_LMS+H/json/multi_fuwo3-green-raw_bandpass-lms-full-HF-v2.json,20260512+19,multi_fuwo3.csv,multi_fuwo3,32.07840123550542,0.12727272727272726,2.799598040875966,0.825,12.001507616330935,0.6057142857142858,6.771227773274611,LYX,0,46
lms,full,20260512+19/20260519/20260614_204603_raw_bandpass_full_LMS+H/json/multi_fuwo2-green-raw_bandpass-lms-full-HF-v2.json,multi_fuwo2,20260613,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_fuwo1.csv,4.612776316653323,112.0,俯卧撑,61.0,fuwo,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_fuwo1.csv,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_fuwo1_HR_ref.csv,HF,20260607+13/20260613/20260614_195723_raw_bandpass_full_LMS+H/json/multi_fuwo1-green-raw_bandpass-lms-full-HF-v2.json,20260607+13,multi_fuwo1.csv,multi_fuwo1,9.031205714712113,0.3018867924528302,5.933386590776986,0.5691056910569106,6.866252576961997,0.48863636363636365,2.2534762603086733,LYX,0,62
lms,full,20260512+19/20260519/20260614_204603_raw_bandpass_full_LMS+H/json/multi_fuwo2-green-raw_bandpass-lms-full-HF-v2.json,multi_fuwo2,20260613,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_fuwo2.csv,4.956153936709201,100.0,俯卧撑,61.0,fuwo,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_fuwo2.csv,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_fuwo2_HR_ref.csv,HF,20260607+13/20260613/20260614_195723_raw_bandpass_full_LMS+H/json/multi_fuwo2-green-raw_bandpass-lms-full-HF-v2.json,20260607+13,multi_fuwo2.csv,multi_fuwo2,14.5601165739136,0.3548387096774194,5.0834201204500875,0.5089285714285714,8.460174029155478,0.4540229885057471,3.504020092446277,LYX,0,78
lms,full,20260512+19/20260519/20260614_204603_raw_bandpass_full_LMS+H/json/multi_fuwo2-green-raw_bandpass-lms-full-HF-v2.json,multi_fuwo2,20260615,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260615\multi_fuwo1_TS.csv,3.2493487229497355,153.0,俯卧撑,66.0,fuwo,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\recal\multi_fuwo1_TS.csv,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260615\multi_fuwo1_TS_HR_ref.csv,HF,20260615/20260615_171438_raw_bandpass_full_LMS+H/json/multi_fuwo1_TS-green-raw_bandpass-lms-full-HF-v2.json,20260615,multi_fuwo1_TS.csv,multi_fuwo1_TS,32.730900514758055,0.045454545454545456,8.332690591742189,0.7549668874172185,17.3161319023087,0.49372384937238495,14.066783179358966,TS,0,101
lms,full,20260512+19/20260519/20260614_204603_raw_bandpass_full_LMS+H/json/multi_fuwo2-green-raw_bandpass-lms-full-HF-v2.json,multi_fuwo2,20260615,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260615\multi_fuwo2_TS.csv,3.0565555930474764,144.0,俯卧撑,59.0,fuwo,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\recal\multi_fuwo2_TS.csv,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260615\multi_fuwo2_TS_HR_ref.csv,HF,20260615/20260615_171438_raw_bandpass_full_LMS+H/json/multi_fuwo2_TS-green-raw_bandpass-lms-full-HF-v2.json,20260615,multi_fuwo2_TS.csv,multi_fuwo2_TS,7.971140156998223,0.6046511627906976,2.906848315377004,0.8503937007874016,4.951585866454119,0.7511737089201878,1.8950302734066424,TS,0,104
klms,full,20260615/20260615_171523_raw_bandpass_full_K-LMS+H/json/multi_kaihe1_TS-green-raw_bandpass-klms-full-HF-v2.json,multi_kaihe1_TS,20260519,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\multi_kaihe1.csv,3.7849439120367214,125.0,开合跳,59.0,kaihe,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\trynew2.0\multi_kaihe1.csv,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\multi_kaihe1_HR_ref.csv,HF,20260512+19/20260519/20260519_230242_full_K-LMS+H/json/multi_kaihe1-green-raw_bandpass-klms-full-HF-v2.json,20260512+19,multi_kaihe1.csv,multi_kaihe1,58.79880135706981,0.08695652173913043,18.16925612663123,0.6742424242424242,32.11671195200567,0.472636815920398,28.331768039968953,LYX,0,83
klms,full,20260615/20260615_171523_raw_bandpass_full_K-LMS+H/json/multi_kaihe1_TS-green-raw_bandpass-klms-full-HF-v2.json,multi_kaihe1_TS,20260519,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\multi_kaihe2.csv,2.7981666591834014,126.0,开合跳,61.0,kaihe,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\trynew2.0\multi_kaihe2.csv,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260519\multi_kaihe2_HR_ref.csv,HF,20260512+19/20260519/20260519_230242_full_K-LMS+H/json/multi_kaihe2-green-raw_bandpass-klms-full-HF-v2.json,20260512+19,multi_kaihe2.csv,multi_kaihe2,62.44171181675914,0.08823529411764706,22.92897583496085,0.5407407407407407,36.16476916876521,0.3891625615763547,33.36660250958181,LYX,0,116
