Time(s),Uc1(mV),Uc2(mV),Ut1(mV),Ut2(mV),AccX(g),AccY(g),AccZ(g),GyroX(dps),GyroY(dps),GyroZ(dps),PPG_Green,PPG_Red,PPG_IR
0.154,881.50024,976.94397,1701.88904,1882.01904,-0.07276,0.06287,0.99185,-0.525,0.263,-0.28,5959,51638,74707
0.154,881.50024,976.94397,1702.11792,1881.94275,-0.07349,0.06275,0.99368,-0.893,0.21,-0.21,5959,51638,74707
0.154,881.50024,976.94397,1701.88904,1881.86646,-0.07324,0.05969,0.99429,-0.945,0.245,-0.035,5962,51644,74711
0.154,881.50024,976.94397,1702.04163,1882.17163,-0.07044,0.0586,0.99393,-0.823,0.21,-0.175,5962,51644,74711
0.154,881.72913,976.94397,1702.04163,1882.17163,-0.07007,0.06189,0.99258,-0.455,0.263,-0.053,5960,51642,74718
0.154,881.72913,976.94397,1701.73645,1881.94275,-0.07056,0.06348,0.99271,-0.753,0.263,-0.193,5960,51642,74718
0.154,881.72913,976.94397,1702.04163,1882.01904,-0.07129,0.06116,0.99197,-0.805,0.385,-0.035,5962,51646,74722
0.154,881.72913,976.94397,1702.11792,1882.17163,-0.073,0.06091,0.9921,-0.875,0.315,-0.088,5962,51646,74722
0.154,881.72913,976.94397,1701.96533,1882.01904,-0.07288,0.06079,0.99295,-0.98,0.315,-0.21,5968,51648,74724
0.154,881.72913,976.79138,1702.04163,1881.94275,-0.07483,0.06006,0.9938,-0.858,0.263,-0.438,5970,51652,74730
0.154,881.72913,976.79138,1701.81274,1882.09534,-0.07324,0.0575,0.99295,-0.98,0.333,-0.315,5970,51652,74730
0.154,881.72913,976.79138,1701.96533,1882.09534,-0.07068,0.05737,0.99124,-0.7,0.263,-0.385,5970,51652,74730
0.154,881.72913,976.79138,1702.04163,1882.01904,-0.07056,0.06153,0.99246,-0.438,0.263,-0.193,5975,51650,74733
0.154,881.72913,976.79138,1701.96533,1882.32422,-0.07105,0.06433,0.99539,-0.403,0.403,-0.228,5975,51650,74733
0.154,881.65283,976.79138,1702.04163,1881.86646,-0.07642,0.05945,0.99063,-0.525,0.35,-0.385,5973,51651,74738
0.154,881.65283,976.79138,1701.81274,1882.09534,-0.0741,0.06006,0.98819,-0.595,0.175,-0.63,5973,51651,74738
0.154,881.65283,976.79138,1701.96533,1882.17163,-0.073,0.06238,0.9888,-0.508,0.053,-0.385,5974,51653,74738
0.154,881.65283,976.79138,1702.11792,1882.09534,-0.06922,0.06482,0.9899,-0.7,0.14,-0.245,5974,51653,74738
0.154,881.65283,976.79138,1702.11792,1882.17163,-0.06824,0.06824,0.99258,-0.875,0.14,-0.175,5977,51653,74745
0.154,881.65283,976.94397,1702.27051,1881.94275,-0.06848,0.06677,0.99844,-1.278,0.193,-0.018,5977,51653,74745
0.154,881.65283,976.94397,1701.88904,1882.17163,-0.07202,0.06006,0.99722,-1.453,0.263,0.105,5983,51654,74748
0.154,881.65283,976.94397,1701.96533,1882.09534,-0.07483,0.05603,0.99673,-1.33,0.228,-0.123,5983,51654,74748
0.154,881.65283,976.94397,1702.04163,1882.09534,-0.07569,0.05274,0.99283,-0.91,0.35,-0.368,5981,51655,74755
0.154,881.65283,976.94397,1701.88904,1882.09534,-0.07849,0.05567,0.99222,-0.438,0.14,-0.193,5981,51655,74755
0.154,881.65283,976.94397,1701.96533,1882.09534,-0.07117,0.06372,0.98978,0.0,0.018,0.298,5982,51657,74749
0.154,881.65283,976.94397,1701.81274,1881.94275,-0.07019,0.06665,0.99246,-0.28,-0.035,0.14,5982,51657,74749
0.154,881.65283,976.94397,1701.96533,1882.01904,-0.06995,0.06665,0.99417,-0.718,0.123,-0.123,5980,51652,74732
0.154,881.65283,976.94397,1701.81274,1881.94275,-0.07105,0.06299,0.9938,-1.173,0.193,-0.14,5980,51652,74732
0.154,881.65283,976.94397,1701.96533,1881.94275,-0.06946,0.0564,0.99222,-1.348,0.21,0.158,5975,51648,74714
0.154,881.65283,976.94397,1701.81274,1882.01904,-0.0708,0.05676,0.99063,-0.788,0.228,-0.193,5975,51648,74714
0.154,881.65283,976.94397,1701.88904,1881.63757,-0.07251,0.05982,0.9899,-0.63,0.228,-0.228,5966,51646,74702
0.154,881.65283,976.94397,1701.96533,1881.94275,-0.07239,0.06323,0.99087,-0.735,0.175,-0.088,5966,51646,74702
0.154,881.65283,976.94397,1701.96533,1881.79016,-0.07227,0.06275,0.99173,-0.893,0.228,0.053,5959,51645,74688
0.154,881.65283,976.94397,1702.49939,1881.79016,-0.07263,0.0625,0.99368,-1.05,0.21,-0.018,5959,51645,74688
0.154,881.72913,976.94397,1702.04163,1881.86646,-0.07508,0.05725,0.99637,-1.225,0.228,-0.035,5950,51641,74673
0.154,881.72913,976.94397,1701.73645,1881.86646,-0.07459,0.05603,0.99637,-1.225,0.228,-0.28,5950,51641,74673
0.154,881.72913,976.94397,1702.11792,1881.94275,-0.07556,0.05664,0.99234,-0.56,0.28,-0.228,5943,51637,74665
0.154,881.72913,976.94397,1702.11792,1881.86646,-0.07312,0.0586,0.99002,-0.333,0.193,-0.42,5943,51637,74665
0.154,881.72913,976.94397,1702.04163,1881.94275,-0.07324,0.06238,0.99234,-0.385,0.193,-0.385,5939,51636,74658
0.154,881.72913,977.02026,1702.11792,1881.94275,-0.07154,0.06348,0.99185,-0.49,0.193,-0.14,5939,51636,74658
0.154,881.72913,977.02026,1701.96533,1881.94275,-0.07227,0.06311,0.99332,-0.683,0.21,-0.053,5934,51634,74653
0.154,881.72913,977.02026,1702.11792,1882.17163,-0.07044,0.05908,0.99087,-1.12,0.28,-0.21,5934,51634,74653
0.154,881.72913,977.02026,1701.96533,1882.01904,-0.07178,0.05884,0.99161,-1.103,0.368,-0.21,5929,51629,74649
0.154,881.72913,977.02026,1702.04163,1882.09534,-0.07239,0.05994,0.99319,-0.998,0.403,-0.228,5929,51629,74649
0.154,881.65283,977.02026,1702.11792,1881.86646,-0.07141,0.06116,0.99283,-0.858,0.263,-0.42,5930,51630,74645
0.154,881.65283,977.02026,1701.73645,1881.94275,-0.07068,0.06201,0.99405,-0.77,0.21,-0.385,5930,51630,74645
0.154,881.65283,977.02026,1701.96533,1882.01904,-0.07373,0.06287,0.99405,-0.91,0.28,-0.315,5926,51629,74645
0.154,881.65283,977.02026,1702.04163,1882.01904,-0.07471,0.06165,0.99307,-0.63,0.14,-0.158,5926,51629,74645
0.154,881.65283,977.02026,1702.04163,1882.01904,-0.07227,0.06165,0.99026,-0.473,0.333,-0.175,5926,51628,74650
0.154,881.65283,976.79138,1702.27051,1882.01904,-0.07471,0.06287,0.99173,-0.508,0.368,0.018,5926,51628,74650
0.154,881.65283,976.79138,1701.81274,1882.01904,-0.07459,0.06433,0.99258,-0.788,0.35,-0.175,5927,51632,74656
0.154,881.65283,976.79138,1702.04163,1881.94275,-0.07422,0.0586,0.99515,-0.98,0.193,-0.28,5927,51632,74656
0.154,881.65283,976.79138,1702.04163,1881.86646,-0.07117,0.05872,0.99197,-0.875,0.14,-0.158,5927,51630,74660
0.154,881.65283,976.79138,1701.88904,1882.17163,-0.06909,0.05884,0.99234,-0.613,0.088,-0.21,5927,51630,74660
0.154,881.72913,976.79138,1702.04163,1882.01904,-0.06897,0.06018,0.99332,-0.595,0.298,-0.298,5927,51631,74659
0.154,881.72913,976.79138,1701.73645,1882.01904,-0.07166,0.06153,0.99417,-0.823,0.298,-0.368,5927,51631,74659
0.154,881.72913,976.79138,1702.04163,1881.86646,-0.0719,0.06006,0.99149,-0.735,0.21,-0.123,5932,51632,74660
0.154,881.72913,976.79138,1702.04163,1881.86646,-0.07227,0.06275,0.9921,-0.613,0.263,0.105,5932,51632,74660
0.154,881.72913,976.79138,1702.11792,1881.86646,-0.07227,0.06409,0.99112,-0.683,0.333,0.07,5928,51632,74663
0.154,881.72913,976.79138,1701.96533,1881.79016,-0.07105,0.06458,0.98941,-0.648,0.28,-0.105,5928,51632,74663
0.154,881.72913,976.79138,1701.96533,1881.86646,-0.07227,0.06568,0.99161,-0.98,0.21,-0.245,5926,51633,74665
0.154,881.72913,976.79138,1702.11792,1882.17163,-0.073,0.06409,0.99234,-1.173,0.228,0.158,5926,51633,74665
0.154,881.72913,976.79138,1702.04163,1881.71387,-0.07337,0.05921,0.99576,-1.47,0.228,0.07,5930,51638,74666
0.154,881.72913,976.79138,1701.96533,1881.94275,-0.07154,0.0575,0.99454,-1.243,0.105,0.123,5930,51638,74666
0.154,881.72913,976.79138,1702.19421,1881.79016,-0.07288,0.0575,0.99356,-1.015,0.245,0.07,5931,51639,74671
0.154,881.72913,976.79138,1701.66016,1881.63757,-0.07141,0.05872,0.991,-0.963,0.28,0.0,5931,51639,74671
0.154,881.72913,976.79138,1701.88904,1881.56128,-0.07251,0.06311,0.99258,-0.753,0.245,-0.088,5935,51635,74676
0.154,881.72913,976.79138,1702.11792,1881.94275,-0.07251,0.06336,0.99014,-1.243,0.228,0.07,5935,51635,74676
0.154,881.72913,976.79138,1701.96533,1882.01904,-0.07288,0.06104,0.99246,-1.19,0.193,0.018,5932,51637,74683
0.154,881.72913,976.94397,1702.11792,1881.71387,-0.0741,0.06018,0.99197,-1.243,0.298,-0.07,5932,51637,74683
0.154,881.72913,976.94397,1701.81274,1881.94275,-0.07434,0.06043,0.99454,-1.33,0.28,0.07,5934,51638,74687
0.154,881.72913,976.94397,1701.96533,1881.79016,-0.07422,0.05945,0.99442,-1.558,0.21,0.105,5934,51638,74687
0.154,881.72913,976.94397,1701.96533,1881.94275,-0.073,0.05725,0.9982,-1.085,0.228,0.42,5941,51639,74694
0.154,881.72913,976.94397,1702.11792,1882.09534,-0.07569,0.05969,0.99295,-0.63,0.298,0.018,5941,51639,74694
0.154,881.65283,976.94397,1702.04163,1881.79016,-0.07337,0.06299,0.98917,-0.455,0.21,-0.228,5944,51640,74698
0.154,881.65283,976.94397,1701.73645,1881.86646,-0.068,0.06177,0.98563,-0.718,0.07,-0.14,5944,51640,74698
0.154,881.65283,976.94397,1701.96533,1882.09534,-0.06616,0.0586,0.9899,-1.488,-0.035,0.158,5945,51641,74703
0.154,881.65283,976.94397,1701.96533,1882.01904,-0.07447,0.05237,0.99808,-1.61,0.543,0.088,5945,51641,74703
0.154,881.65283,976.94397,1701.96533,1882.01904,-0.07703,0.05615,0.99771,-0.858,0.473,-0.158,5948,51642,74712
0.154,881.65283,977.02026,1702.19421,1882.01904,-0.07459,0.06067,0.99246,-0.263,0.14,-0.105,5948,51642,74712
0.154,881.65283,977.02026,1701.88904,1881.86646,-0.0741,0.06287,0.99002,-0.245,0.035,-0.123,5950,51644,74715
0.154,881.65283,977.02026,1701.96533,1881.71387,-0.07349,0.06275,0.98843,-0.648,0.175,-0.21,5950,51644,74715
0.154,881.65283,977.02026,1701.88904,1881.79016,-0.07288,0.06177,0.99136,-0.98,0.28,-0.158,5952,51647,74719
0.154,881.65283,977.02026,1701.96533,1881.86646,-0.07312,0.05957,0.99429,-1.4,0.35,0.105,5952,51647,74719
0.154,881.72913,977.02026,1701.96533,1881.79016,-0.07276,0.0586,0.99307,-1.225,0.28,0.158,5954,51649,74724
0.154,881.72913,977.02026,1701.81274,1881.79016,-0.07031,0.05847,0.99051,-1.068,0.333,0.053,5954,51649,74724
0.154,881.72913,977.02026,1701.96533,1881.63757,-0.07044,0.06091,0.99112,-1.19,0.228,-0.018,5958,51648,74727
0.154,881.72913,977.02026,1702.11792,1881.63757,-0.0708,0.06104,0.99478,-1.138,0.263,-0.07,5958,51648,74727
0.154,881.72913,977.02026,1702.11792,1881.56128,-0.07373,0.06006,0.99564,-1.365,0.175,0.053,5959,51649,74735
0.154,881.72913,976.79138,1701.96533,1881.79016,-0.07288,0.05713,0.99136,-1.12,0.14,0.14,5959,51649,74735
0.154,881.72913,976.79138,1701.96533,1881.56128,-0.07117,0.05823,0.99087,-0.98,0.228,0.315,5963,51651,74739
0.154,881.72913,976.79138,1702.04163,1881.94275,-0.07019,0.0614,0.99319,-0.98,0.385,0.35,5963,51651,74739
0.154,881.72913,976.79138,1702.11792,1881.79016,-0.07239,0.06104,0.99368,-1.173,0.368,0.245,5966,51652,74744
0.154,881.72913,976.79138,1702.19421,1881.71387,-0.07605,0.05603,0.99551,-1.348,0.298,0.088,5966,51652,74744
0.154,881.80542,976.79138,1702.3468,1881.79016,-0.07556,0.05225,0.99454,-1.225,0.263,0.088,5966,51654,74749
0.154,881.80542,976.79138,1701.88904,1881.79016,-0.07605,0.05322,0.99246,-0.91,0.21,0.07,5966,51654,74749
0.154,881.80542,976.79138,1701.96533,1881.79016,-0.07556,0.05676,0.99124,-0.77,0.263,0.018,5970,51652,74755
0.154,881.80542,976.79138,1702.04163,1881.71387,-0.07276,0.05933,0.99124,-0.665,0.123,-0.088,5970,51652,74755
0.154,881.80542,976.79138,1701.96533,1881.79016,-0.06922,0.06714,0.99283,-0.578,0.105,0.438,5973,51657,74758
0.154,881.80542,976.79138,1702.04163,1881.63757,-0.0697,0.06861,0.99539,-0.963,0.105,0.49,5973,51657,74758
0.154,881.80542,976.79138,1701.88904,1881.71387,-0.06897,0.06555,0.99551,-1.348,0.175,0.525,5975,51660,74766
0.154,881.80542,976.79138,1701.81274,1881.79016,-0.073,0.06079,0.99564,-1.855,0.298,0.56,5975,51660,74766
0.154,881.80542,976.79138,1701.96533,1881.63757,-0.073,0.05335,0.99295,-1.68,0.315,0.63,5978,51658,74774
0.154,881.80542,976.79138,1701.88904,1881.79016,-0.07617,0.05481,0.99149,-0.91,0.105,0.7,5978,51658,74774
0.154,881.57654,976.79138,1701.96533,1881.71387,-0.07605,0.05432,0.99551,-0.63,-0.088,1.068,5980,51658,74772
0.154,881.57654,976.79138,1701.66016,1881.71387,-0.07447,0.05774,0.99039,-0.508,-0.298,1.19,5980,51658,74772
0.154,881.57654,976.79138,1701.88904,1881.86646,-0.06861,0.06262,0.99051,-0.315,-0.35,0.98,5977,51661,74767
0.154,881.57654,976.79138,1701.88904,1881.86646,-0.06494,0.06458,0.99332,-0.438,-0.368,0.928,5977,51661,74767
0.154,881.57654,976.79138,1701.88904,1881.79016,-0.06763,0.06604,0.98868,-1.348,0.035,0.998,5973,51660,74758
0.154,881.57654,976.79138,1702.72827,1882.01904,-0.07117,0.05176,0.98868,-1.785,0.07,1.155,5973,51660,74758
0.154,881.57654,976.79138,1701.81274,1881.79016,-0.07044,0.05737,0.99185,-1.523,0.105,1.33,5965,51654,74739
0.154,881.57654,976.79138,1701.96533,1881.79016,-0.07044,0.06201,0.99405,-1.33,0.228,1.103,5965,51654,74739
0.154,881.57654,976.79138,1701.88904,1881.63757,-0.07593,0.06006,0.99625,-1.61,0.35,0.788,5959,51651,74723
0.154,881.57654,976.79138,1701.81274,1881.79016,-0.0763,0.05371,0.99747,-1.978,0.42,0.998,5959,51651,74723
0.154,881.72913,976.79138,1701.88904,1881.94275,-0.0802,0.04578,0.99637,-1.75,0.438,0.438,5951,51644,74715
0.154,881.72913,976.79138,1701.73645,1881.71387,-0.08557,0.04321,0.99319,-1.33,0.473,0.123,5951,51644,74715
0.154,881.72913,976.79138,1701.96533,1881.86646,-0.08838,0.0448,0.99234,-0.91,0.578,-0.368,5948,51646,74702
0.154,881.72913,976.79138,1701.96533,1881.71387,-0.09058,0.04675,0.99271,-0.928,0.473,-0.823,5948,51646,74702
0.154,881.72913,976.79138,1701.88904,1881.79016,-0.08716,0.0492,0.99234,-1.103,0.263,-1.085,5942,51645,74695
0.154,881.72913,976.79138,1701.88904,1881.79016,-0.07031,0.05493,0.99136,-0.753,-0.245,-0.858,5942,51645,74695
0.154,881.72913,976.79138,1701.88904,1881.86646,-0.06738,0.06446,0.99149,-0.683,0.053,-0.928,5940,51640,74691
0.154,881.72913,976.79138,1702.04163,1881.71387,-0.06787,0.07093,0.99173,-1.365,0.63,-1.155,5940,51640,74691
0.154,881.72913,976.79138,1701.88904,1882.01904,-0.07068,0.06763,0.99173,-2.415,0.823,-1.243,5938,51642,74698
0.154,881.72913,976.79138,1702.11792,1881.71387,-0.07251,0.06067,0.99429,-3.22,0.613,-1.138,5938,51642,74698
1.364,881.72913,976.79138,1702.27051,1881.56128,-0.07068,0.05152,0.98953,-3.868,0.683,-1.61,5938,51638,74696
1.364,881.72913,976.79138,1701.66016,1881.56128,-0.07068,0.05383,0.99258,-3.71,0.77,-1.453,5938,51638,74696
1.364,881.72913,976.79138,1701.96533,1881.94275,-0.06995,0.05786,0.99319,-3.43,0.875,-1.173,5934,51641,74696
1.365,881.72913,976.79138,1701.96533,1881.56128,-0.06738,0.06018,0.99564,-3.185,0.473,-0.945,5934,51641,74696
1.365,881.72913,976.79138,1701.96533,1881.63757,-0.06494,0.05933,0.99442,-3.22,0.42,-0.56,5938,51643,74707
1.365,881.72913,976.63879,1702.04163,1881.48499,-0.06275,0.06348,0.99466,-3.78,0.42,-0.105,5938,51643,74707
1.365,881.72913,976.63879,1701.81274,1881.86646,-0.06836,0.05921,0.98733,-4.27,0.49,0.158,5940,51645,74711
1.365,881.72913,976.63879,1701.81274,1881.94275,-0.07398,0.05518,0.99442,-4.97,0.945,0.455,5940,51645,74711
1.365,881.72913,976.63879,1701.81274,1881.79016,-0.07849,0.04846,0.99368,-4.813,0.858,0.42,5943,51644,74716
1.365,881.72913,976.63879,1702.04163,1881.63757,-0.07593,0.04761,0.99368,-4.463,0.63,0.508,5943,51644,74716
1.365,881.57654,976.63879,1702.04163,1881.63757,-0.06885,0.05676,0.99014,-4.305,0.158,0.595,5941,51645,74715
1.365,881.57654,976.63879,1701.81274,1881.79016,-0.07019,0.05591,0.99063,-5.005,0.368,0.665,5941,51645,74715
1.365,881.57654,976.63879,1702.04163,1881.86646,-0.07239,0.05457,0.99014,-5.688,0.543,0.77,5942,51646,74718
1.365,881.57654,976.63879,1701.96533,1881.71387,-0.07508,0.05628,0.99625,-5.758,0.543,1.453,5942,51646,74718
1.365,881.57654,976.63879,1701.88904,1881.56128,-0.07544,0.05408,0.99747,-5.845,0.35,1.54,5943,51644,74714
1.365,881.57654,976.71509,1702.3468,1881.71387,-0.06775,0.0531,0.98685,-4.848,0.193,2.31,5943,51644,74714
1.365,881.57654,976.71509,1701.96533,1881.48499,-0.06629,0.06006,1.0004,-5.11,0.438,2.24,5943,51635,74707
1.365,881.57654,976.71509,1702.11792,1881.71387,-0.073,0.04675,0.9971,-5.583,0.525,2.345,5943,51635,74707
1.365,881.57654,976.71509,1702.04163,1881.56128,-0.0791,0.03528,0.99661,-6.16,0.7,2.555,5943,51636,74703
1.365,881.57654,976.71509,1701.88904,1881.40869,-0.07764,0.02954,0.99612,-5.775,0.35,2.625,5943,51636,74703
1.365,881.65283,976.71509,1701.81274,1882.01904,-0.0752,0.03601,0.99185,-4.078,0.053,2.59,5944,51633,74698
1.365,881.65283,976.71509,1701.73645,1881.71387,-0.07422,0.04138,0.9899,-3.99,0.228,2.643,5944,51633,74698
1.366,881.65283,976.71509,1702.04163,1881.71387,-0.06995,0.04358,0.99283,-4.463,0.158,2.853,5947,51631,74699
1.366,881.65283,976.71509,1702.11792,1881.48499,-0.06885,0.04028,0.9993,-5.513,0.123,2.678,5947,51631,74699
1.366,881.65283,976.71509,1702.04163,1881.86646,-0.07166,0.03394,1.00003,-6.16,0.385,2.52,5948,51625,74687
1.366,881.65283,976.86768,1702.04163,1881.79016,-0.08435,0.02673,0.99539,-5.11,1.015,2.24,5948,51625,74687
1.366,881.65283,976.86768,1702.04163,1881.86646,-0.08435,0.03125,0.99307,-5.11,0.718,2.258,5950,51626,74690
1.366,881.65283,976.86768,1702.04163,1881.94275,-0.08155,0.03882,0.99564,-3.01,0.263,2.223,5950,51626,74690
1.366,881.65283,976.86768,1702.11792,1881.94275,-0.07727,0.0448,0.99039,-3.465,0.105,2.083,5950,51624,74690
1.366,881.65283,976.86768,1701.96533,1881.86646,-0.07678,0.03845,0.99051,-4.463,0.158,2.258,5950,51624,74690
1.366,881.65283,976.86768,1702.19421,1881.86646,-0.07251,0.02832,0.99112,-4.795,0.088,2.188,5951,51623,74684
1.366,881.65283,976.86768,1701.58386,1881.86646,-0.07251,0.03272,0.99771,-5.198,0.28,2.52,5951,51623,74684
1.366,881.65283,976.86768,1701.73645,1881.94275,-0.07422,0.02149,0.99637,-4.55,0.42,1.96,5955,51620,74682
1.366,881.65283,976.86768,1701.96533,1882.09534,-0.07495,0.02808,1.00003,-3.78,0.228,1.733,5955,51620,74682
1.366,881.65283,976.86768,1701.73645,1881.94275,-0.07544,0.02734,0.99576,-3.325,0.263,1.943,5957,51615,74676
1.366,881.65283,976.86768,1702.04163,1881.86646,-0.07593,0.03174,0.99576,-3.553,0.158,1.855,5957,51615,74676
1.366,881.65283,976.86768,1701.73645,1881.79016,-0.07776,0.02734,0.99637,-4.008,0.49,1.558,5962,51610,74675
1.366,881.65283,976.86768,1701.88904,1881.94275,-0.08142,0.02771,0.9971,-3.623,0.613,1.75,5962,51610,74675
1.366,881.65283,976.86768,1702.04163,1881.94275,-0.08179,0.02393,0.99649,-2.94,0.35,1.768,5960,51611,74678
1.366,881.65283,976.86768,1701.96533,1881.86646,-0.07935,0.03064,0.98807,-1.733,-0.228,1.47,5960,51611,74678
1.366,881.65283,976.86768,1702.04163,1882.01904,-0.07727,0.04053,0.99087,-1.873,-0.193,1.785,5962,51613,74682
1.366,881.65283,976.86768,1701.81274,1881.86646,-0.07495,0.03919,0.99173,-2.608,-0.158,1.925,5962,51613,74682
1.366,881.65283,976.86768,1702.04163,1881.79016,-0.07154,0.02612,0.9938,-3.71,-0.438,2.608,5967,51610,74674
1.366,881.65283,976.86768,1701.96533,1881.94275,-0.06983,0.02466,0.99612,-3.15,-0.473,3.01,5967,51610,74674
1.366,881.65283,976.86768,1702.19421,1881.94275,-0.06714,0.03003,0.99759,-2.625,-0.315,3.063,5968,51605,74670
1.366,881.65283,976.94397,1702.27051,1882.01904,-0.06775,0.03272,0.99783,-2.748,-0.07,3.308,5968,51605,74670
1.366,881.65283,976.94397,1701.81274,1881.86646,-0.07019,0.02832,0.99905,-2.87,0.21,3.273,5968,51603,74668
1.366,881.65283,976.94397,1701.81274,1881.94275,-0.07166,0.02295,0.99588,-2.258,0.385,3.71,5968,51603,74668
1.366,881.65283,976.94397,1701.96533,1882.09534,-0.07056,0.02576,0.99673,-1.68,0.175,3.675,5969,51603,74670
1.366,881.65283,976.94397,1701.81274,1881.79016,-0.07434,0.02722,0.99551,-1.348,0.175,3.5,5969,51603,74670
1.366,881.65283,976.94397,1701.96533,1882.01904,-0.07556,0.02893,0.99539,-1.768,0.175,3.343,5972,51606,74674
1.366,881.65283,976.94397,1701.81274,1881.71387,-0.07874,0.02649,0.99576,-2.38,0.263,3.5,5972,51606,74674
1.366,881.65283,976.94397,1701.81274,1882.01904,-0.07715,0.01929,0.99393,-2.31,0.035,3.203,5977,51606,74681
1.366,881.65283,976.94397,1701.88904,1881.79016,-0.07801,0.01489,0.99478,-1.925,-0.14,2.818,5977,51606,74681
1.366,881.65283,976.94397,1701.88904,1881.79016,-0.07959,0.01245,0.99661,-1.943,0.035,2.765,5976,51604,74681
1.366,881.65283,976.79138,1702.04163,1881.63757,-0.08057,0.01147,0.99588,-1.68,0.018,2.678,5976,51604,74681
1.366,881.65283,976.79138,1702.04163,1881.79016,-0.08118,0.01355,0.99417,-1.453,0.035,2.468,5979,51602,74684
1.366,881.65283,976.79138,1701.96533,1881.94275,-0.08325,0.01685,0.9982,-1.278,0.0,2.153,5979,51602,74684
1.366,881.65283,976.79138,1701.96533,1881.86646,-0.0824,0.01538,0.99673,-1.383,0.07,1.173,5984,51604,74682
1.366,881.65283,976.79138,1702.04163,1881.94275,-0.08411,0.01123,0.99612,-0.963,-0.105,0.438,5984,51604,74682
1.366,881.65283,976.79138,1702.72827,1881.79016,-0.08533,0.01086,0.99673,-0.893,-0.175,0.088,5987,51602,74683
1.366,881.65283,976.79138,1701.66016,1882.01904,-0.08618,0.00635,0.99661,-0.105,-0.403,-0.315,5987,51602,74683
1.366,881.65283,976.79138,1701.96533,1882.01904,-0.0835,0.00549,0.99747,1.05,-0.753,-0.788,5983,51603,74676
1.366,881.65283,976.79138,1701.96533,1882.01904,-0.07471,0.01941,0.99673,3.413,-1.173,-1.19,5983,51603,74676
1.366,881.65283,976.79138,1702.04163,1882.01904,-0.07239,0.02503,0.99686,3.623,-1.033,-1.505,5985,51605,74671
1.366,881.65283,976.79138,1702.19421,1881.71387,-0.0708,0.02625,0.99612,3.395,-0.665,-1.558,5985,51605,74671
1.366,881.65283,976.79138,1701.88904,1881.94275,-0.07093,0.02795,0.99625,3.133,-0.35,-1.61,5976,51606,74667
1.366,881.65283,976.79138,1701.96533,1881.86646,-0.06983,0.02722,0.99466,2.625,-0.123,-1.628,5976,51606,74667
1.366,881.65283,976.79138,1701.88904,1881.71387,-0.07202,0.02539,0.99332,2.24,0.263,-1.488,5969,51606,74665
1.366,881.65283,976.79138,1701.96533,1881.63757,-0.07105,0.02857,0.99234,1.698,0.28,-1.365,5969,51606,74665
1.366,881.72913,976.79138,1701.73645,1881.79016,-0.07263,0.02893,0.99515,1.19,0.368,-1.365,5961,51608,74664
1.366,881.72913,976.79138,1701.73645,1881.71387,-0.07312,0.02649,0.99722,1.068,0.21,-1.628,5961,51608,74664
1.366,881.72913,976.79138,1701.81274,1881.56128,-0.07422,0.02649,0.99673,0.98,0.263,-1.803,5956,51608,74658
1.366,881.72913,976.79138,1701.96533,1881.71387,-0.07495,0.03052,0.99771,0.91,0.42,-2.065,5956,51608,74658
1.366,881.72913,976.79138,1702.04163,1881.63757,-0.07703,0.03052,0.99417,0.805,0.49,-1.89,5953,51608,74657
1.366,881.72913,976.71509,1702.04163,1881.71387,-0.07508,0.02722,0.99271,0.753,0.368,-2.083,5953,51608,74657
1.366,881.72913,976.71509,1701.96533,1881.56128,-0.07508,0.02454,0.99222,0.77,0.42,-1.838,5953,51608,74657
1.366,881.72913,976.71509,1702.04163,1881.94275,-0.07581,0.02612,0.99637,1.05,0.473,-1.978,5949,51606,74655
1.366,881.72913,976.71509,1702.04163,1881.71387,-0.07593,0.0304,0.99356,1.313,0.525,-2.205,5949,51606,74655
1.366,881.72913,976.71509,1701.96533,1881.56128,-0.07569,0.03577,0.99417,1.068,0.455,-2.205,5949,51613,74660
1.366,881.72913,976.71509,1701.96533,1881.86646,-0.0741,0.03259,0.99564,0.753,0.438,-2.153,5947,51613,74666
1.366,881.72913,976.71509,1701.81274,1881.79016,-0.07215,0.0332,0.99661,0.683,0.42,-2.048,5947,51613,74666
1.366,881.72913,976.71509,1701.88904,1881.71387,-0.07202,0.03333,0.99551,1.033,0.28,-1.908,5947,51613,74666
1.366,881.72913,976.71509,1702.04163,1881.63757,-0.0719,0.03333,0.99576,0.98,0.333,-1.925,5949,51612,74674
1.366,881.72913,976.71509,1701.88904,1881.56128,-0.06983,0.03064,0.99686,0.945,0.42,-1.61,5949,51612,74674
1.366,881.72913,976.71509,1701.88904,1881.56128,-0.07141,0.02966,0.99771,0.98,0.438,-2.013,5949,51617,74681
1.366,881.72913,976.71509,1701.66016,1881.79016,-0.07569,0.0315,0.99649,1.33,0.683,-1.855,5949,51617,74681
1.366,881.72913,976.71509,1701.88904,1881.79016,-0.07617,0.0354,0.99539,1.505,0.595,-1.803,5947,51620,74690
1.366,881.72913,976.71509,1701.81274,1881.79016,-0.07801,0.03626,0.99429,1.768,0.613,-1.558,5947,51620,74690
1.366,881.72913,976.71509,1701.81274,1881.94275,-0.07837,0.03565,0.99466,1.47,0.333,-1.435,5951,51618,74694
1.366,881.57654,976.71509,1702.19421,1881.63757,-0.07691,0.03601,0.99564,1.715,0.193,-1.313,5952,51621,74703
