Time(s),Uc1(mV),Uc2(mV),Ut1(mV),Ut2(mV),AccX(g),AccY(g),AccZ(g),GyroX(dps),GyroY(dps),GyroZ(dps),PPG_Green,PPG_Red,PPG_IR
0.929,889.35852,964.05029,1716.76636,1857.2998,-0.06787,-0.11499,0.99161,-1.418,0.578,-0.193,5820,54073,75648
0.929,889.51111,964.05029,1716.99524,1857.14722,-0.06629,-0.11634,0.98831,-1.873,0.438,-0.14,5821,54070,75644
0.929,889.51111,964.05029,1716.46118,1857.3761,-0.06201,-0.1178,0.98843,-2.188,0.14,0.07,5821,54070,75644
0.929,889.51111,964.05029,1716.76636,1857.3761,-0.05774,-0.12037,0.98978,-2.24,0.088,0.018,5820,54070,75630
0.929,889.51111,964.05029,1717.07153,1857.3761,-0.05921,-0.12281,0.996,-1.943,0.543,0.105,5820,54070,75630
0.929,889.51111,964.05029,1716.69006,1857.22351,-0.06153,-0.12183,0.996,-1.645,0.56,0.0,5816,54068,75622
0.929,889.51111,963.974,1716.76636,1857.2998,-0.06006,-0.12146,0.99234,-1.453,0.473,-0.368,5816,54068,75622
0.929,889.51111,963.974,1716.99524,1857.22351,-0.06091,-0.11939,0.99319,-1.418,0.368,-0.368,5810,54063,75616
0.929,889.51111,963.974,1716.69006,1857.22351,-0.06189,-0.11707,0.99307,-1.47,0.175,-0.455,5810,54063,75616
0.929,889.51111,963.974,1716.84265,1857.07092,-0.06409,-0.11866,0.99149,-1.61,0.368,-0.368,5805,54061,75611
0.929,889.51111,963.974,1717.14783,1856.91833,-0.06726,-0.11695,0.99405,-1.558,0.438,-0.42,5805,54061,75611
0.929,889.35852,963.974,1716.76636,1857.22351,-0.0647,-0.11792,0.99136,-1.54,0.21,-0.455,5800,54059,75609
0.929,889.35852,963.974,1716.46118,1857.2998,-0.06458,-0.11768,0.99039,-1.61,0.193,-0.49,5800,54059,75609
0.929,889.35852,963.974,1716.91895,1857.22351,-0.06323,-0.1178,0.99039,-1.593,0.263,-0.385,5796,54057,75607
0.929,889.35852,963.974,1716.84265,1857.22351,-0.06275,-0.11744,0.99258,-1.54,0.21,-0.403,5796,54057,75607
0.929,889.35852,963.974,1716.84265,1857.07092,-0.06323,-0.11939,0.99075,-1.61,0.438,-0.49,5796,54057,75607
0.929,889.35852,963.89771,1716.76636,1857.22351,-0.06336,-0.12012,0.99271,-1.663,0.298,-0.595,5791,54056,75606
0.929,889.35852,963.89771,1716.53748,1857.2998,-0.06091,-0.12037,0.99222,-1.488,0.385,-0.613,5791,54056,75606
0.929,889.35852,963.89771,1716.99524,1857.22351,-0.05994,-0.11927,0.99295,-1.313,0.21,-0.63,5792,54053,75609
0.929,889.35852,963.89771,1717.14783,1857.2998,-0.05725,-0.11939,0.99087,-1.418,0.245,-0.7,5792,54053,75609
0.929,889.35852,963.89771,1716.91895,1857.2998,-0.05835,-0.11463,0.99527,-1.488,0.315,-0.56,5789,54052,75603
0.929,889.43481,963.89771,1716.99524,1857.45239,-0.05969,-0.11524,0.99429,-1.33,0.438,-0.35,5789,54049,75607
0.929,889.43481,963.89771,1716.84265,1857.3761,-0.06189,-0.11402,0.99368,-1.365,0.49,-0.333,5789,54049,75607
0.929,889.43481,963.89771,1716.84265,1857.2998,-0.06153,-0.1117,0.99112,-1.26,0.42,-0.368,5789,54049,75607
0.929,889.43481,963.89771,1716.84265,1857.2998,-0.05945,-0.11182,0.98843,-1.575,0.473,-0.508,5787,54050,75610
0.929,889.43481,963.89771,1717.22412,1857.2998,-0.05982,-0.11646,0.99014,-2.135,0.613,-0.175,5787,54050,75610
0.929,889.43481,963.974,1716.91895,1857.22351,-0.06287,-0.11878,0.99307,-2.433,0.753,-0.14,5787,54050,75605
0.929,889.43481,963.974,1716.46118,1857.2998,-0.06128,-0.12012,0.99246,-2.205,0.805,-0.193,5787,54050,75605
0.929,889.43481,963.974,1716.91895,1857.2998,-0.06165,-0.11914,0.99319,-2.065,0.753,-0.14,5787,54050,75606
0.929,889.43481,963.974,1716.76636,1857.2998,-0.06189,-0.11792,0.99344,-1.838,0.683,-0.053,5787,54050,75606
0.929,889.43481,963.974,1716.76636,1857.22351,-0.06067,-0.11524,0.99442,-1.733,0.753,-0.123,5787,54048,75606
0.929,889.51111,963.974,1717.07153,1857.2998,-0.0636,-0.11548,0.9971,-1.593,0.875,-0.123,5786,54050,75612
0.929,889.51111,963.974,1716.38489,1857.2998,-0.06372,-0.11768,0.99332,-1.768,0.718,-0.123,5786,54050,75612
0.929,889.51111,963.974,1716.69006,1857.2998,-0.0658,-0.1178,0.99185,-1.908,0.7,-0.14,5786,54050,75612
0.929,889.51111,963.974,1716.99524,1857.22351,-0.06677,-0.1189,0.98807,-2.048,0.63,-0.193,5787,54048,75608
0.929,889.51111,963.974,1716.84265,1857.45239,-0.0658,-0.12012,0.98721,-2.258,0.508,-0.158,5787,54048,75608
0.929,889.51111,963.974,1716.91895,1857.2998,-0.0647,-0.12171,0.99173,-1.943,0.543,-0.175,5789,54048,75612
0.929,889.51111,963.974,1716.99524,1857.22351,-0.06604,-0.11914,1.00003,-1.873,0.613,-0.07,5789,54048,75612
0.929,889.51111,963.974,1716.76636,1857.22351,-0.06482,-0.12085,0.9982,-1.715,0.543,-0.193,5788,54051,75613
0.929,889.51111,963.974,1716.84265,1857.3761,-0.06299,-0.12305,0.99759,-1.645,0.333,-0.543,5788,54051,75613
0.929,889.51111,963.974,1717.30042,1857.3761,-0.06287,-0.12268,0.99722,-1.943,0.053,-0.578,5787,54048,75613
0.929,889.28223,963.974,1716.84265,1857.14722,-0.06531,-0.12574,0.98868,-1.61,0.193,0.053,5787,54046,75611
0.929,889.28223,963.974,1716.61377,1856.91833,-0.06836,-0.12256,0.98196,-1.138,0.455,-0.035,5787,54046,75611
0.929,889.28223,963.974,1716.99524,1857.07092,-0.06897,-0.11536,0.98123,-0.193,0.438,-0.298,5787,54046,75611
0.929,889.28223,963.974,1716.84265,1856.99463,-0.06275,-0.10486,0.98502,0.298,0.088,-0.298,5788,54046,75609
0.929,889.28223,963.974,1716.91895,1856.99463,-0.05823,-0.09668,0.9938,-0.193,-0.088,-0.578,5788,54046,75609
0.929,889.28223,963.74512,1716.99524,1856.84204,-0.05029,-0.09961,0.99661,-3.29,0.315,-0.438,5788,54052,75613
0.929,889.28223,963.74512,1716.61377,1856.91833,-0.04822,-0.10926,0.99612,-4.655,0.42,-0.123,5788,54052,75613
0.929,889.28223,963.74512,1716.84265,1856.91833,-0.04505,-0.12024,0.98892,-5.093,0.648,-0.333,5792,54048,75611
0.929,889.28223,963.74512,1716.99524,1857.07092,-0.04431,-0.12403,0.98831,-4.883,0.788,-0.263,5792,54048,75611
0.929,889.28223,963.74512,1716.84265,1857.07092,-0.04602,-0.12622,0.98831,-4.428,1.155,-0.105,5790,54049,75615
0.929,889.35852,963.74512,1716.91895,1856.99463,-0.05591,-0.12488,0.99307,-3.605,1.978,-0.193,5794,54049,75621
0.929,889.35852,963.74512,1717.07153,1857.07092,-0.06079,-0.12122,0.99576,-3.185,1.925,-0.175,5794,54049,75621
0.929,889.35852,963.74512,1716.91895,1857.14722,-0.0658,-0.11695,0.996,-3.063,1.89,0.0,5794,54049,75621
0.929,889.35852,963.74512,1716.84265,1857.14722,-0.06763,-0.11609,0.99295,-2.993,1.645,0.175,5794,54051,75626
0.929,889.35852,963.74512,1717.37671,1856.99463,-0.07019,-0.11682,0.99161,-2.958,1.33,0.088,5794,54051,75626
0.929,889.35852,963.974,1716.99524,1856.99463,-0.073,-0.12683,0.99112,-2.03,0.998,0.333,5800,54053,75632
0.929,889.35852,963.974,1716.61377,1857.14722,-0.07141,-0.12622,0.98502,-2.065,0.998,-0.123,5800,54053,75632
0.929,889.35852,963.974,1717.07153,1857.07092,-0.07044,-0.12549,0.98733,-2.923,1.278,-0.158,5798,54052,75631
0.929,889.35852,963.974,1716.91895,1857.07092,-0.07434,-0.13306,0.99356,-3.71,1.313,-0.07,5798,54052,75631
0.929,889.35852,963.974,1716.91895,1857.14722,-0.07764,-0.14246,0.99417,-3.745,1.138,-0.21,5800,54054,75637
0.929,889.5874,963.974,1717.14783,1857.22351,-0.0708,-0.13855,0.99954,-1.348,-0.07,-0.613,5800,54054,75637
0.929,889.5874,963.974,1716.84265,1857.07092,-0.06482,-0.12354,0.99649,-0.175,-0.543,-0.56,5797,54055,75639
0.929,889.5874,963.974,1716.91895,1857.2998,-0.0603,-0.1106,0.9938,0.35,-0.77,-1.015,5797,54055,75639
0.929,889.5874,963.974,1717.30042,1856.84204,-0.05737,-0.10596,0.99271,0.105,-0.578,-1.225,5798,54054,75646
0.929,889.5874,963.974,1716.84265,1856.99463,-0.05908,-0.10816,0.99002,-0.98,0.0,-0.998,5798,54054,75646
0.929,889.5874,963.974,1716.76636,1857.22351,-0.06787,-0.11597,0.98856,-1.838,0.595,-0.613,5799,54053,75641
0.929,889.5874,963.974,1716.99524,1856.91833,-0.06934,-0.11951,0.98892,-1.855,0.543,-0.49,5799,54053,75641
0.929,889.5874,963.974,1716.91895,1856.99463,-0.06714,-0.1222,0.98819,-1.593,0.298,-0.455,5800,54050,75633
0.929,889.5874,963.974,1716.91895,1857.07092,-0.06372,-0.12427,0.99136,-1.313,-0.088,-0.385,5800,54050,75633
0.929,889.5874,963.974,1717.5293,1856.91833,-0.06079,-0.12635,0.99405,-1.435,-0.175,-0.123,5798,54048,75625
0.929,889.43481,963.974,1716.84265,1857.07092,-0.06226,-0.12964,0.99539,-1.82,0.053,-0.385,5798,54048,75625
0.929,889.43481,963.974,1716.84265,1856.91833,-0.0625,-0.12915,0.99478,-1.785,-0.105,-0.63,5796,54040,75615
0.929,889.43481,963.974,1717.22412,1856.91833,-0.05969,-0.12622,0.99149,-1.435,-0.21,-0.7,5796,54040,75615
0.929,889.43481,963.974,1716.99524,1857.14722,-0.05725,-0.11975,0.98941,-0.98,-0.438,-0.63,5789,54039,75604
0.929,889.43481,963.974,1717.07153,1857.14722,-0.05457,-0.11267,0.98978,-0.753,-0.455,-0.875,5789,54039,75604
0.929,889.43481,963.974,1717.14783,1857.07092,-0.05322,-0.10535,0.99051,-1.523,0.263,-0.805,5783,54034,75596
0.929,889.43481,963.974,1716.76636,1857.22351,-0.05432,-0.10669,0.9921,-2.065,0.525,-0.56,5783,54034,75596
0.929,889.43481,963.974,1716.91895,1857.22351,-0.05542,-0.10999,0.99124,-2.783,0.753,-0.543,5776,54029,75597
0.929,889.43481,963.974,1717.30042,1857.14722,-0.05811,-0.1139,0.99161,-3.5,0.805,-0.368,5776,54029,75597
0.929,889.43481,963.974,1716.84265,1857.14722,-0.05933,-0.11841,0.99051,-3.763,0.858,-0.053,5771,54030,75595
0.929,889.35852,963.974,1717.07153,1857.22351,-0.06018,-0.12378,0.99197,-3.728,0.963,0.333,5771,54030,75595
0.929,889.35852,963.974,1717.14783,1857.22351,-0.06311,-0.125,0.99344,-3.728,1.103,0.385,5769,54025,75595
0.929,889.35852,963.974,1716.91895,1857.22351,-0.0658,-0.12647,0.99576,-3.203,1.068,0.35,5769,54025,75595
0.929,889.35852,963.974,1716.84265,1857.22351,-0.06677,-0.1261,0.99417,-3.028,0.945,0.508,5766,54027,75592
0.929,889.35852,963.974,1717.22412,1857.22351,-0.06885,-0.12464,0.99429,-2.555,0.875,0.735,5766,54027,75592
0.929,889.35852,963.974,1716.99524,1857.14722,-0.06836,-0.12696,0.99612,-2.205,0.56,0.875,5762,54026,75600
0.929,889.35852,963.974,1716.61377,1857.14722,-0.06446,-0.12415,0.9855,-2.17,0.63,1.173,5762,54026,75600
0.929,889.35852,963.974,1717.30042,1857.07092,-0.06238,-0.12085,0.98965,-1.085,0.368,1.173,5762,54031,75602
0.929,889.35852,963.974,1716.84265,1857.2998,-0.05921,-0.11267,0.98843,-1.085,0.63,1.435,5762,54031,75602
0.929,889.35852,963.974,1716.91895,1857.14722,-0.06104,-0.11035,0.99564,-1.558,0.98,1.365,5763,54030,75611
0.929,889.5874,963.974,1717.22412,1857.14722,-0.06189,-0.11206,0.99503,-2.52,1.033,1.4,5763,54030,75611
0.929,889.5874,963.974,1716.91895,1857.14722,-0.06311,-0.11988,0.99307,-3.448,1.19,1.593,5763,54026,75608
0.929,889.5874,963.974,1716.91895,1857.22351,-0.06116,-0.13123,0.99222,-3.728,0.928,1.505,5763,54026,75608
0.929,889.5874,963.974,1717.22412,1857.07092,-0.06006,-0.13343,0.99295,-3.01,0.84,1.208,5763,54024,75606
0.929,889.5874,963.974,1716.91895,1857.14722,-0.06214,-0.13086,0.99454,-2.485,0.928,1.155,5763,54024,75606
0.929,889.5874,963.974,1717.07153,1857.14722,-0.06482,-0.1316,0.99271,-1.925,1.015,1.138,5761,54023,75606
0.929,889.5874,963.974,1717.07153,1856.99463,-0.06592,-0.12757,0.99149,-1.855,0.963,1.103,5761,54023,75606
0.929,889.5874,963.974,1716.91895,1857.07092,-0.0658,-0.12293,0.98917,-1.68,0.805,1.173,5767,54027,75609
0.929,889.5874,963.974,1716.91895,1857.14722,-0.06592,-0.12049,0.98892,-1.838,0.753,1.278,5767,54027,75609
0.929,889.5874,963.974,1717.453,1857.07092,-0.0647,-0.12146,0.98746,-1.96,0.91,1.155,5759,54028,75605
0.929,889.51111,963.974,1717.14783,1857.07092,-0.06714,-0.12171,0.99026,-2.205,0.928,1.295,5759,54028,75605
0.929,889.51111,963.974,1716.91895,1857.14722,-0.06568,-0.12281,0.99161,-2.363,0.858,1.208,5762,54031,75607
0.929,889.51111,963.974,1717.30042,1857.07092,-0.06299,-0.1283,0.99405,-2.52,0.823,1.173,5762,54031,75607
0.929,889.51111,963.974,1716.99524,1857.2998,-0.06299,-0.12915,0.9949,-2.748,0.84,1.033,5761,54029,75610
0.929,889.51111,963.974,1717.07153,1857.07092,-0.0614,-0.13135,0.99075,-2.835,0.893,0.858,5761,54029,75610
0.929,889.51111,963.89771,1717.22412,1856.99463,-0.06421,-0.13245,0.99136,-2.713,0.875,0.98,5759,54026,75607
0.929,889.51111,963.89771,1716.76636,1857.14722,-0.06384,-0.1344,0.99222,-2.503,0.84,0.473,5759,54026,75607
0.929,889.51111,963.89771,1716.99524,1857.14722,-0.06323,-0.13355,0.99161,-2.223,0.84,0.228,5759,54028,75612
0.929,889.51111,963.89771,1717.14783,1857.2998,-0.06531,-0.1294,0.99185,-1.68,0.875,0.035,5759,54028,75612
0.929,889.51111,963.89771,1716.99524,1857.22351,-0.0658,-0.1272,0.99136,-1.68,0.753,-0.053,5759,54027,75614
0.929,889.51111,963.89771,1717.14783,1857.07092,-0.06446,-0.1272,0.98843,-1.768,0.665,0.035,5759,54027,75614
0.929,889.51111,963.89771,1717.37671,1857.22351,-0.06507,-0.12561,0.99063,-1.768,0.753,0.105,5764,54028,75615
0.929,889.51111,963.89771,1716.91895,1857.14722,-0.06507,-0.12488,0.99063,-1.855,0.718,-0.018,5764,54028,75615
0.929,889.51111,963.89771,1716.99524,1857.2998,-0.06494,-0.12342,0.99527,-2.135,0.683,-0.158,5764,54030,75615
0.929,889.51111,963.89771,1717.30042,1857.22351,-0.06458,-0.12549,0.99539,-2.083,0.63,-0.035,5764,54030,75615
0.929,889.51111,963.974,1717.07153,1857.14722,-0.06177,-0.12854,0.99161,-2.205,0.543,-0.228,5764,54029,75619
0.929,889.51111,963.974,1716.69006,1857.22351,-0.06336,-0.1261,0.99234,-2.013,0.403,-0.228,5764,54029,75619
0.929,889.51111,963.974,1717.14783,1857.14722,-0.06226,-0.12696,0.98941,-1.75,0.438,-0.28,5764,54025,75618
0.929,889.51111,963.974,1716.91895,1857.14722,-0.06653,-0.12781,0.99319,-1.785,0.805,-0.263,5764,54025,75618
0.929,889.51111,963.974,1716.99524,1857.22351,-0.06946,-0.13062,0.9949,-2.083,0.788,-0.438,5765,54026,75621
0.929,889.6637,963.974,1717.22412,1857.2998,-0.07215,-0.13221,0.99612,-2.153,0.7,-0.858,5765,54026,75621
0.929,889.6637,963.974,1716.84265,1857.22351,-0.06946,-0.13477,0.99136,-1.75,0.35,-0.613,5764,54028,75623
0.929,889.6637,963.974,1716.91895,1857.22351,-0.06848,-0.13294,0.99075,-1.435,0.07,-0.875,5764,54028,75623
2.156,889.6637,963.974,1717.37671,1857.14722,-0.06677,-0.1283,0.98819,-1.033,0.193,-0.858,5768,54028,75623
2.156,889.6637,963.974,1716.91895,1857.14722,-0.06861,-0.12561,0.98904,-0.928,0.14,-0.858,5768,54028,75623
2.156,889.6637,964.05029,1716.76636,1857.22351,-0.06751,-0.12403,0.98856,-0.718,0.07,-0.805,5767,54026,75619
2.156,889.6637,964.05029,1717.07153,1857.14722,-0.06812,-0.12159,0.98917,-0.735,0.0,-0.893,5767,54026,75619
2.156,889.6637,964.05029,1717.07153,1857.14722,-0.06543,-0.12049,0.99087,-0.84,-0.105,-0.735,5769,54028,75622
2.156,889.6637,964.05029,1716.99524,1857.22351,-0.06153,-0.12146,0.99014,-1.26,-0.088,-0.98,5769,54028,75622
2.156,889.6637,964.05029,1717.30042,1857.2998,-0.05847,-0.12232,0.9899,-2.083,0.175,-0.7,5772,54028,75618
2.156,889.5874,964.05029,1717.07153,1857.22351,-0.05518,-0.12293,0.99014,-2.398,0.158,-0.42,5772,54028,75618
2.156,889.5874,964.05029,1717.07153,1857.3761,-0.05152,-0.12415,0.99136,-2.433,0.263,-0.123,5772,54030,75622
2.156,889.5874,964.05029,1717.453,1857.3761,-0.05274,-0.12464,0.99673,-2.188,0.578,-0.175,5772,54030,75622
2.156,889.5874,964.05029,1717.07153,1857.45239,-0.05628,-0.12476,0.99698,-1.663,0.893,0.035,5772,54031,75625
2.156,889.5874,964.05029,1716.91895,1857.52869,-0.06629,-0.12098,0.99564,-1.155,0.945,0.105,5772,54031,75625
2.156,889.5874,964.05029,1717.22412,1857.2998,-0.06787,-0.12146,0.99149,-1.453,0.753,-0.018,5773,54028,75625
2.156,889.5874,964.05029,1716.61377,1857.52869,-0.06665,-0.12659,0.98929,-1.855,0.578,0.14,5773,54028,75625
2.156,889.5874,964.05029,1716.76636,1857.3761,-0.06702,-0.12964,0.9888,-2.118,0.385,0.14,5770,54027,75618
2.156,889.5874,964.05029,1717.07153,1857.45239,-0.06702,-0.13269,0.98868,-2.135,0.49,0.105,5770,54027,75618
2.156,889.5874,964.05029,1716.84265,1857.45239,-0.06934,-0.13025,0.98856,-1.558,0.613,0.035,5767,54024,75603
2.156,889.35852,964.05029,1717.14783,1857.2998,-0.06848,-0.12806,0.98953,-1.593,0.543,-0.088,5767,54024,75603
2.156,889.35852,964.05029,1717.22412,1857.2998,-0.06763,-0.12708,0.99271,-1.558,0.385,-0.035,5762,54020,75593
2.156,889.35852,964.05029,1716.99524,1857.2998,-0.06458,-0.12574,0.99319,-1.348,0.14,-0.053,5762,54020,75593
2.156,889.35852,964.05029,1716.99524,1857.3761,-0.06104,-0.12488,0.99393,-1.225,0.053,-0.088,5756,54012,75586
2.156,889.35852,964.05029,1717.37671,1857.3761,-0.05884,-0.12391,0.99417,-1.138,0.053,-0.105,5756,54012,75586
2.156,889.35852,964.05029,1716.99524,1857.3761,-0.06018,-0.12439,0.99112,-1.278,0.175,0.035,5748,54013,75590
2.156,889.35852,964.05029,1716.76636,1857.3761,-0.06153,-0.12513,0.9888,-1.348,0.333,0.123,5748,54013,75590
2.156,889.35852,964.05029,1717.22412,1857.3761,-0.06214,-0.12732,0.98795,-1.418,0.298,-0.193,5744,54013,75585
2.156,889.35852,964.05029,1717.07153,1857.3761,-0.06128,-0.12757,0.99026,-1.418,0.49,-0.245,5744,54013,75585
2.156,889.35852,964.05029,1717.07153,1857.45239,-0.06629,-0.12903,0.99222,-1.26,0.77,-0.648,5737,54007,75584
2.156,889.6637,964.05029,1717.30042,1857.68127,-0.06812,-0.12879,0.99344,-1.05,0.735,-0.613,5737,54007,75584
2.156,889.6637,964.05029,1716.99524,1857.45239,-0.06824,-0.13038,0.99136,-1.155,0.525,-0.718,5738,54005,75585
2.156,889.6637,964.05029,1717.07153,1857.3761,-0.06787,-0.12928,0.99136,-1.05,0.368,-0.753,5738,54005,75585
2.156,889.6637,964.05029,1717.5293,1857.3761,-0.06555,-0.1294,0.98856,-1.103,0.245,-0.875,5732,54006,75584
2.156,889.6637,964.05029,1717.14783,1857.45239,-0.06336,-0.12964,0.99014,-1.173,0.263,-0.718,5732,54006,75584
2.156,889.6637,964.05029,1717.14783,1857.45239,-0.06055,-0.12354,0.99454,-0.438,0.07,-0.718,5732,54009,75583
2.156,889.6637,964.05029,1717.22412,1857.3761,-0.06128,-0.12134,0.99503,-0.105,0.018,-0.875,5732,54009,75583
2.156,889.6637,964.05029,1717.07153,1857.3761,-0.06238,-0.11731,0.99454,-0.07,0.123,-0.858,5732,54006,75586
2.156,889.6637,964.05029,1717.22412,1857.3761,-0.0625,-0.11597,0.99149,-0.333,0.315,-0.788,5732,54006,75586
2.156,889.6637,964.05029,1717.5293,1857.75757,-0.06384,-0.11829,0.98868,-0.56,0.315,-0.718,5732,54008,75582
2.156,889.5874,964.05029,1717.22412,1857.60498,-0.06592,-0.12207,0.98843,-1.348,0.473,-0.683,5732,54008,75582
2.156,889.5874,964.05029,1716.99524,1857.75757,-0.06824,-0.12415,0.99026,-1.47,0.595,-0.455,5730,54005,75579
2.156,889.5874,964.05029,1717.37671,1857.75757,-0.06873,-0.12842,0.99112,-1.225,0.595,-0.613,5730,54005,75579
2.156,889.5874,964.05029,1717.07153,1857.68127,-0.07031,-0.12891,0.99429,-1.103,0.473,-0.718,5733,54002,75581
2.156,889.5874,964.05029,1717.07153,1857.83386,-0.068,-0.12854,0.99539,-0.805,0.123,-0.543,5733,54002,75581
2.156,889.5874,964.20288,1717.14783,1857.60498,-0.06287,-0.12293,0.99136,0.018,-0.35,-0.578,5731,54006,75581
2.156,889.5874,964.20288,1716.76636,1857.75757,-0.05982,-0.11988,0.98953,0.21,-0.228,-0.648,5731,54006,75581
2.156,889.5874,964.20288,1716.99524,1857.91016,-0.06006,-0.11792,0.99161,0.333,-0.123,-0.613,5730,54004,75578
2.156,889.5874,964.20288,1717.37671,1857.83386,-0.05945,-0.11731,0.98892,-0.245,0.193,-0.893,5730,54004,75578
2.156,889.5874,964.20288,1717.07153,1857.83386,-0.06214,-0.11707,0.98953,-1.05,0.35,-1.103,5735,54004,75576
2.156,889.5874,964.20288,1717.30042,1858.06274,-0.06384,-0.12622,0.98807,-1.558,0.525,-1.19,5735,54004,75576
2.156,889.5874,964.20288,1717.5293,1857.75757,-0.06348,-0.12586,0.98892,-1.523,0.403,-1.085,5734,54001,75571
2.156,889.5874,964.20288,1717.07153,1857.45239,-0.0625,-0.12647,0.99271,-1.225,0.35,-1.138,5734,54001,75571
2.156,889.5874,964.20288,1716.99524,1857.45239,-0.06128,-0.12207,0.99527,-0.893,0.333,-1.208,5733,54000,75573
2.156,889.5874,964.20288,1717.453,1857.45239,-0.06201,-0.11805,0.99673,-0.7,0.35,-1.085,5733,54000,75573
2.156,889.5874,964.20288,1716.99524,1857.45239,-0.0614,-0.11512,0.99295,-0.823,0.07,-0.91,5731,53999,75577
2.156,889.5874,964.20288,1716.76636,1857.2998,-0.06079,-0.11707,0.98929,-1.085,0.28,-0.665,5731,53999,75577
2.156,889.5874,964.20288,1717.37671,1857.22351,-0.06214,-0.12,0.99051,-1.12,0.298,-0.543,5732,54000,75573
2.156,889.5874,964.20288,1716.99524,1857.2998,-0.06177,-0.1222,0.99185,-1.05,0.193,-0.595,5732,54000,75573
2.156,889.5874,964.20288,1717.07153,1857.3761,-0.06165,-0.12439,0.99014,-0.823,0.333,-0.875,5733,54001,75579
2.156,889.73999,964.20288,1717.14783,1857.45239,-0.0647,-0.12268,0.99588,-0.665,0.245,-0.683,5733,54001,75579
2.156,889.73999,964.20288,1716.99524,1857.2998,-0.06824,-0.12244,0.99368,-0.735,0.333,-0.928,5734,54002,75584
2.156,889.73999,964.20288,1716.99524,1857.3761,-0.0697,-0.12537,0.98978,-0.805,0.35,-0.858,5734,54002,75584
2.156,889.73999,964.20288,1717.37671,1857.2998,-0.07044,-0.12366,0.98733,-0.648,0.28,-0.823,5736,54003,75580
2.156,889.73999,964.20288,1716.99524,1857.3761,-0.0708,-0.12134,0.98892,-0.63,-0.07,-1.085,5736,54003,75580
2.156,889.73999,964.20288,1716.99524,1857.45239,-0.06519,-0.11402,0.98843,-0.893,0.158,-0.893,5736,54002,75581
2.156,889.73999,964.20288,1717.22412,1857.45239,-0.0603,-0.11255,0.98648,-1.225,0.263,-0.893,5736,54002,75581
2.156,889.73999,964.20288,1717.14783,1857.45239,-0.05774,-0.10901,0.98904,-1.558,0.228,-0.84,5737,54004,75586
2.156,889.73999,964.20288,1717.07153,1857.52869,-0.05286,-0.10926,0.99149,-1.925,0.525,-0.805,5737,54004,75586
2.156,889.73999,964.20288,1717.5293,1857.45239,-0.04932,-0.11243,0.9938,-2.52,0.665,-0.788,5740,54006,75586
2.156,889.43481,964.20288,1717.14783,1857.2998,-0.05066,-0.12049,0.99942,-2.975,1.103,-0.735,5740,54006,75586
2.156,889.43481,964.20288,1716.99524,1857.45239,-0.05152,-0.12281,0.99698,-3.028,1.173,-0.753,5741,54008,75592
2.156,889.43481,964.20288,1717.30042,1857.45239,-0.05823,-0.1222,0.99918,-2.993,1.295,-0.823,5741,54008,75592
2.156,889.43481,964.20288,1716.91895,1857.45239,-0.06433,-0.12378,0.99747,-2.52,1.12,-0.595,5742,54005,75588
2.156,889.43481,964.20288,1716.84265,1857.52869,-0.06958,-0.12256,0.99539,-2.1,1.068,-0.438,5742,54005,75588
2.156,889.43481,963.89771,1717.14783,1857.60498,-0.07447,-0.11878,0.98636,-2.153,0.665,-0.665,5746,54001,75587
2.156,889.43481,963.89771,1716.61377,1857.45239,-0.07666,-0.11988,0.98611,-2.258,0.543,-0.788,5746,54001,75587
2.156,889.43481,963.89771,1716.91895,1857.3761,-0.07813,-0.12134,0.98587,-2.415,0.665,-0.735,5745,54004,75592
2.156,889.43481,963.89771,1717.22412,1857.45239,-0.07813,-0.1222,0.98379,-2.205,0.578,-0.42,5745,54004,75592
2.156,889.43481,963.89771,1716.84265,1857.2998,-0.07752,-0.12012,0.98379,-1.698,0.613,-0.28,5748,54005,75591
2.156,889.51111,963.89771,1717.14783,1857.3761,-0.0719,-0.11792,0.98257,-0.945,0.718,0.07,5748,54005,75591
2.156,889.51111,963.89771,1717.22412,1857.3761,-0.0669,-0.11353,0.98904,-0.053,0.578,0.473,5748,54013,75607
2.156,889.51111,963.89771,1716.99524,1857.45239,-0.0553,-0.11097,1.00137,-0.053,0.595,0.665,5748,54013,75607
2.156,889.51111,963.89771,1716.99524,1857.3761,-0.05652,-0.11426,1.0032,-0.98,0.823,0.858,5750,54014,75611
2.156,889.51111,963.89771,1717.30042,1857.3761,-0.05933,-0.12281,0.99893,-1.785,0.998,0.91,5750,54014,75611
2.156,889.51111,964.05029,1717.07153,1857.45239,-0.06189,-0.1305,0.99747,-2.188,0.718,0.49,5752,54013,75603
2.156,889.51111,964.05029,1716.76636,1857.2998,-0.05921,-0.13782,0.99332,-1.873,0.245,0.123,5752,54013,75603
2.156,889.51111,964.05029,1717.30042,1857.2998,-0.05701,-0.13587,0.99185,-0.998,0.07,-0.245,5752,54013,75593
2.156,889.51111,964.05029,1716.99524,1857.3761,-0.05701,-0.13208,0.98978,-0.7,0.315,-0.525,5752,54013,75593
2.156,889.51111,964.05029,1717.07153,1857.3761,-0.06079,-0.12525,0.9921,-0.403,0.473,-0.893,5745,54005,75585
2.156,889.6637,964.05029,1717.14783,1857.52869,-0.06531,-0.11951,0.99051,-0.158,0.63,-1.173,5745,54005,75585
