Time(s),Uc1(mV),Uc2(mV),Ut1(mV),Ut2(mV),AccX(g),AccY(g),AccZ(g),GyroX(dps),GyroY(dps),GyroZ(dps),PPG_Green,PPG_Red,PPG_IR
0.975,916.51917,982.13196,1767.19666,1891.02173,-0.07544,-0.15418,0.98843,-3.325,1.558,-0.665,6412,54574,78394
0.975,916.51917,982.28455,1767.12036,1890.64026,-0.07398,-0.15186,0.98831,-2.625,1.12,-0.7,6402,54570,78380
0.975,916.51917,982.28455,1766.81519,1890.79285,-0.06934,-0.14624,0.9899,-2.363,0.718,-0.683,6402,54570,78380
0.975,916.51917,982.28455,1767.42554,1890.64026,-0.06531,-0.13575,0.99661,-2.783,0.893,-0.718,6393,54565,78365
0.975,916.51917,982.28455,1767.04407,1890.71655,-0.06665,-0.13221,0.99173,-3.36,1.488,-0.543,6393,54565,78365
0.975,916.51917,982.28455,1767.19666,1890.79285,-0.06995,-0.13111,0.99051,-4.393,1.785,-0.228,6387,54562,78356
0.975,916.51917,982.28455,1767.12036,1890.86914,-0.07373,-0.13404,0.98978,-5.198,2.013,-0.298,6387,54562,78356
0.975,916.51917,982.28455,1767.04407,1890.71655,-0.07776,-0.13562,0.99344,-5.688,2.048,-0.175,6382,54566,78356
0.975,916.51917,982.28455,1767.19666,1890.79285,-0.07898,-0.13904,0.99258,-6.195,1.75,0.0,6382,54566,78356
0.975,916.51917,982.28455,1767.42554,1890.79285,-0.0752,-0.15186,0.9866,-6.913,0.473,0.298,6382,54561,78356
0.975,916.51917,982.28455,1767.12036,1890.79285,-0.07166,-0.1565,0.98929,-6.86,-0.158,0.595,6382,54561,78356
0.975,916.51917,982.20825,1767.04407,1891.02173,-0.06543,-0.16053,0.99319,-6.615,-0.21,0.49,6379,54565,78359
0.975,916.51917,982.20825,1767.04407,1891.02173,-0.06336,-0.16541,0.99405,-6.16,0.21,0.14,6379,54565,78359
0.975,916.51917,982.20825,1767.19666,1891.25061,-0.06348,-0.16932,0.99417,-5.443,0.718,-0.07,6379,54567,78366
0.975,916.51917,982.20825,1767.19666,1891.09802,-0.06934,-0.15979,0.99185,-3.553,1.873,-0.805,6379,54567,78366
0.975,916.51917,982.20825,1767.50183,1891.02173,-0.073,-0.15296,0.99368,-2.835,1.925,-1.085,6378,54567,78368
0.975,916.51917,982.20825,1767.34924,1890.71655,-0.0741,-0.14734,0.99063,-2.415,1.943,-1.085,6378,54567,78368
0.975,916.51917,982.20825,1766.96777,1891.02173,-0.07373,-0.14209,0.99173,-2.538,1.943,-1.173,6381,54567,78366
0.975,916.51917,982.20825,1766.96777,1891.09802,-0.07447,-0.1388,0.98929,-2.818,1.908,-1.033,6381,54567,78366
0.975,916.51917,982.20825,1767.04407,1891.09802,-0.07544,-0.14356,0.98843,-3.99,1.348,-0.735,6383,54570,78372
0.975,916.51917,982.20825,1766.96777,1891.02173,-0.07385,-0.14893,0.98721,-4.55,0.928,-0.473,6383,54570,78372
0.975,916.51917,982.13196,1767.34924,1890.79285,-0.07178,-0.15369,0.99063,-4.935,0.578,-0.245,6382,54569,78374
0.975,916.51917,982.13196,1766.5863,1890.86914,-0.068,-0.15833,0.99246,-4.865,0.49,-0.315,6382,54569,78374
0.975,916.51917,982.13196,1767.04407,1891.17432,-0.06738,-0.16065,0.996,-4.428,0.753,-0.193,6384,54574,78381
0.975,916.51917,982.13196,1767.04407,1890.86914,-0.07263,-0.15784,0.99026,-3.728,1.715,-0.49,6384,54574,78381
0.975,916.51917,982.13196,1767.12036,1891.55579,-0.07678,-0.15308,0.98941,-3.308,1.785,-0.578,6387,54575,78390
0.975,916.44287,982.13196,1767.19666,1890.86914,-0.07532,-0.1493,0.98929,-3.115,1.645,-0.578,6387,54575,78390
0.975,916.44287,982.13196,1768.11218,1890.64026,-0.07398,-0.14783,0.99051,-3.238,1.155,-0.28,6386,54575,78392
0.975,916.44287,982.13196,1767.12036,1891.4032,-0.07227,-0.14808,0.99075,-3.693,1.068,-0.42,6386,54575,78392
0.975,916.44287,982.13196,1767.19666,1891.3269,-0.07093,-0.14954,0.99051,-4.13,1.138,-0.613,6390,54577,78392
0.975,916.44287,982.13196,1767.34924,1891.25061,-0.07093,-0.15332,0.99002,-4.375,1.418,-0.49,6390,54577,78392
0.975,916.44287,982.28455,1767.19666,1891.17432,-0.06983,-0.15369,0.99026,-4.515,1.418,-0.438,6390,54578,78397
0.975,916.44287,982.28455,1766.89148,1891.25061,-0.0708,-0.1521,0.99087,-4.69,1.435,-0.175,6390,54578,78397
0.975,916.44287,982.28455,1767.27295,1891.25061,-0.06995,-0.15149,0.99051,-4.918,1.488,-0.245,6392,54580,78403
0.975,916.44287,982.28455,1767.04407,1891.25061,-0.07166,-0.15137,0.99075,-5.25,1.54,-0.193,6392,54580,78403
0.975,916.44287,982.28455,1767.12036,1891.25061,-0.07385,-0.15345,0.99197,-5.653,1.925,-0.035,6393,54588,78411
0.975,916.59546,982.28455,1767.27295,1891.02173,-0.07361,-0.15418,0.98904,-5.688,2.048,0.07,6393,54588,78411
0.975,916.59546,982.28455,1766.96777,1891.09802,-0.07495,-0.15601,0.98807,-5.88,2.048,0.053,6396,54588,78416
0.985,916.59546,982.28455,1767.04407,1891.17432,-0.07483,-0.15577,0.98953,-5.968,1.943,0.28,6396,54588,78416
0.985,916.59546,982.28455,1767.27295,1891.09802,-0.07337,-0.15467,0.98941,-5.933,1.75,0.385,6396,54588,78428
0.985,916.59546,982.28455,1766.96777,1890.71655,-0.07215,-0.15271,0.99014,-6.51,1.89,0.42,6396,54588,78428
0.985,916.59546,982.13196,1767.12036,1890.64026,-0.07129,-0.15455,0.98965,-7.018,1.855,0.735,6397,54592,78439
0.985,916.59546,982.13196,1767.04407,1890.71655,-0.07263,-0.15516,0.991,-7.473,1.943,0.858,6397,54592,78439
0.985,916.59546,982.13196,1767.12036,1890.79285,-0.07324,-0.15906,0.98953,-7.805,2.135,0.998,6402,54596,78449
0.985,916.59546,982.13196,1767.12036,1890.79285,-0.07532,-0.16126,0.98953,-7.98,2.223,1.033,6402,54596,78449
0.985,916.59546,982.13196,1767.50183,1890.79285,-0.07569,-0.16175,0.98843,-8.208,2.118,1.12,6405,54597,78461
0.985,916.36658,982.13196,1767.34924,1890.71655,-0.07447,-0.16163,0.98782,-8.19,2.135,1.61,6405,54597,78461
0.985,916.36658,982.13196,1766.89148,1890.86914,-0.07312,-0.16089,0.98843,-8.4,2.135,1.715,6406,54601,78473
0.985,916.36658,982.13196,1767.65442,1890.86914,-0.073,-0.16211,0.99026,-8.645,2.363,1.82,6406,54601,78473
0.985,916.36658,982.13196,1767.12036,1890.94543,-0.07105,-0.1626,0.99063,-8.768,2.59,1.96,6406,54608,78492
0.985,916.36658,982.13196,1767.12036,1890.79285,-0.07447,-0.16541,0.98892,-9.66,3.01,2.205,6406,54608,78492
0.985,916.36658,981.97937,1767.27295,1890.79285,-0.07666,-0.16639,0.98843,-9.905,3.08,1.925,6407,54612,78503
0.985,916.36658,981.97937,1766.81519,1890.79285,-0.07971,-0.16895,0.98856,-10.185,3.115,1.995,6407,54612,78503
0.985,916.36658,981.97937,1767.12036,1890.71655,-0.07959,-0.17676,0.98538,-10.413,3.168,2.065,6407,54616,78525
0.985,916.36658,981.97937,1767.27295,1890.71655,-0.08057,-0.18128,0.98489,-10.238,2.958,2.205,6407,54616,78525
0.985,916.36658,981.97937,1767.12036,1890.64026,-0.07776,-0.18311,0.98599,-9.8,2.538,2.275,6410,54622,78543
0.985,916.44287,981.97937,1767.12036,1890.86914,-0.07825,-0.18067,0.98843,-8.873,2.503,1.925,6410,54622,78543
0.985,916.44287,981.97937,1767.50183,1890.56396,-0.07801,-0.18384,0.98685,-8.453,2.52,1.698,6411,54625,78561
0.985,916.44287,981.97937,1767.12036,1890.79285,-0.08106,-0.18274,0.9888,-7.893,2.59,1.435,6411,54625,78561
0.985,916.44287,981.97937,1767.12036,1890.64026,-0.08289,-0.18299,0.98636,-7.683,2.625,1.383,6413,54631,78573
0.985,916.44287,981.97937,1767.42554,1890.64026,-0.08496,-0.18445,0.98648,-7.053,2.433,0.98,6413,54631,78573
0.985,916.44287,982.13196,1767.19666,1890.64026,-0.08533,-0.19019,0.98624,-6.038,1.523,0.683,6413,54631,78571
0.985,916.44287,982.13196,1766.81519,1890.79285,-0.08228,-0.19153,0.98477,-5.478,1.015,0.543,6413,54631,78571
0.985,916.44287,982.13196,1767.27295,1890.71655,-0.08045,-0.19263,0.98538,-4.69,0.683,0.158,6408,54626,78564
0.985,916.44287,982.13196,1767.04407,1890.86914,-0.07935,-0.19337,0.98575,-4.078,0.595,0.053,6408,54626,78564
0.985,916.44287,982.13196,1767.04407,1890.86914,-0.07849,-0.19446,0.9866,-3.238,0.63,-0.105,6400,54628,78552
0.985,916.59546,982.13196,1767.34924,1890.79285,-0.07996,-0.18775,0.98709,-1.838,0.84,-0.683,6400,54628,78552
0.985,916.59546,982.13196,1767.04407,1890.71655,-0.07984,-0.18287,0.9877,-1.575,0.77,-0.823,6388,54623,78540
0.985,916.59546,982.13196,1767.04407,1890.79285,-0.08032,-0.1792,0.98843,-1.05,0.788,-0.823,6388,54623,78540
0.985,916.59546,982.13196,1767.27295,1890.79285,-0.08045,-0.17689,0.9877,-1.138,0.805,-0.98,6383,54621,78527
0.985,916.59546,982.13196,1767.04407,1890.86914,-0.07971,-0.17652,0.98709,-1.173,0.718,-0.788,6383,54621,78527
0.985,916.59546,981.97937,1767.27295,1890.71655,-0.07752,-0.17933,0.98733,-1.61,0.665,-0.998,6377,54620,78514
0.985,916.59546,981.97937,1767.73071,1890.56396,-0.07654,-0.1825,0.98746,-1.698,0.753,-1.155,6377,54620,78514
0.985,916.59546,981.97937,1766.96777,1890.86914,-0.07739,-0.18128,0.98782,-1.645,0.91,-1.033,6371,54619,78518
0.985,916.59546,981.97937,1766.89148,1890.79285,-0.07886,-0.17982,0.98599,-1.803,1.068,-1.015,6371,54619,78518
0.985,916.59546,981.97937,1767.42554,1890.71655,-0.08203,-0.17859,0.98441,-1.768,1.103,-1.155,6367,54618,78518
0.985,916.36658,981.97937,1767.34924,1890.56396,-0.08362,-0.1764,0.9866,-1.61,0.508,-0.77,6367,54618,78518
0.985,916.36658,981.97937,1766.96777,1890.71655,-0.08191,-0.1775,0.98599,-1.698,0.175,-0.718,6367,54617,78516
0.985,916.36658,981.97937,1767.34924,1890.71655,-0.08106,-0.17835,0.98526,-1.715,-0.193,-0.595,6367,54617,78516
0.985,916.36658,981.97937,1767.19666,1890.79285,-0.07837,-0.18018,0.98489,-1.855,-0.525,-0.7,6365,54621,78518
0.985,916.36658,981.97937,1767.12036,1890.71655,-0.07801,-0.18091,0.9888,-1.645,-0.595,-0.56,6365,54621,78518
0.985,916.36658,982.20825,1767.27295,1890.86914,-0.07715,-0.17933,0.98526,-1.295,-0.28,-0.613,6365,54617,78514
0.985,916.36658,982.20825,1766.89148,1890.71655,-0.07678,-0.17676,0.9866,-1.313,-0.21,-0.648,6365,54617,78514
0.985,916.36658,982.20825,1767.19666,1890.64026,-0.07678,-0.1764,0.98758,-1.243,-0.07,-0.595,6368,54618,78510
0.985,916.36658,982.20825,1767.34924,1890.71655,-0.07727,-0.17603,0.9888,-1.348,-0.123,-0.473,6368,54618,78510
0.985,916.36658,982.20825,1767.19666,1890.86914,-0.07569,-0.1753,0.98929,-1.628,-0.018,-0.578,6368,54618,78513
0.985,916.44287,982.20825,1767.12036,1890.86914,-0.07605,-0.17762,0.98819,-1.715,0.28,-0.63,6368,54618,78513
0.985,916.44287,982.20825,1767.34924,1890.71655,-0.07508,-0.17933,0.9877,-1.54,0.63,-0.543,6372,54620,78513
0.985,916.44287,982.20825,1767.04407,1890.86914,-0.07642,-0.17798,0.98856,-1.505,0.77,-0.753,6372,54620,78513
0.985,916.44287,982.20825,1766.96777,1890.86914,-0.07593,-0.17689,0.98624,-1.663,0.7,-0.735,6374,54623,78515
0.985,916.44287,982.20825,1767.34924,1890.71655,-0.07642,-0.17652,0.9855,-1.768,0.805,-0.928,6374,54623,78515
0.985,916.44287,982.20825,1767.27295,1890.48767,-0.07764,-0.17713,0.98709,-1.803,0.788,-0.613,6379,54623,78520
0.985,916.44287,982.20825,1766.73889,1890.71655,-0.08008,-0.17786,0.98685,-1.803,0.858,-0.718,6379,54623,78520
0.985,916.44287,982.20825,1767.42554,1890.79285,-0.07947,-0.17713,0.98575,-1.89,0.805,-0.613,6381,54623,78519
0.985,916.44287,982.20825,1767.12036,1890.86914,-0.07996,-0.17505,0.98795,-1.523,0.683,-0.648,6381,54623,78519
0.985,916.44287,982.20825,1767.12036,1890.71655,-0.07849,-0.17298,0.9877,-1.453,0.543,-0.7,6380,54620,78517
0.985,916.51917,982.20825,1767.19666,1890.56396,-0.07788,-0.17127,0.99002,-1.838,0.438,-0.438,6380,54620,78517
0.985,916.51917,982.20825,1766.89148,1890.79285,-0.07678,-0.17237,0.98733,-1.838,0.42,-0.63,6383,54618,78515
0.985,916.51917,982.20825,1766.96777,1890.79285,-0.07691,-0.17383,0.98465,-2.503,0.455,-0.84,6383,54618,78515
0.985,916.51917,982.20825,1767.19666,1891.02173,-0.07739,-0.17896,0.98526,-2.59,0.508,-0.648,6387,54618,78519
2.246,916.51917,982.20825,1767.04407,1890.94543,-0.07727,-0.18458,0.98636,-2.135,0.403,-0.735,6387,54618,78519
2.246,916.51917,982.20825,1767.19666,1890.86914,-0.07849,-0.18189,0.98917,-1.75,0.333,-0.683,6387,54619,78519
2.246,916.51917,982.20825,1766.96777,1890.79285,-0.07715,-0.17689,0.98904,-1.435,0.228,-0.735,6387,54619,78519
2.246,916.51917,982.20825,1767.12036,1890.79285,-0.07569,-0.1698,0.98953,-1.4,0.35,-0.473,6388,54620,78523
2.246,916.51917,982.20825,1767.04407,1890.79285,-0.07581,-0.16968,0.98941,-1.523,0.438,-0.35,6388,54620,78523
2.246,916.51917,982.20825,1767.34924,1890.94543,-0.07703,-0.17188,0.98965,-1.89,0.63,-0.683,6394,54622,78527
2.246,916.44287,982.20825,1767.19666,1890.71655,-0.07837,-0.17701,0.98636,-2.118,0.805,-0.7,6394,54622,78527
2.246,916.44287,982.20825,1767.04407,1890.64026,-0.08142,-0.18384,0.98502,-1.978,0.753,-0.84,6394,54623,78535
2.246,916.44287,982.20825,1767.19666,1890.79285,-0.08228,-0.18714,0.98648,-0.298,-0.018,-1.12,6394,54623,78535
2.246,916.44287,982.20825,1767.04407,1890.79285,-0.07971,-0.18091,0.98856,0.665,-0.385,-0.91,6398,54625,78534
2.246,916.44287,982.20825,1767.12036,1890.79285,-0.07678,-0.17103,0.99026,1.155,-0.648,-0.945,6398,54625,78534
2.246,916.44287,982.05566,1767.12036,1890.94543,-0.07324,-0.16211,0.99014,1.243,-0.823,-0.648,6403,54625,78534
2.246,916.44287,982.05566,1766.89148,1890.71655,-0.07227,-0.15931,0.98917,0.718,-0.613,-0.613,6403,54625,78534
2.246,916.44287,982.05566,1767.27295,1890.86914,-0.07459,-0.16553,0.98941,-0.91,0.07,-0.788,6407,54626,78538
2.246,916.44287,982.05566,1767.19666,1891.02173,-0.0763,-0.17139,0.98819,-1.383,0.245,-0.7,6407,54626,78538
2.246,916.44287,982.05566,1767.19666,1890.71655,-0.07886,-0.17811,0.98587,-1.278,0.298,-0.945,6410,54626,78535
2.246,916.44287,982.05566,1767.19666,1890.64026,-0.07935,-0.18055,0.9866,-0.84,0.035,-1.138,6410,54626,78535
2.246,916.44287,982.05566,1767.34924,1890.79285,-0.07959,-0.1803,0.9877,-0.315,-0.14,-1.103,6414,54623,78539
2.246,916.44287,982.05566,1767.19666,1890.79285,-0.07691,-0.17017,0.98929,1.12,-0.648,-1.085,6414,54623,78539
2.246,916.44287,982.05566,1767.12036,1890.86914,-0.07312,-0.16443,0.98904,1.225,-0.7,-0.963,6418,54625,78536
2.246,916.44287,982.05566,1767.19666,1890.71655,-0.07068,-0.16041,0.98953,1.12,-0.648,-1.05,6418,54625,78536
2.246,916.44287,982.05566,1767.19666,1890.56396,-0.06677,-0.15882,0.99026,0.648,-0.385,-0.963,6420,54620,78531
2.246,916.44287,982.05566,1766.73889,1890.79285,-0.06897,-0.15809,0.99063,-0.105,0.018,-1.05,6420,54620,78531
2.246,916.44287,982.05566,1767.04407,1890.71655,-0.07227,-0.16199,0.98941,-0.665,0.56,-1.173,6422,54625,78536
2.246,916.44287,982.05566,1766.89148,1891.09802,-0.07996,-0.16993,0.98831,-0.735,0.683,-0.998,6422,54625,78536
2.246,916.44287,982.05566,1766.81519,1890.71655,-0.08106,-0.17151,0.98648,-0.473,0.315,-0.98,6427,54622,78534
2.246,916.44287,982.05566,1767.19666,1890.86914,-0.07984,-0.16907,0.98953,-0.088,-0.105,-0.875,6427,54622,78534
2.246,916.44287,982.05566,1766.73889,1890.86914,-0.0763,-0.16688,0.9888,0.158,-0.455,-0.91,6431,54622,78526
2.246,916.44287,982.05566,1766.89148,1890.94543,-0.07544,-0.16248,0.98831,0.315,-0.578,-0.788,6431,54622,78526
2.246,916.44287,982.05566,1767.19666,1890.79285,-0.06738,-0.1615,0.98978,0.07,-0.63,-0.718,6429,54617,78512
2.246,916.44287,982.05566,1766.89148,1890.86914,-0.0669,-0.16138,0.9921,-0.035,-0.35,-0.805,6429,54617,78512
2.246,916.44287,982.13196,1767.04407,1890.71655,-0.06775,-0.16163,0.99002,-0.21,0.263,-0.7,6422,54613,78496
2.246,916.44287,982.13196,1766.96777,1890.71655,-0.07251,-0.16309,0.98917,-0.525,0.7,-0.963,6422,54613,78496
2.246,916.44287,982.13196,1767.12036,1890.79285,-0.07483,-0.16553,0.98831,-0.385,0.805,-1.225,6415,54610,78478
2.246,916.44287,982.13196,1767.04407,1890.94543,-0.07617,-0.1659,0.99063,0.175,0.525,-1.418,6415,54610,78478
2.246,916.44287,982.13196,1767.34924,1890.79285,-0.07361,-0.16492,0.98904,0.595,0.245,-1.383,6409,54603,78465
2.246,916.36658,982.13196,1767.19666,1890.79285,-0.07276,-0.16114,0.98953,0.753,0.245,-1.348,6409,54603,78465
2.246,916.36658,982.13196,1767.04407,1890.56396,-0.07031,-0.15699,0.98929,0.823,0.193,-1.33,6403,54600,78452
2.246,916.36658,982.13196,1767.27295,1890.79285,-0.0697,-0.15235,0.99087,0.788,0.385,-1.435,6403,54600,78452
2.246,916.36658,982.13196,1767.12036,1890.94543,-0.07105,-0.1504,0.99014,-0.42,0.875,-1.383,6398,54601,78443
2.246,916.36658,982.13196,1767.04407,1891.09802,-0.07569,-0.15625,0.98904,-0.805,1.138,-1.418,6398,54601,78443
2.246,916.36658,982.20825,1767.19666,1890.79285,-0.07849,-0.16334,0.98868,-0.665,0.998,-1.418,6399,54601,78439
2.246,916.36658,982.20825,1766.89148,1891.02173,-0.07898,-0.16675,0.98917,-0.263,0.683,-1.628,6399,54601,78439
2.246,916.36658,982.20825,1767.12036,1890.86914,-0.07642,-0.16724,0.98856,0.473,0.333,-1.313,6400,54597,78434
2.246,916.36658,982.20825,1767.19666,1890.79285,-0.07251,-0.16126,0.98929,1.138,-0.07,-1.313,6400,54597,78434
2.246,916.36658,982.20825,1767.04407,1891.09802,-0.06714,-0.146,0.98978,1.12,-0.018,-1.383,6400,54597,78428
2.246,916.44287,982.20825,1767.19666,1890.86914,-0.06738,-0.14051,0.99271,0.648,0.385,-1.278,6400,54597,78428
2.246,916.44287,982.20825,1767.19666,1890.86914,-0.06738,-0.13892,0.99271,-0.315,0.788,-1.278,6396,54594,78423
2.246,916.44287,982.20825,1767.04407,1890.79285,-0.06946,-0.14161,0.99112,-1.453,1.208,-1.155,6396,54594,78423
2.246,916.44287,982.20825,1767.12036,1890.94543,-0.07324,-0.14783,0.99002,-2.608,1.558,-0.91,6404,54596,78426
2.246,916.44287,982.20825,1767.12036,1890.94543,-0.08057,-0.16492,0.9899,-2.8,1.26,-1.068,6404,54596,78426
2.246,916.44287,982.13196,1767.27295,1890.64026,-0.07996,-0.17005,0.98892,-2.17,0.91,-1.103,6408,54596,78431
2.246,916.44287,982.13196,1766.73889,1890.86914,-0.07849,-0.16773,0.98929,-1.225,0.28,-1.138,6408,54596,78431
2.246,916.44287,982.13196,1767.34924,1890.94543,-0.07593,-0.16089,0.99075,-0.228,0.0,-1.085,6408,54595,78428
2.246,916.44287,982.13196,1766.89148,1891.09802,-0.07239,-0.15394,0.99026,0.315,-0.088,-1.103,6408,54595,78428
2.246,916.44287,982.13196,1767.12036,1890.86914,-0.06848,-0.1438,0.99063,0.368,0.175,-1.295,6413,54598,78429
2.246,916.51917,982.13196,1767.34924,1890.79285,-0.06934,-0.14173,0.99124,-0.21,0.368,-1.278,6413,54598,78429
2.246,916.51917,982.13196,1766.96777,1890.79285,-0.07007,-0.14344,0.99051,-0.998,0.665,-1.173,6412,54596,78425
2.246,916.51917,982.13196,1767.04407,1890.79285,-0.07227,-0.1504,0.98953,-1.488,0.858,-1.155,6412,54596,78425
2.246,916.51917,982.13196,1767.34924,1890.79285,-0.07617,-0.15455,0.99075,-1.61,0.735,-1.12,6416,54595,78424
2.246,916.51917,982.13196,1767.04407,1890.79285,-0.07813,-0.15979,0.99173,-0.875,0.228,-1.278,6416,54595,78424
2.246,916.51917,982.28455,1766.89148,1890.94543,-0.07483,-0.16004,0.9888,-0.228,-0.053,-1.435,6418,54594,78426
2.246,916.51917,982.28455,1767.04407,1890.64026,-0.0741,-0.15516,0.991,0.525,-0.315,-1.54,6418,54594,78426
2.246,916.51917,982.28455,1767.12036,1890.86914,-0.07178,-0.15052,0.99002,1.12,-0.455,-1.348,6424,54592,78420
2.246,916.51917,982.28455,1767.12036,1890.86914,-0.06958,-0.14478,0.99002,1.138,-0.403,-1.33,6424,54592,78420
2.246,916.51917,982.28455,1767.42554,1890.71655,-0.06848,-0.1377,0.99026,0.228,-0.263,-1.33,6424,54592,78420
2.246,916.44287,982.28455,1767.12036,1890.71655,-0.06897,-0.14002,0.99149,-0.315,-0.088,-1.173,6422,54592,78420
2.246,916.44287,982.28455,1766.81519,1890.79285,-0.07215,-0.14368,0.99246,-0.788,0.018,-0.998,6422,54592,78420
2.246,916.44287,982.28455,1767.27295,1890.86914,-0.07227,-0.14759,0.99124,-0.998,-0.018,-1.05,6429,54593,78422
2.246,916.44287,982.28455,1767.12036,1890.41138,-0.07483,-0.14771,0.99136,-1.208,-0.053,-0.683,6429,54593,78422
2.246,916.44287,982.28455,1767.27295,1890.86914,-0.07337,-0.15003,0.99222,-0.998,-0.035,-1.12,6432,54590,78423
2.246,916.44287,982.28455,1767.27295,1890.94543,-0.07068,-0.14844,0.99222,-0.455,-0.245,-1.015,6435,54592,78423
2.246,916.44287,982.28455,1766.81519,1890.94543,-0.06751,-0.1449,0.99271,-0.28,-0.333,-0.98,6435,54592,78423
2.246,916.44287,982.28455,1767.04407,1890.86914,-0.06641,-0.14124,0.99429,-0.403,-0.105,-1.033,6435,54592,78423
2.246,916.44287,982.28455,1767.27295,1890.79285,-0.06507,-0.13807,0.99466,-0.63,0.228,-1.243,6437,54589,78426
2.246,916.44287,982.28455,1766.89148,1890.94543,-0.06372,-0.13684,0.99319,-1.033,0.63,-1.033,6437,54589,78426
2.246,916.29028,982.28455,1767.04407,1890.86914,-0.06861,-0.13746,0.991,-2.118,1.295,-0.945,6439,54591,78424
2.246,916.29028,982.28455,1767.12036,1890.86914,-0.07044,-0.13916,0.99014,-2.643,1.383,-0.63,6439,54591,78424
2.246,916.29028,982.28455,1766.89148,1891.09802,-0.07263,-0.14124,0.99026,-3.045,1.295,-0.91,6444,54593,78430
2.246,916.29028,982.28455,1766.81519,1890.71655,-0.073,-0.14319,0.99063,-3.168,1.085,-0.455,6444,54593,78430
2.246,916.29028,982.28455,1767.12036,1890.79285,-0.07349,-0.14283,0.99234,-3.29,0.77,-0.455,6450,54591,78437
2.246,916.29028,982.05566,1767.12036,1890.64026,-0.07105,-0.14222,0.99393,-3.343,0.648,-0.158,6452,54596,78445
2.246,916.29028,982.05566,1766.5863,1890.86914,-0.06995,-0.14136,0.99332,-3.5,0.613,-0.193,6452,54596,78445
2.246,916.29028,982.05566,1767.19666,1890.64026,-0.07019,-0.14258,0.99197,-3.745,0.735,-0.175,6452,54596,78445
2.246,916.29028,982.05566,1766.89148,1891.02173,-0.07141,-0.14515,0.99161,-3.763,0.823,-0.298,6453,54596,78452
