Time(s),Uc1(mV),Uc2(mV),Ut1(mV),Ut2(mV),AccX(g),AccY(g),AccZ(g),GyroX(dps),GyroY(dps),GyroZ(dps),PPG_Green,PPG_Red,PPG_IR
0.358,909.88159,981.29272,1754.45557,1889.19067,-0.0553,-0.06287,0.99661,-2.31,0.473,-0.438,6257,54701,76912
0.358,909.8053,981.29272,1755.44739,1888.8092,-0.05506,-0.05969,0.99905,-2.1,0.788,-0.473,6258,54700,76910
0.358,909.8053,981.29272,1754.22668,1889.26697,-0.05506,-0.05969,0.99905,-2.1,0.788,-0.473,6258,54700,76910
0.358,909.8053,981.29272,1754.83704,1889.19067,-0.05799,-0.05884,0.99759,-2.643,0.963,-0.455,6257,54703,76915
0.358,909.8053,981.29272,1754.53186,1889.11438,-0.05847,-0.06079,0.99661,-2.835,0.998,-0.63,6257,54703,76915
0.358,909.8053,981.29272,1754.53186,1889.26697,-0.05676,-0.06238,0.99942,-2.59,0.84,-0.385,6259,54698,76916
0.358,909.8053,981.29272,1754.83704,1889.19067,-0.05689,-0.06177,0.99832,-2.59,0.91,-0.42,6259,54698,76916
0.358,909.8053,981.29272,1754.60815,1888.8092,-0.05676,-0.06055,0.99722,-2.678,0.945,-0.613,6259,54700,76918
0.358,909.8053,981.29272,1754.68445,1889.26697,-0.05481,-0.06507,0.99722,-2.468,0.718,-0.595,6259,54700,76918
0.358,909.8053,981.29272,1754.83704,1889.19067,-0.05603,-0.06336,0.99783,-2.38,0.735,-0.385,6260,54704,76917
0.358,909.8053,981.29272,1754.68445,1889.11438,-0.05603,-0.06311,0.99832,-2.328,0.77,-0.543,6260,54704,76917
0.358,909.8053,981.29272,1754.68445,1889.19067,-0.05799,-0.06043,0.99893,-2.1,0.77,-0.438,6261,54698,76913
0.358,909.8053,981.29272,1754.45557,1889.19067,-0.05908,-0.06067,0.99918,-2.135,0.893,-0.403,6261,54698,76913
0.358,909.8053,981.29272,1754.76074,1888.73291,-0.0575,-0.06116,0.99881,-2.1,0.735,-0.473,6262,54705,76920
0.358,909.8053,981.29272,1754.76074,1889.11438,-0.05811,-0.05908,0.99869,-2.17,0.788,-0.63,6262,54705,76920
0.358,909.8053,981.29272,1754.98962,1889.11438,-0.05701,-0.05957,0.99661,-2.363,0.788,-0.525,6261,54708,76922
0.358,909.8053,981.29272,1754.98962,1889.26697,-0.05835,-0.06153,0.99832,-2.328,0.753,-0.42,6261,54708,76922
0.358,909.8053,981.29272,1754.53186,1889.11438,-0.05652,-0.06262,0.99734,-2.38,0.683,-0.473,6264,54710,76925
0.358,909.8053,981.29272,1754.68445,1889.19067,-0.05835,-0.06372,0.99661,-2.223,0.56,-0.543,6264,54710,76925
0.358,909.8053,981.29272,1754.68445,1888.8855,-0.0564,-0.06384,0.99649,-2.048,0.578,-0.56,6266,54708,76924
0.358,909.8053,981.29272,1754.60815,1889.11438,-0.05713,-0.06262,0.99881,-1.995,0.543,-0.473,6266,54708,76924
0.358,910.03418,981.29272,1754.83704,1889.03809,-0.05445,-0.0614,0.99771,-1.908,0.683,-0.648,6267,54704,76930
0.358,910.03418,981.29272,1754.37927,1889.03809,-0.05689,-0.05921,0.99808,-1.943,0.718,-0.928,6267,54704,76930
0.358,910.03418,981.29272,1754.76074,1889.34326,-0.05737,-0.06177,0.99918,-1.96,0.578,-0.543,6270,54708,76931
0.358,910.03418,981.29272,1754.83704,1889.19067,-0.05725,-0.06018,0.99832,-2.048,0.683,-0.613,6270,54708,76931
0.358,910.03418,981.29272,1754.76074,1889.03809,-0.05762,-0.0614,0.99637,-1.96,0.648,-0.753,6272,54710,76933
0.358,910.03418,981.29272,1754.76074,1889.03809,-0.05799,-0.0603,0.99771,-1.978,0.578,-0.718,6272,54710,76933
0.358,910.03418,981.29272,1754.60815,1889.19067,-0.05701,-0.06091,0.99637,-2.013,0.508,-0.735,6275,54707,76930
0.358,910.03418,981.29272,1754.53186,1889.11438,-0.05615,-0.05994,0.99832,-1.838,0.438,-0.648,6275,54707,76930
0.358,910.03418,981.29272,1754.60815,1889.34326,-0.05615,-0.06067,0.99686,-1.995,0.63,-0.578,6277,54710,76935
0.358,910.03418,981.29272,1754.83704,1889.26697,-0.05567,-0.06116,0.99734,-2.065,0.42,-0.683,6277,54710,76935
0.358,909.8053,981.29272,1755.37109,1889.11438,-0.05664,-0.06177,0.9993,-1.838,0.578,-0.63,6277,54710,76941
0.358,909.8053,981.29272,1754.45557,1889.26697,-0.05823,-0.06091,0.99991,-1.75,0.63,-0.7,6277,54710,76941
0.358,909.8053,981.29272,1754.76074,1889.11438,-0.05591,-0.06055,0.99625,-1.908,0.7,-0.595,6278,54711,76939
0.358,909.8053,981.29272,1754.68445,1888.96179,-0.05408,-0.05994,0.99918,-1.908,0.683,-0.613,6278,54711,76939
0.358,909.8053,981.29272,1754.68445,1889.03809,-0.05542,-0.05774,0.99844,-1.908,0.77,-0.7,6279,54716,76946
0.358,909.8053,981.14014,1754.68445,1889.19067,-0.05725,-0.05835,0.99747,-2.118,0.84,-0.49,6279,54716,76946
0.358,909.8053,981.14014,1754.45557,1888.8092,-0.05652,-0.05872,0.99503,-2.293,0.84,-0.595,6282,54714,76948
0.358,909.8053,981.14014,1754.60815,1889.03809,-0.05603,-0.05957,0.99954,-2.31,0.788,-0.805,6282,54714,76948
0.358,909.8053,981.14014,1754.83704,1889.03809,-0.05676,-0.05847,0.99991,-2.45,0.98,-0.63,6282,54715,76945
0.358,909.8053,981.14014,1754.60815,1889.03809,-0.05762,-0.05933,0.9971,-2.415,0.893,-0.28,6282,54715,76945
0.358,909.729,981.14014,1754.45557,1889.26697,-0.05786,-0.05908,0.99661,-2.433,0.805,-0.49,6286,54716,76946
0.358,909.729,981.14014,1754.53186,1889.03809,-0.05603,-0.06153,0.99722,-2.415,0.788,-0.543,6286,54716,76946
0.358,909.729,981.14014,1754.76074,1888.8092,-0.05481,-0.06116,0.99844,-2.45,0.648,-0.49,6285,54717,76955
0.358,909.729,981.14014,1754.68445,1889.26697,-0.0575,-0.05835,0.99686,-2.485,0.805,-0.368,6285,54717,76955
0.358,909.729,981.14014,1754.83704,1889.19067,-0.05884,-0.05933,0.99942,-2.73,0.805,-0.35,6289,54718,76951
0.358,909.729,981.29272,1755.2948,1889.11438,-0.05762,-0.06372,0.99844,-2.52,0.7,-0.455,6289,54718,76951
0.358,909.729,981.29272,1754.60815,1889.26697,-0.05676,-0.06348,0.99783,-2.468,0.508,-0.385,6288,54720,76957
0.358,909.729,981.29272,1754.68445,1889.26697,-0.05469,-0.06153,0.99698,-2.31,0.333,-0.525,6288,54720,76957
0.358,909.729,981.29272,1754.60815,1888.96179,-0.05322,-0.05762,0.99649,-2.31,0.438,-0.595,6291,54717,76956
0.358,909.729,981.29272,1754.45557,1889.34326,-0.0542,-0.05945,0.99893,-2.223,0.928,-0.298,6291,54717,76956
0.358,910.03418,981.29272,1754.83704,1889.19067,-0.05762,-0.05567,0.99893,-2.328,1.173,-0.455,6293,54716,76957
0.358,910.03418,981.29272,1754.22668,1889.26697,-0.05847,-0.05542,0.99881,-2.66,1.225,-0.368,6293,54716,76957
0.358,910.03418,981.29272,1754.53186,1889.26697,-0.05957,-0.05762,0.9993,-2.8,1.155,-0.473,6296,54720,76962
0.359,910.03418,981.29272,1754.53186,1889.26697,-0.06262,-0.06104,0.99905,-2.765,0.998,-0.385,6296,54720,76962
0.359,910.03418,981.29272,1754.60815,1888.96179,-0.05884,-0.06091,0.99637,-2.73,0.35,-0.35,6298,54713,76958
0.359,910.03418,981.14014,1754.76074,1889.19067,-0.05359,-0.0625,0.99808,-2.433,-0.123,-0.263,6298,54713,76958
0.359,910.03418,981.14014,1754.91333,1889.11438,-0.05103,-0.06128,0.99966,-2.503,-0.018,-0.298,6297,54712,76949
0.359,910.03418,981.14014,1754.37927,1889.26697,-0.05188,-0.06018,0.99954,-2.52,0.49,-0.228,6297,54712,76949
0.359,910.03418,981.14014,1754.68445,1889.11438,-0.05396,-0.06006,0.99612,-2.573,0.84,-0.175,6289,54708,76936
0.359,910.03418,981.14014,1754.76074,1889.19067,-0.05725,-0.06262,0.99905,-2.538,1.015,-0.49,6289,54708,76936
0.359,909.8053,981.14014,1754.98962,1889.11438,-0.05676,-0.06299,0.99808,-2.503,0.98,-0.508,6283,54706,76925
0.359,909.8053,981.14014,1754.53186,1889.11438,-0.05835,-0.0603,0.99771,-2.45,0.91,-0.333,6283,54706,76925
0.359,909.8053,981.14014,1754.76074,1889.03809,-0.05908,-0.06079,0.99673,-2.223,0.875,-0.42,6281,54706,76911
0.359,909.8053,981.14014,1754.83704,1888.8855,-0.05945,-0.05982,0.99783,-2.1,0.665,-0.613,6281,54706,76911
0.359,909.8053,981.14014,1754.76074,1889.26697,-0.05652,-0.05994,0.99966,-1.925,0.508,-0.578,6273,54699,76904
0.359,909.8053,981.21643,1754.60815,1889.26697,-0.05603,-0.06043,0.99686,-1.873,0.578,-0.455,6273,54699,76904
0.359,909.8053,981.21643,1754.60815,1889.03809,-0.05652,-0.05994,0.99698,-1.855,0.543,-0.298,6271,54698,76903
0.359,909.8053,981.21643,1754.53186,1889.11438,-0.05701,-0.06128,0.99661,-1.978,0.525,-0.525,6271,54698,76903
0.359,909.8053,981.21643,1754.91333,1889.11438,-0.05628,-0.06189,0.99808,-1.855,0.508,-0.683,6267,54701,76893
0.359,909.8053,981.21643,1754.68445,1888.65662,-0.05554,-0.05908,0.99771,-1.803,0.42,-0.718,6267,54701,76893
0.359,909.88159,981.21643,1754.76074,1889.19067,-0.05542,-0.06043,0.99771,-1.82,0.315,-0.718,6266,54702,76891
0.359,909.88159,981.21643,1754.45557,1889.03809,-0.05506,-0.06043,0.99832,-1.838,0.35,-0.49,6266,54702,76891
0.359,909.88159,981.21643,1754.60815,1889.11438,-0.05359,-0.05823,0.99832,-1.855,0.438,-0.595,6261,54697,76887
0.359,909.88159,981.21643,1754.53186,1889.19067,-0.0542,-0.05725,0.99783,-1.785,0.578,-0.595,6261,54697,76887
0.359,909.88159,981.21643,1754.76074,1889.11438,-0.05371,-0.05994,0.99673,-1.838,0.7,-0.63,6257,54696,76884
0.359,909.88159,981.29272,1755.52368,1888.65662,-0.0542,-0.05957,0.99747,-1.995,0.84,-0.525,6257,54696,76884
0.359,909.88159,981.29272,1754.45557,1889.19067,-0.05432,-0.05799,0.99796,-1.943,0.858,-0.595,6257,54698,76884
0.359,909.88159,981.29272,1754.53186,1889.19067,-0.0564,-0.05335,0.99869,-2.135,0.98,-0.438,6257,54698,76884
0.359,909.88159,981.29272,1754.60815,1888.96179,-0.05689,-0.05469,0.99686,-2.275,1.05,-0.455,6258,54698,76884
0.359,909.88159,981.29272,1754.76074,1889.19067,-0.05847,-0.05579,0.99796,-2.695,0.893,-0.49,6258,54698,76884
0.359,910.11047,981.29272,1754.98962,1889.03809,-0.0553,-0.0575,0.99734,-3.063,0.718,-0.298,6258,54697,76886
0.359,910.11047,981.29272,1754.37927,1889.03809,-0.05408,-0.06116,0.99686,-3.238,0.788,-0.49,6258,54697,76886
0.359,910.11047,981.29272,1754.68445,1889.19067,-0.05579,-0.06238,0.99698,-3.098,0.77,-0.473,6258,54699,76885
0.359,910.11047,981.29272,1754.68445,1889.19067,-0.05579,-0.06128,0.99893,-2.975,0.805,-0.403,6258,54699,76885
0.359,910.11047,981.29272,1754.68445,1889.03809,-0.05603,-0.06165,0.99796,-2.87,0.805,-0.42,6257,54699,76886
0.359,910.11047,981.14014,1754.68445,1889.11438,-0.05518,-0.05921,0.99734,-2.608,0.928,-0.455,6257,54699,76886
0.359,910.11047,981.14014,1754.53186,1889.11438,-0.05518,-0.05835,0.9971,-2.555,1.05,-0.49,6255,54700,76887
0.359,910.11047,981.14014,1754.60815,1888.58032,-0.05628,-0.05554,0.99747,-2.818,0.998,-0.49,6255,54700,76887
0.359,910.11047,981.14014,1754.68445,1888.96179,-0.05506,-0.05579,0.99686,-2.958,0.998,-0.333,6256,54699,76887
0.359,910.11047,981.14014,1754.60815,1888.96179,-0.05493,-0.0564,0.99869,-3.185,0.945,-0.333,6256,54699,76887
0.359,909.88159,981.14014,1754.76074,1888.96179,-0.05567,-0.06006,0.99673,-3.57,1.155,-0.368,6254,54700,76888
0.359,909.88159,981.14014,1754.37927,1888.96179,-0.05591,-0.06336,0.99832,-3.658,1.138,-0.385,6254,54700,76888
0.359,909.88159,981.14014,1754.76074,1888.96179,-0.05811,-0.0636,0.99698,-3.518,1.085,-0.385,6254,54700,76888
0.359,909.88159,981.14014,1754.60815,1888.73291,-0.0603,-0.06238,0.99783,-3.413,1.103,-0.508,6256,54699,76890
0.359,909.88159,981.14014,1754.60815,1889.03809,-0.06018,-0.06067,0.99698,-3.395,0.963,-0.578,6256,54699,76890
0.359,909.88159,981.21643,1754.68445,1889.03809,-0.05457,-0.05506,0.99881,-3.343,0.368,-0.35,6256,54698,76892
0.359,909.88159,981.21643,1754.37927,1888.96179,-0.05237,-0.05396,0.99966,-3.64,0.7,-0.403,6256,54698,76892
0.359,909.88159,981.21643,1754.60815,1889.19067,-0.05396,-0.0531,0.99954,-4.323,1.033,-0.315,6255,54698,76894
0.359,909.88159,981.21643,1754.68445,1889.11438,-0.05469,-0.05921,0.99844,-4.848,1.225,-0.175,6255,54698,76894
0.359,909.88159,981.21643,1754.60815,1888.65662,-0.05933,-0.06861,0.99759,-4.813,1.313,-0.158,6255,54702,76895
0.359,909.729,981.21643,1754.68445,1889.11438,-0.0614,-0.06885,0.99588,-4.06,0.963,-0.175,6258,54704,76900
0.359,909.729,981.21643,1754.53186,1889.11438,-0.05921,-0.06641,0.99625,-3.693,0.508,-0.07,6258,54704,76900
0.359,909.729,981.21643,1754.53186,1889.03809,-0.05603,-0.06287,0.99588,-3.43,0.403,-0.175,6258,54704,76900
0.359,909.729,981.21643,1754.37927,1889.11438,-0.05469,-0.0586,0.99661,-3.588,0.315,-0.35,6257,54704,76907
0.359,909.729,981.21643,1754.60815,1889.03809,-0.0531,-0.06201,0.99686,-3.885,0.49,-0.35,6257,54704,76907
0.359,909.729,981.14014,1755.52368,1888.65662,-0.05408,-0.0625,1.00247,-3.903,1.19,-0.403,6259,54700,76900
0.359,909.729,981.14014,1754.15039,1889.11438,-0.05445,-0.06384,0.99796,-3.798,1.715,-0.385,6259,54700,76900
0.359,909.729,981.14014,1754.60815,1889.03809,-0.05713,-0.06507,0.9993,-3.885,1.925,-0.525,6259,54705,76905
0.359,909.729,981.14014,1754.45557,1888.8855,-0.05835,-0.06604,0.99979,-3.903,1.698,-0.578,6259,54705,76905
0.359,909.729,981.14014,1754.45557,1889.03809,-0.05664,-0.06372,0.99747,-3.815,1.453,-0.455,6259,54701,76908
0.359,909.8053,981.14014,1754.60815,1889.03809,-0.05518,-0.06311,0.9971,-4.375,1.645,-0.56,6261,54704,76913
0.359,909.8053,981.14014,1754.30298,1888.65662,-0.05896,-0.06714,0.99954,-4.515,1.89,-0.648,6261,54704,76913
0.359,909.8053,981.14014,1754.60815,1889.19067,-0.06226,-0.06763,0.99747,-4.428,1.873,-0.455,6261,54704,76913
0.359,909.8053,981.14014,1754.60815,1889.03809,-0.06629,-0.06775,0.996,-4.305,1.645,-0.578,6261,54708,76917
0.359,909.8053,981.14014,1754.60815,1889.03809,-0.06128,-0.07166,0.99539,-4.078,1.138,-0.7,6261,54708,76917
0.359,909.8053,981.21643,1754.68445,1889.19067,-0.05872,-0.07593,1.00089,-2.905,0.578,-0.42,6261,54704,76919
0.359,909.8053,981.21643,1754.37927,1889.11438,-0.06006,-0.07593,1.00089,-2.905,0.578,-0.42,6261,54704,76919
0.359,909.8053,981.21643,1754.68445,1888.73291,-0.06091,-0.06677,0.99771,-1.575,0.963,-0.683,6267,54710,76920
0.359,909.8053,981.21643,1754.68445,1888.96179,-0.0614,-0.06275,0.9982,-1.593,0.858,-0.613,6267,54710,76920
0.359,909.8053,981.21643,1755.21851,1888.96179,-0.05786,-0.06421,0.99734,-1.558,0.683,-0.683,6264,54709,76917
0.359,909.8053,981.21643,1755.06592,1889.11438,-0.05872,-0.06555,0.99771,-1.558,0.525,-0.543,6267,54713,76919
0.359,909.8053,981.21643,1754.45557,1888.96179,-0.05701,-0.06897,0.99734,-1.663,0.298,-0.7,6267,54713,76919
0.359,909.8053,981.21643,1754.91333,1889.03809,-0.05689,-0.07483,0.99942,-1.173,0.245,-0.613,6267,54713,76919
1.582,909.8053,981.21643,1754.76074,1888.58032,-0.05591,-0.07166,0.99832,-0.63,0.473,-0.595,6270,54710,76920
1.582,909.8053,981.21643,1754.68445,1889.03809,-0.05762,-0.06299,0.99783,-0.403,0.665,-0.7,6270,54710,76920
1.582,909.8053,981.14014,1754.98962,1888.96179,-0.05823,-0.05628,0.9971,-0.525,0.788,-0.893,6267,54711,76917
1.582,909.8053,981.14014,1754.37927,1888.96179,-0.05799,-0.05982,0.99881,-0.77,0.735,-0.875,6267,54711,76917
1.582,909.8053,981.14014,1754.68445,1889.03809,-0.0564,-0.06177,0.99673,-1.033,0.648,-0.893,6268,54711,76917
1.582,909.8053,981.14014,1754.68445,1889.11438,-0.05689,-0.06348,0.99612,-1.155,0.7,-1.015,6268,54711,76917
1.582,909.8053,981.14014,1754.76074,1888.58032,-0.0564,-0.06336,0.99771,-1.243,0.665,-1.015,6270,54710,76916
1.582,909.88159,981.14014,1754.91333,1888.8855,-0.05701,-0.0636,0.99869,-1.295,0.823,-0.963,6270,54710,76916
1.582,909.88159,981.14014,1754.76074,1889.03809,-0.05774,-0.06384,0.99722,-1.138,0.788,-0.823,6274,54708,76917
1.582,909.88159,981.14014,1754.68445,1889.03809,-0.05603,-0.05969,0.99551,-1.313,0.753,-0.578,6274,54708,76917
1.582,909.88159,981.14014,1754.68445,1889.11438,-0.05689,-0.0603,0.99771,-1.54,0.63,-0.385,6274,54707,76918
1.582,909.88159,981.14014,1754.68445,1889.19067,-0.05493,-0.05835,0.99796,-1.925,0.735,-0.333,6274,54707,76918
1.582,909.88159,981.29272,1755.06592,1889.11438,-0.0586,-0.05493,0.9982,-2.205,0.805,-0.158,6275,54708,76913
1.582,909.88159,981.29272,1754.45557,1889.11438,-0.05689,-0.05542,0.99832,-2.695,0.875,-0.105,6275,54708,76913
1.582,909.88159,981.29272,1755.06592,1889.03809,-0.05872,-0.05994,0.99954,-3.238,1.068,-0.175,6274,54707,76918
1.582,909.88159,981.29272,1754.60815,1888.96179,-0.06006,-0.05835,0.99527,-3.57,1.085,-0.035,6274,54707,76918
1.582,909.88159,981.29272,1754.68445,1889.03809,-0.05994,-0.06153,0.99661,-3.798,0.875,-0.07,6278,54712,76928
1.582,909.8053,981.29272,1754.60815,1889.11438,-0.05591,-0.06409,0.9971,-3.833,0.7,0.035,6278,54712,76928
1.582,909.8053,981.29272,1754.60815,1888.65662,-0.05335,-0.06189,0.9993,-3.973,0.805,0.333,6280,54712,76934
1.582,909.8053,981.29272,1754.68445,1889.03809,-0.05347,-0.05872,0.99783,-4.13,1.138,0.543,6280,54712,76934
1.582,909.8053,981.29272,1754.83704,1889.03809,-0.05554,-0.05835,0.9982,-4.69,1.733,0.84,6280,54710,76937
1.582,909.8053,981.29272,1754.60815,1888.96179,-0.05921,-0.05994,0.9971,-5.18,1.873,1.068,6280,54710,76937
1.582,909.8053,981.29272,1754.60815,1889.11438,-0.06079,-0.06091,0.99637,-5.618,1.785,0.753,6280,54711,76944
1.582,909.8053,981.29272,1754.30298,1888.8855,-0.05933,-0.06543,0.99637,-5.565,1.523,1.225,6280,54711,76944
1.582,909.8053,981.29272,1754.60815,1888.73291,-0.05689,-0.06641,0.99734,-5.653,1.383,1.26,6282,54712,76944
1.582,909.8053,981.29272,1754.60815,1888.96179,-0.05554,-0.06824,0.99734,-5.985,1.785,1.278,6282,54712,76944
1.582,909.8053,981.29272,1754.60815,1889.03809,-0.05847,-0.06787,0.99734,-6.073,1.89,1.243,6275,54711,76940
1.582,909.729,981.29272,1755.06592,1888.96179,-0.05774,-0.06897,0.99649,-6.213,2.1,1.085,6275,54711,76940
1.582,909.729,981.29272,1754.45557,1888.96179,-0.05969,-0.07093,0.99661,-6.213,2.118,0.84,6271,54713,76940
1.582,909.729,981.29272,1754.53186,1888.96179,-0.06165,-0.07129,0.99759,-6.475,2.083,1.033,6271,54713,76940
1.582,909.729,981.29272,1754.53186,1888.42773,-0.06519,-0.07776,0.99954,-5.915,1.89,0.648,6263,54710,76941
1.582,909.729,981.29272,1754.30298,1888.96179,-0.06348,-0.07984,0.99686,-5.408,1.733,0.648,6263,54710,76941
1.582,909.729,981.06384,1754.60815,1888.8855,-0.06323,-0.07825,0.99722,-5.005,1.4,0.805,6257,54710,76946
1.582,909.729,981.06384,1754.15039,1889.03809,-0.06238,-0.07556,0.9993,-4.48,1.278,0.805,6257,54710,76946
1.582,909.729,981.06384,1754.37927,1888.96179,-0.06165,-0.07373,0.99796,-4.165,1.208,0.718,6251,54711,76949
1.582,909.729,981.06384,1754.53186,1889.11438,-0.06079,-0.07447,0.99649,-4.06,1.015,0.595,6251,54711,76949
1.582,909.729,981.06384,1754.53186,1888.50403,-0.06177,-0.07385,0.99698,-4.113,0.823,0.455,6247,54711,76949
1.582,909.65271,981.06384,1754.60815,1888.8855,-0.05982,-0.07605,0.99722,-3.973,0.945,0.368,6247,54711,76949
1.582,909.65271,981.06384,1754.37927,1888.73291,-0.06055,-0.07862,0.99734,-3.85,0.945,0.245,6244,54712,76956
1.582,909.65271,981.06384,1754.37927,1888.96179,-0.06018,-0.07923,0.99881,-3.588,0.945,0.21,6244,54712,76956
1.582,909.65271,981.06384,1754.30298,1888.8855,-0.05982,-0.0791,0.99893,-3.378,0.998,-0.105,6239,54711,76961
1.582,909.65271,981.06384,1754.45557,1888.96179,-0.05847,-0.08325,0.99747,-2.485,1.068,-0.053,6239,54711,76961
1.582,909.65271,981.06384,1754.68445,1888.8092,-0.05945,-0.07776,0.99991,-1.925,1.313,-0.298,6234,54715,76964
1.582,909.65271,981.06384,1754.22668,1888.8855,-0.0614,-0.07178,0.99893,-1.663,1.523,-0.525,6234,54715,76964
1.582,909.65271,981.06384,1754.53186,1888.8092,-0.06189,-0.07141,0.99698,-1.75,1.523,-0.438,6231,54717,76966
1.582,909.65271,981.06384,1754.45557,1888.8092,-0.06153,-0.0719,0.99661,-2.118,1.435,-0.648,6231,54717,76966
1.582,909.65271,981.06384,1754.53186,1888.73291,-0.06177,-0.07141,0.99686,-2.188,1.4,-0.578,6232,54718,76970
1.582,909.8053,981.06384,1754.53186,1889.03809,-0.06201,-0.07166,0.9971,-2.293,1.12,-0.613,6232,54718,76970
1.582,909.8053,981.06384,1754.45557,1888.73291,-0.06165,-0.07288,0.996,-2.275,0.998,-0.42,6231,54719,76977
1.582,909.8053,981.06384,1754.45557,1888.8855,-0.06348,-0.073,0.99796,-2.398,0.893,-0.438,6231,54719,76977
1.582,909.8053,981.06384,1754.91333,1888.73291,-0.06067,-0.0741,0.99686,-2.59,0.98,-0.263,6231,54722,76982
1.582,909.8053,981.06384,1754.53186,1888.65662,-0.06165,-0.07337,0.99918,-2.538,0.998,-0.56,6231,54722,76982
1.582,909.8053,981.14014,1754.68445,1888.96179,-0.06079,-0.07556,0.9971,-2.538,1.085,-0.56,6233,54725,76981
1.582,909.8053,981.14014,1754.22668,1888.8855,-0.06177,-0.07556,0.99686,-2.415,1.103,-0.543,6233,54725,76981
1.582,909.8053,981.14014,1754.53186,1888.73291,-0.06067,-0.07532,0.99783,-2.135,1.068,-0.49,6232,54722,76984
1.582,909.8053,981.14014,1754.53186,1888.65662,-0.05945,-0.07251,0.99796,-2.118,1.085,-0.228,6232,54722,76984
1.582,909.8053,981.14014,1755.2948,1888.8092,-0.05994,-0.07019,0.996,-2.398,1.435,-0.368,6231,54724,76986
1.582,909.65271,981.14014,1754.83704,1888.65662,-0.06079,-0.06861,0.99673,-2.748,1.645,-0.56,6231,54724,76986
1.582,909.65271,981.14014,1754.22668,1888.96179,-0.06299,-0.07166,0.9971,-3.028,1.61,-0.613,6231,54725,76994
1.582,909.65271,981.14014,1754.30298,1888.8855,-0.06531,-0.07324,0.9982,-3.238,1.61,-0.508,6231,54725,76994
1.582,909.65271,981.14014,1754.37927,1888.8092,-0.06592,-0.07593,0.99771,-3.045,1.4,-0.298,6235,54723,76994
1.582,909.65271,981.14014,1754.37927,1888.96179,-0.06543,-0.07947,0.99686,-2.905,0.893,-0.385,6235,54723,76994
1.582,909.65271,981.14014,1754.60815,1888.73291,-0.06409,-0.07727,0.99759,-2.468,0.63,-0.315,6235,54728,77003
1.582,909.65271,981.14014,1754.15039,1888.42773,-0.0658,-0.07691,0.99722,-2.38,0.525,-0.543,6235,54728,77003
1.582,909.65271,981.14014,1754.37927,1888.96179,-0.06336,-0.07752,0.99539,-2.223,0.333,-0.42,6236,54729,77005
1.582,909.65271,981.14014,1754.45557,1888.96179,-0.06201,-0.07837,0.99673,-1.978,0.088,-0.595,6236,54729,77005
1.582,909.65271,981.14014,1754.53186,1888.8855,-0.06091,-0.07971,0.9993,-1.593,0.053,-0.56,6237,54727,77007
1.582,909.729,981.14014,1754.68445,1888.8092,-0.06238,-0.07593,0.99832,-0.875,0.123,-0.648,6237,54727,77007
1.582,909.729,981.14014,1754.37927,1888.73291,-0.06043,-0.07508,0.99808,-0.893,0.245,-0.875,6239,54732,77013
1.582,909.729,981.14014,1754.45557,1888.27515,-0.05884,-0.07141,0.99905,-0.508,0.403,-0.613,6239,54732,77013
1.582,909.729,981.14014,1754.45557,1888.73291,-0.0603,-0.06934,0.99979,-0.525,0.595,-0.63,6239,54730,77017
1.582,909.729,981.14014,1754.68445,1888.73291,-0.05969,-0.06787,0.99722,-0.875,0.788,-0.788,6239,54730,77017
1.582,909.729,981.06384,1754.53186,1888.8092,-0.05945,-0.07117,0.99271,-1.453,0.963,-0.77,6240,54732,77015
1.582,909.729,981.06384,1754.0741,1888.65662,-0.06091,-0.07312,0.99637,-1.68,0.735,-0.77,6240,54732,77015
1.582,909.729,981.06384,1754.60815,1888.65662,-0.0603,-0.0752,0.9971,-1.593,0.823,-0.858,6243,54731,77015
1.582,909.729,981.06384,1754.45557,1888.35144,-0.0603,-0.0741,0.99673,-1.488,0.893,-0.77,6243,54731,77015
1.582,909.729,981.06384,1754.53186,1888.50403,-0.0603,-0.07349,0.9982,-1.173,0.963,-0.823,6244,54730,77020
1.582,909.8053,981.06384,1754.37927,1888.8855,-0.06177,-0.06909,1.00015,-0.858,1.155,-0.63,6244,54730,77020
1.582,909.8053,981.06384,1754.53186,1888.65662,-0.06067,-0.06665,0.99905,-0.718,1.295,-0.49,6246,54732,77021
1.582,909.8053,981.06384,1754.53186,1888.73291,-0.06055,-0.06519,0.99722,-1.05,1.435,-0.665,6246,54732,77021
1.582,909.8053,981.06384,1754.91333,1888.58032,-0.06153,-0.06543,0.99759,-1.4,1.4,-0.648,6249,54734,77022
1.582,909.8053,981.06384,1754.53186,1888.50403,-0.06177,-0.06751,0.99771,-1.698,1.435,-0.613,6249,54734,77022
1.582,909.8053,981.06384,1754.45557,1888.73291,-0.06104,-0.06995,0.996,-2.1,1.435,-0.473,6251,54734,77027
1.582,909.8053,981.06384,1754.30298,1888.73291,-0.06201,-0.07398,0.99466,-2.118,1.488,-0.455,6251,54734,77027
1.582,909.8053,981.06384,1754.37927,1888.73291,-0.06433,-0.07312,0.99649,-2.17,1.348,-0.385,6253,54733,77034
1.582,909.8053,981.06384,1754.37927,1888.8092,-0.06336,-0.07239,0.99625,-1.995,1.26,-0.525,6253,54733,77034
1.582,909.8053,981.06384,1754.45557,1888.73291,-0.06641,-0.07141,0.99771,-1.803,1.103,-0.56,6255,54733,77037
