Time(s),Uc1(mV),Uc2(mV),Ut1(mV),Ut2(mV),AccX(g),AccY(g),AccZ(g),GyroX(dps),GyroY(dps),GyroZ(dps),PPG_Green,PPG_Red,PPG_IR
0.609,866.16516,916.29028,1672.36328,1766.12854,-0.03992,-0.19129,0.98441,-1.418,0.525,-0.088,7475,59619,83061
0.609,866.16516,916.29028,1672.82104,1765.97595,-0.03797,-0.19593,0.98477,-1.908,0.42,-0.07,7475,59619,83061
0.609,866.16516,916.29028,1672.36328,1768.26477,-0.03711,-0.19715,0.98636,-1.89,0.49,-0.053,7474,59617,83059
0.609,866.16516,916.29028,1672.28699,1765.97595,-0.03528,-0.19886,0.98526,-1.715,0.525,0.07,7474,59617,83059
0.609,866.39404,916.29028,1672.82104,1765.89966,-0.03442,-0.198,0.98502,-1.61,0.56,0.0,7475,59616,83061
0.609,866.39404,916.29028,1671.98181,1765.97595,-0.03491,-0.19666,0.98184,-1.628,0.578,0.018,7475,59616,83061
0.609,866.39404,916.29028,1672.36328,1765.89966,-0.03589,-0.19544,0.98294,-1.628,0.508,-0.123,7474,59618,83061
0.609,866.39404,916.29028,1672.82104,1765.89966,-0.03797,-0.19532,0.98648,-1.47,0.56,-0.035,7474,59618,83061
0.609,866.39404,916.29028,1672.36328,1765.89966,-0.03699,-0.19617,0.98331,-1.558,0.543,-0.193,7477,59619,83066
0.609,866.39404,916.51917,1672.97363,1767.04407,-0.03784,-0.19764,0.98453,-1.47,0.473,-0.14,7477,59619,83066
0.609,866.39404,916.51917,1672.21069,1766.43372,-0.03699,-0.19739,0.98331,-1.505,0.42,0.018,7478,59619,83072
0.609,866.39404,916.51917,1672.43958,1765.89966,-0.03894,-0.19788,0.98587,-1.663,0.403,0.088,7478,59619,83072
0.609,866.39404,916.51917,1672.82104,1766.6626,-0.0376,-0.19605,0.98343,-1.435,0.438,-0.315,7481,59618,83069
0.609,866.39404,916.51917,1673.04993,1766.20483,-0.03455,-0.19605,0.98172,-1.645,0.438,-0.105,7481,59618,83069
0.609,866.16516,916.51917,1672.51587,1766.12854,-0.03504,-0.19715,0.98392,-1.68,0.35,-0.088,7479,59615,83071
0.609,866.16516,916.51917,1672.28699,1766.05225,-0.03504,-0.19837,0.98379,-1.75,0.438,-0.14,7479,59615,83071
0.609,866.16516,916.51917,1673.27881,1768.41736,-0.03577,-0.19886,0.98526,-1.645,0.508,-0.245,7484,59619,83072
0.609,866.16516,916.51917,1672.36328,1766.12854,-0.03638,-0.19971,0.98538,-1.243,0.385,-0.228,7484,59619,83072
0.609,866.16516,916.51917,1672.51587,1766.12854,-0.03711,-0.19898,0.98379,-1.015,0.473,-0.245,7484,59621,83075
0.609,866.16516,916.59546,1672.82104,1765.97595,-0.04028,-0.19886,0.98209,-0.893,0.56,-0.333,7484,59621,83075
0.609,866.16516,916.59546,1672.36328,1766.20483,-0.04016,-0.19654,0.98135,-0.753,0.56,-0.245,7487,59622,83076
0.609,866.16516,916.59546,1672.43958,1765.89966,-0.04175,-0.193,0.98404,-0.543,0.49,-0.14,7487,59622,83076
0.609,866.16516,916.59546,1672.89734,1766.05225,-0.03882,-0.19019,0.98245,-0.875,0.438,-0.403,7489,59623,83079
0.609,866.16516,916.59546,1672.59216,1765.89966,-0.03809,-0.18751,0.98331,-1.208,0.438,-0.315,7489,59623,83079
0.609,866.08887,916.59546,1672.51587,1766.20483,-0.03467,-0.18885,0.98355,-1.453,0.42,-0.14,7491,59619,83079
0.609,866.08887,916.59546,1672.89734,1766.35742,-0.03223,-0.18983,0.98379,-1.68,0.473,-0.053,7491,59619,83079
0.609,866.08887,916.59546,1672.43958,1766.20483,-0.02979,-0.19202,0.98343,-2.048,0.455,0.053,7491,59622,83082
0.609,866.08887,916.59546,1672.43958,1766.20483,-0.03076,-0.19275,0.98489,-2.223,0.543,0.28,7491,59622,83082
0.609,866.08887,916.59546,1673.20251,1766.35742,-0.03076,-0.19495,0.98441,-2.765,0.543,0.298,7495,59624,83084
0.609,866.08887,916.44287,1672.51587,1765.97595,-0.03259,-0.19678,0.98575,-2.59,0.578,0.473,7495,59624,83084
0.609,866.08887,916.44287,1672.36328,1766.28113,-0.03565,-0.19739,0.98624,-2.485,0.578,0.333,7499,59625,83086
0.609,866.08887,916.44287,1673.20251,1766.35742,-0.03723,-0.19788,0.98306,-2.415,0.578,0.385,7499,59625,83086
0.609,866.08887,916.44287,1672.43958,1766.28113,-0.04016,-0.19691,0.98392,-2.205,0.7,0.368,7503,59625,83092
0.609,866.08887,916.44287,1672.51587,1766.12854,-0.04114,-0.19507,0.98172,-2.048,0.665,0.508,7503,59625,83092
0.609,866.54663,916.44287,1672.97363,1766.28113,-0.03906,-0.19471,0.97989,-2.275,0.7,0.49,7504,59627,83093
0.609,866.54663,916.44287,1672.36328,1766.43372,-0.0398,-0.19495,0.9827,-2.433,0.63,0.578,7504,59627,83093
0.609,866.54663,916.44287,1672.59216,1765.89966,-0.03882,-0.19703,0.98416,-2.678,0.665,0.508,7506,59629,83096
0.609,866.54663,916.44287,1672.97363,1766.12854,-0.03821,-0.20032,0.98843,-2.573,0.49,0.525,7506,59629,83096
0.609,866.54663,916.44287,1672.51587,1766.20483,-0.03711,-0.20142,0.98465,-2.083,0.455,0.315,7510,59626,83096
0.609,866.54663,916.36658,1672.43958,1765.97595,-0.03589,-0.20167,0.98233,-1.733,0.578,0.21,7510,59626,83096
0.609,866.54663,916.36658,1673.04993,1766.12854,-0.03479,-0.20045,0.98184,-1.523,0.613,0.175,7510,59631,83102
0.609,866.54663,916.36658,1672.51587,1766.05225,-0.03589,-0.20008,0.98148,-1.593,0.595,-0.018,7510,59631,83102
0.609,866.54663,916.36658,1672.51587,1765.89966,-0.03565,-0.20106,0.98453,-1.68,0.49,-0.21,7514,59629,83104
0.609,866.54663,916.36658,1673.04993,1766.12854,-0.03748,-0.20215,0.98941,-1.82,0.385,-0.403,7514,59629,83104
0.609,866.08887,916.36658,1672.43958,1766.20483,-0.03552,-0.2035,0.98965,-1.348,0.315,-0.7,7516,59631,83105
0.609,866.08887,916.36658,1672.36328,1765.97595,-0.03797,-0.20264,0.98453,-0.928,0.315,-0.665,7516,59631,83105
0.609,866.08887,916.36658,1673.3551,1766.12854,-0.04212,-0.19764,0.98123,-0.473,0.438,-0.945,7519,59628,83104
0.609,866.08887,916.36658,1672.59216,1766.05225,-0.04321,-0.19398,0.97671,-0.088,0.56,-0.998,7519,59628,83104
0.609,866.08887,916.36658,1672.74475,1766.20483,-0.04102,-0.18531,0.97916,-0.753,0.508,-0.963,7521,59626,83100
0.609,866.08887,916.67175,1672.97363,1765.82336,-0.03735,-0.18494,0.97745,-1.593,0.525,-1.243,7521,59626,83100
0.609,866.08887,916.67175,1672.59216,1765.97595,-0.03369,-0.18799,0.97745,-2.485,0.49,-1.383,7523,59629,83102
0.609,866.08887,916.67175,1672.66846,1765.97595,-0.03345,-0.19092,0.98355,-3.133,0.368,-1.138,7523,59629,83102
0.609,866.08887,916.67175,1673.04993,1765.97595,-0.03235,-0.19398,0.98917,-3.518,0.473,-1.12,7526,59631,83104
0.609,866.08887,916.67175,1672.59216,1766.05225,-0.02869,-0.19373,0.99051,-3.378,0.525,-0.98,7526,59631,83104
0.609,866.24146,916.67175,1672.59216,1765.89966,-0.02307,-0.1886,0.98135,-3.903,0.718,-1.033,7525,59629,83109
0.609,866.24146,916.67175,1673.04993,1766.35742,-0.02197,-0.18934,0.98257,-4.078,0.648,-0.595,7525,59629,83109
0.609,866.24146,916.67175,1672.51587,1766.05225,-0.02722,-0.193,0.99197,-4.2,0.805,-0.14,7526,59626,83100
0.609,866.24146,916.67175,1672.51587,1766.20483,-0.03003,-0.19568,0.98624,-4.428,0.875,-0.245,7526,59626,83100
0.609,866.24146,916.67175,1673.27881,1766.43372,-0.03504,-0.198,0.98843,-4.2,0.823,-0.245,7523,59620,83087
0.609,866.24146,916.36658,1672.82104,1766.20483,-0.04749,-0.20069,0.98355,-4.025,0.928,0.123,7523,59620,83087
0.609,866.24146,916.36658,1672.51587,1766.28113,-0.05176,-0.20179,0.97806,-3.99,0.91,0.298,7521,59618,83078
0.609,866.24146,916.36658,1673.20251,1766.05225,-0.05127,-0.2013,0.97281,-4.078,0.718,0.525,7521,59618,83078
0.609,866.24146,916.36658,1672.59216,1766.43372,-0.04663,-0.2024,0.97147,-4.498,0.753,0.595,7518,59609,83065
0.609,866.24146,916.36658,1672.51587,1766.28113,-0.04529,-0.2035,0.97977,-4.393,0.578,0.788,7518,59609,83065
0.609,866.47034,916.36658,1672.97363,1766.28113,-0.0398,-0.21094,0.9888,-4.113,0.805,0.753,7514,59610,83065
0.609,866.47034,916.36658,1672.21069,1766.28113,-0.03613,-0.20862,0.9899,-3.605,0.7,0.683,7514,59610,83065
0.609,866.47034,916.36658,1672.59216,1766.12854,-0.03223,-0.20435,0.99197,-2.713,0.42,0.77,7509,59611,83062
0.609,866.47034,916.36658,1672.97363,1766.20483,-0.02771,-0.2013,0.98953,-1.768,0.613,0.945,7509,59611,83062
0.609,866.47034,916.36658,1672.66846,1766.20483,-0.03027,-0.198,0.98599,-1.4,0.718,0.998,7506,59613,83063
0.609,866.47034,916.44287,1672.82104,1766.20483,-0.03699,-0.20191,0.97903,-2.45,0.7,0.525,7506,59613,83063
0.609,866.47034,916.44287,1673.27881,1766.35742,-0.04212,-0.2096,0.98074,-2.923,0.49,0.77,7506,59611,83060
0.609,866.47034,916.44287,1672.74475,1766.20483,-0.04822,-0.21546,0.98502,-2.923,0.42,0.753,7506,59611,83060
0.609,866.47034,916.44287,1672.66846,1767.42554,-0.04651,-0.21729,0.98062,-2.31,0.473,0.805,7503,59611,83062
0.609,866.47034,916.44287,1673.27881,1766.20483,-0.0437,-0.21546,0.98001,-1.435,0.525,0.648,7503,59611,83062
0.609,866.31775,916.44287,1672.74475,1766.20483,-0.03711,-0.20679,0.98697,-0.07,0.543,0.403,7500,59613,83063
0.609,866.31775,916.44287,1672.43958,1766.20483,-0.03687,-0.20423,0.98599,0.123,0.578,0.14,7500,59613,83063
0.609,866.31775,916.44287,1673.20251,1766.35742,-0.03772,-0.20252,0.98489,0.035,0.368,-0.07,7501,59612,83060
0.609,866.31775,916.44287,1672.66846,1766.05225,-0.03565,-0.20191,0.98196,-0.07,0.368,-0.28,7501,59612,83060
0.609,866.31775,916.44287,1672.74475,1766.05225,-0.03565,-0.20081,0.98379,-0.14,0.333,-0.49,7501,59617,83064
0.609,866.31775,916.44287,1673.12622,1765.97595,-0.03735,-0.20069,0.98025,-0.315,0.333,-0.893,7501,59617,83064
0.609,866.31775,916.44287,1672.51587,1765.74707,-0.03748,-0.20338,0.98123,-0.508,0.315,-1.138,7501,59615,83063
0.609,866.31775,916.44287,1672.66846,1765.89966,-0.0387,-0.20289,0.98709,-0.455,0.315,-1.015,7501,59615,83063
0.609,866.31775,916.44287,1673.20251,1765.97595,-0.03772,-0.20679,0.98379,-0.245,0.438,-1.12,7503,59612,83063
0.609,866.31775,916.44287,1672.66846,1766.12854,-0.03613,-0.2046,0.98367,0.123,0.403,-0.805,7503,59612,83063
0.609,866.16516,916.44287,1672.82104,1765.97595,-0.03259,-0.19288,0.98209,0.42,0.525,-0.735,7501,59611,83064
0.609,866.16516,916.44287,1673.12622,1766.12854,-0.03345,-0.18763,0.98148,0.385,0.508,-0.648,7501,59611,83064
0.609,866.16516,916.44287,1673.04993,1766.73889,-0.03467,-0.1836,0.98453,-0.035,0.578,-0.525,7501,59612,83063
0.609,866.16516,916.44287,1672.74475,1766.12854,-0.03626,-0.18555,0.98489,-0.525,0.438,-0.403,7501,59612,83063
0.609,866.16516,916.44287,1673.27881,1766.12854,-0.03735,-0.18873,0.98599,-1.103,0.298,-0.105,7504,59610,83067
0.609,866.16516,916.29028,1672.74475,1765.89966,-0.03735,-0.19581,0.98477,-1.575,0.403,0.28,7504,59610,83067
0.609,866.16516,916.29028,1672.59216,1766.05225,-0.03589,-0.19776,0.98123,-1.47,0.63,0.648,7506,59615,83071
0.609,866.16516,916.29028,1673.20251,1766.28113,-0.03394,-0.19715,0.98184,-1.383,0.543,0.77,7506,59615,83071
0.609,866.16516,916.29028,1672.59216,1766.28113,-0.0315,-0.19959,0.98379,-1.418,0.543,0.718,7508,59616,83074
0.609,866.16516,916.29028,1672.59216,1766.28113,-0.03491,-0.19813,0.98502,-1.348,0.613,0.84,7508,59616,83074
0.609,866.47034,916.29028,1673.3551,1766.05225,-0.03613,-0.19605,0.98526,-1.68,0.525,0.805,7508,59619,83077
0.609,866.47034,916.29028,1672.43958,1765.82336,-0.03504,-0.19788,0.9816,-1.768,0.455,0.77,7508,59619,83077
1.829,866.47034,916.29028,1672.66846,1766.05225,-0.03674,-0.19788,0.9827,-1.82,0.368,0.718,7507,59617,83077
1.829,866.47034,916.29028,1673.12622,1766.28113,-0.03821,-0.20008,0.98099,-1.855,0.455,0.665,7507,59617,83077
1.829,866.47034,916.29028,1672.66846,1765.97595,-0.04004,-0.19947,0.98123,-1.978,0.543,0.508,7512,59621,83083
1.829,866.47034,916.29028,1672.66846,1766.05225,-0.03784,-0.20472,0.98172,-2.205,0.525,0.28,7512,59621,83083
1.829,866.47034,916.29028,1673.12622,1765.82336,-0.03784,-0.20472,0.98453,-2.223,0.49,0.28,7509,59618,83083
1.829,866.47034,916.29028,1672.59216,1765.67078,-0.03723,-0.20472,0.98611,-1.488,0.508,0.018,7509,59618,83083
1.829,866.47034,916.29028,1672.66846,1765.82336,-0.03687,-0.20252,0.98453,-1.26,0.56,0.053,7516,59619,83091
1.829,866.47034,916.29028,1673.12622,1765.82336,-0.03589,-0.20057,0.98489,-0.98,0.403,0.088,7516,59619,83091
1.829,866.24146,916.29028,1672.51587,1766.12854,-0.0365,-0.20008,0.98306,-0.805,0.315,-0.088,7518,59624,83091
1.839,866.24146,916.29028,1672.43958,1766.05225,-0.03577,-0.19898,0.98111,-0.928,0.368,-0.105,7518,59624,83091
1.839,866.24146,916.29028,1673.04993,1766.05225,-0.0365,-0.19874,0.98441,-1.505,0.228,-0.35,7517,59625,83099
1.839,866.24146,916.29028,1672.82104,1766.12854,-0.03821,-0.20411,0.98856,-1.155,0.158,-0.228,7517,59625,83099
1.839,866.24146,916.29028,1672.66846,1765.97595,-0.04163,-0.20582,0.98856,-1.085,0.35,-0.193,7522,59624,83094
1.839,866.24146,916.59546,1673.12622,1765.97595,-0.03967,-0.20301,0.98489,-0.7,0.385,-0.21,7522,59624,83094
1.839,866.24146,916.59546,1672.66846,1766.12854,-0.03797,-0.20118,0.97623,-0.455,0.193,-0.648,7522,59622,83097
1.839,866.24146,916.59546,1672.74475,1766.05225,-0.04065,-0.2013,0.98672,-0.035,0.263,-0.77,7522,59622,83097
1.839,866.24146,916.59546,1673.20251,1766.05225,-0.04028,-0.19898,0.98758,0.0,0.315,-0.893,7528,59625,83100
1.839,866.24146,916.59546,1672.66846,1766.20483,-0.03809,-0.19752,0.98331,-0.105,0.35,-0.928,7528,59625,83100
1.839,866.24146,916.59546,1672.74475,1765.97595,-0.03516,-0.19617,0.98392,-0.105,0.175,-1.033,7529,59622,83099
1.839,866.24146,916.59546,1672.97363,1766.12854,-0.03442,-0.19349,0.98135,-0.14,0.21,-1.068,7529,59622,83099
1.839,866.24146,916.59546,1672.89734,1767.57812,-0.03565,-0.18946,0.98441,-0.648,0.455,-1.19,7530,59621,83104
1.839,866.24146,916.59546,1672.51587,1766.05225,-0.0332,-0.18897,0.98209,-1.05,0.438,-1.173,7530,59621,83104
1.839,866.24146,916.59546,1672.89734,1768.26477,-0.0332,-0.18836,0.9877,-1.523,0.455,-1.12,7536,59623,83107
1.839,866.24146,916.36658,1672.66846,1765.82336,-0.03088,-0.19019,0.98685,-1.663,0.315,-0.613,7536,59623,83107
1.839,866.24146,916.36658,1672.43958,1766.20483,-0.03088,-0.18885,0.98746,-1.89,0.543,-0.35,7537,59626,83109
1.839,866.24146,916.36658,1673.27881,1765.82336,-0.03406,-0.18641,0.98196,-1.908,0.543,-0.018,7537,59626,83109
1.839,866.24146,916.36658,1672.59216,1765.89966,-0.0354,-0.18787,0.98453,-2.398,0.543,0.245,7539,59630,83120
1.839,866.24146,916.36658,1672.51587,1765.89966,-0.03699,-0.19031,0.98514,-2.748,0.525,0.56,7539,59630,83120
1.839,866.47034,916.36658,1672.82104,1765.89966,-0.03809,-0.193,0.98526,-3.168,0.56,0.543,7544,59627,83122
1.839,866.47034,916.36658,1672.36328,1765.89966,-0.03699,-0.19886,0.98441,-3.395,0.438,0.578,7544,59627,83122
1.839,866.47034,916.36658,1672.66846,1766.05225,-0.03882,-0.20423,0.98538,-3.133,0.578,0.928,7546,59631,83124
1.839,866.47034,916.36658,1673.4314,1766.28113,-0.04028,-0.20472,0.98416,-2.485,0.508,0.315,7546,59631,83124
1.839,866.47034,916.36658,1672.59216,1765.89966,-0.04004,-0.20374,0.98148,-2.048,0.665,0.018,7549,59633,83128
1.839,866.47034,916.36658,1672.66846,1766.12854,-0.04212,-0.20191,0.98294,-1.785,0.613,0.21,7549,59633,83128
1.839,866.47034,916.36658,1672.97363,1766.05225,-0.04151,-0.20154,0.98086,-1.785,0.455,0.053,7551,59635,83129
1.839,866.47034,916.36658,1672.59216,1765.97595,-0.04028,-0.198,0.98099,-1.715,0.473,-0.105,7551,59635,83129
1.839,866.47034,916.36658,1672.82104,1765.89966,-0.03467,-0.19886,0.98367,-2.013,0.473,-0.42,7551,59633,83132
1.839,866.47034,916.36658,1673.20251,1765.89966,-0.03369,-0.20106,0.98758,-1.978,0.455,-0.42,7551,59633,83132
1.839,866.24146,916.36658,1672.82104,1766.12854,-0.03308,-0.20032,0.98868,-1.803,0.578,-0.298,7557,59638,83137
1.839,866.24146,916.36658,1672.43958,1766.05225,-0.0332,-0.19959,0.98514,-1.418,0.525,-0.385,7557,59638,83137
1.839,866.24146,916.36658,1673.3551,1766.12854,-0.03247,-0.19764,0.98135,-1.26,0.438,-0.56,7559,59635,83138
1.839,866.24146,916.36658,1672.66846,1766.12854,-0.03455,-0.19532,0.98074,-1.61,0.49,-0.788,7559,59635,83138
1.839,866.24146,916.36658,1672.74475,1766.05225,-0.03662,-0.19605,0.98257,-1.698,0.578,-0.63,7563,59635,83140
1.839,866.24146,916.36658,1673.27881,1767.80701,-0.03748,-0.19605,0.98441,-2.1,0.56,-0.42,7563,59635,83140
1.839,866.24146,916.36658,1672.51587,1765.82336,-0.03674,-0.19581,0.98648,-2.013,0.438,-0.42,7563,59635,83140
1.839,866.24146,916.36658,1672.66846,1766.35742,-0.0376,-0.19739,0.98538,-2.065,0.49,-0.578,7563,59635,83140
1.839,866.24146,916.36658,1673.4314,1766.20483,-0.03735,-0.20081,0.98221,-1.558,0.56,-0.578,7567,59636,83145
1.839,866.24146,916.36658,1672.74475,1766.12854,-0.0387,-0.20081,0.98428,-1.33,0.508,-0.56,7567,59636,83145
1.839,866.39404,916.36658,1673.27881,1766.96777,-0.03772,-0.19886,0.98074,-1.418,0.438,-0.56,7570,59635,83144
1.839,866.39404,916.36658,1673.20251,1766.20483,-0.03674,-0.19898,0.9816,-1.4,0.473,-0.683,7570,59635,83144
1.839,866.39404,916.36658,1672.74475,1766.12854,-0.03455,-0.19825,0.98123,-1.54,0.28,-0.683,7569,59633,83131
1.839,866.39404,916.36658,1672.82104,1766.20483,-0.03381,-0.19764,0.98526,-1.628,0.298,-0.56,7569,59633,83131
1.839,866.39404,916.36658,1673.50769,1766.05225,-0.03406,-0.19568,0.98538,-1.733,0.49,-0.49,7567,59627,83121
1.839,866.39404,916.29028,1672.97363,1765.97595,-0.03357,-0.1941,0.98294,-1.838,0.595,-0.945,7567,59627,83121
1.839,866.39404,916.29028,1672.66846,1766.20483,-0.03735,-0.19056,0.9866,-1.803,0.578,-0.823,7564,59625,83112
1.839,866.39404,916.29028,1673.58398,1766.35742,-0.03833,-0.18714,0.98331,-1.785,0.665,-0.823,7564,59625,83112
1.839,866.39404,916.29028,1672.82104,1766.20483,-0.03906,-0.1886,0.98123,-2.065,0.63,-0.63,7560,59624,83107
1.839,866.39404,916.29028,1672.74475,1765.97595,-0.03687,-0.19642,0.98453,-2.905,0.333,-0.333,7560,59624,83107
1.839,866.54663,916.29028,1673.27881,1765.97595,-0.03723,-0.20228,0.9866,-3.01,0.35,-0.28,7559,59621,83103
1.839,866.54663,916.29028,1672.51587,1766.12854,-0.03748,-0.20447,0.98404,-2.73,0.42,-0.245,7559,59621,83103
1.839,866.54663,916.29028,1672.74475,1765.82336,-0.03626,-0.20777,0.98013,-2.24,0.368,-0.088,7556,59617,83098
1.839,866.54663,916.29028,1673.3551,1765.97595,-0.03662,-0.20374,0.98148,-1.89,0.543,-0.035,7556,59617,83098
1.839,866.54663,916.29028,1672.66846,1765.82336,-0.04114,-0.198,0.98502,-1.558,0.595,0.0,7552,59618,83099
1.839,866.54663,916.29028,1672.74475,1765.89966,-0.04126,-0.19935,0.98489,-1.768,0.735,-0.245,7552,59618,83099
1.839,866.54663,916.29028,1672.74475,1765.89966,-0.04016,-0.19849,0.9855,-1.925,0.543,-0.455,7552,59616,83096
1.839,866.54663,916.29028,1672.82104,1765.89966,-0.03735,-0.20081,0.98062,-1.593,0.508,-0.455,7552,59616,83096
1.839,866.54663,916.29028,1672.82104,1766.28113,-0.03797,-0.19886,0.98209,-1.505,0.613,-0.578,7552,59616,83096
1.839,866.54663,916.29028,1673.27881,1766.05225,-0.03772,-0.19507,0.98611,-1.435,0.665,-0.823,7548,59616,83092
1.839,866.31775,916.29028,1672.82104,1766.28113,-0.03504,-0.19532,0.98184,-1.873,0.595,-0.77,7548,59609,83087
1.839,866.31775,916.29028,1672.89734,1766.20483,-0.03601,-0.19715,0.98611,-2.293,0.49,-0.683,7548,59609,83087
1.839,866.31775,916.29028,1673.27881,1765.89966,-0.0354,-0.19886,0.98563,-2.258,0.403,-0.455,7548,59609,83087
1.839,866.31775,916.29028,1672.89734,1765.97595,-0.03442,-0.19959,0.98294,-2.38,0.525,-0.473,7548,59616,83093
1.839,866.31775,916.29028,1672.82104,1765.97595,-0.03491,-0.19739,0.98441,-2.328,0.455,-0.49,7548,59616,83093
1.839,866.31775,916.44287,1673.20251,1765.97595,-0.03772,-0.19495,0.98502,-1.838,0.7,-0.368,7547,59612,83095
1.839,866.31775,916.44287,1672.59216,1766.12854,-0.04089,-0.19507,0.98489,-1.768,0.595,-0.21,7547,59612,83095
1.839,866.31775,916.44287,1672.82104,1766.28113,-0.04077,-0.1941,0.98367,-1.873,0.56,-0.175,7546,59607,83094
1.839,866.31775,916.44287,1673.50769,1766.05225,-0.0398,-0.19837,0.98538,-1.978,0.525,0.0,7546,59607,83094
1.839,866.31775,916.44287,1672.82104,1766.12854,-0.03894,-0.20032,0.98318,-1.89,0.455,-0.123,7547,59609,83092
1.839,866.31775,916.44287,1672.89734,1766.12854,-0.03894,-0.19825,0.98367,-1.575,0.613,-0.333,7547,59609,83088
1.839,866.31775,916.44287,1673.12622,1766.20483,-0.0398,-0.19752,0.98379,-1.803,0.578,-0.315,7547,59609,83088
1.839,866.31775,916.44287,1672.74475,1766.12854,-0.03858,-0.20008,0.98111,-1.89,0.385,-0.123,7547,59609,83088
1.839,866.31775,916.44287,1672.66846,1766.05225,-0.03601,-0.20142,0.9827,-1.89,0.473,-0.245,7546,59608,83092
1.839,866.31775,916.44287,1673.20251,1766.28113,-0.03735,-0.20106,0.98343,-1.645,0.42,-0.053,7546,59608,83092
1.839,866.31775,916.29028,1672.74475,1766.05225,-0.03601,-0.19947,0.98343,-1.628,0.438,-0.123,7548,59606,83089
1.839,866.31775,916.29028,1672.36328,1765.97595,-0.03528,-0.2002,0.98209,-1.873,0.333,-0.193,7548,59606,83089
1.839,866.31775,916.29028,1673.20251,1766.05225,-0.03687,-0.20154,0.9855,-1.715,0.42,-0.123,7547,59607,83091
