Time(s),Uc1(mV),Uc2(mV),Ut1(mV),Ut2(mV),AccX(g),AccY(g),AccZ(g),GyroX(dps),GyroY(dps),GyroZ(dps),PPG_Green,PPG_Red,PPG_IR
1.306,915.45105,985.3363,1764.75525,1896.59119,-0.08081,-0.12525,0.99258,-4.358,0.49,-0.648,6373,54818,77353
1.306,915.45105,985.3363,1764.83154,1896.51489,-0.07715,-0.12867,0.99344,-3.71,-0.298,-0.403,6373,54818,77353
1.306,915.45105,985.3363,1764.75525,1896.4386,-0.07044,-0.12854,0.99503,-3.15,-0.7,-0.56,6370,54819,77348
1.306,915.45105,985.4126,1764.60266,1896.51489,-0.05908,-0.12159,0.99588,-1.75,-0.56,-0.7,6374,54819,77344
1.306,915.45105,985.4126,1765.06042,1896.51489,-0.05383,-0.11487,0.99734,-1.785,-0.088,-0.648,6374,54819,77344
1.306,915.45105,985.4126,1764.67896,1896.66748,-0.0542,-0.11194,0.99954,-2.573,0.805,-0.613,6374,54819,77344
1.306,915.45105,985.4126,1764.83154,1896.51489,-0.05518,-0.11011,0.99954,-3.36,1.61,-0.753,6373,54818,77342
1.306,915.45105,985.4126,1765.3656,1896.3623,-0.05811,-0.11084,0.99612,-4.095,2.31,-0.98,6373,54818,77342
1.306,915.29846,985.4126,1764.75525,1896.51489,-0.068,-0.11866,0.99722,-5.513,3.168,-1.173,6376,54821,77344
1.306,915.29846,985.4126,1764.45007,1896.51489,-0.07349,-0.11646,0.99661,-5.53,3.273,-1.278,6376,54821,77344
1.306,915.29846,985.4126,1764.98413,1896.4386,-0.0813,-0.11744,0.99063,-5.898,3.063,-1.243,6376,54818,77354
1.306,915.29846,985.4126,1764.60266,1896.51489,-0.08435,-0.12378,0.98917,-6.125,2.205,-1.225,6376,54818,77354
1.306,915.29846,985.4126,1764.67896,1896.51489,-0.08509,-0.12293,0.99283,-5.898,1.47,-1.348,6377,54821,77354
1.306,915.29846,985.10742,1765.13672,1896.4386,-0.08472,-0.13294,0.99161,-5.723,0.525,-0.735,6377,54820,77355
1.306,915.29846,985.10742,1764.45007,1896.66748,-0.07886,-0.13733,0.99722,-4.9,-0.473,-0.508,6377,54820,77355
1.306,915.29846,985.10742,1764.67896,1896.51489,-0.07239,-0.1366,0.996,-3.833,-0.84,-0.298,6377,54820,77355
1.306,915.29846,985.10742,1765.13672,1896.51489,-0.07093,-0.12976,0.99576,-3.028,-0.91,-0.42,6381,54822,77361
1.306,915.29846,985.10742,1764.60266,1896.4386,-0.06653,-0.12732,0.9938,-2.538,-0.91,-0.368,6381,54822,77361
1.306,915.22217,985.10742,1764.83154,1896.59119,-0.06421,-0.12183,0.99393,-2.468,-0.543,-0.613,6380,54818,77355
1.306,915.22217,985.10742,1764.83154,1896.28601,-0.06421,-0.12183,0.99393,-2.468,-0.543,-0.613,6380,54818,77355
1.306,915.22217,985.10742,1764.67896,1896.59119,-0.06738,-0.12574,0.99539,-2.8,0.035,-0.7,6383,54821,77354
1.306,915.22217,985.10742,1764.52637,1896.59119,-0.06824,-0.12574,0.99429,-2.818,0.298,-0.858,6383,54821,77354
1.306,915.22217,985.10742,1765.28931,1896.59119,-0.068,-0.12769,0.99454,-2.643,0.403,-1.103,6385,54821,77357
1.306,915.22217,985.48889,1764.67896,1896.66748,-0.06775,-0.12622,0.99576,-2.485,0.385,-0.91,6385,54816,77358
1.306,915.22217,985.48889,1764.45007,1896.51489,-0.06616,-0.12683,0.99576,-2.275,0.543,-0.928,6385,54816,77358
1.306,915.22217,985.48889,1765.21301,1896.20972,-0.06677,-0.1222,0.99539,-2.223,0.77,-1.155,6385,54816,77358
1.306,915.22217,985.48889,1764.67896,1896.51489,-0.06616,-0.12244,0.99551,-2.538,0.928,-1.278,6386,54824,77365
1.306,915.22217,985.48889,1764.75525,1896.74377,-0.068,-0.12122,0.9938,-2.853,1.103,-1.068,6386,54824,77365
1.306,915.67993,985.48889,1765.06042,1896.51489,-0.06861,-0.12293,0.99307,-2.94,1.348,-1.138,6388,54825,77365
1.306,915.67993,985.48889,1764.45007,1896.51489,-0.06934,-0.12085,0.99515,-3.045,1.453,-1.05,6388,54825,77365
1.306,915.67993,985.48889,1764.67896,1896.4386,-0.06946,-0.11914,0.99295,-3.57,1.365,-0.718,6388,54826,77368
1.306,915.67993,985.48889,1765.21301,1896.13342,-0.0708,-0.1211,0.99283,-4.043,1.418,-0.683,6388,54826,77368
1.306,915.67993,985.48889,1764.60266,1896.4386,-0.07178,-0.12342,0.99576,-4.253,1.278,-0.595,6392,54825,77370
1.306,915.67993,985.3363,1764.75525,1896.3623,-0.07093,-0.12635,0.99185,-4.165,1.208,-0.578,6391,54824,77369
1.306,915.67993,985.3363,1764.90784,1896.20972,-0.07373,-0.12537,0.99344,-4.008,0.963,-0.385,6391,54824,77369
1.306,915.67993,985.3363,1764.67896,1896.66748,-0.06824,-0.11744,0.99612,-4.078,0.7,0.14,6391,54824,77369
1.306,915.67993,985.3363,1764.60266,1896.59119,-0.06555,-0.11438,0.99515,-4.725,0.77,0.245,6394,54826,77376
1.306,915.67993,985.3363,1765.13672,1896.74377,-0.06604,-0.11719,0.99393,-5.46,0.945,0.473,6394,54826,77376
1.306,915.37476,985.3363,1764.67896,1896.4386,-0.06873,-0.12146,0.99649,-6.143,1.278,0.28,6395,54827,77382
1.306,915.37476,985.3363,1764.45007,1896.51489,-0.06873,-0.12769,0.99442,-6.335,1.453,0.42,6395,54827,77382
1.306,915.37476,985.3363,1764.90784,1896.51489,-0.07483,-0.13233,0.99307,-6.44,1.47,0.648,6397,54827,77383
1.306,915.37476,985.3363,1764.52637,1896.51489,-0.07312,-0.13416,0.99002,-6.195,1.085,0.77,6397,54827,77383
1.306,915.37476,985.3363,1764.52637,1896.59119,-0.07105,-0.13379,0.99307,-5.705,0.665,0.805,6398,54826,77379
1.306,915.37476,985.4126,1764.90784,1896.59119,-0.06775,-0.13013,0.99405,-5.215,0.578,0.665,6398,54826,77379
1.306,915.37476,985.4126,1764.45007,1896.89636,-0.06861,-0.12635,0.99527,-5.128,0.77,0.893,6395,54822,77370
1.306,915.37476,985.4126,1764.60266,1896.82007,-0.06763,-0.12635,0.99466,-5.338,0.753,0.98,6395,54822,77370
1.306,915.37476,985.4126,1765.21301,1896.28601,-0.06677,-0.12683,0.99356,-6.125,0.963,1.4,6386,54818,77360
1.306,915.37476,985.4126,1764.52637,1896.4386,-0.06726,-0.12891,0.99417,-6.405,1.05,1.575,6386,54818,77360
1.306,915.29846,985.4126,1764.60266,1896.51489,-0.06995,-0.13758,0.99576,-6.353,1.225,1.75,6377,54816,77351
1.306,915.29846,985.4126,1764.83154,1896.20972,-0.0669,-0.14698,0.99234,-4.83,0.928,1.558,6377,54816,77351
1.306,915.29846,985.4126,1764.60266,1896.4386,-0.06372,-0.13623,0.99356,-3.553,0.77,1.173,6370,54815,77341
1.306,915.29846,985.4126,1764.60266,1896.3623,-0.06409,-0.12976,0.99478,-3.623,1.54,1.593,6370,54815,77341
1.306,915.29846,985.4126,1765.28931,1896.3623,-0.06531,-0.13086,0.99857,-4.147,1.82,1.575,6363,54810,77336
1.306,915.29846,985.48889,1764.52637,1896.59119,-0.06787,-0.13233,0.99551,-3.903,1.995,1.768,6363,54810,77336
1.306,915.29846,985.48889,1764.45007,1896.3623,-0.07031,-0.13196,0.99673,-4.165,2.205,1.68,6356,54811,77338
1.306,915.29846,985.48889,1765.06042,1896.3623,-0.07044,-0.13306,0.99197,-3.43,1.698,1.365,6356,54811,77338
1.306,915.29846,985.48889,1764.67896,1896.59119,-0.07251,-0.13196,0.98892,-5.268,2.03,1.715,6352,54813,77338
1.306,915.29846,985.48889,1764.67896,1896.51489,-0.07471,-0.14002,0.99039,-5.758,1.785,1.523,6352,54813,77338
1.306,915.60364,985.48889,1764.98413,1896.59119,-0.07459,-0.14063,0.99356,-6.51,2.013,1.47,6349,54814,77340
1.306,915.60364,985.48889,1764.37378,1896.66748,-0.07666,-0.15247,0.99393,-6.423,2.153,1.4,6349,54814,77340
1.306,915.60364,985.48889,1764.67896,1896.59119,-0.0741,-0.15931,0.99173,-4.235,1.225,0.998,6345,54816,77343
1.306,915.60364,985.48889,1764.98413,1896.51489,-0.07508,-0.12683,0.99527,-3.798,1.68,1.348,6345,54816,77343
1.306,915.60364,985.48889,1764.52637,1896.59119,-0.07666,-0.13648,0.99173,-4.603,1.82,0.788,6343,54816,77344
1.306,915.60364,985.26001,1764.75525,1896.51489,-0.07422,-0.146,0.99161,-5.128,1.54,0.35,6343,54816,77344
1.306,915.60364,985.26001,1764.98413,1896.51489,-0.0752,-0.14661,0.99173,-4.883,1.243,0.385,6344,54819,77347
1.306,915.60364,985.26001,1764.52637,1896.59119,-0.07324,-0.1438,0.99271,-4.323,1.05,0.228,6344,54819,77347
1.306,915.60364,985.26001,1764.52637,1896.66748,-0.07422,-0.13941,0.99271,-3.903,0.928,0.263,6345,54822,77353
1.306,915.60364,985.26001,1764.90784,1896.4386,-0.0719,-0.14515,0.99307,-3.43,0.718,-0.245,6345,54822,77353
1.306,915.22217,985.26001,1764.75525,1896.59119,-0.07166,-0.14063,0.99344,-3.273,0.63,-0.28,6345,54817,77352
1.306,915.22217,985.26001,1764.22119,1896.59119,-0.07007,-0.14112,0.99295,-2.923,0.508,-0.263,6345,54817,77352
1.306,915.22217,985.26001,1764.52637,1896.66748,-0.07263,-0.13892,0.99222,-2.713,0.648,-0.245,6342,54822,77355
1.306,915.22217,985.26001,1764.45007,1896.59119,-0.07361,-0.14124,0.99185,-2.748,0.63,-0.42,6342,54822,77355
1.306,915.22217,985.26001,1764.60266,1896.66748,-0.07459,-0.14063,0.99356,-2.258,0.315,-0.49,6344,54821,77357
1.306,915.22217,985.4126,1764.75525,1896.74377,-0.07154,-0.14234,0.99173,-2.03,0.088,-0.35,6344,54821,77357
1.306,915.22217,985.4126,1764.52637,1896.89636,-0.06995,-0.14258,0.99234,-1.838,0.0,-0.49,6345,54820,77353
1.306,915.22217,985.4126,1764.60266,1896.59119,-0.06897,-0.14112,0.99332,-1.523,0.088,-0.508,6345,54820,77353
1.306,915.22217,985.4126,1765.13672,1896.66748,-0.06714,-0.13977,0.99429,-1.313,0.105,-0.648,6343,54818,77348
1.306,915.22217,985.4126,1764.52637,1896.59119,-0.06775,-0.13465,0.99271,-1.19,0.473,-0.613,6343,54818,77348
1.306,915.29846,985.4126,1764.60266,1896.51489,-0.06763,-0.13392,0.99344,-1.575,0.683,-0.665,6341,54818,77350
1.306,915.29846,985.4126,1764.75525,1896.3623,-0.06848,-0.13648,0.99283,-1.82,0.823,-0.595,6341,54818,77350
1.306,915.29846,985.4126,1764.52637,1896.51489,-0.06934,-0.13916,0.99393,-1.768,0.893,-0.858,6346,54819,77347
1.306,915.29846,985.4126,1764.52637,1896.59119,-0.0708,-0.13868,0.99503,-1.733,1.015,-0.858,6346,54819,77347
1.306,915.29846,985.4126,1765.06042,1896.28601,-0.07178,-0.13489,0.99319,-1.593,1.068,-0.473,6344,54820,77351
1.306,915.29846,985.26001,1764.60266,1896.59119,-0.07178,-0.13538,0.99149,-1.558,1.085,-0.368,6344,54820,77351
1.306,915.29846,985.26001,1764.45007,1896.66748,-0.07251,-0.13684,0.99234,-1.61,0.963,-0.42,6345,54823,77357
1.306,915.29846,985.26001,1764.98413,1896.3623,-0.0719,-0.13636,0.99356,-1.488,0.84,-0.49,6345,54823,77357
1.306,915.29846,985.26001,1764.37378,1896.66748,-0.07105,-0.13514,0.9938,-1.733,0.788,-0.438,6344,54822,77358
1.306,915.29846,985.26001,1764.45007,1896.59119,-0.07227,-0.13697,0.99344,-1.715,0.7,-0.683,6344,54822,77358
1.306,915.52734,985.26001,1764.90784,1896.4386,-0.07202,-0.13428,0.99527,-1.505,0.525,-0.385,6347,54826,77361
1.306,915.52734,985.26001,1764.0686,1896.66748,-0.07068,-0.13123,0.99612,-1.54,0.438,-0.455,6347,54826,77361
1.306,915.52734,985.26001,1764.52637,1896.59119,-0.06958,-0.13147,0.99344,-1.733,0.56,-0.525,6351,54823,77362
1.306,915.52734,985.26001,1765.06042,1896.51489,-0.06983,-0.13404,0.99197,-2.083,0.683,-0.56,6351,54823,77362
1.306,915.52734,985.26001,1764.45007,1896.74377,-0.06787,-0.13831,0.99002,-2.118,0.56,-0.578,6353,54822,77360
1.306,915.52734,985.4126,1764.67896,1896.66748,-0.06848,-0.14002,0.99271,-1.505,0.753,-0.368,6353,54822,77360
1.306,915.52734,985.4126,1764.98413,1896.51489,-0.06836,-0.1377,0.99368,-1.26,0.735,-0.438,6355,54821,77366
1.306,915.52734,985.4126,1764.52637,1896.66748,-0.06909,-0.13367,0.99258,-1.313,0.735,-0.578,6355,54821,77366
1.306,915.52734,985.4126,1764.52637,1896.74377,-0.06909,-0.13245,0.99112,-1.295,0.823,-0.543,6358,54821,77367
1.306,915.52734,985.4126,1765.06042,1896.3623,-0.07007,-0.13135,0.99649,-1.313,0.858,-0.753,6358,54821,77367
1.306,915.22217,985.4126,1764.60266,1896.51489,-0.07178,-0.12989,0.99478,-1.873,0.805,-0.49,6357,54824,77371
1.306,915.22217,985.4126,1764.22119,1896.4386,-0.07288,-0.13404,0.99173,-1.995,0.875,-0.648,6357,54824,77371
1.306,915.22217,985.4126,1764.98413,1896.4386,-0.07324,-0.13758,0.99149,-2.065,0.753,-0.858,6359,54826,77376
1.306,915.22217,985.4126,1764.52637,1896.3623,-0.07398,-0.13965,0.99185,-1.873,0.613,-0.91,6359,54826,77376
1.306,915.22217,985.4126,1764.52637,1896.51489,-0.07361,-0.14148,0.9921,-1.383,0.543,-1.033,6362,54826,77383
1.306,915.22217,985.10742,1764.83154,1896.51489,-0.07312,-0.1388,0.9921,-0.315,0.123,-0.91,6362,54826,77383
1.306,915.22217,985.10742,1764.45007,1896.4386,-0.07202,-0.13477,0.99576,0.035,0.053,-1.068,6366,54827,77382
1.306,915.22217,985.10742,1764.52637,1896.3623,-0.06946,-0.13099,0.99466,0.315,-0.035,-0.928,6366,54827,77382
1.306,915.22217,985.10742,1765.13672,1896.20972,-0.06653,-0.12854,0.9938,0.49,-0.018,-0.875,6367,54826,77378
1.306,915.22217,985.10742,1764.60266,1896.28601,-0.06482,-0.12391,0.99539,0.35,0.14,-0.823,6367,54826,77378
1.306,915.29846,985.10742,1764.60266,1896.4386,-0.06482,-0.11805,0.99466,-0.595,0.718,-0.543,6368,54827,77378
1.306,915.29846,985.10742,1764.90784,1896.13342,-0.0636,-0.12012,0.99295,-1.453,0.928,-0.508,6368,54827,77378
1.306,915.29846,985.10742,1764.60266,1896.4386,-0.06677,-0.12403,0.99344,-2.188,1.05,-0.455,6372,54827,77387
1.306,915.29846,985.10742,1764.67896,1896.59119,-0.06934,-0.12806,0.99185,-2.73,1.33,-0.595,6372,54827,77387
1.306,915.29846,985.10742,1765.21301,1896.20972,-0.07129,-0.13611,0.99075,-3.045,1.523,-0.735,6372,54831,77389
1.306,915.29846,985.26001,1764.75525,1896.4386,-0.0708,-0.13916,0.99454,-1.855,1.068,-0.49,6372,54831,77389
1.306,915.29846,985.26001,1764.45007,1896.51489,-0.07093,-0.13294,0.99625,-1.383,0.928,-0.42,6372,54829,77393
1.306,915.29846,985.26001,1765.06042,1896.3623,-0.06738,-0.12696,0.99429,-1.12,0.998,-0.595,6372,54829,77393
1.306,915.29846,985.26001,1764.45007,1896.59119,-0.068,-0.12366,0.99271,-1.173,1.05,-0.368,6380,54828,77386
1.306,915.29846,985.26001,1764.37378,1896.51489,-0.06677,-0.12268,0.99368,-1.715,1.12,-0.455,6380,54828,77386
1.306,915.45105,985.26001,1764.98413,1896.4386,-0.07373,-0.12854,0.99442,-2.608,1.4,-0.665,6379,54825,77384
1.306,915.45105,985.26001,1764.0686,1896.4386,-0.07654,-0.13343,0.99234,-2.8,1.295,-0.7,6379,54825,77384
1.306,915.45105,985.26001,1764.45007,1896.4386,-0.07556,-0.14014,0.98904,-2.573,0.91,-0.84,6381,54825,77385
1.306,915.45105,985.26001,1764.83154,1896.28601,-0.07312,-0.14014,0.99258,-1.89,0.385,-0.945,6381,54825,77385
1.306,915.45105,985.26001,1764.45007,1896.4386,-0.06995,-0.13648,0.99393,-0.928,0.21,-0.858,6381,54823,77376
1.306,915.45105,985.26001,1764.60266,1896.4386,-0.06787,-0.12537,0.99722,-0.14,0.245,-1.103,6381,54823,77376
2.567,915.45105,985.26001,1764.90784,1896.28601,-0.06787,-0.12244,0.99442,-0.298,0.403,-1.068,6375,54819,77357
2.567,915.45105,985.26001,1764.52637,1896.3623,-0.06946,-0.12085,0.99356,-0.788,0.525,-1.278,6375,54819,77357
2.567,915.45105,985.26001,1764.60266,1896.4386,-0.0708,-0.12708,0.99173,-1.26,0.7,-1.575,6365,54816,77340
2.567,915.45105,985.26001,1764.90784,1896.51489,-0.07349,-0.13294,0.99161,-1.348,0.753,-1.75,6365,54816,77340
2.567,915.29846,985.26001,1764.67896,1896.51489,-0.07019,-0.13977,0.9921,-0.175,0.0,-1.663,6356,54808,77326
2.567,915.29846,985.26001,1764.52637,1896.4386,-0.06726,-0.1333,0.99637,0.683,0.053,-1.418,6356,54808,77326
2.567,915.29846,985.26001,1764.90784,1896.4386,-0.06555,-0.12464,0.99881,1.313,0.28,-1.453,6352,54809,77311
2.567,915.29846,985.26001,1764.60266,1896.51489,-0.06604,-0.11353,0.99698,1.453,0.525,-1.313,6352,54809,77311
2.567,915.29846,985.26001,1764.60266,1896.51489,-0.06629,-0.10877,0.99356,0.648,0.735,-1.54,6341,54803,77295
2.567,915.29846,985.18372,1764.90784,1896.4386,-0.06421,-0.11377,0.9938,-0.963,1.068,-1.243,6341,54803,77295
2.567,915.29846,985.18372,1764.52637,1896.4386,-0.06421,-0.11377,0.9938,-0.963,1.068,-1.243,6339,54807,77287
2.567,915.29846,985.18372,1764.45007,1896.4386,-0.07031,-0.12574,0.99258,-2.398,1.365,-1.278,6339,54807,77287
2.567,915.29846,985.18372,1765.13672,1896.28601,-0.07202,-0.13489,0.99173,-2.328,1.225,-1.453,6336,54806,77286
2.567,915.29846,985.18372,1764.52637,1896.89636,-0.07227,-0.1355,0.99478,-1.645,1.068,-1.785,6336,54806,77286
2.567,915.22217,985.18372,1764.67896,1896.4386,-0.07068,-0.13123,0.99649,-0.91,0.928,-1.803,6332,54804,77284
2.567,915.22217,985.18372,1764.90784,1896.28601,-0.07105,-0.12513,0.99319,-0.175,0.805,-1.54,6332,54804,77284
2.567,915.22217,985.18372,1764.67896,1896.59119,-0.06995,-0.11219,0.99271,-0.263,0.718,-1.26,6330,54808,77277
2.567,915.22217,985.18372,1764.52637,1896.59119,-0.07068,-0.10852,0.99673,-0.683,0.595,-1.208,6330,54808,77277
2.567,915.22217,985.18372,1765.28931,1896.28601,-0.0708,-0.11097,0.9971,-1.365,0.735,-0.84,6331,54804,77272
2.567,915.22217,985.3363,1764.67896,1896.3623,-0.06958,-0.1167,0.99527,-1.995,0.63,-0.77,6331,54804,77272
2.567,915.22217,985.3363,1764.45007,1896.59119,-0.06934,-0.12244,0.99649,-2.38,0.543,-0.735,6333,54806,77273
2.567,915.22217,985.3363,1765.13672,1896.51489,-0.06848,-0.13184,0.99368,-1.768,0.56,-1.19,6333,54806,77273
2.567,915.22217,985.3363,1764.75525,1896.66748,-0.06812,-0.13013,0.99429,-1.138,0.788,-1.453,6332,54805,77273
2.567,915.22217,985.3363,1764.60266,1896.59119,-0.07093,-0.12708,0.99588,-0.42,0.858,-1.89,6332,54805,77273
2.567,915.52734,985.3363,1764.98413,1896.59119,-0.07044,-0.12293,0.98953,-0.123,0.998,-1.908,6332,54803,77272
2.567,915.52734,985.3363,1764.22119,1896.51489,-0.06848,-0.11841,0.99246,-0.018,0.718,-1.75,6332,54803,77272
2.567,915.52734,985.3363,1764.52637,1896.4386,-0.0658,-0.11304,0.99673,-0.263,0.613,-1.488,6331,54803,77271
2.567,915.52734,985.3363,1765.06042,1896.3623,-0.06763,-0.10987,0.99588,-0.578,0.788,-1.26,6331,54803,77271
2.567,915.52734,985.3363,1764.52637,1896.4386,-0.06946,-0.10657,0.99734,-0.928,0.945,-0.893,6333,54803,77269
2.567,915.52734,985.3363,1764.52637,1896.59119,-0.07105,-0.10608,0.99576,-1.54,1.05,-0.945,6333,54803,77269
2.567,915.52734,985.3363,1764.98413,1896.3623,-0.0708,-0.10901,0.99588,-2.1,0.893,-0.7,6335,54802,77270
2.567,915.52734,985.3363,1764.45007,1896.4386,-0.06934,-0.11451,0.99368,-2.573,0.788,-0.438,6335,54802,77270
2.567,915.52734,985.3363,1764.52637,1896.3623,-0.06848,-0.11927,0.99478,-3.08,0.718,-0.473,6334,54806,77269
2.567,915.52734,985.3363,1765.06042,1896.20972,-0.06836,-0.1211,0.99344,-3.185,0.875,-0.578,6334,54806,77269
2.567,915.29846,985.3363,1764.45007,1896.51489,-0.07007,-0.12183,0.99527,-2.975,1.05,-0.49,6333,54803,77270
2.567,915.29846,985.3363,1764.45007,1896.3623,-0.07215,-0.12268,0.99246,-2.765,1.155,-0.368,6333,54803,77270
2.567,915.29846,985.3363,1764.90784,1896.4386,-0.07141,-0.12342,0.99295,-2.503,1.015,-0.438,6333,54803,77272
2.567,915.29846,985.3363,1764.67896,1896.51489,-0.0697,-0.12317,0.99564,-1.855,0.56,-0.893,6333,54803,77272
2.567,915.29846,985.3363,1764.67896,1896.51489,-0.07031,-0.12146,0.9971,-1.505,0.56,-0.858,6335,54801,77268
2.567,915.29846,985.26001,1765.44189,1896.4386,-0.0708,-0.12183,0.99661,-1.138,0.648,-0.945,6335,54801,77268
2.567,915.29846,985.26001,1764.52637,1896.51489,-0.06995,-0.12159,0.99551,-0.7,0.63,-1.208,6336,54805,77273
2.567,915.29846,985.26001,1764.52637,1896.66748,-0.07044,-0.11756,0.99527,-0.42,0.683,-1.365,6336,54805,77273
2.567,915.29846,985.26001,1765.06042,1896.4386,-0.06946,-0.09717,0.99637,-2.31,0.805,-1.628,6337,54807,77278
2.567,915.29846,985.26001,1764.29749,1896.59119,-0.07117,-0.11316,0.99539,-4.253,0.805,-1.313,6337,54807,77278
2.567,915.29846,985.26001,1764.67896,1896.59119,-0.06836,-0.12867,0.99637,-3.955,0.63,-1.768,6339,54808,77280
2.567,915.29846,985.26001,1764.75525,1896.4386,-0.06861,-0.12915,0.99576,-2.538,0.56,-1.908,6339,54808,77280
2.567,915.29846,985.26001,1764.45007,1896.59119,-0.06775,-0.12012,0.99442,-0.893,0.683,-1.908,6343,54809,77284
2.567,915.29846,985.26001,1764.37378,1896.59119,-0.07105,-0.11316,0.9921,-0.543,0.718,-2.17,6343,54809,77284
2.567,915.29846,985.26001,1764.67896,1896.3623,-0.07068,-0.10022,0.99417,-2.118,0.665,-1.925,6345,54804,77281
2.567,915.29846,985.10742,1764.67896,1896.51489,-0.07215,-0.11158,0.99649,-4.305,0.875,-1.61,6345,54804,77281
2.567,915.29846,985.10742,1764.37378,1896.4386,-0.068,-0.12818,0.99637,-3.413,0.473,-1.715,6348,54807,77285
2.567,915.29846,985.10742,1765.06042,1896.28601,-0.06714,-0.12354,1.00003,-2.1,0.42,-1.663,6348,54807,77285
2.567,915.29846,985.10742,1764.45007,1896.3623,-0.06592,-0.09742,0.99576,-0.63,0.543,-1.19,6349,54808,77293
2.567,915.29846,985.10742,1764.52637,1896.4386,-0.06592,-0.10279,0.99405,-1.33,0.543,-1.278,6349,54808,77293
2.567,915.45105,985.10742,1764.75525,1896.59119,-0.06702,-0.1073,0.99698,-2.275,0.578,-1.225,6352,54812,77296
2.567,915.45105,985.10742,1764.29749,1896.59119,-0.06885,-0.11121,0.99673,-2.695,0.788,-0.98,6352,54812,77296
2.567,915.45105,985.10742,1764.60266,1896.4386,-0.06702,-0.11219,0.99295,-2.975,0.718,-0.805,6359,54813,77299
2.567,915.45105,985.10742,1765.06042,1896.20972,-0.06531,-0.11573,0.99405,-3.29,0.805,-0.77,6359,54813,77299
2.567,915.45105,985.10742,1764.52637,1896.4386,-0.06287,-0.1167,0.99869,-2.608,1.155,-0.665,6357,54812,77309
2.567,915.45105,985.26001,1764.60266,1896.4386,-0.06726,-0.10913,0.99612,-2.573,1.575,-0.385,6357,54812,77309
2.567,915.45105,985.26001,1764.67896,1896.4386,-0.06922,-0.10633,0.99197,-2.643,1.803,-0.385,6359,54813,77310
2.567,915.45105,985.26001,1764.60266,1896.51489,-0.06995,-0.10401,0.99271,-3.255,1.75,-0.245,6359,54813,77310
2.567,915.45105,985.26001,1764.60266,1896.59119,-0.07031,-0.10511,0.99356,-4.008,1.54,0.088,6360,54817,77318
2.567,915.45105,985.26001,1764.98413,1896.3623,-0.07447,-0.1139,0.99588,-5.303,1.453,-0.035,6360,54817,77318
2.567,915.29846,985.26001,1764.52637,1896.3623,-0.07154,-0.11902,0.99295,-5.198,1.26,0.123,6365,54820,77325
2.567,915.29846,985.26001,1764.22119,1896.3623,-0.07141,-0.12,0.99515,-4.988,1.068,0.158,6365,54820,77325
2.567,915.29846,985.26001,1764.83154,1896.51489,-0.06592,-0.12171,0.99454,-4.743,0.928,0.403,6368,54817,77329
2.567,915.29846,985.26001,1764.52637,1896.3623,-0.06348,-0.11963,0.99722,-4.445,1.138,0.385,6368,54817,77329
2.567,915.29846,985.26001,1764.60266,1896.4386,-0.06677,-0.11463,0.99698,-4.585,1.82,0.07,6367,54816,77335
2.567,915.29846,985.10742,1764.90784,1896.20972,-0.0708,-0.11463,0.9971,-4.655,1.908,0.298,6367,54816,77335
2.567,915.29846,985.10742,1764.37378,1896.4386,-0.07324,-0.11682,0.996,-4.708,2.1,0.193,6370,54818,77340
2.567,915.29846,985.10742,1764.45007,1896.51489,-0.07581,-0.12049,0.99564,-4.725,1.96,0.21,6370,54818,77340
2.567,915.29846,985.10742,1764.60266,1896.3623,-0.0763,-0.12183,0.99393,-4.62,1.645,0.193,6375,54817,77344
2.567,915.29846,985.10742,1764.37378,1896.51489,-0.073,-0.12256,0.99478,-4.095,1.068,0.018,6375,54817,77344
2.567,915.22217,985.10742,1764.45007,1896.4386,-0.07276,-0.12183,0.99612,-3.92,1.015,-0.14,6371,54817,77332
2.567,915.22217,985.10742,1764.60266,1896.13342,-0.073,-0.12,0.99564,-3.658,0.84,-0.193,6371,54817,77332
2.567,915.22217,985.10742,1764.37378,1896.59119,-0.07471,-0.12122,0.99612,-3.553,0.665,-0.21,6362,54812,77323
2.567,915.22217,985.10742,1764.29749,1896.4386,-0.07642,-0.12329,0.99283,-3.43,0.578,0.0,6362,54812,77323
2.567,915.22217,985.10742,1764.98413,1896.28601,-0.07569,-0.12452,0.99283,-3.273,0.333,-0.175,6354,54810,77312
2.567,915.22217,985.3363,1764.45007,1896.51489,-0.07263,-0.12195,0.99551,-2.643,-0.263,-0.315,6354,54810,77312
2.567,915.22217,985.3363,1764.37378,1896.3623,-0.07227,-0.11914,0.99686,-2.275,-0.56,-0.368,6344,54808,77304
2.567,915.22217,985.3363,1764.98413,1896.20972,-0.06873,-0.11621,0.99649,-2.205,-0.49,-0.175,6344,54808,77304
2.567,915.22217,985.3363,1764.52637,1896.28601,-0.06519,-0.11829,0.99466,-2.135,-0.49,-0.123,6335,54807,77296
2.567,915.22217,985.3363,1764.45007,1896.3623,-0.06275,-0.11927,0.99503,-2.065,-0.21,0.0,6335,54807,77296
2.567,915.45105,985.3363,1764.75525,1896.3623,-0.06494,-0.11975,0.99625,-2.065,0.438,0.105,6327,54805,77293
2.567,915.45105,985.3363,1764.22119,1896.51489,-0.06616,-0.11756,0.99637,-2.013,0.718,0.018,6327,54805,77293
2.567,915.45105,985.3363,1764.60266,1896.3623,-0.06738,-0.11609,0.99405,-2.398,0.858,0.018,6327,54805,77293
