Time(s),Uc1(mV),Uc2(mV),Ut1(mV),Ut2(mV),AccX(g),AccY(g),AccZ(g),GyroX(dps),GyroY(dps),GyroZ(dps),PPG_Green,PPG_Red,PPG_IR
62.89,876.31226,957.6416,1691.0553,1844.25354,-0.06238,-0.03882,0.99942,-1.663,0.333,-0.14,6293,55185,80055
62.89,876.31226,957.56531,1690.52124,1844.40613,-0.06433,-0.03833,0.99991,-1.75,0.403,-0.105,6294,55183,80057
62.89,876.31226,957.56531,1690.21606,1844.25354,-0.06482,-0.03967,1.00003,-1.733,0.35,0.0,6294,55183,80057
62.89,876.31226,957.56531,1690.979,1844.32983,-0.06372,-0.04199,0.99918,-1.715,0.49,0.21,6298,55182,80058
62.89,876.31226,957.56531,1690.36865,1844.25354,-0.06372,-0.04285,0.99954,-1.47,0.35,0.193,6298,55182,80058
62.89,876.31226,957.56531,1690.44495,1844.17725,-0.06458,-0.03723,0.99796,-1.12,0.35,-0.07,6302,55187,80063
62.89,876.54114,957.56531,1690.59753,1844.17725,-0.06397,-0.03674,0.9982,-1.26,0.35,0.035,6303,55188,80072
62.89,876.54114,957.56531,1690.13977,1844.25354,-0.06446,-0.03601,0.99893,-1.54,0.385,-0.088,6303,55188,80072
62.89,876.54114,957.56531,1690.36865,1844.25354,-0.06372,-0.03784,0.9982,-1.715,0.228,-0.018,6303,55188,80072
62.89,876.54114,957.56531,1690.82642,1844.25354,-0.06238,-0.03797,0.99893,-1.803,0.228,0.0,6310,55190,80075
62.89,876.54114,957.56531,1690.36865,1844.17725,-0.06384,-0.03955,0.99979,-1.75,0.385,-0.035,6310,55190,80075
62.89,876.54114,957.56531,1690.52124,1844.10095,-0.06275,-0.04004,0.99979,-1.54,0.245,0.088,6312,55191,80080
62.89,876.54114,957.56531,1690.59753,1844.25354,-0.06201,-0.04138,1.0004,-1.505,0.263,0.07,6312,55191,80080
62.89,876.54114,957.56531,1690.36865,1844.25354,-0.06323,-0.04102,1.00015,-1.243,0.245,0.035,6313,55192,80081
62.89,876.54114,957.56531,1690.36865,1844.10095,-0.06275,-0.03943,0.99979,-0.875,0.245,0.0,6313,55192,80081
62.89,876.54114,957.56531,1690.59753,1844.32983,-0.06201,-0.03394,0.9971,-0.875,0.333,0.123,6320,55194,80088
62.89,876.31226,957.56531,1690.59753,1844.32983,-0.06287,-0.03442,0.99783,-1.208,0.385,0.193,6320,55194,80088
62.89,876.31226,957.56531,1690.29236,1844.25354,-0.06323,-0.03748,0.99722,-1.47,0.315,0.385,6320,55194,80090
62.89,876.31226,957.56531,1690.82642,1844.17725,-0.06336,-0.03784,0.99844,-1.68,0.193,0.385,6320,55194,80090
62.89,876.31226,957.56531,1690.29236,1844.17725,-0.06299,-0.03943,0.99991,-1.698,0.21,0.333,6322,55195,80096
62.89,876.31226,957.56531,1690.29236,1844.25354,-0.06336,-0.04004,1.00052,-1.785,0.28,0.193,6322,55195,80096
62.89,876.31226,957.6416,1690.52124,1844.25354,-0.06421,-0.0426,1.00003,-1.593,0.298,0.018,6326,55195,80101
62.89,876.31226,957.6416,1690.06348,1844.10095,-0.06323,-0.0437,0.99734,-1.365,0.21,0.123,6326,55195,80101
62.89,876.31226,957.6416,1690.29236,1844.10095,-0.0636,-0.04065,0.99722,-1.26,0.298,0.07,6327,55196,80102
62.89,876.31226,957.6416,1690.44495,1843.94836,-0.06262,-0.03662,0.99637,-1.26,0.35,-0.298,6327,55196,80102
62.89,876.31226,957.6416,1690.36865,1844.10095,-0.06384,-0.03455,0.99905,-1.243,0.35,0.088,6330,55197,80107
62.89,876.23596,957.6416,1690.29236,1844.25354,-0.06226,-0.03601,0.99942,-2.048,0.315,0.35,6330,55197,80107
62.89,876.23596,957.6416,1690.90271,1844.02466,-0.06238,-0.04004,1.00015,-2.205,0.403,0.473,6334,55195,80112
62.89,876.23596,957.6416,1690.44495,1844.10095,-0.0636,-0.04334,1.00027,-2.205,0.403,0.228,6334,55195,80112
62.89,876.23596,957.6416,1690.52124,1844.02466,-0.06714,-0.04334,1.00162,-2.083,0.315,-0.053,6337,55200,80118
62.89,876.23596,957.6416,1691.20789,1844.48242,-0.06629,-0.04382,0.99942,-1.645,0.245,0.053,6337,55200,80118
62.89,876.23596,957.7179,1690.36865,1844.17725,-0.0658,-0.04004,0.99966,-0.963,0.228,-0.053,6341,55199,80120
62.89,876.23596,957.7179,1690.29236,1844.32983,-0.06421,-0.0398,0.99661,-1.068,0.263,-0.053,6341,55199,80120
62.89,876.23596,957.7179,1690.67383,1844.32983,-0.06214,-0.03882,0.99722,-1.278,0.123,0.158,6340,55197,80119
62.89,876.23596,957.7179,1690.44495,1844.25354,-0.06006,-0.03858,0.99869,-1.418,0.105,0.07,6340,55197,80119
62.89,876.23596,957.7179,1690.36865,1844.25354,-0.06055,-0.04102,0.99918,-1.645,0.28,-0.228,6335,55195,80098
62.89,876.54114,957.7179,1690.75012,1844.17725,-0.06299,-0.04297,1.00137,-1.435,0.315,-0.263,6335,55195,80098
62.89,876.54114,957.7179,1690.29236,1844.32983,-0.06165,-0.04041,0.99954,-1.33,0.333,-0.315,6327,55191,80081
62.89,876.54114,957.7179,1690.44495,1844.17725,-0.06116,-0.03797,0.9982,-1.085,0.28,-0.385,6327,55191,80081
62.89,876.54114,957.7179,1691.58936,1844.25354,-0.06262,-0.03381,0.99796,-1.12,0.298,-0.14,6314,55181,80059
62.89,876.54114,957.7179,1690.29236,1844.40613,-0.06299,-0.03516,0.99796,-1.418,0.385,-0.315,6314,55181,80059
62.89,876.54114,957.6416,1690.52124,1844.25354,-0.06384,-0.04163,0.99979,-1.768,0.333,-0.298,6304,55178,80045
62.89,876.54114,957.6416,1691.0553,1844.40613,-0.06409,-0.04431,0.99905,-1.68,0.263,-0.333,6304,55178,80045
62.89,876.54114,957.6416,1690.21606,1844.32983,-0.0636,-0.04443,0.99979,-1.365,0.403,-0.228,6296,55180,80042
62.89,876.54114,957.6416,1690.21606,1844.25354,-0.06446,-0.04224,0.99942,-1.068,0.35,-0.21,6296,55180,80042
62.89,876.54114,957.6416,1690.979,1844.17725,-0.0647,-0.04126,0.99966,-0.928,0.298,-0.158,6289,55177,80042
62.89,876.31226,957.6416,1690.52124,1844.40613,-0.06397,-0.03772,0.99832,-1.05,0.28,-0.315,6289,55177,80042
62.89,876.31226,957.6416,1690.29236,1844.25354,-0.06336,-0.03638,0.99637,-1.243,0.35,-0.123,6289,55181,80040
62.89,876.31226,957.6416,1690.979,1844.17725,-0.06226,-0.0376,0.99686,-1.313,0.368,-0.455,6289,55181,80040
62.89,876.31226,957.6416,1690.36865,1844.25354,-0.06043,-0.03797,0.99698,-1.628,0.385,-0.49,6287,55178,80043
62.89,876.31226,957.6416,1690.44495,1844.25354,-0.06006,-0.03797,0.99857,-1.75,0.403,-0.473,6287,55178,80043
62.89,876.31226,957.79419,1690.52124,1844.55872,-0.06055,-0.03967,0.99905,-1.47,0.455,-0.543,6285,55178,80042
62.89,876.31226,957.79419,1690.21606,1844.40613,-0.0614,-0.03967,0.99881,-1.453,0.403,-0.175,6285,55178,80042
62.89,876.31226,957.79419,1690.44495,1844.40613,-0.0625,-0.03565,1.00003,-1.26,0.438,-0.315,6285,55181,80042
62.89,876.31226,957.79419,1690.67383,1844.32983,-0.06409,-0.03418,1.00162,-1.295,0.438,-0.105,6285,55181,80042
62.89,876.31226,957.79419,1690.44495,1844.48242,-0.0647,-0.03565,1.00003,-1.523,0.525,-0.035,6285,55183,80044
62.89,876.31226,957.79419,1690.52124,1844.32983,-0.06397,-0.04053,0.99783,-1.925,0.333,0.035,6285,55183,80044
62.89,876.31226,957.79419,1690.979,1844.48242,-0.06372,-0.04089,0.99942,-1.575,0.28,0.21,6285,55186,80046
62.89,876.31226,957.79419,1690.36865,1844.25354,-0.06299,-0.0398,0.9971,-1.505,0.543,0.018,6285,55186,80046
62.89,876.31226,957.79419,1690.36865,1844.32983,-0.06507,-0.03906,0.99881,-1.488,0.438,0.14,6290,55182,80049
62.89,876.31226,957.79419,1690.90271,1844.48242,-0.06299,-0.04077,0.99832,-1.54,0.245,0.14,6290,55182,80049
62.89,876.31226,957.79419,1690.44495,1844.32983,-0.06226,-0.0398,0.99869,-1.348,0.35,0.088,6291,55182,80050
62.89,876.31226,957.79419,1690.13977,1844.40613,-0.06458,-0.03894,0.99991,-1.348,0.35,0.14,6291,55182,80050
62.89,876.31226,957.79419,1690.59753,1844.40613,-0.06494,-0.0398,0.99979,-1.505,0.28,0.018,6289,55184,80053
62.89,876.31226,957.79419,1690.44495,1844.48242,-0.06433,-0.04077,0.99881,-1.453,0.403,-0.123,6289,55184,80053
62.89,876.31226,957.79419,1690.36865,1844.48242,-0.06421,-0.04163,0.99905,-1.313,0.385,0.158,6292,55183,80053
62.89,876.69373,957.79419,1690.82642,1844.17725,-0.06384,-0.03894,0.9982,-1.033,0.35,0.07,6292,55183,80053
62.89,876.69373,957.79419,1690.36865,1844.40613,-0.06446,-0.03735,0.9993,-1.05,0.35,0.088,6293,55185,80049
62.89,876.69373,957.79419,1690.29236,1844.48242,-0.06421,-0.03699,0.99857,-1.488,0.263,0.088,6293,55185,80049
62.89,876.69373,957.79419,1690.67383,1844.48242,-0.06201,-0.03797,0.99844,-1.488,0.193,0.263,6296,55185,80054
62.89,876.69373,957.79419,1690.44495,1844.32983,-0.06348,-0.03723,1.00211,-1.488,0.07,0.193,6296,55185,80054
62.89,876.69373,957.6416,1690.44495,1844.63501,-0.0636,-0.03894,1.0004,-1.768,0.228,0.21,6295,55184,80053
62.89,876.69373,957.6416,1690.59753,1844.40613,-0.0636,-0.04163,0.99966,-1.873,0.298,0.245,6295,55184,80053
62.89,876.69373,957.6416,1690.36865,1844.32983,-0.06238,-0.04309,0.99796,-1.348,0.245,0.21,6295,55185,80057
62.89,876.69373,957.6416,1690.36865,1844.32983,-0.06336,-0.04077,0.99905,-1.173,0.298,0.123,6295,55185,80057
62.89,876.69373,957.6416,1691.51306,1844.40613,-0.06397,-0.04016,0.99942,-1.05,0.438,0.035,6295,55187,80063
62.89,876.23596,957.6416,1690.36865,1844.55872,-0.06458,-0.03577,0.99991,-1.085,0.35,0.21,6295,55187,80063
62.89,876.23596,957.6416,1690.29236,1844.17725,-0.06384,-0.03858,0.99783,-1.19,0.35,0.21,6299,55185,80067
62.89,876.23596,957.6416,1690.90271,1844.10095,-0.06275,-0.03735,0.99991,-1.453,0.245,0.263,6299,55185,80067
62.89,876.23596,957.6416,1690.44495,1844.32983,-0.0636,-0.04028,0.99954,-1.54,0.35,0.14,6302,55185,80068
62.89,876.23596,957.6416,1690.36865,1844.17725,-0.0647,-0.04126,1.00027,-1.733,0.263,0.193,6302,55185,80068
62.89,876.23596,957.94678,1690.75012,1844.63501,-0.06287,-0.04212,1.00015,-1.75,0.228,0.245,6304,55188,80074
62.89,876.23596,957.94678,1690.06348,1844.17725,-0.06238,-0.04248,0.99918,-1.558,0.228,0.105,6304,55188,80074
62.89,876.23596,957.94678,1690.36865,1844.32983,-0.06091,-0.04138,0.99698,-0.998,0.42,0.018,6308,55188,80080
62.89,876.23596,957.94678,1691.20789,1844.40613,-0.06299,-0.04004,0.99918,-1.103,0.403,0.0,6308,55188,80080
62.89,876.23596,957.94678,1690.36865,1844.55872,-0.06348,-0.04028,0.99796,-1.155,0.35,-0.245,6312,55193,80080
62.89,876.31226,957.94678,1690.44495,1844.40613,-0.06421,-0.04041,0.99991,-1.068,0.333,-0.263,6312,55193,80080
62.89,876.31226,957.94678,1690.75012,1844.40613,-0.06568,-0.04053,0.99918,-1.12,0.35,-0.21,6315,55197,80087
62.89,876.31226,957.94678,1690.36865,1844.40613,-0.06604,-0.04151,0.9993,-1.208,0.385,-0.193,6315,55197,80087
62.89,876.31226,957.94678,1690.36865,1844.40613,-0.06372,-0.04089,0.99698,-1.103,0.298,-0.193,6318,55198,80093
62.89,876.31226,957.94678,1690.67383,1844.40613,-0.06397,-0.04077,0.9971,-1.085,0.333,-0.175,6318,55198,80093
64.412,876.38855,957.7179,1690.36865,1844.25354,-0.06543,-0.04077,0.99808,-1.243,0.28,-0.473,6311,55184,80061
64.412,876.38855,957.7179,1690.44495,1844.25354,-0.06604,-0.03967,0.99942,-1.278,0.35,-0.403,6305,55180,80056
64.412,876.38855,957.7179,1690.90271,1844.25354,-0.06641,-0.04028,0.99844,-1.05,0.158,-0.14,6305,55180,80056
64.412,876.38855,957.7179,1690.44495,1844.48242,-0.06409,-0.03931,0.99637,-0.98,0.21,-0.368,6301,55181,80055
64.412,876.38855,957.7179,1690.13977,1844.25354,-0.06311,-0.03711,0.99747,-1.12,0.28,-0.403,6301,55181,80055
64.412,876.38855,957.7179,1690.75012,1844.32983,-0.06116,-0.03748,0.99844,-1.225,0.263,-0.315,6299,55179,80051
64.412,876.38855,957.7179,1690.44495,1844.32983,-0.05872,-0.03858,0.99991,-1.383,0.21,-0.525,6299,55179,80051
64.412,876.38855,957.7179,1690.52124,1844.32983,-0.05835,-0.03992,0.99991,-1.313,0.228,-0.21,6297,55181,80052
64.412,876.38855,957.7179,1690.44495,1844.55872,-0.06055,-0.03613,1.00015,-1.225,0.403,-0.263,6297,55181,80052
64.412,876.38855,957.7179,1690.44495,1844.48242,-0.06214,-0.03601,0.99686,-1.313,0.508,-0.21,6298,55184,80054
64.412,876.38855,957.7179,1690.52124,1844.7113,-0.06299,-0.03516,0.99673,-1.54,0.42,-0.21,6298,55184,80054
64.412,876.38855,957.7179,1691.28418,1844.55872,-0.06177,-0.03833,0.99661,-1.435,0.315,-0.105,6299,55181,80053
64.412,876.38855,957.7179,1690.36865,1844.40613,-0.06507,-0.03845,1.00003,-1.523,0.35,0.053,6299,55181,80053
64.412,876.38855,957.79419,1690.52124,1844.32983,-0.06604,-0.03943,0.99979,-1.365,0.42,-0.158,6299,55179,80052
64.412,876.38855,957.79419,1691.0553,1844.32983,-0.06519,-0.0398,0.99844,-1.33,0.35,-0.088,6299,55179,80052
64.412,876.38855,957.79419,1690.29236,1844.25354,-0.06409,-0.04089,0.99771,-1.348,0.263,0.158,6300,55179,80057
64.412,876.38855,957.79419,1690.36865,1844.25354,-0.06177,-0.04041,0.99966,-1.155,0.315,0.175,6300,55179,80057
64.412,876.38855,957.79419,1690.82642,1844.40613,-0.0625,-0.04065,0.99979,-1.138,0.473,0.018,6302,55184,80057
64.412,876.31226,957.79419,1690.52124,1844.32983,-0.06348,-0.03906,0.99966,-1.225,0.333,-0.228,6302,55184,80057
64.412,876.31226,957.79419,1690.36865,1844.32983,-0.06275,-0.03748,0.99905,-1.103,0.263,-0.175,6303,55184,80054
64.412,876.31226,957.79419,1690.82642,1844.48242,-0.06018,-0.03626,0.99905,-1.138,0.28,0.14,6303,55184,80054
64.412,876.31226,957.79419,1690.21606,1844.63501,-0.06336,-0.03565,0.99991,-1.348,0.35,-0.088,6302,55181,80054
64.412,876.31226,957.79419,1690.21606,1844.32983,-0.06299,-0.03943,0.99893,-1.488,0.455,-0.14,6302,55181,80054
64.412,876.31226,957.56531,1690.82642,1844.32983,-0.06262,-0.04126,0.99722,-1.418,0.245,0.07,6300,55182,80059
64.412,876.31226,957.56531,1690.06348,1844.40613,-0.06177,-0.04028,0.99722,-1.4,0.333,-0.175,6300,55182,80059
64.412,876.31226,957.56531,1690.36865,1844.48242,-0.06372,-0.03699,1.00015,-1.225,0.368,0.0,6302,55188,80063
64.412,876.31226,957.56531,1690.82642,1844.40613,-0.0647,-0.0365,1.00101,-1.278,0.28,0.228,6302,55188,80063
64.412,876.31226,957.56531,1690.44495,1844.17725,-0.06446,-0.0398,1.00003,-1.295,0.315,0.158,6301,55186,80064
64.412,876.31226,957.56531,1690.52124,1844.40613,-0.06275,-0.03723,0.99722,-1.12,0.42,0.035,6301,55186,80064
64.412,876.31226,957.56531,1691.20789,1844.40613,-0.06153,-0.03626,0.99649,-1.365,0.263,0.28,6301,55187,80062
64.412,876.31226,957.56531,1690.36865,1844.32983,-0.06336,-0.03845,1.00003,-1.663,0.368,0.035,6301,55187,80062
64.412,876.31226,957.56531,1690.44495,1844.40613,-0.06397,-0.04041,1.00027,-1.75,0.438,0.088,6300,55187,80067
64.412,876.31226,957.56531,1690.75012,1844.32983,-0.06287,-0.0398,0.99966,-1.558,0.385,0.035,6300,55187,80067
64.412,876.31226,957.7179,1690.44495,1844.55872,-0.06177,-0.03711,0.9982,-1.505,0.333,0.14,6303,55189,80068
64.412,876.31226,957.7179,1690.29236,1844.25354,-0.0614,-0.03833,0.99844,-1.733,0.403,0.053,6303,55189,80068
64.412,876.31226,957.7179,1690.67383,1844.32983,-0.06275,-0.03882,1.00015,-1.82,0.403,0.14,6308,55189,80071
64.412,876.31226,957.7179,1690.36865,1844.32983,-0.06079,-0.04126,1.00003,-1.698,0.403,0.385,6308,55189,80071
64.412,876.31226,957.7179,1690.44495,1844.25354,-0.06238,-0.04187,0.99991,-1.505,0.368,0.14,6309,55192,80078
64.412,876.38855,957.7179,1690.52124,1844.25354,-0.06348,-0.04053,0.99857,-1.488,0.385,-0.123,6309,55192,80078
64.412,876.38855,957.7179,1690.21606,1844.32983,-0.06323,-0.04163,0.99759,-1.33,0.368,-0.053,6310,55193,80085
64.412,876.38855,957.7179,1690.52124,1844.32983,-0.06592,-0.04114,0.9993,-1.015,0.228,-0.07,6310,55193,80085
64.412,876.38855,957.7179,1690.75012,1844.40613,-0.06507,-0.04053,0.99869,-0.91,0.158,0.088,6314,55192,80085
64.412,876.38855,957.7179,1690.36865,1844.32983,-0.0647,-0.03687,0.99832,-0.963,0.28,-0.105,6314,55192,80085
64.412,876.38855,957.6416,1690.52124,1844.17725,-0.06348,-0.03882,0.99893,-1.208,0.368,-0.193,6316,55195,80090
64.412,876.38855,957.6416,1690.52124,1844.32983,-0.0636,-0.03931,0.99905,-1.54,0.35,-0.14,6316,55195,80090
64.412,876.38855,957.6416,1690.36865,1844.40613,-0.06226,-0.04151,0.99759,-1.505,0.298,-0.07,6321,55197,80095
64.412,876.38855,957.6416,1690.36865,1844.32983,-0.06275,-0.04028,0.99771,-1.505,0.35,-0.228,6321,55197,80095
64.412,876.38855,957.6416,1690.67383,1844.55872,-0.06287,-0.03882,0.99808,-1.453,0.315,-0.105,6324,55200,80097
64.412,876.23596,957.6416,1690.44495,1844.48242,-0.06226,-0.04053,0.99893,-1.523,0.368,-0.14,6324,55200,80097
64.412,876.23596,957.6416,1690.36865,1844.32983,-0.06311,-0.04163,0.99942,-1.523,0.368,-0.105,6329,55198,80100
64.412,876.23596,957.6416,1690.979,1844.63501,-0.06323,-0.04028,0.99844,-1.068,0.333,-0.28,6329,55198,80100
64.412,876.23596,957.6416,1690.29236,1844.48242,-0.06214,-0.0376,0.99783,-0.875,0.35,-0.105,6330,55200,80103
64.412,876.23596,957.6416,1690.44495,1844.25354,-0.06238,-0.03638,0.99734,-1.015,0.35,-0.07,6330,55200,80103
64.412,876.23596,957.87048,1690.67383,1844.40613,-0.06214,-0.03638,0.99893,-1.26,0.333,-0.088,6332,55201,80106
64.412,876.23596,957.87048,1690.21606,1844.25354,-0.06299,-0.03626,0.99942,-1.523,0.35,-0.21,6332,55201,80106
64.412,876.23596,957.87048,1690.44495,1844.25354,-0.06275,-0.03821,0.99918,-1.908,0.298,0.035,6334,55202,80106
64.412,876.23596,957.87048,1690.75012,1844.32983,-0.0614,-0.04114,0.99686,-1.925,0.473,0.105,6334,55202,80106
64.412,876.23596,957.87048,1690.36865,1844.63501,-0.06214,-0.04016,0.99881,-1.715,0.438,-0.018,6336,55202,80113
64.412,876.38855,957.87048,1690.36865,1844.25354,-0.06372,-0.03931,0.99979,-1.488,0.315,0.123,6336,55202,80113
64.412,876.38855,957.87048,1691.0553,1844.32983,-0.06446,-0.03906,0.99759,-1.453,0.333,0.053,6336,55202,80113
64.412,876.38855,957.87048,1690.36865,1844.25354,-0.06384,-0.03845,0.99954,-1.26,0.315,0.07,6337,55201,80115
64.412,876.38855,957.87048,1690.44495,1844.25354,-0.06323,-0.03858,0.99991,-1.138,0.245,0.105,6337,55201,80115
64.412,876.38855,957.87048,1690.75012,1844.40613,-0.06299,-0.03882,0.99881,-1.068,0.368,0.123,6339,55203,80116
64.412,876.38855,957.87048,1690.44495,1844.48242,-0.06384,-0.03772,1.00015,-1.138,0.368,0.158,6345,55204,80122
64.412,876.38855,957.87048,1690.29236,1844.40613,-0.06226,-0.04004,0.99783,-1.418,0.368,0.105,6345,55204,80122
64.412,876.38855,957.87048,1691.0553,1844.48242,-0.06397,-0.04517,0.99759,-1.61,0.42,-0.07,6345,55204,80122
64.412,876.38855,957.87048,1690.52124,1844.32983,-0.06323,-0.04309,0.99454,-1.155,0.385,-0.088,6346,55201,80126
64.412,876.38855,957.87048,1690.36865,1844.40613,-0.06372,-0.0376,0.99747,-1.103,0.35,-0.28,6346,55201,80126
64.412,876.69373,957.87048,1690.82642,1844.40613,-0.06177,-0.03247,0.99893,-1.225,0.368,-0.175,6348,55207,80131
64.412,876.69373,957.87048,1689.98718,1844.32983,-0.06323,-0.03211,1.00027,-1.61,0.35,0.07,6348,55207,80131
64.412,876.69373,957.87048,1690.29236,1844.32983,-0.0636,-0.04395,1.00137,-1.925,0.403,0.035,6351,55208,80138
64.412,876.69373,957.87048,1690.90271,1844.32983,-0.06616,-0.0459,1.00137,-1.523,0.315,0.14,6351,55208,80138
64.412,876.69373,957.87048,1690.29236,1844.32983,-0.06629,-0.04419,1.00027,-1.155,0.35,-0.123,6353,55207,80136
64.412,876.69373,957.56531,1690.52124,1844.48242,-0.06702,-0.04163,0.99991,-0.683,0.315,-0.088,6357,55209,80142
64.412,876.69373,957.56531,1690.979,1844.40613,-0.06482,-0.0398,0.99832,-0.683,0.298,-0.035,6357,55209,80142
64.412,876.69373,957.56531,1690.29236,1844.48242,-0.06653,-0.03784,0.99783,-0.753,0.385,-0.385,6357,55209,80142
64.412,876.69373,957.56531,1690.29236,1844.48242,-0.06104,-0.0376,0.99771,-1.558,0.105,-0.158,6359,55209,80138
64.412,876.69373,957.56531,1690.82642,1844.40613,-0.05982,-0.04053,0.99905,-1.54,0.053,-0.123,6359,55209,80138
64.412,876.31226,957.56531,1690.44495,1844.40613,-0.06055,-0.0398,1.00089,-1.558,0.28,-0.193,6351,55204,80118
64.412,876.31226,957.56531,1690.29236,1844.25354,-0.06055,-0.04126,0.99979,-1.575,0.385,-0.193,6351,55204,80118
64.412,876.31226,957.56531,1691.13159,1844.40613,-0.06067,-0.04089,1.00003,-1.4,0.28,-0.158,6338,55199,80098
64.412,876.31226,957.56531,1690.44495,1844.32983,-0.06018,-0.03858,0.99918,-0.963,0.228,-0.228,6338,55199,80098
64.412,876.31226,957.56531,1690.44495,1844.32983,-0.0614,-0.0376,0.99759,-0.963,0.455,-0.088,6328,55192,80075
64.412,876.31226,957.79419,1690.82642,1844.40613,-0.06433,-0.03674,0.99844,-0.91,0.49,-0.263,6315,55188,80061
64.412,876.31226,957.79419,1690.29236,1844.32983,-0.06543,-0.03821,0.99771,-1.225,0.385,-0.245,6315,55188,80061
64.412,876.31226,957.79419,1690.52124,1844.48242,-0.06592,-0.04041,0.99796,-1.54,0.245,-0.228,6315,55188,80061
64.412,876.31226,957.79419,1691.20789,1844.7876,-0.06482,-0.04187,1.00003,-1.278,0.298,-0.175,6308,55186,80053
64.412,876.31226,957.79419,1690.52124,1844.40613,-0.0658,-0.04126,1.00064,-1.225,0.403,-0.368,6308,55186,80053
64.412,876.31226,957.79419,1690.52124,1844.40613,-0.06555,-0.04163,0.99881,-0.98,0.315,-0.368,6302,55191,80048
64.412,876.31226,957.79419,1691.13159,1844.48242,-0.06336,-0.04114,0.99808,-0.893,0.263,-0.298,6302,55191,80048
64.412,876.31226,957.79419,1690.52124,1844.32983,-0.06226,-0.0387,0.99832,-0.91,0.315,-0.385,6298,55186,80045
64.412,876.31226,957.79419,1690.44495,1844.48242,-0.06238,-0.03516,0.99771,-1.05,0.368,-0.35,6298,55186,80045
64.412,876.31226,957.79419,1690.75012,1844.48242,-0.06201,-0.0343,0.99796,-1.33,0.298,-0.578,6293,55187,80042
64.412,876.31226,957.7179,1690.59753,1844.55872,-0.06214,-0.0365,1.00064,-1.505,0.263,-0.63,6287,55185,80037
64.412,876.31226,957.7179,1690.29236,1844.40613,-0.05982,-0.03858,1.00015,-1.558,0.245,-0.42,6287,55185,80037
64.412,876.31226,957.7179,1691.28418,1844.48242,-0.06116,-0.04053,1.00076,-1.33,0.385,-0.298,6287,55185,80037
64.412,876.31226,957.7179,1690.44495,1844.40613,-0.06104,-0.04053,0.99893,-1.05,0.42,-0.263,6290,55185,80038
64.412,876.31226,957.7179,1690.44495,1844.48242,-0.06153,-0.03833,0.99808,-0.875,0.333,-0.333,6290,55185,80038
64.412,876.69373,957.7179,1690.90271,1844.32983,-0.06153,-0.03687,0.99832,-0.7,0.298,-0.105,6290,55182,80032
64.412,876.69373,957.7179,1690.13977,1844.55872,-0.06446,-0.0343,0.99869,-0.823,0.298,-0.053,6290,55182,80032
64.412,876.69373,957.7179,1690.44495,1844.48242,-0.06555,-0.03455,0.99869,-0.963,0.315,-0.385,6288,55186,80035
64.412,876.69373,957.7179,1691.20789,1844.55872,-0.06616,-0.03467,0.99844,-1.173,0.42,0.0,6288,55186,80035
64.412,876.69373,957.7179,1690.44495,1844.48242,-0.06323,-0.03967,0.99808,-1.715,0.28,0.088,6290,55185,80036
64.412,876.69373,957.6416,1690.59753,1844.48242,-0.06262,-0.04236,1.00027,-1.663,0.298,-0.053,6290,55185,80036
64.412,876.69373,957.6416,1691.13159,1844.48242,-0.06201,-0.04309,1.00003,-1.575,0.368,-0.053,6289,55185,80039
64.412,876.69373,957.6416,1690.36865,1844.32983,-0.06128,-0.04065,0.99954,-1.208,0.42,0.035,6289,55185,80039
64.412,876.69373,957.6416,1690.52124,1844.32983,-0.05994,-0.03845,0.99918,-1.173,0.35,-0.123,6289,55187,80039
64.412,876.69373,957.6416,1691.0553,1844.40613,-0.06104,-0.03809,0.99954,-1.225,0.333,0.018,6289,55187,80039
64.412,876.31226,957.6416,1690.29236,1844.55872,-0.06189,-0.03748,0.99857,-0.963,0.35,0.053,6288,55187,80042
64.412,876.31226,957.6416,1690.21606,1844.40613,-0.06275,-0.03479,0.99747,-0.91,0.455,0.053,6288,55187,80042
64.412,876.31226,957.6416,1691.20789,1844.25354,-0.06348,-0.03467,0.99747,-1.173,0.403,0.123,6288,55187,80031
64.412,876.31226,957.6416,1690.44495,1844.25354,-0.06372,-0.03601,0.99747,-1.628,0.315,0.368,6288,55187,80031
64.412,876.31226,957.6416,1690.44495,1844.17725,-0.06446,-0.04151,0.99881,-1.873,0.35,0.14,6287,55184,80034
64.412,876.31226,957.87048,1690.75012,1844.32983,-0.06262,-0.04065,0.99734,-1.68,0.385,-0.14,6287,55184,80034
64.412,876.31226,957.87048,1690.44495,1844.55872,-0.06384,-0.03858,0.99991,-1.54,0.385,-0.088,6286,55182,80032
64.412,876.31226,957.87048,1690.59753,1844.40613,-0.06348,-0.04151,1.00052,-1.505,0.368,-0.07,6286,55182,80032
64.412,876.31226,957.87048,1691.20789,1844.55872,-0.06348,-0.04089,1.0004,-1.348,0.385,-0.105,6287,55184,80032
64.412,876.31226,957.87048,1690.52124,1844.63501,-0.06214,-0.03845,0.99869,-1.173,0.315,-0.018,6287,55184,80032
64.412,876.38855,957.87048,1690.59753,1844.48242,-0.06153,-0.03809,0.99808,-1.173,0.333,0.07,6287,55186,80040
64.412,876.38855,957.87048,1691.28418,1844.48242,-0.06214,-0.03833,0.99808,-1.19,0.368,0.123,6287,55186,80040
64.412,876.38855,957.87048,1690.52124,1844.40613,-0.06494,-0.03748,0.99844,-1.295,0.403,0.158,6290,55184,80047
