Time(s),Uc1(mV),Uc2(mV),Ut1(mV),Ut2(mV),AccX(g),AccY(g),AccZ(g),GyroX(dps),GyroY(dps),GyroZ(dps),PPG_Green,PPG_Red,PPG_IR
0.133,905.76172,953.67432,1748.73352,1837.46338,-0.04212,0.01636,0.99783,-0.823,0.42,-0.91,6929,58905,84332
0.133,905.76172,953.67432,1748.19946,1837.46338,-0.04382,0.02258,0.99612,-0.665,0.56,-0.823,6929,58905,84332
0.133,905.9906,953.67432,1748.19946,1837.76855,-0.04443,0.02588,0.99661,-0.7,0.49,-0.858,6923,58902,84319
0.133,905.9906,953.67432,1748.65723,1837.61597,-0.04541,0.02832,0.99734,-0.875,0.525,-0.84,6923,58902,84319
0.133,905.9906,953.67432,1748.19946,1837.61597,-0.04675,0.02686,0.99893,-1.085,0.35,-0.718,6923,58902,84319
0.133,905.9906,953.67432,1748.19946,1837.46338,-0.04529,0.02429,0.99832,-1.208,0.245,-0.578,6917,58901,84315
0.133,905.9906,953.67432,1748.73352,1837.69226,-0.04102,0.01965,0.99722,-1.103,0.228,-0.298,6917,58901,84315
0.133,905.9906,953.75061,1748.27576,1837.61597,-0.03882,0.01831,0.99747,-0.858,0.263,-0.263,6911,58898,84303
0.133,905.9906,953.75061,1747.97058,1837.69226,-0.03784,0.01746,0.99918,-0.438,0.105,-0.368,6911,58898,84303
0.133,905.9906,953.75061,1748.73352,1837.69226,-0.0365,0.01843,0.99844,-0.368,0.175,-0.263,6908,58896,84308
0.133,905.9906,953.75061,1748.19946,1838.53149,-0.03699,0.02515,0.9982,-0.63,0.28,-0.088,6908,58896,84308
0.133,905.9906,953.75061,1748.27576,1839.06555,-0.0354,0.02649,0.99979,-1.54,0.333,-0.333,6904,58896,84309
0.133,906.21948,953.75061,1748.9624,1838.22632,-0.0376,0.02124,1.0004,-2.153,0.508,-0.263,6901,58901,84309
0.133,906.21948,953.75061,1747.7417,1838.22632,-0.04126,0.01892,0.99918,-2.293,0.49,0.21,6901,58901,84309
0.133,906.21948,953.75061,1748.04688,1838.22632,-0.03931,0.01868,0.99673,-2.258,0.508,0.14,6901,58901,84309
0.133,906.21948,953.75061,1748.35205,1838.15002,-0.03626,0.01868,0.99783,-2.083,0.42,0.088,6900,58896,84316
0.133,906.21948,953.75061,1747.81799,1837.46338,-0.03931,0.02222,0.99771,-2.153,0.595,0.0,6900,58896,84316
0.133,906.21948,953.97949,1748.35205,1838.07373,-0.03833,0.02185,0.99527,-2.31,0.508,0.053,6900,58900,84316
0.133,906.21948,953.97949,1748.19946,1837.99744,-0.03735,0.02197,0.99954,-2.205,0.368,0.158,6900,58900,84316
0.133,906.21948,953.97949,1747.97058,1838.07373,-0.03699,0.02356,0.99966,-2.398,0.28,0.263,6901,58905,84325
0.133,906.21948,953.97949,1748.04688,1837.92114,-0.03772,0.02295,1.00015,-2.503,0.403,0.385,6901,58905,84325
0.133,906.21948,953.97949,1748.35205,1838.22632,-0.03931,0.01953,0.99881,-2.59,0.455,0.665,6903,58906,84333
0.133,905.76172,953.97949,1748.27576,1838.30261,-0.03882,0.01807,0.99832,-2.625,0.403,0.735,6906,58910,84343
0.133,905.76172,953.97949,1747.97058,1838.22632,-0.03858,0.01672,0.99783,-2.695,0.315,0.735,6906,58910,84343
0.133,905.76172,953.97949,1748.42834,1838.60779,-0.03906,0.01538,0.99747,-2.783,0.333,0.718,6906,58910,84343
0.133,905.76172,953.97949,1748.19946,1838.37891,-0.03943,0.01282,0.99783,-2.66,0.368,0.648,6908,58915,84343
0.133,905.76172,953.97949,1748.35205,1838.30261,-0.04334,0.01331,1.00027,-2.398,0.543,0.7,6908,58915,84343
0.133,905.76172,953.67432,1748.35205,1837.61597,-0.04456,0.0144,1.00186,-1.855,0.368,0.7,6910,58911,84352
0.133,905.76172,953.67432,1747.97058,1837.76855,-0.04273,0.01721,1.00064,-1.68,0.298,0.718,6910,58911,84352
0.133,905.76172,953.67432,1748.35205,1837.53967,-0.04102,0.01782,0.99771,-1.575,0.333,0.578,6916,58914,84354
0.133,905.76172,953.67432,1748.73352,1837.61597,-0.04028,0.01709,0.99588,-1.75,0.385,0.473,6916,58914,84354
0.133,905.76172,953.67432,1748.27576,1837.53967,-0.04041,0.01746,0.9949,-2.135,0.385,0.298,6916,58916,84361
0.133,905.91431,953.67432,1748.27576,1837.61597,-0.04151,0.01379,0.99979,-2.573,0.455,0.333,6920,58921,84367
0.133,905.91431,953.67432,1748.35205,1837.53967,-0.04212,0.01196,1.00357,-2.555,0.403,0.053,6920,58921,84367
0.133,905.91431,953.67432,1748.35205,1837.76855,-0.04089,0.00964,1.00418,-2.275,0.455,0.07,6920,58921,84367
0.133,905.91431,953.67432,1748.35205,1837.53967,-0.04175,0.00793,1.00381,-1.855,0.35,0.035,6925,58921,84372
0.133,905.91431,953.67432,1748.50464,1837.69226,-0.04089,0.00781,1.00003,-1.313,0.28,-0.088,6925,58921,84372
0.133,905.91431,953.67432,1748.35205,1837.53967,-0.04236,0.01611,0.99527,-0.595,0.368,-0.228,6925,58921,84375
0.133,905.91431,953.67432,1747.89429,1838.4552,-0.04187,0.02063,0.99637,-0.543,0.403,-0.455,6925,58921,84375
0.133,905.91431,953.67432,1748.35205,1837.61597,-0.04175,0.02197,0.99698,-0.875,0.175,-0.298,6931,58925,84379
0.133,905.91431,953.67432,1748.19946,1837.92114,-0.04334,0.0221,0.99844,-1.295,0.315,-0.315,6931,58925,84379
0.133,905.91431,953.67432,1748.19946,1837.84485,-0.04248,0.02124,0.99918,-1.505,0.263,-0.21,6934,58928,84386
0.133,905.9906,953.67432,1748.50464,1838.22632,-0.03797,0.01807,0.99832,-1.61,0.105,0.0,6934,58928,84386
0.133,905.9906,953.67432,1748.04688,1838.07373,-0.03479,0.01733,0.99881,-1.645,0.21,-0.053,6939,58929,84397
0.133,905.9906,953.67432,1748.27576,1837.61597,-0.03479,0.01819,1.00003,-1.54,0.368,0.088,6939,58929,84397
0.133,905.9906,953.67432,1748.80981,1837.69226,-0.03528,0.01782,0.99966,-1.575,0.333,0.14,6944,58931,84403
0.133,905.9906,953.67432,1748.19946,1837.61597,-0.03662,0.01917,1.00089,-1.453,0.455,0.158,6944,58931,84403
0.133,905.9906,953.9032,1748.35205,1837.84485,-0.03723,0.01563,1.00027,-1.628,0.28,0.228,6947,58932,84411
0.133,905.9906,953.9032,1748.35205,1837.69226,-0.03845,0.0144,0.9993,-1.698,0.333,0.228,6947,58932,84411
0.133,905.9906,953.9032,1748.27576,1837.53967,-0.03943,0.01428,0.99991,-1.68,0.385,0.14,6952,58934,84416
0.133,905.9906,953.9032,1748.19946,1838.37891,-0.04114,0.01379,1.00052,-1.435,0.315,0.088,6952,58934,84416
0.133,905.9906,953.9032,1748.65723,1838.30261,-0.04297,0.01538,0.99979,-1.26,0.35,-0.14,6955,58937,84425
0.133,905.83801,953.9032,1748.27576,1837.46338,-0.04529,0.01575,0.99344,-1.61,0.665,-0.508,6955,58937,84425
0.133,905.83801,953.9032,1748.19946,1837.46338,-0.04346,0.0155,0.99454,-1.838,0.473,-0.368,6959,58942,84432
0.133,905.83801,953.9032,1748.73352,1838.37891,-0.03943,0.01672,0.99637,-1.768,0.403,-0.193,6959,58942,84432
0.133,905.83801,953.9032,1748.35205,1838.30261,-0.0354,0.02014,1.00003,-1.593,0.245,-0.035,6963,58938,84434
0.133,905.83801,953.9032,1748.27576,1838.37891,-0.03442,0.02185,1.00247,-1.698,0.28,0.035,6963,58938,84434
0.133,905.83801,953.9032,1748.27576,1838.22632,-0.03858,0.01624,1.00247,-1.943,0.455,-0.21,6967,58942,84438
0.133,905.83801,953.9032,1748.04688,1838.30261,-0.04016,0.01209,1.0004,-1.768,0.368,0.193,6967,58942,84438
0.133,905.83801,953.9032,1748.42834,1837.76855,-0.04138,0.00989,1.00198,-1.47,0.245,0.228,6969,58944,84439
0.133,905.83801,953.9032,1748.73352,1838.22632,-0.0398,0.0105,1.00052,-0.84,0.088,0.123,6969,58944,84439
0.133,905.83801,953.9032,1748.35205,1838.07373,-0.04212,0.01367,0.99979,-0.333,0.105,0.158,6969,58941,84433
0.133,905.91431,953.9032,1748.19946,1837.84485,-0.04492,0.01831,0.9949,-0.175,0.28,-0.21,6969,58941,84433
0.133,905.91431,953.9032,1748.58093,1837.38708,-0.04541,0.01758,0.99454,-0.595,0.455,-0.543,6971,58940,84428
0.133,905.91431,953.9032,1748.19946,1837.53967,-0.0448,0.01526,0.99222,-1.138,0.525,-0.7,6971,58940,84428
0.133,905.91431,953.9032,1748.19946,1837.46338,-0.04321,0.01257,0.99576,-1.4,0.455,-0.42,6968,58939,84422
0.133,905.91431,953.9032,1748.42834,1838.53149,-0.04236,0.01282,1.00308,-1.663,0.315,-0.875,6968,58939,84422
0.133,905.91431,953.67432,1748.35205,1837.53967,-0.04114,0.01465,1.01065,-1.173,0.245,-0.963,6962,58939,84411
0.133,905.91431,953.67432,1747.89429,1837.76855,-0.03882,0.01282,1.00137,-0.595,0.123,-1.033,6962,58939,84411
0.133,905.91431,953.67432,1748.35205,1837.76855,-0.0376,0.01416,0.99039,-0.14,0.018,-0.753,6958,58939,84410
0.133,905.91431,953.67432,1748.04688,1838.22632,-0.03565,0.01929,0.98782,-0.088,0.158,-0.578,6958,58939,84410
0.133,905.91431,953.67432,1748.12317,1838.4552,-0.03845,0.02539,0.99307,-0.228,0.438,-0.998,6955,58934,84408
1.315,905.91431,953.67432,1748.42834,1838.30261,-0.04932,0.02832,0.9982,-1.628,0.893,-1.015,6955,58934,84408
1.315,905.91431,953.67432,1747.89429,1837.76855,-0.04663,0.02832,0.9982,-1.628,0.893,-1.015,6954,58933,84407
1.315,905.91431,953.67432,1747.97058,1837.1582,-0.03784,0.02954,0.99588,-2.135,0.018,-0.665,6954,58933,84407
1.315,905.91431,953.67432,1748.73352,1838.15002,-0.02832,0.03247,0.99417,-1.873,-0.07,-0.368,6951,58934,84412
1.315,905.91431,953.67432,1747.97058,1837.2345,-0.02026,0.0354,0.99673,-2.24,0.0,-0.21,6951,58934,84412
1.315,905.91431,953.59802,1748.12317,1838.22632,-0.01526,0.03711,0.99832,-3.115,0.263,-0.193,6949,58938,84412
1.315,905.91431,953.59802,1748.12317,1837.31079,-0.01245,0.03064,0.99979,-4.165,0.718,-0.28,6949,58938,84412
1.315,905.91431,953.59802,1748.12317,1837.31079,-0.02515,0.01367,1.00296,-5.775,1.015,0.158,6951,58940,84418
1.315,905.91431,953.59802,1748.04688,1838.4552,-0.0332,0.00659,1.00125,-5.81,1.26,0.193,6951,58940,84418
1.315,905.91431,953.59802,1748.42834,1838.53149,-0.03723,0.00513,0.99771,-5.058,1.155,0.578,6950,58940,84432
1.315,905.76172,953.59802,1748.19946,1837.76855,-0.04138,0.00855,0.99673,-4.235,0.91,0.77,6950,58940,84432
1.315,905.76172,953.59802,1748.04688,1837.61597,-0.04419,0.01135,0.99832,-3.675,0.683,1.103,6952,58944,84438
1.315,905.76172,953.59802,1748.58093,1837.84485,-0.0531,0.01648,1.00027,-3.658,0.893,0.945,6952,58944,84438
1.315,905.76172,953.59802,1748.04688,1837.69226,-0.05737,0.01453,1.00015,-3.903,0.805,0.788,6957,58949,84441
1.315,905.76172,953.59802,1748.04688,1837.53967,-0.05603,0.00879,0.99588,-4.147,0.543,0.77,6957,58949,84441
1.315,905.76172,953.8269,1748.27576,1837.84485,-0.05518,0.00366,0.99625,-4.13,0.368,0.928,6959,58951,84449
1.315,905.76172,953.8269,1747.81799,1837.46338,-0.05261,0.00073,0.99783,-3.815,0.473,0.7,6959,58951,84449
1.315,905.76172,953.8269,1748.04688,1837.53967,-0.05005,-0.00269,1.00504,-2.958,0.455,0.123,6961,58950,84445
1.315,905.76172,953.8269,1748.42834,1837.84485,-0.04834,-0.00537,1.00723,-2.363,0.385,-0.455,6961,58950,84445
1.315,905.76172,953.8269,1748.12317,1837.53967,-0.04895,-0.00513,1.00565,-1.4,0.333,-0.788,6964,58951,84448
1.315,905.76172,953.8269,1748.27576,1837.2345,-0.0459,-0.00403,1.00076,-0.665,0.158,-0.805,6964,58951,84448
1.315,905.76172,953.8269,1748.73352,1837.38708,-0.04382,0.00049,0.996,0.228,0.228,-1.015,6965,58948,84448
1.315,905.76172,953.8269,1748.04688,1837.69226,-0.04016,0.01367,0.99551,0.525,0.28,-1.593,6965,58948,84448
1.315,905.76172,953.8269,1748.04688,1837.69226,-0.03894,0.01794,0.9971,-0.035,0.368,-1.698,6968,58948,84444
1.315,905.76172,953.8269,1748.50464,1837.76855,-0.04016,0.01721,0.99918,-0.56,0.63,-1.838,6968,58948,84444
1.315,905.76172,953.75061,1748.19946,1837.61597,-0.04065,0.01514,1.00125,-0.718,0.49,-2.1,6973,58949,84444
1.315,905.76172,953.75061,1747.81799,1837.61597,-0.03919,0.01355,1.00125,-0.543,0.42,-2.083,6973,58949,84444
1.315,905.76172,953.75061,1748.35205,1837.92114,-0.03723,0.01575,1.00052,-0.245,0.403,-1.96,6973,58949,84447
1.315,905.76172,953.75061,1748.19946,1837.69226,-0.02893,0.02271,0.99771,0.14,0.228,-1.4,6973,58949,84447
1.315,905.76172,953.75061,1748.12317,1837.69226,-0.02808,0.02686,0.99783,-0.088,0.263,-1.278,6977,58952,84452
1.315,905.91431,953.75061,1748.35205,1837.46338,-0.02649,0.02954,0.99551,-0.578,0.473,-0.91,6977,58952,84452
1.315,905.91431,953.75061,1747.89429,1837.92114,-0.02625,0.03211,0.99612,-1.015,0.473,-0.718,6979,58953,84460
1.315,905.91431,953.75061,1747.97058,1837.53967,-0.02637,0.03174,0.99673,-1.418,0.473,-0.403,6979,58953,84460
1.315,905.91431,953.75061,1748.42834,1837.61597,-0.02857,0.02576,0.99759,-2.083,0.648,0.28,6982,58955,84463
1.315,905.91431,953.75061,1748.04688,1837.53967,-0.03088,0.02075,0.9993,-2.853,0.595,0.56,6982,58955,84463
1.315,905.91431,953.67432,1747.97058,1837.53967,-0.0332,0.01575,1.00015,-3.133,0.63,0.7,6986,58958,84468
1.315,905.91431,953.67432,1748.19946,1837.92114,-0.03442,0.01135,1.00052,-2.853,0.63,0.665,6986,58958,84468
1.315,905.91431,953.67432,1748.19946,1838.15002,-0.03674,0.01013,1.00406,-2.345,0.683,0.823,6989,58959,84472
1.315,905.91431,953.67432,1748.04688,1837.38708,-0.04248,0.01245,1.00015,-1.96,0.648,0.84,6989,58959,84472
1.315,905.91431,953.67432,1748.88611,1837.46338,-0.04407,0.01038,0.99783,-1.733,0.543,0.77,6991,58961,84475
1.315,905.83801,953.67432,1748.04688,1837.53967,-0.04712,0.01074,0.99954,-1.75,0.683,0.718,6991,58961,84475
1.315,905.83801,953.67432,1748.04688,1837.61597,-0.04871,0.0083,0.99991,-1.855,0.77,0.368,6996,58960,84475
1.346,905.83801,953.67432,1748.65723,1837.46338,-0.05152,0.0033,0.99966,-1.943,0.63,0.28,6996,58960,84475
1.346,905.83801,953.67432,1748.19946,1837.69226,-0.05383,-0.0011,1.00027,-1.628,0.595,-0.07,6999,58958,84477
1.346,905.83801,953.67432,1748.19946,1837.61597,-0.05042,-0.00049,0.99942,-0.963,0.403,-0.49,6999,58958,84477
1.346,905.83801,953.67432,1748.35205,1837.53967,-0.04651,0.0022,1.00064,-0.525,0.298,-0.613,7002,58956,84476
1.346,905.83801,953.67432,1747.89429,1837.61597,-0.04468,0.00549,1.00052,-0.385,0.315,-0.893,7002,58956,84476
1.346,905.83801,953.67432,1748.35205,1837.84485,-0.04541,0.00793,1.00247,-0.245,0.368,-1.418,7004,58952,84473
1.346,905.83801,953.67432,1748.65723,1837.61597,-0.04688,0.00891,1.00015,-0.175,0.543,-1.715,7004,58952,84473
1.346,905.83801,953.67432,1748.19946,1837.69226,-0.03906,0.01392,0.9971,-0.228,0.315,-1.645,7007,58952,84469
1.346,905.76172,953.67432,1748.35205,1837.61597,-0.03565,0.01746,0.99857,-0.21,0.245,-1.628,7007,58952,84469
1.346,905.76172,953.67432,1748.42834,1837.53967,-0.03504,0.021,0.99783,-0.49,0.438,-1.698,7012,58954,84465
1.346,905.76172,953.67432,1748.27576,1837.69226,-0.03955,0.02356,0.99905,-0.525,0.63,-1.663,7012,58954,84465
1.346,905.76172,953.67432,1748.12317,1837.61597,-0.04102,0.02026,0.99722,-0.788,0.613,-1.593,7014,58952,84463
1.346,905.76172,953.67432,1748.58093,1838.22632,-0.04321,0.01465,0.99954,-1.015,0.578,-1.645,7014,58952,84463
1.346,905.76172,953.8269,1748.04688,1838.15002,-0.04175,0.01184,1.00015,-1.068,0.315,-1.418,7013,58947,84454
1.346,905.76172,953.8269,1747.58911,1838.30261,-0.04028,0.0116,0.9993,-0.963,0.28,-1.523,7013,58947,84454
1.346,905.76172,953.8269,1748.50464,1838.15002,-0.03333,0.01209,0.99564,-0.98,0.403,-1.47,7009,58946,84441
1.346,905.76172,953.8269,1748.12317,1838.22632,-0.0332,0.01721,0.99857,-0.893,0.368,-1.523,7009,58946,84441
1.346,905.76172,953.8269,1748.19946,1837.38708,-0.03455,0.02368,0.99869,-1.488,0.753,-1.383,7008,58944,84435
1.346,905.83801,953.8269,1748.27576,1837.61597,-0.03674,0.02478,0.99771,-1.995,0.858,-1.558,7008,58944,84435
1.346,905.83801,953.8269,1748.12317,1837.31079,-0.03552,0.02319,0.99808,-2.17,0.718,-1.435,7003,58939,84423
1.346,905.83801,953.8269,1748.12317,1837.84485,-0.03552,0.02271,0.99918,-2.153,0.56,-0.928,7003,58939,84423
1.346,905.83801,953.8269,1748.65723,1837.46338,-0.03723,0.02283,0.99991,-2.24,0.595,-0.823,6997,58937,84416
1.346,905.83801,953.8269,1748.12317,1837.38708,-0.04053,0.01831,0.99966,-2.31,0.7,-0.648,6997,58937,84416
1.346,905.83801,953.52173,1748.12317,1837.53967,-0.04053,0.01465,0.99796,-2.468,0.525,-0.56,6992,58935,84411
1.346,905.83801,953.52173,1748.27576,1837.53967,-0.04199,0.01526,0.9971,-2.345,0.473,-0.473,6992,58935,84411
1.346,905.83801,953.52173,1748.12317,1838.07373,-0.04199,0.01502,0.99783,-2.345,0.49,-0.578,6989,58935,84408
1.346,905.83801,953.52173,1748.12317,1837.38708,-0.04114,0.01306,0.9971,-2.293,0.718,-0.228,6989,58935,84408
1.346,905.83801,953.52173,1748.88611,1837.46338,-0.04212,0.01392,0.99686,-2.31,0.648,-0.56,6986,58935,84406
1.346,905.83801,953.52173,1748.12317,1837.53967,-0.03992,0.01575,0.99747,-2.468,0.613,-0.543,6986,58935,84406
1.346,905.83801,953.52173,1747.97058,1837.38708,-0.03906,0.01746,0.99832,-2.485,0.56,-0.543,6983,58934,84404
1.346,905.83801,953.52173,1748.80981,1837.31079,-0.03894,0.01831,0.9971,-2.625,0.683,-0.508,6983,58934,84404
1.346,905.83801,953.52173,1748.12317,1837.69226,-0.0387,0.01794,0.99759,-2.905,0.84,-0.49,6982,58933,84403
1.346,905.83801,953.52173,1748.19946,1837.2345,-0.0376,0.01624,0.99588,-3.098,0.77,-0.7,6982,58933,84403
1.346,905.83801,953.59802,1748.27576,1837.2345,-0.03821,0.01514,1.00113,-2.818,0.648,-0.333,6980,58931,84406
1.346,905.83801,953.59802,1747.7417,1837.61597,-0.03845,0.01526,1.00491,-2.678,0.665,-0.403,6980,58931,84406
1.346,905.83801,953.59802,1748.12317,1837.61597,-0.03858,0.01599,1.00443,-2.433,0.665,-0.035,6982,58934,84409
1.346,905.83801,953.59802,1748.42834,1837.53967,-0.03784,0.01331,1.00174,-2.17,0.613,0.175,6982,58934,84409
1.346,905.83801,953.59802,1748.12317,1837.53967,-0.04041,0.01135,1.00101,-1.82,0.49,0.333,6986,58931,84412
1.346,905.83801,953.59802,1748.35205,1837.84485,-0.04382,0.01123,0.99808,-1.33,0.49,0.263,6986,58931,84412
1.346,905.83801,953.59802,1748.42834,1838.37891,-0.04505,0.01123,0.99698,-1.313,0.473,0.263,6987,58934,84415
1.346,905.83801,953.59802,1748.19946,1837.61597,-0.04578,0.01147,1.00027,-1.208,0.438,0.28,6987,58934,84415
1.346,905.83801,953.59802,1748.12317,1837.61597,-0.04505,0.01074,1.00418,-1.155,0.263,0.14,6986,58932,84413
1.346,905.83801,953.59802,1748.58093,1837.46338,-0.04407,0.0072,1.00247,-1.33,0.228,-0.088,6986,58932,84413
1.346,905.83801,953.59802,1748.19946,1837.31079,-0.04224,0.00647,0.99503,-0.928,0.193,-0.385,6988,58931,84417
1.346,905.83801,953.59802,1747.97058,1837.31079,-0.04041,0.00989,0.99527,-0.7,0.403,-0.683,6988,58931,84417
1.346,905.83801,953.59802,1748.50464,1837.53967,-0.04004,0.01428,1.00064,-0.63,0.455,-0.578,6988,58933,84414
1.346,905.83801,953.59802,1748.27576,1837.2345,-0.04114,0.0166,1.00345,-1.033,0.49,-0.683,6988,58933,84414
