Time(s),Uc1(mV),Uc2(mV),Ut1(mV),Ut2(mV),AccX(g),AccY(g),AccZ(g),GyroX(dps),GyroY(dps),GyroZ(dps),PPG_Green,PPG_Red,PPG_IR
0.639,890.42664,971.5271,1717.30042,1870.72754,-0.06519,0.04505,0.99637,-0.298,0.088,0.035,5938,52474,74907
0.639,890.42664,971.5271,1717.5293,1870.72754,-0.0658,0.04126,0.99564,-1.995,0.385,0.245,5938,52474,74907
0.639,890.42664,971.5271,1717.453,1870.65125,-0.06995,0.02026,0.99759,-3.325,0.543,0.403,5945,52473,74912
0.639,890.42664,971.60339,1717.5293,1870.72754,-0.06958,0.02258,0.99832,-2.958,0.613,0.35,5945,52473,74912
0.639,890.42664,971.60339,1717.68188,1870.57495,-0.0708,0.0238,0.99832,-2.765,0.49,0.438,5945,52468,74912
0.639,890.42664,971.60339,1717.453,1870.65125,-0.07288,0.02258,0.99832,-2.433,0.42,0.438,5945,52468,74912
0.639,890.42664,971.60339,1717.453,1870.65125,-0.07215,0.02295,0.99649,-2.415,0.245,0.403,5947,52464,74899
0.639,890.42664,971.60339,1717.5293,1870.72754,-0.07117,0.02112,0.99625,-2.153,0.158,-0.14,5947,52464,74899
0.639,890.35034,971.60339,1717.83447,1870.72754,-0.07178,0.01807,0.99808,-1.943,-0.018,-0.385,5941,52465,74878
0.639,890.35034,971.60339,1717.22412,1870.65125,-0.07288,0.01819,0.99881,-1.505,-0.035,-0.595,5941,52465,74878
0.639,890.35034,971.60339,1717.60559,1870.65125,-0.06909,0.02124,0.99527,-1.208,-0.228,-0.595,5936,52460,74860
0.639,890.35034,971.60339,1717.30042,1870.72754,-0.06751,0.0282,0.996,-1.033,-0.298,-0.455,5936,52460,74860
0.639,890.35034,971.60339,1717.453,1870.65125,-0.06616,0.03626,0.99747,-1.96,-0.193,-0.018,5927,52457,74838
0.639,890.35034,971.5271,1717.5293,1870.57495,-0.06751,0.03259,0.99686,-3.045,0.035,0.018,5927,52457,74838
0.639,890.35034,971.5271,1717.30042,1870.80383,-0.06909,0.02149,0.99368,-3.588,0.035,0.07,5912,52452,74818
0.639,890.35034,971.5271,1717.30042,1870.72754,-0.07044,0.01074,0.99625,-3.728,-0.088,0.035,5912,52452,74818
0.639,890.35034,971.5271,1717.5293,1870.65125,-0.07178,0.00537,0.9993,-2.993,-0.018,0.088,5904,52449,74811
0.639,890.35034,971.5271,1717.30042,1870.88013,-0.07251,0.01672,0.99527,-1.873,-0.123,-0.788,5904,52449,74811
0.639,890.42664,971.5271,1717.5293,1870.49866,-0.06934,0.02026,0.99393,-0.49,-0.315,-0.928,5903,52450,74803
0.639,890.42664,971.5271,1717.30042,1870.80383,-0.06604,0.02441,0.99661,-0.56,-0.245,-1.173,5903,52450,74803
0.639,890.42664,971.5271,1717.453,1871.03271,-0.06287,0.02771,0.99942,-0.7,-0.105,-1.26,5902,52447,74804
0.639,890.42664,971.5271,1717.37671,1870.88013,-0.0636,0.02869,0.99783,-1.05,0.088,-1.155,5902,52447,74804
0.639,890.42664,971.5271,1717.75818,1870.80383,-0.06507,0.02759,0.99319,-1.628,0.56,-1.068,5902,52448,74809
0.639,890.42664,971.5271,1717.68188,1870.80383,-0.06836,0.02539,0.99698,-2.258,1.173,-0.49,5902,52448,74809
0.639,890.42664,971.5271,1717.30042,1870.72754,-0.06702,0.03491,0.99588,-2.328,0.875,-0.403,5900,52448,74810
0.639,890.42664,971.5271,1717.30042,1870.80383,-0.0625,0.03955,0.99515,-2.958,0.438,-0.42,5900,52448,74810
0.639,890.42664,971.5271,1717.30042,1871.56677,-0.06104,0.03552,0.99442,-4.06,0.455,-0.298,5900,52449,74816
0.639,890.42664,971.5271,1717.30042,1870.72754,-0.06494,0.02564,0.99954,-5.058,0.945,-0.07,5900,52449,74816
0.639,890.80811,971.5271,1717.60559,1870.80383,-0.07727,0.01123,0.99588,-4.953,1.855,0.018,5902,52448,74817
0.639,890.80811,971.5271,1717.14783,1870.80383,-0.07813,0.01331,0.99356,-4.673,1.278,0.018,5902,52448,74817
0.639,890.80811,971.5271,1717.37671,1870.72754,-0.07385,0.01697,0.99319,-4.393,0.42,0.123,5906,52451,74816
0.639,890.80811,971.5271,1717.453,1870.65125,-0.06763,0.01709,0.99673,-4.2,-0.123,0.175,5906,52451,74816
0.639,890.80811,971.5271,1717.37671,1870.72754,-0.06421,0.02026,0.99991,-4.113,-0.105,0.088,5905,52450,74823
0.639,890.80811,971.67969,1717.30042,1870.72754,-0.0708,0.01941,0.99869,-4.55,0.735,-0.035,5905,52450,74823
0.639,890.80811,971.67969,1717.453,1870.57495,-0.07324,0.0144,0.99649,-4.568,0.893,-0.088,5908,52450,74822
0.639,890.80811,971.67969,1717.37671,1870.80383,-0.07385,0.01086,0.99759,-4.498,0.823,-0.105,5908,52450,74822
0.639,890.80811,971.67969,1717.5293,1870.57495,-0.07105,0.01331,0.99722,-4.078,0.438,-0.105,5909,52450,74819
0.639,890.80811,971.67969,1717.68188,1870.57495,-0.068,0.01721,0.99673,-3.903,0.14,-0.21,5909,52450,74819
0.639,890.50293,971.67969,1717.83447,1870.72754,-0.06629,0.01404,0.9971,-4.008,0.455,0.123,5908,52449,74818
0.639,890.50293,971.67969,1717.22412,1870.72754,-0.06922,0.01062,0.99637,-4.358,0.683,0.018,5908,52449,74818
0.639,890.50293,971.67969,1717.5293,1870.72754,-0.07007,0.00439,0.99527,-4.008,0.683,-0.088,5910,52447,74818
0.639,890.50293,971.67969,1717.453,1870.88013,-0.07044,0.00317,0.99588,-3.57,0.613,-0.123,5910,52447,74818
0.639,890.50293,971.67969,1717.30042,1871.03271,-0.07129,0.00525,0.99905,-2.748,0.35,0.0,5911,52451,74821
0.639,890.50293,971.5271,1717.453,1870.72754,-0.06958,0.01453,1.0004,-1.68,0.105,-0.158,5911,52451,74821
0.639,890.50293,971.5271,1717.22412,1870.80383,-0.06885,0.01721,0.99954,-1.663,0.333,-0.263,5909,52452,74820
0.639,890.50293,971.5271,1717.22412,1870.88013,-0.06824,0.0166,0.99551,-2.293,0.543,-0.123,5909,52452,74820
0.639,890.50293,971.5271,1717.453,1870.72754,-0.07044,0.00635,1.00089,-2.1,0.49,-0.333,5910,52451,74821
0.639,890.50293,971.5271,1717.30042,1871.03271,-0.07154,0.00928,0.99258,-2.188,0.77,-0.35,5910,52451,74821
0.639,890.42664,971.5271,1717.453,1870.80383,-0.06714,0.01331,0.99515,-2.73,0.35,-0.298,5913,52453,74828
0.639,890.42664,971.5271,1717.14783,1870.80383,-0.06787,0.0033,0.99832,-2.94,0.42,-0.403,5913,52453,74828
0.639,890.42664,971.5271,1717.22412,1870.80383,-0.06848,0.00647,0.99954,-2.888,0.683,-0.385,5913,52454,74830
0.639,890.42664,971.5271,1717.22412,1870.80383,-0.06775,0.01221,0.99734,-2.59,0.735,-0.28,5913,52454,74830
0.639,890.42664,971.5271,1717.75818,1870.72754,-0.07044,0.01245,0.99747,-2.415,0.683,-0.28,5915,52456,74839
0.639,890.42664,971.60339,1717.75818,1870.88013,-0.06995,0.01209,0.99771,-2.485,0.735,-0.018,5915,52456,74839
0.639,890.42664,971.60339,1717.37671,1870.80383,-0.06836,0.01599,0.99612,-2.52,0.683,0.018,5920,52455,74840
0.639,890.42664,971.60339,1717.5293,1870.80383,-0.06885,0.0166,0.99673,-2.888,0.823,0.263,5920,52455,74840
0.639,890.42664,971.60339,1717.5293,1870.65125,-0.06885,0.01746,0.99368,-3.43,0.875,0.175,5922,52454,74840
0.639,890.42664,971.60339,1717.60559,1870.72754,-0.0708,0.02002,0.99551,-4.323,0.875,0.263,5922,52454,74840
0.639,890.65552,971.60339,1717.60559,1870.72754,-0.07288,0.00977,0.99747,-5.583,0.875,0.683,5922,52454,74846
0.639,890.65552,971.60339,1717.14783,1870.49866,-0.07239,0.00378,0.99673,-5.898,0.753,0.77,5922,52454,74846
0.639,890.65552,971.60339,1717.453,1870.57495,-0.07312,0.00244,0.99796,-5.793,0.56,0.98,5928,52457,74853
0.639,890.65552,971.60339,1717.60559,1870.57495,-0.07324,0.00501,0.99857,-5.478,0.473,1.278,5928,52457,74853
0.639,890.65552,971.60339,1717.453,1870.49866,-0.07202,0.00879,0.9982,-5.425,0.28,1.505,5929,52460,74855
0.639,890.65552,971.45081,1717.37671,1870.57495,-0.06641,0.01062,0.99564,-6.055,0.14,1.505,5929,52460,74855
0.639,890.65552,971.45081,1717.60559,1870.57495,-0.06641,0.01062,0.99564,-6.055,0.14,1.505,5931,52457,74855
0.639,890.65552,971.45081,1717.453,1870.49866,-0.06714,0.00305,0.99722,-6.598,0.56,1.873,5931,52457,74855
0.639,890.65552,971.45081,1717.453,1870.57495,-0.06824,0.00024,0.99905,-6.58,0.665,1.96,5932,52455,74859
0.639,890.65552,971.45081,1717.453,1870.57495,-0.07007,-0.00439,0.99771,-6.475,0.875,2.048,5932,52455,74859
0.639,890.35034,971.45081,1717.75818,1870.42236,-0.07422,-0.00647,0.99722,-6.195,0.98,2.24,5936,52450,74858
0.639,890.35034,971.45081,1717.14783,1870.57495,-0.0719,-0.00513,0.99637,-5.67,0.805,2.258,5936,52450,74858
0.639,890.35034,971.45081,1717.37671,1870.65125,-0.0719,-0.00024,0.99722,-5.215,0.543,2.17,5938,52450,74861
0.639,890.35034,971.45081,1717.30042,1870.57495,-0.07239,0.00171,0.99673,-5.408,0.613,2.328,5938,52450,74861
0.639,890.35034,971.45081,1717.37671,1870.72754,-0.073,0.00098,0.99796,-5.775,0.595,2.293,5943,52450,74862
0.639,890.35034,971.67969,1717.5293,1870.57495,-0.07385,-0.00146,0.99515,-6.073,0.648,2.678,5943,52450,74862
1.895,890.35034,971.67969,1717.14783,1870.80383,-0.07129,-0.00244,0.99783,-6.423,0.438,2.38,5945,52452,74862
1.895,890.35034,971.67969,1717.14783,1870.72754,-0.0708,-0.00098,0.99979,-5.618,0.053,2.293,5945,52452,74862
1.895,890.35034,971.67969,1717.453,1870.72754,-0.06922,-0.00269,0.9993,-6.493,0.525,2.293,5948,52455,74872
1.895,890.35034,971.67969,1717.14783,1870.72754,-0.06983,-0.01147,0.99942,-6.65,0.648,2.608,5948,52455,74872
1.896,890.27405,971.67969,1717.22412,1870.72754,-0.07117,-0.01733,0.99747,-6.248,0.665,2.835,5950,52451,74870
1.896,890.27405,971.67969,1717.14783,1870.65125,-0.07581,-0.02222,1.0043,-5.39,0.508,2.835,5950,52451,74870
1.896,890.27405,971.67969,1717.22412,1870.57495,-0.06824,0.00085,0.99393,-1.803,-0.035,1.908,5950,52455,74874
1.896,890.27405,971.67969,1717.07153,1870.57495,-0.07129,0.01086,0.99698,-4.06,0.543,2.59,5950,52455,74874
1.896,890.27405,971.67969,1717.60559,1870.57495,-0.07031,-0.01135,0.99783,-6.073,0.665,1.908,5953,52454,74880
1.896,890.27405,971.5271,1717.5293,1870.57495,-0.07398,-0.02527,1.00211,-6.195,0.648,1.523,5953,52454,74880
1.896,890.27405,971.5271,1717.14783,1870.42236,-0.07556,-0.02063,0.99881,-5.513,0.893,1.628,5955,52454,74881
1.896,890.27405,971.5271,1717.22412,1870.34607,-0.07495,-0.01782,0.99954,-4.27,0.543,1.733,5955,52454,74881
1.896,890.27405,971.5271,1717.453,1870.42236,-0.07056,-0.02087,0.99966,-3.938,0.315,1.225,5958,52455,74882
1.896,890.27405,971.5271,1717.30042,1870.34607,-0.07276,-0.02478,1.00015,-3.535,0.508,0.963,5958,52455,74882
1.896,890.50293,971.5271,1717.30042,1870.57495,-0.07361,-0.02454,0.99808,-2.94,0.665,0.928,5959,52454,74884
1.9,890.50293,971.5271,1717.07153,1870.49866,-0.07556,-0.02344,0.99783,-2.328,0.578,0.385,5959,52454,74884
1.9,890.50293,971.5271,1717.453,1870.49866,-0.07776,-0.02234,0.99844,-1.628,0.508,0.368,5960,52455,74885
1.9,890.50293,971.5271,1717.5293,1870.65125,-0.07544,-0.02173,0.99905,-0.595,-0.315,-0.21,5960,52455,74885
1.9,890.50293,971.5271,1717.30042,1870.65125,-0.06983,-0.02234,0.9993,0.07,-0.525,-0.035,5958,52453,74866
1.9,890.50293,971.67969,1717.37671,1870.57495,-0.06922,-0.02014,1.00052,0.648,-0.35,-0.333,5958,52453,74866
1.9,890.50293,971.67969,1717.453,1870.65125,-0.07031,-0.01843,1.0015,1.068,-0.14,-0.875,5952,52450,74851
1.9,890.50293,971.67969,1717.30042,1870.65125,-0.0708,-0.01807,0.99905,1.505,0.193,-0.893,5952,52450,74851
1.9,890.50293,971.67969,1717.22412,1870.57495,-0.07361,-0.01685,0.99625,2.118,0.368,-1.015,5942,52444,74829
1.9,890.50293,971.67969,1717.5293,1870.57495,-0.073,-0.01416,0.99808,2.275,0.28,-1.085,5942,52444,74829
1.9,890.35034,971.67969,1717.68188,1870.49866,-0.07337,-0.01184,0.99588,2.52,0.105,-1.138,5931,52441,74816
1.9,890.35034,971.67969,1716.99524,1870.65125,-0.07251,-0.01025,0.99673,2.468,-0.018,-1.19,5931,52441,74816
1.9,890.35034,971.67969,1717.22412,1870.57495,-0.0708,-0.00952,0.99588,2.678,-0.035,-1.33,5925,52440,74808
1.9,890.35034,971.67969,1717.14783,1870.65125,-0.07215,-0.01025,0.99844,2.678,-0.053,-1.523,5925,52440,74808
1.9,890.35034,971.67969,1717.22412,1870.57495,-0.07263,-0.00855,0.99893,2.52,-0.105,-1.645,5919,52435,74803
1.9,890.35034,971.5271,1717.453,1870.49866,-0.07324,-0.00708,0.99759,2.468,-0.088,-1.785,5919,52435,74803
1.9,890.35034,971.5271,1717.07153,1870.26978,-0.07361,-0.00696,0.9971,2.555,-0.07,-1.61,5915,52438,74806
1.9,890.35034,971.5271,1717.07153,1870.49866,-0.07385,-0.00684,0.9971,2.643,-0.263,-1.488,5915,52438,74806
1.9,890.35034,971.5271,1717.37671,1870.42236,-0.07154,-0.00281,0.99686,2.485,-0.368,-1.523,5912,52437,74808
1.9,890.35034,971.5271,1717.14783,1870.42236,-0.06848,-0.00098,0.99673,2.24,-0.543,-1.47,5912,52437,74808
1.9,890.27405,971.5271,1717.22412,1870.42236,-0.06714,0.0011,0.99783,2.065,-0.63,-1.173,5910,52438,74814
1.9,890.27405,971.5271,1717.30042,1870.65125,-0.06226,0.00354,0.99661,1.575,-0.438,-0.91,5910,52438,74814
1.9,890.27405,971.5271,1717.07153,1870.49866,-0.06397,0.00427,0.99881,1.033,-0.105,-0.718,5915,52439,74816
1.9,890.27405,971.5271,1717.30042,1870.49866,-0.06384,0.00488,0.99734,0.333,0.21,-0.403,5915,52439,74816
1.9,890.27405,971.5271,1717.5293,1870.57495,-0.06897,-0.00415,1.00003,-0.508,0.823,-0.14,5912,52437,74826
1.9,890.27405,971.60339,1717.68188,1870.65125,-0.07031,-0.00769,0.99918,-0.49,0.963,-0.175,5912,52437,74826
1.9,890.27405,971.60339,1717.22412,1870.42236,-0.07434,-0.00855,0.99918,-0.21,0.858,-0.245,5915,52440,74833
1.9,890.27405,971.60339,1717.37671,1870.42236,-0.07727,-0.00745,0.99808,0.07,0.77,-0.263,5915,52440,74833
1.9,890.27405,971.60339,1717.22412,1870.49866,-0.07678,-0.00549,0.99612,0.385,0.49,-0.368,5918,52447,74841
1.9,890.27405,971.60339,1717.22412,1870.42236,-0.07178,-0.00098,0.99442,0.543,-0.28,-0.508,5918,52447,74841
1.9,890.42664,971.60339,1717.37671,1870.34607,-0.0708,-0.00073,0.99539,0.403,-0.543,-0.28,5920,52445,74842
1.905,890.42664,971.60339,1716.99524,1870.57495,-0.06909,-0.00049,0.9971,0.123,-0.525,-0.158,5920,52445,74842
1.905,890.42664,971.60339,1717.37671,1870.42236,-0.06641,-0.00037,0.996,-0.228,-0.403,-0.193,5920,52443,74842
1.905,890.42664,971.60339,1717.453,1870.49866,-0.06568,-0.00098,0.99918,-0.298,-0.315,-0.14,5920,52443,74842
1.905,890.42664,971.60339,1717.30042,1870.57495,-0.06775,-0.00476,1.00052,-0.07,0.035,-0.28,5921,52442,74841
1.907,890.42664,971.60339,1717.30042,1870.34607,-0.07056,-0.00488,0.99966,0.123,0.42,-0.315,5921,52442,74841
1.907,890.42664,971.60339,1717.37671,1870.26978,-0.07068,-0.00415,0.99747,0.298,0.525,-0.263,5918,52439,74841
1.907,890.42664,971.60339,1717.30042,1870.57495,-0.07227,-0.00159,0.99796,0.578,0.7,-0.193,5918,52439,74841
1.907,890.42664,971.60339,1717.14783,1870.42236,-0.07361,-0.00085,0.99686,0.77,0.525,-0.175,5924,52439,74841
1.907,890.42664,971.60339,1717.37671,1870.57495,-0.0719,-0.00037,0.99673,0.648,0.245,-0.438,5924,52439,74841
1.907,890.35034,971.60339,1717.60559,1870.42236,-0.06885,-0.00244,0.9993,0.543,-0.07,-0.368,5923,52438,74845
1.907,890.35034,971.60339,1716.91895,1870.49866,-0.06836,-0.00317,0.99942,0.91,-0.088,-0.438,5923,52438,74845
1.907,890.35034,971.60339,1717.22412,1870.57495,-0.06897,-0.00464,0.99893,1.068,0.21,-0.455,5921,52441,74842
1.907,890.35034,971.60339,1716.99524,1870.65125,-0.07068,-0.00671,0.99881,1.243,0.455,-0.858,5921,52441,74842
1.907,890.35034,971.60339,1717.14783,1870.42236,-0.07434,-0.0022,0.99625,1.75,0.193,-1.085,5923,52442,74850
1.907,890.35034,971.37451,1717.30042,1870.42236,-0.07288,-0.00061,0.99515,2.363,-0.053,-1.173,5923,52442,74850
1.907,890.35034,971.37451,1717.07153,1870.42236,-0.07263,0.00134,0.996,2.38,-0.193,-1.278,5925,52446,74861
1.907,890.35034,971.37451,1717.22412,1870.42236,-0.07044,0.00317,0.99686,2.503,-0.315,-1.313,5925,52446,74861
1.907,890.35034,971.37451,1717.37671,1870.34607,-0.06787,0.00256,0.99649,2.345,-0.333,-1.365,5926,52448,74866
1.907,890.35034,971.37451,1717.22412,1870.57495,-0.06531,0.00464,0.99783,2.065,-0.21,-1.523,5926,52448,74866
1.907,890.42664,971.37451,1717.14783,1870.42236,-0.0669,0.00049,1.00272,2.468,0.385,-1.645,5928,52451,74875
1.907,890.42664,971.37451,1717.22412,1870.19348,-0.07141,-0.00171,1.00064,2.958,0.543,-1.908,5928,52451,74875
1.907,890.42664,971.37451,1717.30042,1870.42236,-0.07312,-0.00354,0.99893,3.465,0.578,-1.873,5928,52451,74875
1.907,890.42664,971.37451,1717.30042,1870.26978,-0.07373,-0.00037,0.996,4.218,0.403,-1.838,5930,52450,74875
1.907,890.42664,971.37451,1717.60559,1870.42236,-0.0708,0.00916,0.99539,4.813,0.14,-1.943,5930,52450,74875
1.907,890.42664,971.5271,1717.68188,1870.49866,-0.06714,0.01965,0.996,4.288,-0.21,-1.558,5933,52452,74880
1.907,890.42664,971.5271,1717.14783,1870.34607,-0.06665,0.01648,0.99612,3.57,-0.07,-1.313,5933,52452,74880
1.907,890.42664,971.5271,1717.453,1869.50684,-0.06433,0.01257,0.99881,2.975,-0.088,-1.278,5937,52451,74891
1.907,890.42664,971.5271,1717.30042,1870.49866,-0.06409,0.00732,0.99942,2.94,0.14,-1.313,5937,52451,74891
1.907,890.42664,971.5271,1717.37671,1870.42236,-0.068,0.00513,1.00101,3.185,0.315,-1.523,5937,52453,74896
1.907,890.50293,971.5271,1717.37671,1870.42236,-0.07739,0.0061,0.996,4.288,0.665,-2.1,5940,52459,74905
1.907,890.50293,971.5271,1717.07153,1870.57495,-0.07837,0.01477,0.99246,4.883,0.298,-1.995,5940,52459,74905
1.907,890.50293,971.5271,1717.22412,1870.57495,-0.07581,0.02466,0.991,4.988,-0.123,-1.698,5940,52459,74905
1.907,890.50293,971.5271,1717.37671,1870.42236,-0.07447,0.03406,0.99149,4.375,-0.49,-1.225,5941,52457,74911
1.907,890.50293,971.5271,1717.07153,1870.57495,-0.06873,0.03418,0.99149,3.098,-0.753,-0.893,5941,52457,74911
1.907,890.50293,971.29822,1717.37671,1870.49866,-0.0614,0.02588,0.99673,0.455,-0.7,-0.245,5946,52460,74915
1.907,890.50293,971.29822,1717.07153,1870.42236,-0.06006,0.01721,0.99954,-0.088,-0.298,-0.245,5946,52460,74915
1.907,890.50293,971.29822,1717.07153,1870.42236,-0.0614,0.01257,1.00089,0.14,-0.088,-0.298,5946,52465,74925
1.907,890.50293,971.29822,1717.07153,1870.49866,-0.06421,0.01074,0.99991,0.315,0.123,-0.455,5946,52465,74925
1.907,890.50293,971.29822,1717.30042,1870.49866,-0.06702,0.01257,0.99783,0.823,0.263,-0.018,5952,52463,74929
1.907,890.27405,971.29822,1717.68188,1870.57495,-0.06629,0.0304,0.99307,1.033,0.35,0.035,5951,52463,74935
1.907,890.27405,971.29822,1716.91895,1870.42236,-0.07007,0.03296,0.99368,0.263,0.578,0.245,5951,52463,74935
1.907,890.27405,971.29822,1717.30042,1870.42236,-0.06946,0.03064,0.99197,-0.77,0.525,0.49,5951,52463,74935
1.907,890.27405,971.29822,1717.37671,1870.26978,-0.06995,0.02637,0.99588,-1.768,0.403,0.63,5953,52466,74938
1.907,890.27405,971.29822,1717.30042,1870.34607,-0.06775,0.02319,0.99698,-2.275,0.175,1.085,5953,52466,74938
